BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA
Samples (#):	500	500
Rate (Hz):	50.000000	50.000000
Contact period start (sample #):	0	0
Contact period end (sample #):	499	499
Contact period start time (s):	0.000000	0.000000
Contact period end time (s):	9.980000	9.980000
First sample time (s):	0.000000	0.000000
Normalized force (N):	777.645752	777.645752
Normalized length (m):	1.000000	1.000000
File Information
Date	Nov 04, 2013  13:24:22
Name	
ID	
Classification	
Description	
abs time (s)	Ax	Ay
	m	m
0.000000	0.002981	-0.007996
0.020000	0.002145	-0.005870
0.040000	0.002224	-0.003794
0.060000	0.002765	-0.001867
0.080000	0.002656	-0.000416
0.100000	0.002154	0.000609
0.120000	0.001635	0.001543
0.140000	0.000960	0.001750
0.160000	0.000249	0.001918
0.180000	-0.000390	0.002028
0.200000	-0.000751	0.002482
0.220000	-0.001112	0.002481
0.240000	-0.001219	0.002383
0.260000	-0.001223	0.001718
0.280000	-0.001133	0.001287
0.300000	-0.001028	0.000740
0.320000	-0.001374	0.000642
0.340000	-0.001516	0.001041
0.360000	-0.001353	0.001378
0.380000	-0.001157	0.001432
0.400000	-0.000950	0.002085
0.420000	-0.000879	0.002505
0.440000	-0.000612	0.002910
0.460000	-0.000464	0.003595
0.480000	-0.000107	0.003994
0.500000	0.000129	0.004253
0.520000	0.000610	0.004465
0.540000	0.000436	0.004775
0.560000	0.000309	0.004813
0.580000	0.000572	0.004821
0.600000	0.001275	0.003887
0.620000	0.003140	0.002486
0.640000	0.006467	-0.000899
0.660000	0.008404	-0.004407
0.680000	0.009530	-0.006757
0.700000	0.009581	-0.008167
0.720000	0.008926	-0.008492
0.740000	0.008083	-0.008476
0.760000	0.006711	-0.007715
0.780000	0.005521	-0.006539
0.800000	0.004094	-0.005155
0.820000	0.002926	-0.003657
0.840000	0.002220	-0.001658
0.860000	0.001690	-0.000410
0.880000	0.001553	0.000663
0.900000	0.001827	0.001312
0.920000	0.002200	0.001711
0.940000	0.002390	0.001663
0.960000	0.003162	0.001457
0.980000	0.004292	0.001395
1.000000	0.005605	0.000597
1.020000	0.007659	-0.000465
1.040000	0.008399	-0.001352
1.060000	0.008436	-0.001261
1.080000	0.008480	-0.001528
1.100000	0.008387	-0.001107
1.120000	0.008247	-0.001435
1.140000	0.008046	-0.001594
1.160000	0.007857	-0.002032
1.180000	0.007805	-0.002461
1.200000	0.007502	-0.003246
1.220000	0.006579	-0.002990
1.240000	0.005887	-0.002530
1.260000	0.005261	-0.001950
1.280000	0.004478	-0.001394
1.300000	0.003377	-0.000361
1.320000	0.002296	0.001214
1.340000	0.001685	0.002427
1.360000	0.000899	0.003714
1.380000	0.000558	0.004930
1.400000	0.000397	0.005942
1.420000	0.000160	0.006588
1.440000	-0.000325	0.007173
1.460000	-0.001038	0.007481
1.480000	-0.001725	0.007685
1.500000	-0.002648	0.007419
1.520000	-0.003142	0.007583
1.540000	-0.003282	0.007351
1.560000	-0.002615	0.007108
1.580000	-0.002035	0.006528
1.600000	-0.001362	0.005818
1.620000	-0.001358	0.005183
1.640000	-0.001002	0.004795
1.660000	0.000209	0.003853
1.680000	0.003097	0.001720
1.700000	0.003084	0.000215
1.720000	0.002116	0.000045
1.740000	0.002299	0.001031
1.760000	0.002653	0.001606
1.780000	0.002336	0.002063
1.800000	0.001933	0.002148
1.820000	0.002265	0.002926
1.840000	0.003117	0.003482
1.860000	0.004376	0.004361
1.880000	0.005728	0.004886
1.900000	0.006743	0.005817
1.920000	0.007902	0.006272
1.940000	0.008681	0.007445
1.960000	0.009104	0.007890
1.980000	0.009017	0.008671
2.000000	0.008909	0.008769
2.020000	0.008418	0.009100
2.040000	0.008573	0.008580
2.060000	0.008822	0.008357
2.080000	0.009071	0.007385
2.100000	0.009555	0.006403
2.120000	0.010095	0.005192
2.140000	0.010273	0.004692
2.160000	0.010717	0.004223
2.180000	0.011502	0.004378
