BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA
Samples (#):	500	500
Rate (Hz):	50.000000	50.000000
Contact period start (sample #):	0	0
Contact period end (sample #):	499	499
Contact period start time (s):	0.000000	0.000000
Contact period end time (s):	9.980000	9.980000
First sample time (s):	0.000000	0.000000
Normalized force (N):	777.645752	777.645752
Normalized length (m):	1.000000	1.000000
File Information
Date	Nov 04, 2013  13:41:18
Name	
ID	
Classification	
Description	
abs time (s)	Ax	Ay
	m	m
0.000000	-0.011117	0.007179
0.020000	-0.010887	0.007522
0.040000	-0.010622	0.007574
0.060000	-0.010188	0.007648
0.080000	-0.009297	0.007598
0.100000	-0.007822	0.007824
0.120000	-0.006201	0.008022
0.140000	-0.004850	0.008102
0.160000	-0.003828	0.008420
0.180000	-0.003450	0.008753
0.200000	-0.003443	0.009101
0.220000	-0.003850	0.009151
0.240000	-0.004650	0.009222
0.260000	-0.005569	0.009635
0.280000	-0.006381	0.010006
0.300000	-0.006919	0.010121
0.320000	-0.007048	0.010359
0.340000	-0.007256	0.010838
0.360000	-0.007775	0.011391
0.380000	-0.008768	0.011496
0.400000	-0.009866	0.011847
0.420000	-0.011107	0.011952
0.440000	-0.011866	0.012445
0.460000	-0.012416	0.012623
0.480000	-0.012497	0.012850
0.500000	-0.012191	0.013159
0.520000	-0.011764	0.013397
0.540000	-0.011132	0.013372
0.560000	-0.010517	0.013381
0.580000	-0.009495	0.013447
0.600000	-0.007951	0.013430
0.620000	-0.006318	0.013114
0.640000	-0.004672	0.012843
0.660000	-0.003489	0.012673
0.680000	-0.002791	0.012491
0.700000	-0.002300	0.011914
0.720000	-0.002165	0.011464
0.740000	-0.002104	0.011313
0.760000	-0.001282	0.010919
0.780000	0.000362	0.010387
0.800000	0.002675	0.009241
0.820000	0.005828	0.007444
0.840000	0.007056	0.005906
0.860000	0.006693	0.004754
0.880000	0.005781	0.004159
0.900000	0.005616	0.003409
0.920000	0.006535	0.002111
0.940000	0.005134	0.001432
0.960000	0.002325	0.001667
0.980000	0.000374	0.002220
1.000000	-0.000748	0.003187
1.020000	-0.001575	0.004222
1.040000	-0.001907	0.004819
1.060000	-0.002162	0.005185
1.080000	-0.002660	0.005052
1.100000	-0.002485	0.004337
1.120000	-0.000244	0.002605
1.140000	0.002004	0.000454
1.160000	0.001368	-0.000588
1.180000	0.000298	-0.000825
1.200000	-0.000240	-0.000507
1.220000	0.000290	-0.000212
1.240000	0.002189	-0.000583
1.260000	0.004245	-0.001796
1.280000	0.005913	-0.003689
1.300000	0.007164	-0.005727
1.320000	0.007512	-0.007085
1.340000	0.006920	-0.007786
1.360000	0.005558	-0.007606
1.380000	0.004341	-0.006728
1.400000	0.002821	-0.005267
1.420000	0.000970	-0.003548
1.440000	-0.000309	-0.001300
1.460000	-0.000161	0.000025
1.480000	-0.000014	0.000409
1.500000	-0.000209	0.000312
1.520000	-0.000214	-0.000128
1.540000	-0.000398	-0.000298
1.560000	-0.000888	0.000522
1.580000	-0.001347	0.001656
1.600000	-0.001166	0.003158
1.620000	-0.000110	0.004069
1.640000	0.001576	0.005007
1.660000	0.002872	0.005326
1.680000	0.003512	0.005287
1.700000	0.004355	0.004319
1.720000	0.005785	0.002457
1.740000	0.006639	-0.000000
1.760000	0.006563	-0.002334
1.780000	0.006281	-0.004149
1.800000	0.006210	-0.005261
1.820000	0.006014	-0.005749
1.840000	0.005722	-0.005757
1.860000	0.006480	-0.006079
1.880000	0.008230	-0.006698
1.900000	0.009694	-0.007719
1.920000	0.010026	-0.008705
1.940000	0.009268	-0.010065
1.960000	0.008297	-0.011463
1.980000	0.007165	-0.012364
2.000000	0.006268	-0.012967
2.020000	0.005387	-0.013536
2.040000	0.004614	-0.013987
2.060000	0.003650	-0.014103
2.080000	0.002610	-0.014184
2.100000	0.001492	-0.014195
2.120000	0.000001	-0.013912
