BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA
Samples (#):	500	500
Rate (Hz):	50.000000	50.000000
Contact period start (sample #):	0	0
Contact period end (sample #):	499	499
Contact period start time (s):	0.000000	0.000000
Contact period end time (s):	9.980000	9.980000
First sample time (s):	0.000000	0.000000
Normalized force (N):	777.645752	777.645752
Normalized length (m):	1.000000	1.000000
File Information
Date	Nov 04, 2013  13:39:12
Name	
ID	
Classification	
Description	
abs time (s)	Ax	Ay
	m	m
0.000000	-0.005853	0.003226
0.020000	-0.006158	0.000503
0.040000	-0.006543	-0.002364
0.060000	-0.006679	-0.004481
0.080000	-0.007092	-0.006193
0.100000	-0.007854	-0.007523
0.120000	-0.008901	-0.008353
0.140000	-0.010039	-0.008424
0.160000	-0.010266	-0.008186
0.180000	-0.009448	-0.007237
0.200000	-0.007979	-0.006193
0.220000	-0.005875	-0.005338
0.240000	-0.004214	-0.005001
0.260000	-0.003293	-0.004637
0.280000	-0.003115	-0.004963
0.300000	-0.003142	-0.004937
0.320000	-0.003415	-0.004809
0.340000	-0.004518	-0.004022
0.360000	-0.007380	-0.002964
0.380000	-0.011157	-0.001034
0.400000	-0.012863	0.000784
0.420000	-0.012888	0.001771
0.440000	-0.012647	0.001247
0.460000	-0.012684	-0.000385
0.480000	-0.012542	-0.001825
0.500000	-0.012222	-0.003546
0.520000	-0.012327	-0.004984
0.540000	-0.012720	-0.006428
0.560000	-0.012937	-0.007985
0.580000	-0.012980	-0.008968
0.600000	-0.012256	-0.009344
0.620000	-0.010601	-0.009988
0.640000	-0.008994	-0.010315
0.660000	-0.007593	-0.010843
0.680000	-0.006289	-0.011619
0.700000	-0.005268	-0.012324
0.720000	-0.004319	-0.012658
0.740000	-0.003822	-0.012798
0.760000	-0.004175	-0.012285
0.780000	-0.005610	-0.010555
0.800000	-0.008192	-0.008411
0.820000	-0.011534	-0.005018
0.840000	-0.013966	-0.000427
0.860000	-0.015123	0.004449
0.880000	-0.015434	0.009139
0.900000	-0.014443	0.013216
0.920000	-0.012419	0.015417
0.940000	-0.009956	0.016338
0.960000	-0.007150	0.016796
0.980000	-0.004346	0.017026
1.000000	-0.001414	0.017493
1.020000	0.001098	0.018045
1.040000	0.002785	0.018707
1.060000	0.003262	0.019127
1.080000	0.003115	0.019242
1.100000	0.002735	0.018883
1.120000	0.003448	0.018887
1.140000	0.005042	0.018323
1.160000	0.006963	0.017427
1.180000	0.009983	0.015678
1.200000	0.013528	0.012866
1.220000	0.015696	0.009939
1.240000	0.015698	0.007328
1.260000	0.014966	0.005801
1.280000	0.013229	0.004939
1.300000	0.009605	0.005968
1.320000	0.005709	0.007822
1.340000	0.002907	0.009952
1.360000	0.001049	0.011919
1.380000	0.000272	0.013450
1.400000	0.000754	0.014366
1.420000	0.001840	0.014446
1.440000	0.003684	0.013585
1.460000	0.005701	0.011755
1.480000	0.008530	0.009426
1.500000	0.011961	0.007082
1.520000	0.015073	0.004923
1.540000	0.017461	0.003065
1.560000	0.018538	0.001734
1.580000	0.018375	0.000610
1.600000	0.017769	-0.000542
1.620000	0.017038	-0.001472
1.640000	0.016411	-0.002077
1.660000	0.015683	-0.002428
1.680000	0.014790	-0.002688
1.700000	0.013519	-0.002824
1.720000	0.011959	-0.003067
1.740000	0.009118	-0.003255
1.760000	0.004700	-0.002663
1.780000	-0.000510	-0.001255
1.800000	-0.004824	0.000469
1.820000	-0.007374	0.003097
1.840000	-0.008088	0.006683
1.860000	-0.007849	0.009354
1.880000	-0.007690	0.010867
1.900000	-0.008014	0.011069
1.920000	-0.008912	0.010512
1.940000	-0.009412	0.009383
1.960000	-0.009354	0.008036
1.980000	-0.007969	0.006159
2.000000	-0.006269	0.003528
2.020000	-0.005525	0.000714
2.040000	-0.005106	-0.001947
2.060000	-0.004331	-0.004391
2.080000	-0.003674	-0.006428
2.100000	-0.003522	-0.007685
