BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA
Samples (#):	500	500
Rate (Hz):	50.000000	50.000000
Contact period start (sample #):	0	0
Contact period end (sample #):	499	499
Contact period start time (s):	0.000000	0.000000
Contact period end time (s):	9.980000	9.980000
First sample time (s):	0.000000	0.000000
Normalized force (N):	777.645752	777.645752
Normalized length (m):	1.000000	1.000000
File Information
Date	Nov 04, 2013  13:34:07
Name	
ID	
Classification	
Description	
abs time (s)	Ax	Ay
	m	m
0.000000	-0.020883	-0.006324
0.020000	-0.019612	-0.005615
0.040000	-0.018094	-0.005102
0.060000	-0.016109	-0.005453
0.080000	-0.014059	-0.006008
0.100000	-0.012279	-0.006777
0.120000	-0.010963	-0.007223
0.140000	-0.010593	-0.007258
0.160000	-0.011359	-0.006947
0.180000	-0.012792	-0.006001
0.200000	-0.014263	-0.004883
0.220000	-0.015510	-0.004239
0.240000	-0.017180	-0.003014
0.260000	-0.018682	-0.002248
0.280000	-0.019475	-0.001439
0.300000	-0.020052	-0.000850
0.320000	-0.020463	-0.000859
0.340000	-0.020722	-0.001269
0.360000	-0.020287	-0.002024
0.380000	-0.019213	-0.003158
0.400000	-0.017710	-0.004234
0.420000	-0.016531	-0.005873
0.440000	-0.015930	-0.006428
0.460000	-0.015981	-0.006196
0.480000	-0.015945	-0.005920
0.500000	-0.015915	-0.005359
0.520000	-0.015686	-0.005168
0.540000	-0.015096	-0.005093
0.560000	-0.014181	-0.005277
0.580000	-0.012856	-0.005894
0.600000	-0.011565	-0.006422
0.620000	-0.010475	-0.006988
0.640000	-0.009944	-0.007271
0.660000	-0.010366	-0.007013
0.680000	-0.011571	-0.005801
0.700000	-0.012927	-0.004497
0.720000	-0.013814	-0.003107
0.740000	-0.013693	-0.001802
0.760000	-0.013109	-0.000977
0.780000	-0.012027	-0.000172
0.800000	-0.011101	0.000096
0.820000	-0.009771	0.000118
0.840000	-0.008808	-0.000054
0.860000	-0.008294	-0.000227
0.880000	-0.008272	0.000628
0.900000	-0.008230	0.001091
0.920000	-0.007971	0.001647
0.940000	-0.007667	0.002067
0.960000	-0.006862	0.001771
0.980000	-0.005551	0.000966
1.000000	-0.003633	0.000127
1.020000	-0.001961	-0.001183
1.040000	-0.001231	-0.002439
1.060000	-0.001213	-0.003486
1.080000	-0.001690	-0.004360
1.100000	-0.002783	-0.005335
1.120000	-0.004588	-0.005744
1.140000	-0.006898	-0.005929
1.160000	-0.009228	-0.006005
1.180000	-0.011245	-0.006279
1.200000	-0.013502	-0.006302
1.220000	-0.015758	-0.005850
1.240000	-0.017662	-0.005429
1.260000	-0.019181	-0.004643
1.280000	-0.020333	-0.004147
1.300000	-0.020822	-0.004670
1.320000	-0.020905	-0.005089
1.340000	-0.020711	-0.006274
1.360000	-0.020292	-0.007561
1.380000	-0.020190	-0.008777
1.400000	-0.020531	-0.010399
1.420000	-0.021313	-0.011481
1.440000	-0.022260	-0.012184
1.460000	-0.023106	-0.012944
1.480000	-0.023888	-0.013310
1.500000	-0.024211	-0.013913
1.520000	-0.024240	-0.014389
1.540000	-0.023938	-0.014606
1.560000	-0.023598	-0.014773
1.580000	-0.024050	-0.013800
1.600000	-0.024410	-0.012683
1.620000	-0.024686	-0.010980
1.640000	-0.025271	-0.008980
1.660000	-0.025127	-0.006753
1.680000	-0.024461	-0.004839
1.700000	-0.023447	-0.004193
1.720000	-0.022229	-0.003871
1.740000	-0.020703	-0.004415
1.760000	-0.019233	-0.005629
1.780000	-0.018227	-0.006872
1.800000	-0.017496	-0.008318
1.820000	-0.017376	-0.009780
1.840000	-0.017371	-0.010806
1.860000	-0.017677	-0.011782
1.880000	-0.018395	-0.012305
1.900000	-0.019250	-0.012511
1.920000	-0.020024	-0.012748
1.940000	-0.020826	-0.012369
1.960000	-0.021076	-0.011855
1.980000	-0.021274	-0.011116
2.000000	-0.021304	-0.010330
