BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
Samples (#):	8000	8000	8000
Rate (Hz):	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0
Contact period end (sample #):	7999	7999	7999
Contact period start time (s):	0.000000	0.000000	0.000000
Contact period end time (s):	7.999000	7.999000	7.999000
First sample time (s):	0.000000	0.000000	0.000000
Normalized force (N):	618.915344	618.915344	618.915344
Normalized length (m):	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz
	N	N	N
0.000000	3.564567	-0.125582	620.342682
0.001000	3.724515	0.030560	620.687813
0.002000	3.003234	-0.591520	617.747665
0.003000	4.446175	0.884364	624.495010
0.004000	3.243535	-0.513448	619.822113
0.005000	3.804868	-0.124752	621.724792
0.006000	3.243535	-0.202823	619.131638
0.007000	3.083208	-0.357306	618.613686
0.008000	3.083208	-0.358966	618.266991
0.009000	3.163182	-0.513448	618.267082
0.010000	3.003234	-0.513448	618.095154
0.011000	3.243535	-0.513448	618.266991
0.012000	3.243535	-0.358966	618.439400
0.013000	3.484214	-0.124752	619.994331
0.014000	3.804489	0.263114	620.689125
0.015000	2.842528	-0.668761	616.880676
0.016000	2.762554	-0.746002	615.670418
0.017000	3.644162	0.263114	619.650589
0.018000	3.083208	-0.358966	618.093605
0.019000	3.243535	-0.124752	618.955795
0.020000	3.724515	-0.047511	619.820930
0.021000	3.484214	0.030560	619.994728
0.022000	3.483456	-0.047511	619.129501
0.023000	2.521874	-0.901315	614.628456
0.024000	3.243535	-0.124752	618.262314
0.025000	3.243155	-0.047511	618.092926
0.026000	3.163561	-0.047511	617.918533
0.027000	3.243535	-0.124752	618.261826
0.028000	2.762554	-0.979386	614.799706
0.029000	3.323509	-0.047511	618.260262
0.030000	3.323509	0.030560	617.398148
0.031000	3.163182	-0.125582	616.877655
0.032000	3.323509	0.030560	618.433662
0.033000	2.281953	-0.979386	613.245667
0.034000	3.884842	0.185873	620.338699
0.035000	3.002855	-0.434547	617.046967
0.036000	3.965195	0.341185	621.719833
0.037000	3.082829	-0.357306	617.566383
0.038000	3.484214	0.030560	618.434044
0.039000	3.484214	0.030560	618.434441
0.040000	3.484214	0.030560	618.261147
0.041000	3.324266	0.030560	618.260643
0.042000	3.804868	0.030560	619.817039
0.043000	4.846803	0.884364	623.797195
0.044000	3.404240	-0.279235	619.295555
0.045000	3.724136	0.030560	619.126167
0.046000	3.884842	0.341185	621.026352
0.047000	3.884842	0.107802	620.162674
0.048000	3.484593	-0.124752	618.432381
0.049000	3.484593	-0.124752	618.778015
0.050000	3.965195	0.108632	620.505844
0.051000	4.125522	0.263114	621.373932
0.052000	4.366201	0.497328	622.240150
0.053000	3.724136	-0.047511	619.125702
0.054000	4.205496	0.651811	621.205032
0.055000	4.285470	0.418427	621.205032
0.056000	3.724515	-0.047511	618.433876
0.057000	3.323509	-0.513448	617.393852
0.058000	4.125143	0.108632	620.853928
0.059000	4.045169	0.107802	620.338417
0.060000	4.205496	0.341185	621.199562
0.061000	3.804489	0.107802	618.953293
0.062000	3.964816	0.030560	618.950752
0.063000	3.163182	-0.746832	615.321289
0.064000	3.965195	0.263114	620.166100
0.065000	4.686097	0.651811	622.240944
0.066000	4.045169	-0.047511	619.815887
0.067000	4.686476	0.651811	622.411301
0.068000	4.044790	0.030560	618.949295
0.069000	3.724515	-0.047511	617.568153
0.070000	3.644162	-0.202823	617.740273
0.071000	3.323509	-0.358966	616.874672
0.072000	3.083587	-0.513448	616.700874
0.073000	3.484214	-0.124752	617.393181
0.074000	3.804868	-0.513448	617.909660
0.075000	4.926777	0.962436	623.103249
0.076000	3.964816	0.029730	618.083458
0.077000	3.724515	-0.047511	618.081985
0.078000	4.125522	0.341185	621.198395
0.079000	3.884842	-0.047511	618.952126
0.080000	3.724515	-0.125582	618.257256
0.081000	4.366201	0.185043	620.852776
0.082000	4.366201	0.263944	621.890213
0.083000	4.686476	0.574569	623.103432
0.084000	3.644162	-0.513448	618.081909
0.085000	3.564567	-0.047511	618.429977
0.086000	3.564567	-0.202823	618.772675
0.087000	3.163561	-0.668761	616.523834
0.088000	4.766829	0.884364	623.966537
0.089000	3.884842	0.030560	620.677811
0.090000	4.125522	0.185873	621.715263
0.091000	4.366201	0.341185	621.889061
0.092000	3.884842	0.107802	620.158188
0.093000	3.885221	0.107802	620.504791
0.094000	4.366201	0.574569	622.236732
0.095000	3.564567	-0.047511	619.639671
0.096000	3.644920	-0.202823	620.157623
0.097000	3.644920	-0.125582	619.982849
0.098000	3.724515	-0.357306	620.156052
0.099000	3.964816	0.185043	620.852386
0.100000	3.724515	0.107802	619.813469
0.101000	3.484593	0.107802	619.987267
0.102000	3.163561	-0.358966	617.911842
0.103000	3.804868	0.340356	620.331985
0.104000	3.644920	0.029730	619.811020
0.105000	3.003234	-0.746002	618.078674
0.106000	3.003234	-0.824074	616.868210
0.107000	3.083208	-0.591520	617.042007
0.108000	3.083208	-0.202823	617.909775
0.109000	3.083208	-0.358966	618.427246
0.110000	3.003234	-0.358966	617.564644
0.111000	2.923260	-0.358966	618.600555
0.112000	3.404240	-0.125582	619.464218
0.113000	3.484593	0.030560	620.156433
0.114000	3.964816	0.341185	622.061012
0.115000	1.960920	-1.444494	613.233673
0.116000	2.041273	-1.212770	613.752617
0.117000	3.964816	0.806293	621.891228
0.118000	2.041273	-1.212770	613.581253
0.119000	2.922881	-0.746832	616.865082
0.120000	3.083587	-0.513448	618.076843
0.121000	3.564567	-0.202823	619.113991
0.122000	3.404240	-0.281725	618.595367
0.123000	3.484214	-0.125582	619.461571
0.124000	3.003234	-0.824074	617.210716
0.125000	3.003234	-0.591520	617.558296
0.126000	2.923260	-0.746832	616.865479
0.127000	3.804868	-0.047511	620.844070
0.128000	3.404240	-0.668761	617.903442
0.129000	3.484593	-0.668761	619.283974
0.130000	3.484214	-0.513448	618.249069
0.131000	3.564567	-0.202823	619.458351
0.132000	3.163561	-0.513448	617.903336
0.133000	2.762933	-1.134699	615.304306
0.134000	3.965574	0.340356	621.363487
0.135000	3.404240	-0.513448	619.110573
0.136000	3.083587	-0.901315	617.899315
0.137000	3.965195	0.029730	621.188065
0.138000	4.125143	0.185043	621.015244
0.139000	3.804868	-0.047511	620.324387
0.140000	3.644920	-0.047511	620.325951
0.141000	3.003613	-0.668761	617.208374
0.142000	3.564567	-0.048341	619.631088
0.143000	4.526907	0.806293	623.958351
0.144000	3.885221	0.028901	620.670006
0.145000	3.724515	-0.358966	619.111549
0.146000	3.885221	0.185043	620.499161
0.147000	3.965195	0.106972	620.498169
0.148000	3.083587	-0.746832	616.516449
0.149000	3.244293	-0.437037	617.729263
0.150000	3.484593	-0.358966	619.111549
0.151000	3.725273	-0.048341	619.975624
0.152000	3.725273	-0.048341	619.975624
0.153000	3.965195	-0.048341	620.668442
0.154000	3.644920	0.029730	619.804764
0.155000	3.324266	-0.746832	617.897087
0.156000	2.762933	-0.902975	615.650337
0.157000	3.244293	-0.669591	617.897591
0.158000	3.965574	0.106972	621.189331
0.159000	3.725273	-0.202823	619.800262
0.160000	3.725273	-0.048341	620.147858
0.161000	3.644920	-0.204483	618.590408
0.162000	3.484593	-0.281725	617.897972
0.163000	3.965574	0.106972	619.628250
0.164000	3.484593	-0.281725	617.724663
0.165000	2.763691	-0.747662	616.336021
0.166000	3.164319	-0.902975	616.339043
0.167000	2.843286	-1.212770	616.333557
0.168000	3.484593	-0.281725	618.067863
0.169000	3.805626	-0.048341	619.971336
0.170000	3.484972	-0.437037	617.549713
0.171000	3.484972	-0.437037	618.411911
0.172000	3.645299	-0.204483	618.587372
0.173000	4.446934	0.262284	621.702209
0.174000	4.607260	0.262284	622.392487
0.175000	4.286607	0.106972	620.834030
0.176000	4.366580	0.028901	620.140625
0.177000	4.767587	0.727392	622.392960
0.178000	4.446934	0.262284	620.143089
0.179000	3.725652	-0.437037	618.065720
0.180000	3.565325	-0.437037	616.853790
0.181000	4.286607	-0.358966	619.446762
0.182000	4.286607	-0.281725	618.927834
0.183000	4.767587	0.262284	621.870934
0.184000	5.007509	0.417597	620.834343
0.185000	4.446934	0.106972	618.928810
0.186000	4.526907	0.106142	619.103111
0.187000	3.725273	-0.515108	615.639908
0.188000	3.645678	-0.437037	615.815269
0.189000	3.965574	-0.515108	616.160400
0.190000	4.126280	-0.358966	616.505539
0.191000	4.286607	-0.281725	616.851173
0.192000	4.045548	-0.359796	615.121758
0.193000	4.927535	0.339526	617.719337
0.194000	3.484972	-0.824903	612.525459
0.195000	3.965574	-0.282554	614.428566
0.196000	4.286607	-0.204483	615.812134
0.197000	4.286607	-0.281725	615.810265
0.198000	5.168594	0.572079	619.274162
0.199000	4.526907	-0.204483	616.331551
0.200000	4.446554	0.028901	615.639328
0.201000	4.206254	-0.281725	614.081764
0.202000	4.607260	0.028901	615.811165
0.203000	3.565325	-0.747662	610.966934
0.204000	4.767587	0.106972	616.328621
0.205000	4.286607	-0.515108	613.559341
0.206000	4.687234	-0.050001	616.154839
0.207000	4.286607	-0.747662	613.212631
0.208000	4.286607	-0.515108	612.522263
0.209000	4.767587	0.106142	614.599716
0.210000	4.687613	0.028901	614.425934
0.211000	4.127038	-0.359796	612.349442
0.212000	5.328920	0.028901	616.672295
0.213000	4.847940	-0.204483	615.286072
0.214000	5.489247	0.262284	618.056862
0.215000	5.889875	0.881875	619.270653
0.216000	4.847940	-0.204483	614.941841
0.217000	4.767966	-0.204483	614.768059
0.218000	5.168594	0.261454	615.807953
0.219000	4.687992	-0.282554	614.424385
0.220000	5.489247	0.262284	616.844131
0.221000	5.248947	0.106972	616.323929
0.222000	6.050960	0.650151	619.612289
0.223000	5.248568	-0.204483	615.115227
0.224000	5.729927	0.572079	618.231636
0.225000	5.168594	0.028901	614.595131
0.226000	5.008646	-0.204483	614.941841
0.227000	6.531561	1.581196	621.866104
0.228000	5.489247	0.184213	617.535789
0.229000	5.649574	0.494008	618.056267
0.230000	5.970607	0.417597	618.230064
0.231000	5.489247	0.106972	615.808365
0.232000	5.409273	0.339526	616.847969
0.233000	6.050581	1.038017	619.098747
0.234000	5.409273	0.494008	616.501671
0.235000	6.050581	1.193330	619.619133
0.236000	5.970607	0.960776	619.441826
0.237000	6.050581	1.038017	619.268517
0.238000	5.809901	0.883535	619.441826
0.239000	5.007888	0.106142	614.427216
0.240000	5.328920	0.339526	615.980202
0.241000	5.168594	0.261454	615.637016
0.242000	4.527665	-0.204483	613.908691
0.243000	4.607639	-0.515108	613.557076
0.244000	5.489247	0.572079	617.711143
0.245000	5.168594	-0.048341	615.806404
0.246000	5.809522	0.883535	619.271950
0.247000	5.408894	0.494008	617.193100
0.248000	5.248568	0.261454	617.021263
0.249000	5.007888	0.261454	615.810402
0.250000	4.767966	0.106142	615.981659
0.251000	5.007888	0.106142	616.500389
0.252000	5.409273	0.339526	618.231148
0.253000	5.488868	0.650151	618.750572
0.254000	4.847182	0.029730	615.981659
0.255000	3.645299	-0.902975	611.482178
0.256000	4.286607	-0.515108	613.903786
0.257000	3.725652	-0.824903	612.692825
0.258000	4.527286	0.106972	617.193581
0.259000	4.847940	0.106972	618.404350
0.260000	5.168594	0.106972	619.266548
0.261000	5.087862	0.262284	619.097176
0.262000	5.007509	0.262284	618.578148
0.263000	5.488868	0.883535	620.827927
0.264000	3.805626	-0.902975	615.114052
0.265000	4.526907	0.185043	618.058144
0.266000	5.248568	0.340356	620.481728
0.267000	5.007509	0.262284	619.960747
0.268000	5.729548	1.116918	623.767593
0.269000	5.087862	0.340356	620.479279
0.270000	4.687234	0.262284	619.096672
0.271000	5.007888	0.262284	620.653564
0.272000	4.687234	0.185043	619.270470
0.273000	4.126280	-0.591520	617.365143
0.274000	5.328542	0.651811	622.211502
0.275000	4.606881	-0.125582	619.439751
0.276000	4.687234	-0.047511	620.305771
0.277000	4.766829	0.029730	618.751442
0.278000	4.286227	-0.281725	618.232910
0.279000	4.366580	-0.202823	618.406204
0.280000	4.045548	-0.281725	617.020485
0.281000	4.286607	0.029730	618.059906
0.282000	4.366580	-0.125582	617.539001
0.283000	4.927156	0.185043	619.960640
0.284000	4.847182	0.029730	619.960640
0.285000	5.087483	0.340356	620.481621
0.286000	4.847182	0.029730	619.097069
0.287000	4.125522	-0.591520	616.327667
0.288000	4.366580	-0.048341	617.540962
0.289000	4.286227	-0.202823	617.367088
0.290000	4.927156	0.107802	619.616966
0.291000	5.087483	0.263114	620.826752
0.292000	4.927156	0.185043	620.134041
0.293000	5.007509	0.340356	619.964546
0.294000	4.205496	-0.125582	617.193779
0.295000	5.087483	0.340356	620.655312
0.296000	3.644920	-0.824903	614.598831
0.297000	3.885221	-0.902145	615.632782
0.298000	4.927156	0.263114	619.616966
0.299000	4.927535	0.263114	619.790260
0.300000	4.927156	0.185043	619.790260
0.301000	4.686476	0.107802	618.577843
0.302000	4.766829	0.029730	618.577843
0.303000	4.766829	0.185043	618.924644
0.304000	4.045548	-0.668761	616.500870
0.305000	5.247809	0.341185	622.210724
0.306000	5.087483	0.185873	620.998497
0.307000	4.526907	-0.513448	619.265663
0.308000	5.247431	0.574569	621.866173
0.309000	4.927156	0.107802	620.133842
0.310000	4.446175	0.029730	618.924934
0.311000	4.847182	0.030560	619.613731
0.312000	4.526907	0.030560	619.096672
0.313000	4.446554	-0.590690	618.401894
0.314000	5.087862	0.108632	620.824211
0.315000	5.969091	1.194990	625.151947
0.316000	5.327783	0.574569	622.037903
0.317000	4.125522	-0.669591	617.538239
