BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA	Kistler Grande2 9287CA
0.310000	-4.276340	-3.547766	833.686089
0.311000	-4.236541	-3.428400	832.419708
0.312000	-4.076761	-3.348364	834.319244
0.313000	-4.276340	-3.507977	832.893829
0.314000	-4.276340	-3.547995	832.736687
0.315000	-4.516010	-3.667589	830.992149
0.316000	-4.196449	-3.547766	833.369431
0.317000	-4.476212	-3.587784	830.992477
0.318000	-4.236541	-3.428400	833.369759
0.319000	-4.276340	-3.507977	833.529037
0.320000	-4.516010	-3.627802	830.833366
0.321000	-4.436120	-3.587784	832.418472
0.322000	-4.555809	-3.667589	831.944023
0.323000	-4.276340	-3.348364	832.579643
0.324000	-4.196449	-3.428400	833.052696
0.325000	-4.156651	-3.308577	834.004395
0.326000	-4.356523	-3.348595	832.104279
0.327000	-4.355937	-3.428400	832.895561
0.328000	-4.276340	-3.388382	831.628105
0.329000	-4.116560	-3.149193	833.529037
0.330000	-4.156358	-3.229000	832.737846
0.331000	-4.156358	-3.228769	832.580132
0.332000	-4.156358	-3.149193	831.631592
0.333000	-4.116266	-3.188982	833.056641
0.334000	-3.956488	-2.909777	832.265396
0.335000	-4.156358	-3.149193	831.472961
0.336000	-3.956488	-2.989582	831.790283
0.337000	-3.836213	-2.830200	831.792580
0.338000	-3.676725	-2.790182	832.901016
0.339000	-3.676725	-2.910006	832.426468
0.340000	-3.796414	-2.870218	830.366348
0.341000	-3.716231	-2.830200	831.003029
0.342000	-3.396671	-2.750393	832.112953
0.343000	-3.316781	-2.630569	831.636101
0.344000	-3.356873	-2.670588	831.004517
0.345000	-3.236892	-2.591011	831.798676
0.346000	-3.316781	-2.670588	830.371437
0.347000	-3.157001	-2.591011	830.847954
0.348000	-3.157001	-2.550993	831.007973
0.349000	-2.837149	-2.391151	831.325371
0.350000	-2.677368	-2.311575	832.752274
0.351000	-2.677662	-2.391151	831.327103
0.352000	-2.677368	-2.351364	831.169388
0.353000	-2.637570	-2.391380	830.378532
0.354000	-2.477497	-2.351133	831.171120
0.355000	-2.477497	-2.311346	829.429535
0.356000	-2.277918	-2.351133	831.648537
0.357000	-2.277918	-2.271328	829.749245
0.358000	-2.318009	-2.311346	829.433327
0.359000	-2.157937	-2.231539	830.384865
0.360000	-2.118138	-2.191521	829.592346
0.361000	-2.277918	-2.311115	827.375160
0.362000	-2.037955	-2.271097	829.277176
0.363000	-1.838377	-1.912086	829.121193
0.364000	-1.998157	-2.191292	827.854553
0.365000	-1.758194	-2.151503	828.964394
0.366000	-1.958065	-2.350904	826.904770
0.367000	-1.798285	-2.191292	827.697258
0.368000	-1.758194	-2.271097	828.015724
0.369000	-1.638505	-2.071466	828.016052
0.370000	-1.877882	-2.430481	825.957932
0.371000	-1.837790	-2.470499	827.068161
0.372000	-1.758194	-2.390463	826.118187
0.373000	-1.718102	-2.510286	826.752083
0.374000	-1.398250	-2.190832	827.704536
0.375000	-1.518231	-2.390463	826.752083
0.376000	-1.598122	-2.470268	825.961685
0.377000	-1.238176	-2.270868	827.864792
0.378000	-1.478140	-2.470268	825.170403
0.379000	-1.438048	-2.470039	826.598549
0.380000	-1.358158	-2.390463	825.806030
0.381000	-1.198378	-2.190832	827.550453
0.382000	-1.278561	-2.430250	826.599365
0.383000	-1.358451	-2.430021	826.441650
0.384000	-1.278561	-2.430250	824.857788
0.385000	-1.198378	-2.350445	827.234505
0.386000	-1.118781	-2.430250	824.700073
0.387000	-1.198378	-2.430250	825.810150
0.388000	-1.198378	-2.390232	826.602333
0.389000	-1.078690	-2.270409	826.128120
0.390000	-1.358451	-2.549845	824.224808
0.391000	-1.318359	-2.629652	825.969170
0.392000	-1.198378	-2.470039	825.335205
0.393000	-1.318359	-2.550076	824.542686
0.394000	-0.998507	-2.430250	828.027779
0.395000	-1.198378	-2.550076	825.178314
0.396000	-1.318359	-2.669670	825.968353
0.397000	-1.397957	-2.709457	825.969589
0.398000	-1.198378	-2.629881	827.236465
0.399000	-1.038599	-2.430250	828.188042
0.400000	-1.158286	-2.589863	828.503960
0.401000	-1.277975	-2.669670	827.236801
0.402000	-1.237884	-2.709686	828.028603
0.403000	-1.437756	-2.829510	826.918816
0.404000	-1.397957	-2.909546	827.236465
0.405000	-1.277975	-2.709686	827.554115
0.406000	-1.477847	-2.949104	826.920647
0.407000	-1.557737	-2.989122	825.494560
0.408000	-1.637334	-3.108717	826.602730
0.409000	-1.677425	-2.989122	825.494720
0.410000	-1.557737	-2.869528	826.761589
0.411000	-1.477847	-2.869528	827.079239
0.412000	-1.557737	-2.869759	826.603386
0.413000	-1.757023	-2.909777	825.652100
0.414000	-1.717224	-2.869759	828.029419
0.415000	-1.677133	-2.789951	826.445442
0.416000	-1.717224	-2.750164	827.712067
0.417000	-1.797114	-2.909546	827.711105
0.418000	-1.996985	-2.869759	825.650284
0.419000	-1.956894	-2.829969	827.394669
0.420000	-1.956894	-2.830200	826.760963
0.421000	-2.036491	-2.790411	827.551994
0.422000	-2.196271	-2.830200	827.393456
0.423000	-2.196271	-2.790411	827.868820
0.424000	-2.196271	-2.750624	827.867912
0.425000	-2.236070	-2.750624	828.976845
0.426000	-2.356051	-2.790411	827.709373
0.427000	-2.276161	-2.750624	828.976845
0.428000	-2.315960	-2.750624	828.819130
0.429000	-2.315960	-2.671047	829.135048
0.430000	-2.355759	-2.631258	828.184319
0.431000	-2.395850	-2.591471	829.450966
0.432000	-2.395850	-2.631258	828.024055
0.433000	-2.595722	-2.631258	828.659683
0.434000	-2.395850	-2.591240	829.451294
0.435000	-2.395850	-2.551453	829.134132
0.436000	-2.435942	-2.511663	828.816154
0.437000	-2.675319	-2.631489	828.974686
0.438000	-2.516125	-2.511663	828.817398
0.439000	-2.356051	-2.471876	829.926559
0.440000	-2.316253	-2.431858	831.036560
0.441000	-2.515539	-2.511894	828.180443
0.442000	-2.635521	-2.591700	829.451782
0.443000	-2.356051	-2.352282	830.558556
0.444000	-2.356051	-2.312723	830.717087
0.445000	-2.555338	-2.432318	829.609070
0.446000	-2.475448	-2.432318	830.876198
0.447000	-2.715410	-2.432318	829.291092
0.448000	-2.475448	-2.392529	830.876198
0.449000	-2.395850	-2.272705	831.353294
0.450000	-2.475448	-2.232916	830.717995
0.451000	-2.395850	-2.272934	830.876198
0.452000	-2.515539	-2.272934	830.876198
0.453000	-2.475448	-2.312952	830.083679
0.454000	-2.395850	-2.312723	831.509338
0.455000	-2.515539	-2.272934	830.559044
0.456000	-2.355759	-2.193129	831.035217
0.457000	-2.356051	-2.312952	831.035217
0.458000	-2.276161	-2.272934	832.304741
0.459000	-2.396143	-2.233147	830.719299
0.460000	-2.356051	-2.352741	832.303833
0.461000	-2.356051	-2.312952	830.403053
0.462000	-2.356344	-2.312952	831.829712
0.463000	-2.196271	-2.273165	832.462280
0.464000	-2.396143	-2.432547	830.717812
0.465000	-2.396143	-2.392759	831.196396
0.466000	-2.396143	-2.392759	831.989639
0.467000	-2.276454	-2.272934	832.779678
0.468000	-2.356344	-2.273165	831.829384
0.469000	-2.276161	-2.392759	833.096085
0.470000	-2.516418	-2.352970	831.194572
0.471000	-2.556216	-2.512812	831.193909
0.472000	-2.316253	-2.233376	833.570961
0.473000	-2.316253	-2.233147	832.938210
0.474000	-2.316545	-2.233376	832.937881
0.475000	-2.516125	-2.393217	833.096901
0.476000	-2.516418	-2.393217	831.830688
0.477000	-2.476326	-2.313183	833.413734
0.478000	-2.436527	-2.233376	832.938698
0.479000	-2.276454	-2.353428	833.097816
0.480000	-2.476619	-2.393217	833.098633
0.481000	-2.316545	-2.273394	833.414551
0.482000	-2.396729	-2.353428	832.147095
0.483000	-2.396729	-2.313183	833.098305
0.484000	-2.196857	-2.313183	831.988564
0.485000	-2.397022	-2.433004	832.465881
0.486000	-2.077168	-2.352970	833.099548
0.487000	-2.037370	-2.313183	833.575478
0.488000	-2.117553	-2.472794	832.465652
0.489000	-2.356931	-2.632406	831.990036
0.490000	-2.077461	-2.512812	833.100693
0.491000	-2.077461	-2.552599	832.624512
0.492000	-2.037663	-2.592388	833.734253
0.493000	-2.237535	-2.791788	831.516823
0.494000	-2.117553	-2.711983	832.784775
0.495000	-2.037663	-2.791788	832.784775
0.496000	-1.917681	-2.552370	833.736160
0.497000	-2.197736	-2.791788	831.675354
0.498000	-1.997571	-2.831577	832.943314
0.499000	-2.077461	-2.831577	832.151543
0.500000	-1.957772	-2.791559	833.735832
0.501000	-1.877882	-2.711752	833.895515
0.502000	-1.877882	-2.751541	833.261284
0.503000	-1.917681	-2.871365	833.419914
0.504000	-1.997571	-2.951172	832.469193
0.505000	-2.037663	-2.911154	831.361992
0.506000	-1.997571	-3.030748	831.995560
0.507000	-1.877882	-2.950712	831.994583
0.508000	-1.917681	-2.990730	832.787827
0.509000	-1.837790	-2.871136	832.312225
0.510000	-1.597829	-2.910694	833.105797
0.511000	-1.518231	-2.791328	833.423874
0.512000	-1.717517	-2.990730	832.948906
0.513000	-1.637920	-2.910694	832.315437
0.514000	-1.517939	-2.791100	833.424530
0.515000	-1.597829	-3.070307	833.425018
0.516000	-1.837498	-3.030289	831.206833
0.517000	-1.797699	-3.229919	831.365463
0.518000	-1.477847	-2.990499	833.426262
0.519000	-1.677425	-3.110094	831.367516
0.520000	-1.877296	-3.269707	830.415985
0.521000	-1.757023	-3.309265	831.525719
0.522000	-1.637334	-3.109865	831.209648
0.523000	-1.597242	-3.109865	832.478828
0.524000	-1.836913	-3.349054	830.101303
0.525000	-1.836620	-3.309265	829.943100
0.526000	-1.836620	-3.309265	831.212280
0.527000	-1.676547	-3.269247	831.528534
0.528000	-1.756730	-3.109634	830.579437
0.529000	-1.956309	-3.229689	830.735527
0.530000	-1.956017	-3.349054	829.153519
0.531000	-1.995814	-3.269247	829.151794
0.532000	-1.995814	-3.189671	829.786110
0.533000	-2.035613	-3.189671	829.948578
0.534000	-1.875834	-3.030058	829.471489
0.535000	-1.955723	-3.030058	830.897018
0.536000	-2.035613	-3.149883	828.837692
0.537000	-2.075119	-3.069847	829.314110
0.538000	-2.115211	-3.109865	829.153610
0.539000	-2.194808	-3.109865	828.678482
0.540000	-2.194808	-2.950481	829.789886
0.541000	-2.194808	-2.990271	829.313286
0.542000	-2.314496	-3.070076	828.997368
0.543000	-2.274698	-2.950481	828.837921
0.544000	-2.234313	-3.030289	830.422966
0.545000	-2.394678	-2.950481	829.155907
0.546000	-2.394094	-2.950481	828.997047
0.547000	-2.354295	-2.910694	829.632172
0.548000	-2.394094	-2.910694	829.948578
0.549000	-2.274112	-2.791100	829.471001
0.550000	-2.394094	-2.910694	830.107117
0.551000	-2.313910	-2.831118	829.632172
0.552000	-2.274112	-2.751310	831.215096
0.553000	-2.354002	-2.831118	829.790375
0.554000	-2.313910	-2.631489	830.582512
0.555000	-2.513490	-2.871136	830.108025
0.556000	-2.433892	-2.791559	830.424278
0.557000	-2.593087	-2.831347	829.155251
0.558000	-2.193929	-2.552370	832.960365
0.559000	-2.273819	-2.552370	830.267464
0.560000	-2.273819	-2.552370	831.536011
0.561000	-2.313618	-2.392759	831.849640
0.562000	-2.552996	-2.671965	829.792831
0.563000	-2.353709	-2.592388	830.267082
0.564000	-2.513197	-2.592388	830.584724
0.565000	-2.313618	-2.352970	831.219101
0.566000	-2.433307	-2.512812	830.109367
0.567000	-2.473398	-2.512812	831.535843
0.568000	-2.433307	-2.393217	829.951653
0.569000	-2.153544	-2.273394	832.011696
0.570000	-2.073947	-2.153799	832.329994
0.571000	-2.233727	-2.393217	831.536331
0.572000	-2.273819	-2.273394	831.061874
0.573000	-2.073947	-2.114012	832.646400
0.574000	-2.073947	-2.034204	832.171791
0.575000	-2.153544	-2.193817	831.855217
0.576000	-2.233727	-2.193817	831.062698
0.577000	-2.113746	-2.034204	832.015053
0.578000	-1.874077	-1.914610	834.235298
0.579000	-1.953967	-2.034435	832.967842
0.580000	-2.073654	-2.034204	830.749168
0.581000	-2.033564	-2.114241	832.968330
0.582000	-2.073654	-1.994417	831.067299
0.583000	-1.833985	-2.034435	832.019661
0.584000	-1.913582	-1.954628	831.543251
0.585000	-1.713711	-1.795015	833.130066
0.586000	-1.953673	-2.034435	829.958992
0.587000	-1.873784	-2.034435	831.862282
0.588000	-1.873784	-1.994417	829.643074
0.589000	-1.953381	-2.114241	829.961769
0.590000	-1.673619	-1.954628	831.705498
0.591000	-1.753510	-1.994646	830.599541
0.592000	-1.713418	-2.034435	830.758080
0.593000	-1.713418	-1.954628	830.599541
0.594000	-1.753216	-2.034435	830.758987
0.595000	-1.633528	-1.954628	830.759811
0.596000	-1.513839	-1.795015	832.659111
0.597000	-1.713418	-1.954628	830.126213
0.598000	-1.593436	-1.954628	831.236000
0.599000	-1.473748	-1.914610	831.236809
0.600000	-1.433657	-1.795015	831.395760
0.601000	-1.433949	-1.874592	831.553963
0.602000	-1.313675	-1.914610	831.715141
0.603000	-1.193986	-1.715439	831.715782
0.604000	-1.233785	-1.914610	832.349373
0.605000	-1.234077	-1.795015	831.240990
0.606000	-1.193986	-1.954628	830.289024
0.607000	-1.114097	-2.034435	831.875740
0.608000	-0.994115	-1.874592	831.560112
0.609000	-0.794537	-1.954399	831.243385
0.610000	-0.994115	-1.994417	831.718651
0.611000	-1.034206	-2.074223	828.708626
0.612000	-1.033914	-2.114012	829.660393
0.613000	-0.794537	-2.114012	830.611366
0.614000	-0.674555	-2.034204	830.612694
0.615000	-0.794537	-2.193817	829.821083
0.616000	-0.714354	-2.273394	830.296440
0.617000	-0.514482	-2.113781	831.090271
0.618000	-0.634463	-2.313183	830.139061
0.619000	-0.395086	-2.273394	831.248474
0.620000	-0.674555	-2.473022	829.506889
0.621000	-0.514774	-2.472794	830.456711
0.622000	-0.474683	-2.433004	829.823143
0.623000	-0.435178	-2.592617	830.457031
0.624000	-0.435178	-2.512812	829.664940
0.625000	-0.275105	-2.592617	831.092812
0.626000	-0.115325	-2.552830	829.982491
0.627000	-0.075526	-2.472794	832.042969
0.628000	-0.155416	-2.632406	830.460487
0.629000	-0.075526	-2.672424	829.825684
0.630000	-0.075526	-2.752001	830.777229
0.631000	0.244034	-2.512812	832.681458
0.632000	0.244034	-2.512581	830.619026
