BioWare Version 5.2.1.3 Export
Device:	Kistler Grande2 9287CA	Kistler Grande2 9287CA	Kistler Grande2 9287CA
0.309000	-0.336121	-2.102800	702.245712
0.310000	-0.176341	-1.863841	701.929642
0.311000	0.023238	-1.663981	704.464561
0.312000	-0.416303	-2.142818	701.293694
0.313000	-0.416011	-2.142818	701.610420
0.314000	-0.216432	-1.743788	704.780479
0.315000	0.023238	-1.624193	705.255272
0.316000	-0.495901	-2.023224	701.450485
0.317000	-0.735571	-2.222624	702.243179
0.318000	-0.535992	-1.983436	702.243500
0.319000	-0.416011	-1.863611	705.253792
0.320000	-0.376212	-1.743788	703.509567
0.321000	-0.695772	-2.063242	702.557686
0.322000	-0.815461	-2.222624	701.450165
0.323000	-0.775662	-2.142818	702.875336
0.324000	-0.416303	-1.823823	704.459053
0.325000	-0.456102	-1.943418	703.667099
0.326000	-0.855845	-2.262872	701.446617
0.327000	-0.576376	-1.983436	703.982529
0.328000	-0.616175	-2.063242	703.507843
0.329000	-0.736449	-2.262872	702.874527
0.330000	-0.296615	-1.863841	705.887077
0.331000	-0.696358	-2.262872	702.714157
0.332000	-0.656267	-2.182836	704.457809
0.333000	-0.217018	-1.863841	705.882378
0.334000	-0.336706	-1.983436	705.406776
0.335000	-0.696358	-2.342677	702.555634
0.336000	-0.536870	-2.183295	704.457474
0.337000	-0.177219	-1.863841	706.833672
0.338000	-0.376798	-2.142818	704.615494
0.339000	-0.776541	-2.502290	703.029755
0.340000	-0.297200	-2.103259	705.247330
0.341000	-0.257109	-2.023454	705.247650
0.342000	-0.297200	-2.262872	705.563248
0.343000	-0.616760	-2.422483	703.028839
0.344000	-0.377383	-2.262872	705.246506
0.345000	-0.137421	-2.142818	706.514534
0.346000	-0.337584	-2.182836	704.454407
0.347000	-0.497072	-2.462502	704.454811
0.348000	-0.656852	-2.582096	702.233292
0.349000	-0.377383	-2.422483	705.245605
0.350000	-0.137421	-2.302660	705.562759
0.351000	-0.057530	-2.103259	707.464951
0.352000	-0.497072	-2.502290	703.975754
0.353000	-0.177512	-2.342677	705.720963
0.354000	-0.257401	-2.302889	705.561523
0.355000	-0.257401	-2.422483	705.561523
0.356000	-0.217603	-2.382695	704.769753
0.357000	-0.137421	-2.342677	706.828987
0.358000	-0.417475	-2.622113	702.550423
0.359000	-0.217310	-2.462272	705.878677
0.360000	-0.017732	-2.183295	706.828484
0.361000	-0.297200	-2.502290	704.611214
0.362000	-0.177512	-2.542078	705.244781
0.363000	-0.377383	-2.502290	704.135513
0.364000	-0.257401	-2.502290	704.450867
0.365000	-0.297200	-2.622113	703.659019
0.366000	-0.536578	-2.821514	702.867668
0.367000	-0.217310	-2.542078	704.452354
0.368000	-0.177219	-2.462272	704.927956
0.369000	-0.297200	-2.661673	703.339645
0.370000	-0.616468	-2.901320	702.866501
0.371000	-0.616760	-2.861531	701.758842
0.372000	-0.296615	-2.622113	705.084091
0.373000	-0.376798	-2.622113	703.503357
0.374000	-0.217018	-2.542308	704.925888
0.375000	-0.536578	-2.821514	702.708298
0.376000	-0.576376	-2.861531	702.391228
0.377000	-0.775955	-3.021144	701.598244
0.378000	-0.536578	-2.861531	703.181931
0.379000	-0.616175	-2.821743	702.707382
0.380000	-0.616175	-2.821743	703.340134
0.381000	-0.656267	-2.821743	702.074821
0.382000	-0.376212	-2.582325	705.084999
0.383000	-0.735864	-2.821743	702.073845
0.384000	-0.815753	-2.821743	701.757759
0.385000	-0.495901	-2.702149	704.293716
0.386000	-0.855552	-2.861761	701.439194
0.387000	-0.935149	-2.941567	702.864861
0.388000	-0.975241	-2.782185	701.281181
0.389000	-0.815168	-2.702378	703.816734
0.390000	-0.815168	-2.622573	704.292091
0.391000	-1.254709	-2.981586	700.963203
0.392000	-0.935149	-2.662361	703.338982
0.393000	-0.895058	-2.622573	703.183746
0.394000	-0.934857	-2.582785	703.339645
0.395000	-1.174234	-2.861761	702.228905
0.396000	-1.254124	-2.782185	701.121223
0.397000	-1.174234	-2.782414	703.815582
0.398000	-1.054253	-2.622573	702.706657
0.399000	-1.134142	-2.662590	702.705414
0.400000	-1.214033	-2.782185	702.387436
0.401000	-1.573391	-2.941567	700.645554
0.402000	-1.373520	-2.941797	701.754364
0.403000	-1.453702	-2.742396	701.121796
0.404000	-1.213739	-2.662361	703.339645
0.405000	-1.173648	-2.662361	702.705841
0.406000	-1.613190	-3.021603	700.487350
0.407000	-1.533299	-2.901779	701.436317
0.408000	-1.293337	-2.702378	702.389595
0.409000	-1.453117	-2.901779	700.963539
0.410000	-1.453117	-2.901779	701.754295
0.411000	-1.293337	-2.662361	701.912338
0.412000	-1.293044	-2.742167	703.021759
0.413000	-1.532714	-2.981586	699.537865
0.414000	-1.413025	-2.901779	700.646278
0.415000	-1.132971	-2.662361	702.072273
0.416000	-1.412733	-2.941567	700.488594
0.417000	-1.452531	-2.981356	700.012413
0.418000	-1.172770	-2.742167	701.440109
0.419000	-1.172770	-2.742167	700.330727
0.420000	-1.332550	-2.941567	700.330391
0.421000	-1.412733	-2.941567	698.428436
0.422000	-1.332550	-2.901549	699.380348
0.423000	-1.052789	-2.502520	701.124550
0.424000	-1.092587	-2.582325	699.539520
0.425000	-1.212276	-2.821743	699.222687
0.426000	-1.372349	-2.861761	697.320679
0.427000	-1.331964	-2.901549	699.064644
0.428000	-1.092294	-2.662590	698.748238
0.429000	-1.092294	-2.582325	699.540337
0.430000	-1.012404	-2.582325	700.173912
0.431000	-1.132093	-2.702149	698.747749
0.432000	-1.291873	-2.941567	697.004761
0.433000	-0.931929	-2.542537	699.857491
0.434000	-1.171892	-2.742167	696.846069
0.435000	-1.091709	-2.861761	697.957542
0.436000	-1.211690	-2.861761	696.530151
0.437000	-0.852038	-2.582325	700.016937
0.438000	-0.891837	-2.662361	698.274216
0.439000	-1.131800	-2.901549	696.530151
0.440000	-0.811947	-2.582325	699.540672
0.441000	-1.131507	-2.821743	696.371613
0.442000	-1.291287	-2.981586	696.211266
0.443000	-0.851746	-2.702378	697.165863
0.444000	-0.771855	-2.662361	698.908012
0.445000	-1.011526	-2.861761	697.003296
0.446000	-1.130922	-2.941567	696.529663
0.447000	-0.931343	-2.861761	697.477745
0.448000	-0.851453	-2.821743	698.589317
0.449000	-0.731764	-2.542537	698.747101
0.450000	-0.891544	-2.901549	698.430687
0.451000	-1.130922	-3.021374	695.737556
0.452000	-0.891252	-2.901549	698.746117
0.453000	-0.731764	-2.702149	699.221710
0.454000	-0.931343	-2.821743	698.113792
0.455000	-0.811362	-2.821743	698.747261
0.456000	-1.250903	-3.061391	696.684822
0.457000	-1.210519	-3.021374	696.684822
0.458000	-1.170721	-3.021374	697.954346
0.459000	-0.891544	-2.742167	699.221191
0.460000	-1.090830	-2.981356	699.059456
0.461000	-1.170721	-2.981586	698.268768
0.462000	-1.011233	-2.861761	699.218414
0.463000	-1.210519	-2.901779	700.009499
0.464000	-1.370592	-2.901779	698.423248
0.465000	-1.130629	-2.861761	700.959740
0.466000	-1.290701	-2.782185	700.166725
0.467000	-1.609969	-3.061391	699.214531
0.468000	-1.330500	-2.782185	701.116547
0.469000	-1.170721	-2.662590	702.541733
0.470000	-1.410390	-2.742396	702.065559
0.471000	-1.769749	-2.981814	700.640358
0.472000	-1.530372	-2.702608	702.381477
0.473000	-1.330500	-2.462960	704.599236
0.474000	-1.889730	-2.822433	700.794617
0.475000	-2.009712	-3.101639	702.221695
0.476000	-1.889730	-2.702608	702.379745
0.477000	-1.889730	-2.742626	703.171028
0.478000	-1.969621	-2.702838	703.487762
0.479000	-2.208998	-2.782644	702.377678
0.480000	-2.409162	-2.982274	702.852951
0.481000	-2.208998	-2.662590	703.486122
0.482000	-2.049218	-2.583014	705.702721
0.483000	-2.369071	-2.742856	703.485214
0.484000	-2.408869	-2.702838	704.117378
0.485000	-2.688631	-2.982274	703.167229
0.486000	-2.448961	-2.702838	704.593231
0.487000	-2.249089	-2.463649	706.652634
0.488000	-2.608448	-2.822661	705.065620
0.489000	-2.528851	-2.702838	704.908661
0.490000	-2.448961	-2.623032	706.966644
0.491000	-2.688631	-2.782873	704.274178
0.492000	-2.648540	-2.583473	706.807343
0.493000	-2.448961	-2.663050	706.807343
0.494000	-2.728429	-2.942486	705.221603
0.495000	-2.688631	-2.822661	705.855171
0.496000	-2.488759	-2.543455	707.123260
0.497000	-2.648540	-2.703068	706.647415
0.498000	-2.768521	-3.022521	705.378990
0.499000	-2.648540	-2.782873	706.329338
0.500000	-2.249089	-2.463649	709.496208
0.501000	-2.808319	-2.862909	705.854919
0.502000	-2.768521	-2.902926	705.852921
0.503000	-2.448961	-2.743085	709.022575
0.504000	-2.409162	-2.503667	708.388504
0.505000	-2.449254	-2.743085	709.179367
0.506000	-2.489345	-2.743085	706.963821
0.507000	-2.609033	-2.942715	707.436211
0.508000	-2.409455	-2.743085	708.387276
0.509000	-2.049803	-2.543685	711.240982
0.510000	-2.329565	-2.743085	709.336174
0.511000	-2.449546	-2.862909	708.069305
0.512000	-2.569235	-2.982733	707.436211
0.513000	-2.130279	-2.703068	710.922195
0.514000	-2.130279	-2.623491	709.812782
0.515000	-2.409455	-2.942715	709.336761
0.516000	-2.010298	-2.623491	709.971321
0.517000	-1.970206	-2.623491	710.922531
0.518000	-2.329858	-2.982733	708.860817
0.519000	-1.970206	-2.743085	710.606277
0.520000	-1.810426	-2.583703	712.505646
0.521000	-2.170370	-2.902926	708.227020
0.522000	-1.850517	-2.623491	710.924011
0.523000	-1.650939	-2.503897	712.031776
0.524000	-2.090480	-2.902926	709.812363
0.525000	-1.890609	-2.862909	710.287392
0.526000	-1.530957	-2.503897	712.191628
0.527000	-1.771213	-2.623720	709.811874
0.528000	-1.811012	-2.862909	710.445930
0.529000	-1.811305	-2.743085	709.654968
0.530000	-1.331379	-2.424090	713.934288
0.531000	-1.531543	-2.583703	711.082779
0.532000	-1.651232	-2.743085	710.130333
0.533000	-1.691323	-2.743085	710.288216
0.534000	-1.291873	-2.503897	712.191948
0.535000	-1.172184	-2.464108	712.352219
0.536000	-1.212276	-2.463879	712.352219
0.537000	-1.491745	-2.743085	709.500145
0.538000	-1.292166	-2.623491	711.400345
0.539000	-1.212276	-2.543685	711.877174
0.540000	-0.933100	-2.384072	712.510834
0.541000	-1.052495	-2.543685	711.719460
0.542000	-0.893301	-2.344055	711.561844
0.543000	-0.693137	-2.384072	712.987831
0.544000	-0.933100	-2.543685	709.503113
0.545000	-0.813411	-2.503667	711.879486
0.546000	-0.453760	-2.304267	712.514534
0.547000	-0.653338	-2.503667	710.614578
0.548000	-0.533943	-2.503667	711.248962
0.549000	-0.334071	-2.423861	711.724648
0.550000	-0.294272	-2.264019	710.932068
0.551000	-0.334071	-2.503667	710.616302
0.552000	-0.014804	-2.264019	710.300720
0.553000	0.144976	-2.144196	712.836464
0.554000	-0.214675	-2.543455	707.767548
0.555000	0.104885	-2.264019	710.461006
0.556000	0.304756	-2.144196	710.622177
0.557000	0.384354	-2.144196	710.463654
0.558000	0.224573	-2.423632	709.194839
0.559000	0.264665	-2.303807	707.769768
0.560000	0.664115	-2.104177	710.307907
0.561000	0.703914	-2.104177	709.990829
0.562000	0.823895	-2.064389	709.356834
0.563000	0.543841	-2.343596	707.298355
0.564000	0.663822	-2.263790	707.616318
0.565000	0.983090	-2.104177	708.569427
0.566000	1.103071	-1.984354	709.995117
0.567000	1.023181	-2.104177	707.301544
0.568000	1.023181	-2.223772	707.937271
0.569000	1.262851	-1.904318	707.940147
0.570000	1.102778	-2.143966	706.828835
0.571000	1.182668	-2.183524	706.513405
0.572000	1.502228	-1.824741	707.940147
0.573000	1.102778	-2.263330	704.612625
0.574000	1.102778	-2.303578	703.664383
0.575000	1.262265	-2.183754	704.297867
0.576000	1.542027	-2.143736	706.042404
0.577000	1.182668	-2.382925	703.190697
0.578000	1.302064	-2.382925	703.190948
0.579000	1.382247	-2.183524	703.193237
0.580000	1.542027	-2.143736	702.875351
0.581000	1.542027	-2.183524	704.142715
0.582000	1.382247	-2.263330	701.925850
0.583000	1.581825	-2.183524	704.144127
0.584000	1.781404	-1.904089	703.512611
0.585000	1.661423	-2.103719	703.511803
0.586000	1.541734	-2.223312	701.769547
0.587000	1.302064	-2.382695	700.500839
0.588000	1.461844	-2.263330	701.768623
0.589000	1.621917	-2.023683	702.402695
0.590000	1.701221	-1.943877	701.929230
0.591000	1.781404	-1.944106	704.147415
0.592000	1.621331	-2.023683	701.294991
0.593000	1.422046	-2.223312	701.294670
0.594000	1.541734	-2.023683	701.770355
0.595000	1.701221	-1.983894	702.563293
0.596000	1.461844	-2.183295	700.662834
0.597000	1.341863	-2.063471	700.979660
0.598000	1.381661	-2.063471	701.772003
0.599000	1.501643	-1.943877	701.613556
0.600000	0.982504	-2.223312	700.185745
0.601000	1.301771	-1.943647	701.613556
0.602000	1.381368	-1.864071	702.565025
0.603000	0.982211	-2.183295	700.345337
0.604000	1.022303	-2.103259	700.661591
0.605000	1.221589	-1.864071	701.614365
0.606000	1.181790	-1.864071	702.562622
0.607000	0.782340	-2.023683	699.869492
0.608000	0.662651	-2.143507	700.820213
0.609000	0.782340	-2.023683	700.979240
0.610000	0.782340	-1.864071	701.929550
0.611000	0.662358	-1.983665	700.978752
0.612000	0.342798	-2.063471	700.186798
0.613000	0.342798	-2.063471	699.393044
0.614000	0.622560	-1.903859	701.930954
0.615000	0.422981	-1.943877	700.030243
0.616000	0.622267	-1.864071	702.564034
0.617000	0.342798	-1.983894	700.344757
0.618000	0.103128	-2.223542	698.442513
0.619000	0.183018	-2.143507	700.345001
0.620000	0.063036	-2.103719	698.601868
0.621000	0.302707	-1.983894	701.929718
0.622000	0.102835	-2.023683	699.237488
0.623000	0.183018	-2.023683	701.136787
0.624000	0.222817	-1.943877	700.979408
0.625000	0.102835	-2.103719	700.188110
0.626000	0.063036	-2.183295	700.187469
0.627000	0.262616	-1.943877	701.771515
0.628000	0.182725	-1.943877	700.819962
0.629000	0.063036	-2.063471	701.136787
0.630000	-0.097329	-2.183295	698.760887
0.631000	0.342213	-1.904089	702.562790
0.632000	-0.097329	-2.023683	698.602356
0.633000	-0.257109	-2.263330	698.759315
0.634000	-0.137127	-2.183524	699.711609
