MegaWin ASCII file						
						
[DEFINITIONS]						
ChannelCount=8						
DataType=1						
SamplingFreq=1000.000000						
FirstSampleTime=0.001000						
PhaseName=Raw Dynamic 15/12/2017 10:51:49						
						
						
[COMMENT]						
						
						
						
[SOURCE NAMES]						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - rectus femoris						
Quadriceps femoris muscle - vastus lateralis						
Quadriceps femoris muscle - vastus lateralis						
						
						
[SIDE INFO]						
R						
R						
R						
R						
R						
R						
						
						
[UNITS]						
uV						
uV						
uV						
uV						
uV						
uV						
						
						
						
						
						
						
[DATA]						
	403.3695025	218.4918139	-3008.464206	-151.2635634	8140	8114
	588.2471911	252.1059391	-2756.358267	67.22825042	8139	8114
	470.5977529	50.42118781	-2134.496951	-33.61412521	8137	8112
	-33.61412521	-16.8070626	-1865.583949	-537.8260033	8136	8110
	-235.2988765	67.22825042	-369.7553773	-1193.301445	8136	8110
	-168.070626	151.2635634	-1714.320386	-991.6166936	8136	8110
	-134.4565008	252.1059391	-3848.817336	-890.774318	8135	8109
	-235.2988765	151.2635634	-1697.513323	-1226.91557	8134	8107
	-336.1412521	-50.42118781	3714.360835	-722.703692	8133	8108
	-470.5977529	151.2635634	3260.570145	-336.1412521	8133	8108
	-369.7553773	184.8776886	1210.108507	722.703692	8132	8107
	-638.6683789	-100.8423756	-84.03531302	1462.214447	8132	8107
	-773.1248798	-336.1412521	-789.9319424	1361.372071	8132	8106
	-655.4754416	-352.9483147	-2084.075763	521.0189407	8132	8107
	-470.5977529	-268.9130017	-3210.148957	-184.8776886	8132	8107
	-436.9836277	-168.070626	-2521.059391	-470.5977529	8132	8106
	-403.3695025	-218.4918139	-554.6330659	-621.8613163	8131	8106
	-470.5977529	-302.5271269	-672.2825042	420.1765651	8131	8107
	-420.1765651	-336.1412521	-1529.442697	1361.372071	8131	8106
	-201.6847512	-319.3341895	-1916.005137	1764.741573	8130	8105
	-67.22825042	-285.7200643	-1411.793259	302.5271269	8131	8106
	33.61412521	-151.2635634	-1764.741573	-655.4754416	8130	8105
	151.2635634	0	-924.3884432	-873.9672554	8130	8105
	302.5271269	168.070626	806.739005	-655.4754416	8130	8105
	302.5271269	184.8776886	3008.464206	117.6494382	8130	8105
	403.3695025	235.2988765	3848.817336	571.4401285	8130	8105
	554.6330659	588.2471911	605.0542537	-235.2988765	8130	8104
	605.0542537	588.2471911	-235.2988765	-806.739005	8131	8105
	571.4401285	453.7906903	1126.073194	-773.1248798	8130	8105
	605.0542537	453.7906903	1378.179134	-521.0189407	8129	8104
	369.7553773	268.9130017	1394.986196	-285.7200643	8129	8104
	201.6847512	-218.4918139	2487.445265	470.5977529	8128	8104
	-50.42118781	-571.4401285	3529.483147	386.5624399	8129	8104
	-252.1059391	-521.0189407	3361.412521	-218.4918139	8129	8104
	-235.2988765	-521.0189407	638.6683789	16.8070626	8128	8103
	-134.4565008	-453.7906903	-184.8776886	33.61412521	8129	8103
	-100.8423756	-403.3695025	218.4918139	403.3695025	8128	8103
	-201.6847512	-436.9836277	1277.336758	857.1601928	8128	8103
	-201.6847512	-319.3341895	1731.127448	689.0895668	8128	8102
	-117.6494382	-16.8070626	1916.005137	-67.22825042	8127	8102
	67.22825042	268.9130017	453.7906903	-571.4401285	8127	8103
	420.1765651	453.7906903	-1462.214447	-1159.68732	8127	8103
	1058.844944	773.1248798	-2521.059391	-1932.812199	8127	8103
	2184.918139	1210.108507	-4235.379776	-2201.725201	8127	8102
	2235.339326	1142.880257	-4571.521028	-2134.496951	8127	8103
	1529.442697	773.1248798	-789.9319424	-1563.056822	8128	8103
	588.2471911	352.9483147	4840.43403	470.5977529	8127	8103
	-436.9836277	268.9130017	2084.075763	2084.075763	8127	8102
	-1462.214447	-252.1059391	1495.828572	4184.958588	8127	8101
	-2352.988765	-974.809631	-1058.844944	3479.061959	8127	8102
	-2722.744142	-991.6166936	-2588.287641	773.1248798	8127	8102
	-2453.83114	-789.9319424	-2554.673516	-739.5107546	8128	8103
	-1546.24976	-638.6683789	-1663.899198	33.61412521	8127	8102
	-1058.844944	-554.6330659	-470.5977529	-638.6683789	8127	8102
	-873.9672554	-504.2118781	-285.7200643	-1260.529695	8127	8103
	-453.7906903	-302.5271269	-1445.407384	-1109.266132	8127	8102
	-50.42118781	-168.070626	-3058.885394	-1159.68732	8128	8103
	436.9836277	-50.42118781	-4437.064527	-1008.423756	8127	8102
	739.5107546	50.42118781	-4672.363404	-1075.652007	8128	8103
	806.739005	100.8423756	-4453.87159	-1075.652007	8128	8103
	689.0895668	100.8423756	-2084.075763	-1495.828572	8127	8102
	403.3695025	-16.8070626	3848.817336	-1428.600321	8127	8102
	201.6847512	-100.8423756	6403.490852	-319.3341895	8127	8103
	33.61412521	-134.4565008	8537.987803	1243.722633	8128	8103
	-201.6847512	-218.4918139	7680.82761	2100.882825	8128	8103
	-201.6847512	-134.4565008	7243.843982	2722.744142	8128	8103
	-168.070626	67.22825042	3663.939648	1949.619262	8128	8103
	-117.6494382	84.03531302	-168.070626	1058.844944	8127	8102
	100.8423756	235.2988765	-2184.918139	-285.7200643	8128	8103
	252.1059391	386.5624399	-5378.260033	-1260.529695	8129	8104
	436.9836277	453.7906903	-6470.719103	-1008.423756	8128	8103
	436.9836277	268.9130017	-2857.200643	-252.1059391	8129	8104
	235.2988765	-134.4565008	2201.725201	722.703692	8129	8104
	184.8776886	-268.9130017	3462.254896	1042.037881	8129	8103
	117.6494382	-319.3341895	2134.496951	1310.950883	8129	8104
	33.61412521	-504.2118781	941.1955058	1596.670947	8128	8103
	-50.42118781	-487.4048155	487.4048155	268.9130017	8127	8102
	100.8423756	-151.2635634	-1630.285073	-1159.68732	8128	8103
	268.9130017	-33.61412521	-3966.466775	-1344.565008	8128	8103
	470.5977529	151.2635634	-4672.363404	-1210.108507	8129	8104
	672.2825042	100.8423756	-3260.570145	-739.5107546	8129	8104
	605.0542537	0	-1294.143821	-403.3695025	8128	8103
	453.7906903	100.8423756	2336.181702	-100.8423756	8128	8104
	218.4918139	16.8070626	3529.483147	-84.03531302	8127	8103
	-100.8423756	184.8776886	2268.953452	-705.8966294	8127	8103
	-420.1765651	151.2635634	1428.600321	-84.03531302	8127	8103
	-537.8260033	151.2635634	773.1248798	773.1248798	8127	8103
	-705.8966294	-134.4565008	-1613.47801	1025.230819	8127	8103
	-638.6683789	-184.8776886	-1798.355699	470.5977529	8128	8103
	-369.7553773	-168.070626	-2117.689888	117.6494382	8128	8103
	-100.8423756	-16.8070626	-1865.583949	-521.0189407	8128	8104
	386.5624399	168.070626	-2067.2687	-991.6166936	8129	8103
	655.4754416	201.6847512	-1882.391012	-1058.844944	8130	8104
	571.4401285	168.070626	-2621.901766	-537.8260033	8130	8104
	352.9483147	168.070626	-2504.252328	-470.5977529	8128	8103
	134.4565008	67.22825042	-2420.217015	-386.5624399	8128	8103
	-218.4918139	-84.03531302	-1529.442697	-67.22825042	8128	8103
	-621.8613163	-537.8260033	-1327.757946	453.7906903	8129	8104
	-789.9319424	-537.8260033	-100.8423756	1058.844944	8128	8103
	-773.1248798	-487.4048155	1529.442697	1378.179134	8128	8103
	-806.739005	-638.6683789	4958.083468	1394.986196	8129	8104
	-705.8966294	-487.4048155	6033.735475	1075.652007	8128	8103
	-470.5977529	-117.6494382	4319.415089	403.3695025	8127	8103
	-403.3695025	-16.8070626	3428.640771	184.8776886	8128	8103
	-386.5624399	33.61412521	1764.741573	-352.9483147	8128	8103
	-252.1059391	302.5271269	67.22825042	-924.3884432	8129	8104
	50.42118781	571.4401285	-1462.214447	-2151.304013	8128	8103
	504.2118781	722.703692	-2033.654575	-3092.499519	8128	8102
	789.9319424	789.9319424	-1210.108507	-3916.045587	8127	8102
	756.3178172	638.6683789	1378.179134	-3176.534832	8127	8102
	621.8613163	403.3695025	5663.980098	-1731.127448	8128	8103
	436.9836277	-84.03531302	6672.403854	823.5460676	8128	8103
	151.2635634	-453.7906903	6974.930981	4100.923275	8128	8104
	168.070626	-268.9130017	3613.51846	4201.765651	8126	8103
	33.61412521	-235.2988765	-806.739005	2537.866453	8127	8103
	-151.2635634	-134.4565008	-4453.87159	537.8260033	8127	8103
	-319.3341895	-201.6847512	-4537.906903	33.61412521	8128	8104
	-302.5271269	-403.3695025	-4168.151526	336.1412521	8128	8103
	-319.3341895	-537.8260033	-3260.570145	857.1601928	8128	8103
	-403.3695025	-605.0542537	-3008.464206	941.1955058	8129	8103
	-453.7906903	-487.4048155	-3899.238524	436.9836277	8130	8103
	-302.5271269	-134.4565008	-3983.273837	-134.4565008	8129	8104
	-168.070626	84.03531302	-3613.51846	-302.5271269	8129	8103
	-151.2635634	50.42118781	-2588.287641	184.8776886	8129	8103
	-235.2988765	-16.8070626	-655.4754416	487.4048155	8130	8104
	-168.070626	100.8423756	2689.130017	336.1412521	8128	8104
	-100.8423756	33.61412521	4184.958588	369.7553773	8128	8104
	-67.22825042	100.8423756	991.6166936	-184.8776886	8127	8103
	67.22825042	235.2988765	-369.7553773	-806.739005	8127	8103
	470.5977529	302.5271269	-2235.339326	-873.9672554	8129	8104
	1210.108507	319.3341895	-3025.271269	-789.9319424	8127	8104
	1512.635634	487.4048155	-4184.958588	-1495.828572	8128	8103
	1327.757946	420.1765651	-2420.217015	-2050.461638	8128	8103
	823.5460676	168.070626	1294.143821	-1831.969824	8128	8103
	50.42118781	117.6494382	3327.798396	-890.774318	8129	8103
	-470.5977529	-84.03531302	3294.18427	840.3531302	8129	8103
	-840.3531302	-369.7553773	2437.024078	1563.056822	8129	8104
	-991.6166936	-336.1412521	2000.04045	1193.301445	8129	8103
	-941.1955058	-369.7553773	3226.95602	689.0895668	8128	8104
	-588.2471911	-504.2118781	3932.852649	151.2635634	8127	8103
	-100.8423756	-319.3341895	2890.814768	-1546.24976	8128	8104
	184.8776886	-218.4918139	1697.513323	-1714.320386	8127	8104
	151.2635634	-134.4565008	-201.6847512	-1008.423756	8128	8103
	201.6847512	67.22825042	-3714.360835	-268.9130017	8127	8103
	403.3695025	352.9483147	-3949.659712	151.2635634	8129	8104
	268.9130017	386.5624399	-4386.64334	840.3531302	8129	8104
	67.22825042	218.4918139	-4554.713966	403.3695025	8129	8103
	50.42118781	319.3341895	-3647.132585	-302.5271269	8128	8103
	84.03531302	386.5624399	352.9483147	-722.703692	8129	8103
	151.2635634	268.9130017	4168.151526	-705.8966294	8129	8103
	-134.4565008	50.42118781	4084.116213	235.2988765	8128	8103
	-521.0189407	0	3243.763083	840.3531302	8127	8103
	-857.1601928	-403.3695025	4521.09984	1798.355699	8127	8103
	-773.1248798	-319.3341895	2554.673516	1899.198074	8127	8103
	-621.8613163	-285.7200643	-705.8966294	1882.391012	8127	8103
	-285.7200643	-201.6847512	-5294.22472	924.3884432	8127	8103
	50.42118781	-134.4565008	-6168.191976	-403.3695025	8128	8104
	100.8423756	-319.3341895	-2554.673516	-621.8613163	8128	8103
	100.8423756	-302.5271269	453.7906903	-806.739005	8128	8104
	84.03531302	-84.03531302	-1361.372071	-1243.722633	8128	8103
	0	-117.6494382	739.5107546	-554.6330659	8128	8104
	-151.2635634	-218.4918139	3226.95602	352.9483147	8129	8104
	-268.9130017	-201.6847512	436.9836277	487.4048155	8128	8104
	-252.1059391	-50.42118781	168.070626	285.7200643	8128	8103
	16.8070626	-33.61412521	554.6330659	890.774318	8129	8103
	0	84.03531302	1008.423756	941.1955058	8130	8104
	0	16.8070626	941.1955058	352.9483147	8128	8103
	100.8423756	134.4565008	974.809631	-352.9483147	8128	8103
	84.03531302	100.8423756	991.6166936	-470.5977529	8128	8103
	134.4565008	33.61412521	2151.304013	-235.2988765	8127	8103
	84.03531302	16.8070626	3310.991333	-252.1059391	8128	8103
	84.03531302	67.22825042	2336.181702	-605.0542537	8127	8103
	168.070626	100.8423756	218.4918139	-789.9319424	8128	8103
	571.4401285	0	-705.8966294	-100.8423756	8127	8103
	907.5813806	100.8423756	-1327.757946	-605.0542537	8129	8104
	907.5813806	201.6847512	-2857.200643	-1647.092135	8129	8103
	873.9672554	268.9130017	-3462.254896	-2806.779455	8128	8103
	487.4048155	134.4565008	-773.1248798	-2336.181702	8128	8102
	84.03531302	168.070626	521.0189407	-1294.143821	8129	8104
	-117.6494382	67.22825042	773.1248798	-16.8070626	8128	8103
	-487.4048155	-420.1765651	-50.42118781	1327.757946	8128	8103
	-521.0189407	-386.5624399	-470.5977529	1630.285073	8128	8103
	-537.8260033	-386.5624399	1092.459069	1243.722633	8128	8103
	-386.5624399	-235.2988765	-436.9836277	369.7553773	8128	8103
	-235.2988765	-134.4565008	1445.407384	521.0189407	8128	8102
	-184.8776886	-134.4565008	2100.882825	958.0025684	8128	8103
	117.6494382	134.4565008	-974.809631	252.1059391	8128	8103
	235.2988765	252.1059391	-3848.817336	-773.1248798	8128	8103
	453.7906903	369.7553773	-4184.958588	-2033.654575	8126	8102
	756.3178172	504.2118781	-4420.257465	-1294.143821	8127	8103
	487.4048155	537.8260033	-6269.034351	-33.61412521	8128	8103
	-84.03531302	319.3341895	-3832.010274	1042.037881	8128	8103
	-655.4754416	-302.5271269	3714.360835	1966.426325	8128	8103
	-1092.459069	-554.6330659	6016.928412	2789.972392	8128	8103
	-1226.91557	-806.739005	4437.064527	2638.708829	8128	8103
	-1260.529695	-941.1955058	3176.534832	1764.741573	8128	8104
	-1075.652007	-789.9319424	319.3341895	621.8613163	8128	8103
	-638.6683789	-487.4048155	-1126.073194	-151.2635634	8128	8103
	-235.2988765	-285.7200643	-1949.619262	-352.9483147	8128	8103
	100.8423756	-100.8423756	-1932.812199	-537.8260033	8128	8103
	134.4565008	-16.8070626	-773.1248798	-621.8613163	8129	8103
	100.8423756	-16.8070626	-773.1248798	-789.9319424	8129	8104
	184.8776886	67.22825042	-605.0542537	-1159.68732	8128	8104
	252.1059391	117.6494382	-386.5624399	-1109.266132	8128	8103
	453.7906903	319.3341895	33.61412521	-1462.214447	8128	8103
	621.8613163	453.7906903	2336.181702	-1529.442697	8127	8103
	773.1248798	588.2471911	3109.306582	-2151.304013	8126	8103
	1092.459069	638.6683789	621.8613163	-1596.670947	8128	8104
	1092.459069	369.7553773	1126.073194	-84.03531302	8129	8104
	857.1601928	403.3695025	1663.899198	470.5977529	8128	8104
	420.1765651	-16.8070626	-352.9483147	1226.91557	8128	8103
	218.4918139	-100.8423756	1798.355699	2050.461638	8128	8103
	-151.2635634	-302.5271269	4941.276406	2672.322954	8130	8105
	-285.7200643	-168.070626	3781.589086	1731.127448	8129	8104
	-319.3341895	-386.5624399	1781.548636	1058.844944	8128	8103
	-403.3695025	-319.3341895	-470.5977529	-470.5977529	8129	8104
	-285.7200643	-302.5271269	-3865.624399	-184.8776886	8128	8103
	-252.1059391	-521.0189407	-4353.029214	487.4048155	8129	8104
	-252.1059391	-67.22825042	-4638.749279	-521.0189407	8128	8103
	-235.2988765	-84.03531302	-4084.116213	-571.4401285	8129	8104
	-67.22825042	-84.03531302	-2403.409952	-958.0025684	8128	8103
	-134.4565008	50.42118781	-974.809631	-1310.950883	8128	8103
	-487.4048155	16.8070626	2033.654575	-1092.459069	8129	8104
	-655.4754416	134.4565008	1647.092135	-184.8776886	8128	8104
	-739.5107546	134.4565008	1714.320386	1109.266132	8128	8103
	-571.4401285	-33.61412521	-756.3178172	1193.301445	8129	8103
	-504.2118781	-184.8776886	-1109.266132	689.0895668	8129	8104
	-470.5977529	-33.61412521	-974.809631	-218.4918139	8128	8103
	-537.8260033	33.61412521	-1529.442697	-705.8966294	8129	8103
	-285.7200643	252.1059391	-2638.708829	-1764.741573	8129	8103
	319.3341895	436.9836277	-3462.254896	-2571.480578	8128	8103
	823.5460676	470.5977529	-2739.551204	-2352.988765	8128	8103
	974.809631	453.7906903	-2823.586517	-1865.583949	8129	8104
	806.739005	470.5977529	-369.7553773	-1243.722633	8129	8104
	436.9836277	268.9130017	4184.958588	-50.42118781	8129	8104
	84.03531302	-336.1412521	5260.610595	1512.635634	8130	8104
	-134.4565008	-689.0895668	5630.365972	1764.741573	8129	8103
	-319.3341895	-705.8966294	3630.325522	907.5813806	8129	8104
	-386.5624399	-554.6330659	1310.950883	605.0542537	8128	8103
	-268.9130017	-201.6847512	-235.2988765	571.4401285	8128	8102
	-201.6847512	84.03531302	521.0189407	336.1412521	8128	8104
	16.8070626	151.2635634	470.5977529	1243.722633	8129	8103
	0	67.22825042	67.22825042	1495.828572	8126	8102
	-33.61412521	-84.03531302	974.809631	1210.108507	8127	8104
	-50.42118781	-302.5271269	2184.918139	1025.230819	8128	8103
	-67.22825042	-218.4918139	2958.043018	806.739005	8127	8103
	-50.42118781	-50.42118781	436.9836277	33.61412521	8128	8103
	16.8070626	-134.4565008	67.22825042	33.61412521	8127	8103
	100.8423756	-235.2988765	369.7553773	252.1059391	8128	8103
	117.6494382	-235.2988765	302.5271269	403.3695025	8128	8103
	117.6494382	-285.7200643	302.5271269	50.42118781	8128	8104
	151.2635634	-168.070626	1495.828572	-621.8613163	8128	8103
	285.7200643	33.61412521	2705.937079	-840.3531302	8128	8103
	352.9483147	201.6847512	1865.583949	-554.6330659	8129	8103
	252.1059391	252.1059391	991.6166936	-285.7200643	8128	8103
	218.4918139	369.7553773	-537.8260033	-840.3531302	8128	8103
	436.9836277	537.8260033	-2621.901766	-1277.336758	8129	8103
	638.6683789	537.8260033	-5008.504656	-739.5107546	8129	8103
	689.0895668	352.9483147	-5092.539969	-16.8070626	8127	8103
	621.8613163	84.03531302	-4874.048155	352.9483147	8128	8103
	151.2635634	-84.03531302	-4403.450402	453.7906903	8127	8103
	-319.3341895	-33.61412521	-4168.151526	907.5813806	8128	8102
	-689.0895668	-134.4565008	-4117.730338	1546.24976	8128	8103
	-1075.652007	-285.7200643	-3764.782023	823.5460676	8127	8103
	-1327.757946	-369.7553773	-521.0189407	-369.7553773	8126	8103
	-1344.565008	-403.3695025	2437.024078	-958.0025684	8128	8104
	-857.1601928	-184.8776886	2924.428893	-756.3178172	8128	8103
	-235.2988765	67.22825042	2605.094704	-756.3178172	8128	8103
	336.1412521	235.2988765	2235.339326	-638.6683789	8128	8103
	873.9672554	403.3695025	840.3531302	-554.6330659	8128	8102
	1008.423756	420.1765651	151.2635634	-1176.494382	8128	8103
	873.9672554	285.7200643	-739.5107546	-1361.372071	8128	8102
	605.0542537	67.22825042	-2991.657143	-1210.108507	8128	8104
	184.8776886	-84.03531302	-1865.583949	-588.2471911	8127	8103
	-252.1059391	-537.8260033	3916.045587	823.5460676	8127	8103
	-789.9319424	-890.774318	5832.050724	1663.899198	8127	8103
	-873.9672554	-739.5107546	5042.118781	722.703692	8128	8103
	-655.4754416	-369.7553773	1563.056822	-134.4565008	8127	8102
	-184.8776886	-184.8776886	-1327.757946	-857.1601928	8128	8103
	84.03531302	134.4565008	-2521.059391	-1815.162761	8129	8104
	319.3341895	352.9483147	-3445.447834	-1579.863885	8128	8103
	319.3341895	285.7200643	-2958.043018	-621.8613163	8127	8103
	420.1765651	319.3341895	-4638.749279	-285.7200643	8127	8104
	689.0895668	268.9130017	-3865.624399	-33.61412521	8128	8104
	1142.880257	319.3341895	-1344.565008	-1126.073194	8129	8103
	1058.844944	302.5271269	-3193.341895	-1932.812199	8129	8104
	655.4754416	218.4918139	-386.5624399	-2336.181702	8128	8102
	151.2635634	-84.03531302	6369.876727	1142.880257	8128	8103
	-605.0542537	-33.61412521	8403.531302	3832.010274	8129	8104
	-1361.372071	-487.4048155	6033.735475	6252.227289	8128	8103
	-1932.812199	-1126.073194	2554.673516	6806.860355	8129	8104
	-2067.2687	-1327.757946	1176.494382	4033.695025	8128	8104
	-1647.092135	-857.1601928	268.9130017	537.8260033	8129	8104
	-857.1601928	-386.5624399	-857.1601928	-453.7906903	8128	8104
	-235.2988765	-184.8776886	-2117.689888	-655.4754416	8128	8103
	218.4918139	-117.6494382	-3126.113644	-924.3884432	8128	8103
	605.0542537	67.22825042	-3764.782023	-1126.073194	8128	8103
	924.3884432	252.1059391	-2352.988765	-1411.793259	8128	8104
	1226.91557	336.1412521	773.1248798	-1647.092135	8127	8104
	1428.600321	537.8260033	3058.885394	-1596.670947	8127	8104
	1462.214447	487.4048155	3899.238524	-1411.793259	8126	8103
	1210.108507	369.7553773	3731.167898	-1495.828572	8128	8103
	840.3531302	201.6847512	3310.991333	-336.1412521	8126	8103
	134.4565008	420.1765651	1882.391012	-201.6847512	8128	8103
	-638.6683789	521.0189407	-521.0189407	487.4048155	8128	8103
	-1092.459069	168.070626	-285.7200643	1042.037881	8130	8104
	-1462.214447	-336.1412521	-806.739005	974.809631	8129	8103
	-1344.565008	-386.5624399	-2487.445265	403.3695025	8128	8103
	-974.809631	-168.070626	-1462.214447	-184.8776886	8128	8103
	-705.8966294	-184.8776886	-1294.143821	-184.8776886	8127	8103
	-436.9836277	-84.03531302	-285.7200643	-554.6330659	8128	8103
	-235.2988765	-336.1412521	-1193.301445	-487.4048155	8130	8104
	-235.2988765	-369.7553773	-1042.037881	-352.9483147	8128	8103
	33.61412521	-100.8423756	-789.9319424	-33.61412521	8128	8102
	319.3341895	50.42118781	-2437.024078	-504.2118781	8128	8103
	672.2825042	134.4565008	-3042.078331	-453.7906903	8127	8102
	756.3178172	218.4918139	-1394.986196	-890.774318	8128	8103
	722.703692	302.5271269	100.8423756	-1075.652007	8129	8103
	571.4401285	235.2988765	-1865.583949	-958.0025684	8129	8103
	453.7906903	0	-705.8966294	-537.8260033	8128	8103
	285.7200643	-184.8776886	319.3341895	184.8776886	8128	8103
	84.03531302	-84.03531302	3008.464206	-958.0025684	8127	8103
	235.2988765	50.42118781	100.8423756	-1916.005137	8127	8103
	268.9130017	302.5271269	1109.266132	-1277.336758	8127	8103
	386.5624399	268.9130017	1747.934511	218.4918139	8127	8103
	151.2635634	252.1059391	1058.844944	974.809631	8128	8103
	-100.8423756	117.6494382	2319.374639	1563.056822	8127	8103
	-352.9483147	50.42118781	2117.689888	2403.409952	8128	8103
	-605.0542537	-33.61412521	907.5813806	1630.285073	8128	8103
	-487.4048155	-84.03531302	369.7553773	974.809631	8128	8103
	-369.7553773	-84.03531302	537.8260033	436.9836277	8129	8103
	-151.2635634	16.8070626	-386.5624399	-218.4918139	8128	8103
	-50.42118781	-16.8070626	-1277.336758	-470.5977529	8130	8104
	151.2635634	-16.8070626	-3294.18427	-218.4918139	8128	8103
	285.7200643	-16.8070626	-3865.624399	16.8070626	8128	8103
	302.5271269	-50.42118781	-4000.0809	-134.4565008	8128	8102
	285.7200643	67.22825042	-1983.233387	-218.4918139	8128	8102
	252.1059391	-134.4565008	1378.179134	-16.8070626	8128	8103
	252.1059391	-50.42118781	-504.2118781	-319.3341895	8127	8103
	319.3341895	-84.03531302	-571.4401285	-403.3695025	8126	8103
	117.6494382	-218.4918139	756.3178172	-302.5271269	8126	8103
	-117.6494382	-319.3341895	2571.480578	0	8127	8104
	-235.2988765	-252.1059391	2100.882825	521.0189407	8127	8103
	-285.7200643	-403.3695025	1848.776886	857.1601928	8128	8103
	-403.3695025	-453.7906903	1260.529695	168.070626	8129	8104
	-252.1059391	-336.1412521	369.7553773	-386.5624399	8128	8103
	-184.8776886	-386.5624399	117.6494382	-100.8423756	8129	8103
	-285.7200643	-235.2988765	789.9319424	-151.2635634	8129	8104
	-218.4918139	16.8070626	2655.515891	-504.2118781	8127	8103
	-134.4565008	201.6847512	3832.010274	-504.2118781	8127	8103
