RI	RS	VM	VL
252.1059390584607	-218.49181385066595	-1630.2850725780459	184.8776886428712
-67.22825041558951	-117.64943822728168	-655.4754415519978	-1361.3720709156878
-218.49181385066595	-100.84237562338429	806.7390049870743	-1294.1438205000984
-420.17656509743455	0.0	840.3531301948691	134.45650083117903
-453.7906903052293	-33.61412520779476	1310.9508831039957	1563.0568221624562
-487.404815513024	-151.2635634350764	-336.14125207794757	1966.4263246559935
-302.5271268701528	-235.29887645456336	-1260.5296952923036	890.7743180065611
-84.03531301948689	-352.948314681845	-1546.249759558559	50.42118781169214
-100.84237562338429	-453.7906903052293	-1697.5133229936355	-352.948314681845
33.61412520779476	-336.14125207794757	-1394.9861961234824	-369.7553772857424
50.42118781169214	-84.03531301948689	-117.64943822728168	-168.07062603897378
-67.22825041558951	-100.84237562338429	453.7906903052293	33.61412520779476
-117.64943822728168	16.80706260389738	-722.7036919675874	-369.7553772857424
33.61412520779476	16.80706260389738	-739.5107545714848	-184.8776886428712
-50.42118781169214	100.84237562338429	-336.14125207794757	-806.7390049870743
50.42118781169214	168.07062603897378	840.3531301948691	-739.5107545714848
184.8776886428712	386.56243988963973	4151.344463162653	-521.0189407208188
201.68475124676857	336.14125207794757	3142.92070692881	16.80706260389738
84.03531301948689	184.8776886428712	3277.3772077599892	638.6683789481004
-50.42118781169214	-50.42118781169214	1479.0215091429695	302.5271268701528
-235.29887645456336	-151.2635634350764	-1109.2661318572273	-621.861316344203
-420.17656509743455	-352.948314681845	-2672.3229540196835	-890.7743180065611
-369.7553772857424	-436.9836277013319	-2840.3935800586573	-369.7553772857424
-184.8776886428712	-369.7553772857424	-2823.58651745476	-638.6683789481004
67.22825041558951	-252.1059390584607	-3630.3255224418344	-924.3884432143559
100.84237562338429	-201.68475124676857	-2319.3746393378383	-487.404815513024
-151.2635634350764	-33.61412520779476	1142.8802570650219	756.3178171753822
-436.9836277013319	-67.22825041558951	2773.1653296430677	1680.7062603897382
-352.948314681845	16.80706260389738	1647.0921351819434	1310.9508831039957
-252.1059390584607	67.22825041558951	1226.9155700845088	470.5977529091267
33.61412520779476	268.91300166235806	806.7390049870743	-352.948314681845
386.56243988963973	352.948314681845	739.5107545714848	-1142.8802570650219
605.0542537403056	403.36950249353714	252.1059390584607	-1966.4263246559935
638.6683789481004	336.14125207794757	-1058.844944045535	-1764.7415734092249
504.2118781169214	218.49181385066595	-1394.9861961234824	-974.809631026048
336.14125207794757	151.2635634350764	-1109.2661318572273	-352.948314681845
168.07062603897378	168.07062603897378	-285.72006426625546	537.8260033247161
-117.64943822728168	-67.22825041558951	605.0542537403056	1126.0731944611243
-168.07062603897378	33.61412520779476	403.36950249353714	1025.2308188377403
0.0	50.42118781169214	1260.5296952923036	1411.79325872738
134.45650083117903	-33.61412520779476	1899.198074240404	1613.4780099741486
184.8776886428712	-302.5271268701528	-285.72006426625546	1445.4073839351747
67.22825041558951	-268.91300166235806	-302.5271268701528	-369.7553772857424
-100.84237562338429	-100.84237562338429	-1865.5839490326093	-1966.4263246559935
-134.45650083117903	-117.64943822728168	-3764.7820232730137	-2285.7605141300437
151.2635634350764	-252.1059390584607	-3008.464206097631	-941.1955058182534
285.72006426625546	-201.68475124676857	-2252.1463889222487	453.7906903052293
134.45650083117903	-151.2635634350764	-1916.0051368443012	1596.670947370251
-151.2635634350764	-268.91300166235806	-386.56243988963973	1966.4263246559935
-588.2471911364083	-369.7553772857424	3747.974960669116	1411.79325872738
-941.1955058182534	-201.68475124676857	4016.8879623314742	672.2825041558951
-840.3531301948691	-50.42118781169214	773.1248797792795	840.3531301948691
-756.3178171753822	-134.45650083117903	789.9319423831769	924.3884432143559
-773.1248797792795	-100.84237562338429	352.948314681845	84.03531301948689
-571.4401285325109	16.80706260389738	403.36950249353714	-655.4754415519978
-285.72006426625546	168.07062603897378	537.8260033247161	-857.1601927987663
168.07062603897378	218.49181385066595	873.9672554026638	-621.861316344203
453.7906903052293	268.91300166235806	453.7906903052293	-739.5107545714848
789.9319423831769	369.7553772857424	-722.7036919675874	-924.3884432143559
756.3178171753822	319.3341894740502	-1798.3556986170197	-1025.2308188377403
537.8260033247161	218.49181385066595	-1764.7415734092249	-991.6166936299454
319.3341894740502	100.84237562338429	-1025.2308188377403	-722.7036919675874
151.2635634350764	-218.49181385066595	-739.5107545714848	-16.80706260389738
0.0	-319.3341894740502	2016.8475124676856	487.404815513024
-235.29887645456336	-403.36950249353714	3630.3255224418344	436.9836277013319
-369.7553772857424	-453.7906903052293	3092.499519117118	50.42118781169214
-336.14125207794757	-319.3341894740502	2588.287641000197	-84.03531301948689
33.61412520779476	-168.07062603897378	974.809631026048	-33.61412520779476
201.68475124676857	0.0	-268.91300166235806	0.0
352.948314681845	151.2635634350764	-1176.4943822728167	-201.68475124676857
470.5977529091267	252.1059390584607	-2487.445265376812	-773.1248797792795
554.6330659286136	336.14125207794757	-2100.8828254871723	-1142.8802570650219
537.8260033247161	319.3341894740502	-1966.4263246559935	-1327.7579457078932
352.948314681845	168.07062603897378	-1176.4943822728167	-1327.7579457078932
50.42118781169214	67.22825041558951	-436.9836277013319	-941.1955058182534
-453.7906903052293	50.42118781169214	1210.1085074806113	-16.80706260389738
-655.4754415519978	-33.61412520779476	1596.670947370251	924.3884432143559
-689.0895667597925	16.80706260389738	1932.8121994481987	890.7743180065611
-487.404815513024	-84.03531301948689	1479.0215091429695	1378.179133519585
-352.948314681845	-184.8776886428712	-705.89662936369	1428.6003213312774
-100.84237562338429	-67.22825041558951	-974.809631026048	201.68475124676857
201.68475124676857	84.03531301948689	-2050.4616376754807	-1310.9508831039957
521.0189407208188	319.3341894740502	-3109.3065817210154	-2033.6545750715832
806.7390049870743	252.1059390584607	-3781.5890858769103	-1630.2850725780459
806.7390049870743	134.45650083117903	-1882.3910116365068	-1243.722632688406
453.7906903052293	-134.45650083117903	1596.670947370251	436.9836277013319
84.03531301948689	-554.6330659286136	1613.4780099741486	2117.68988809107
-235.29887645456336	-436.9836277013319	-151.2635634350764	3025.2712687015287
-638.6683789481004	-537.8260033247161	924.3884432143559	3142.92070692881
-806.7390049870743	-369.7553772857424	285.72006426625546	1916.0051368443012
-806.7390049870743	-151.2635634350764	-554.6330659286136	-50.42118781169214
-487.404815513024	-67.22825041558951	100.84237562338429	-823.5460675909717
-67.22825041558951	218.49181385066595	2504.2523279807097	-1294.1438205000984
218.49181385066595	369.7553772857424	2151.3040132988644	-1310.9508831039957
218.49181385066595	352.948314681845	1563.0568221624562	-605.0542537403056
-84.03531301948689	168.07062603897378	1546.249759558559	235.29887645456336
-218.49181385066595	134.45650083117903	1025.2308188377403	1058.844944045535
-252.1059390584607	134.45650083117903	1243.722632688406	1495.828571746867
-134.45650083117903	-168.07062603897378	1714.3203855975325	2487.445265376812
16.80706260389738	-285.72006426625546	-84.03531301948689	2369.795827149531
134.45650083117903	-184.8776886428712	-1731.12744820143	840.3531301948691
252.1059390584607	-151.2635634350764	-1243.722632688406	-302.5271268701528
285.72006426625546	-218.49181385066595	-1226.9155700845088	-487.404815513024
235.29887645456336	-168.07062603897378	-1411.79325872738	-1025.2308188377403
84.03531301948689	-151.2635634350764	-1781.5486360131222	-1563.0568221624562
-84.03531301948689	-218.49181385066595	-1394.9861961234824	-1310.9508831039957
-386.56243988963973	-352.948314681845	-588.2471911364083	-857.1601927987663
-285.72006426625546	-268.91300166235806	-184.8776886428712	-621.861316344203
-33.61412520779476	-84.03531301948689	-1848.7768864287118	-302.5271268701528
117.64943822728168	33.61412520779476	-2084.0757628832753	-470.5977529091267
67.22825041558951	67.22825041558951	-1680.7062603897382	-638.6683789481004
50.42118781169214	117.64943822728168	-1579.8638847663537	-1042.0378814416376
-50.42118781169214	336.14125207794757	571.4401285325109	-1025.2308188377403
-117.64943822728168	285.72006426625546	4420.257464825011	-504.2118781169214
-168.07062603897378	285.72006426625546	2689.1300166235806	-302.5271268701528
-201.68475124676857	100.84237562338429	1126.0731944611243	-184.8776886428712
-117.64943822728168	117.64943822728168	1058.844944045535	268.91300166235806
-168.07062603897378	67.22825041558951	470.5977529091267	436.9836277013319
-33.61412520779476	117.64943822728168	-1025.2308188377403	621.861316344203
151.2635634350764	16.80706260389738	-1731.12744820143	-100.84237562338429
336.14125207794757	-16.80706260389738	-1680.7062603897382	-504.2118781169214
386.56243988963973	33.61412520779476	-2890.8147678703494	-890.7743180065611
336.14125207794757	16.80706260389738	-2453.8311401690175	-1445.4073839351747
100.84237562338429	-184.8776886428712	1731.12744820143	-1243.722632688406
-151.2635634350764	-369.7553772857424	3479.0619590067577	-168.07062603897378
-134.45650083117903	0.0	3109.3065817210154	201.68475124676857
-84.03531301948689	-16.80706260389738	1899.198074240404	1042.0378814416376
-84.03531301948689	-168.07062603897378	1697.5133229936355	2184.9181385066595
-168.07062603897378	-420.17656509743455	890.7743180065611	1882.3910116365068
-285.72006426625546	-268.91300166235806	840.3531301948691	789.9319423831769
-268.91300166235806	-84.03531301948689	1327.7579457078932	151.2635634350764
-84.03531301948689	151.2635634350764	2067.2687002793778	-235.29887645456336
201.68475124676857	302.5271268701528	2201.725201110557	-554.6330659286136
504.2118781169214	369.7553772857424	-235.29887645456336	-1025.2308188377403
873.9672554026638	571.4401285325109	-2554.6735157924018	-1966.4263246559935
1126.0731944611243	689.0895667597925	-4554.71396565619	-2705.937079227478
1479.0215091429695	705.89662936369	-7227.036919675874	-2974.8500808898366
1697.5133229936355	521.0189407208188	-8134.618300286333	-3210.1489573443996
1277.3367578962009	352.948314681845	-3613.518459837937	-2857.200642662555
521.0189407208188	84.03531301948689	4487.4857152406	-1462.214446539072
-420.17656509743455	-201.68475124676857	5916.086036571878	1176.4943822728167
-1361.3720709156878	-705.89662936369	2705.937079227478	4386.643339617216
-1747.9345108053276	-991.6166936299454	2437.02407756512	6184.999038234236
-2252.1463889222487	-1445.4073839351747	722.7036919675874	6521.140290312183
-2453.8311401690175	-1361.3720709156878	554.6330659286136	4420.257464825011
-1932.8121994481987	-1142.8802570650219	-268.91300166235806	2722.7441418313756
-1294.1438205000984	-571.4401285325109	-369.7553772857424	1092.4590692533297
-705.89662936369	-285.72006426625546	722.7036919675874	-117.64943822728168
-252.1059390584607	-134.45650083117903	2420.2170149612225	-453.7906903052293
369.7553772857424	67.22825041558951	1025.2308188377403	-403.36950249353714
958.0025684221506	420.17656509743455	453.7906903052293	-705.89662936369
1042.0378814416376	571.4401285325109	-705.89662936369	-1025.2308188377403
941.1955058182534	638.6683789481004	-1747.9345108053276	-1344.5650083117903
672.2825041558951	504.2118781169214	-1563.0568221624562	-1310.9508831039957
218.49181385066595	386.56243988963973	-890.7743180065611	-974.809631026048
-168.07062603897378	252.1059390584607	-974.809631026048	-201.68475124676857
-605.0542537403056	-117.64943822728168	-1226.9155700845088	-117.64943822728168
-672.2825041558951	-151.2635634350764	-1176.4943822728167	-907.5813806104586
-436.9836277013319	-33.61412520779476	-470.5977529091267	-1126.0731944611243
-184.8776886428712	33.61412520779476	352.948314681845	-672.2825041558951
100.84237562338429	50.42118781169214	1075.6520066494322	-621.861316344203
453.7906903052293	100.84237562338429	689.0895667597925	-840.3531301948691
739.5107545714848	134.45650083117903	-823.5460675909717	-857.1601927987663
789.9319423831769	67.22825041558951	-1092.4590692533297	-873.9672554026638
739.5107545714848	100.84237562338429	-1193.301444876714	-1142.8802570650219
537.8260033247161	184.8776886428712	-873.9672554026638	-1176.4943822728167
218.49181385066595	201.68475124676857	554.6330659286136	-672.2825041558951
117.64943822728168	0.0	2235.3393263183516	-33.61412520779476
33.61412520779476	-218.49181385066595	2487.445265376812	218.49181385066595
-33.61412520779476	-100.84237562338429	672.2825041558951	16.80706260389738
-134.45650083117903	84.03531301948689	-1042.0378814416376	184.8776886428712
0.0	-16.80706260389738	-1008.4237562338428	403.36950249353714
100.84237562338429	-50.42118781169214	-1193.301444876714	84.03531301948689
33.61412520779476	50.42118781169214	-1899.198074240404	420.17656509743455
151.2635634350764	50.42118781169214	-655.4754415519978	319.3341894740502
302.5271268701528	33.61412520779476	-504.2118781169214	-168.07062603897378
218.49181385066595	-67.22825041558951	-201.68475124676857	-369.7553772857424
16.80706260389738	-67.22825041558951	1680.7062603897382	-285.72006426625546
-84.03531301948689	67.22825041558951	4218.572713578243	-67.22825041558951
-151.2635634350764	33.61412520779476	5327.83884543547	537.8260033247161
-252.1059390584607	67.22825041558951	3092.499519117118	1109.2661318572273
-369.7553772857424	33.61412520779476	722.7036919675874	806.7390049870743
-487.404815513024	-151.2635634350764	-285.72006426625546	235.29887645456336
-554.6330659286136	-352.948314681845	-336.14125207794757	252.1059390584607
-319.3341894740502	-386.56243988963973	-1109.2661318572273	134.45650083117903
-218.49181385066595	-319.3341894740502	-2184.9181385066595	-84.03531301948689
-151.2635634350764	-218.49181385066595	-2874.007705266452	-218.49181385066595
-33.61412520779476	-252.1059390584607	-3462.25489640286	-218.49181385066595
184.8776886428712	-218.49181385066595	-4218.572713578243	-470.5977529091267
537.8260033247161	16.80706260389738	-5781.629535740699	-1176.4943822728167
739.5107545714848	151.2635634350764	-4773.205779506856	-1075.6520066494322
655.4754415519978	252.1059390584607	-2386.602889753428	-268.91300166235806
436.9836277013319	184.8776886428712	-1243.722632688406	655.4754415519978
0.0	-16.80706260389738	-756.3178171753822	2117.68988809107
-504.2118781169214	-50.42118781169214	2941.2359556820415	2504.2523279807097
-621.861316344203	-67.22825041558951	5529.523596682238	1563.0568221624562
-840.3531301948691	-100.84237562338429	5260.61059501988	235.29887645456336
-739.5107545714848	67.22825041558951	1899.198074240404	-857.1601927987663
-436.9836277013319	285.72006426625546	2806.7794548508623	-1294.1438205000984
33.61412520779476	252.1059390584607	3579.904334630142	-1226.9155700845088
638.6683789481004	235.29887645456336	991.6166936299454	-873.9672554026638
621.861316344203	0.0	-453.7906903052293	-1109.2661318572273
403.36950249353714	-151.2635634350764	-705.89662936369	-1764.7415734092249
134.45650083117903	-184.8776886428712	1680.7062603897382	-1092.4590692533297
-319.3341894740502	-521.0189407208188	1747.9345108053276	722.7036919675874
-588.2471911364083	-638.6683789481004	823.5460675909717	2033.6545750715832
-739.5107545714848	-588.2471911364083	151.2635634350764	2571.4805783962993
-773.1248797792795	-521.0189407208188	-588.2471911364083	2117.68988809107
-722.7036919675874	-252.1059390584607	-1176.4943822728167	689.0895667597925
-268.91300166235806	-33.61412520779476	-1546.249759558559	117.64943822728168
-117.64943822728168	16.80706260389738	-958.0025684221506	-268.91300166235806
67.22825041558951	134.45650083117903	-1445.4073839351747	-672.2825041558951
218.49181385066595	285.72006426625546	-621.861316344203	-1243.722632688406
554.6330659286136	470.5977529091267	-302.5271268701528	-1142.8802570650219
806.7390049870743	537.8260033247161	-201.68475124676857	-1126.0731944611243
789.9319423831769	487.404815513024	1226.9155700845088	-1277.3367578962009
672.2825041558951	403.36950249353714	1092.4590692533297	-958.0025684221506
504.2118781169214	352.948314681845	420.17656509743455	-521.0189407208188
184.8776886428712	151.2635634350764	756.3178171753822	487.404815513024
-100.84237562338429	-151.2635634350764	285.72006426625546	1176.4943822728167
-352.948314681845	-420.17656509743455	-151.2635634350764	1680.7062603897382
-386.56243988963973	-403.36950249353714	504.2118781169214	1277.3367578962009
-336.14125207794757	-352.948314681845	-420.17656509743455	504.2118781169214
-268.91300166235806	-285.72006426625546	-823.5460675909717	-16.80706260389738
-168.07062603897378	-218.49181385066595	-1243.722632688406	-420.17656509743455
-84.03531301948689	-151.2635634350764	-1462.214446539072	-672.2825041558951
168.07062603897378	-16.80706260389738	84.03531301948689	-756.3178171753822
420.17656509743455	100.84237562338429	2672.3229540196835	-890.7743180065611
588.2471911364083	134.45650083117903	4050.502087539269	-1277.3367578962009
672.2825041558951	100.84237562338429	1025.2308188377403	-1663.8991977858407
504.2118781169214	168.07062603897378	-1714.3203855975325	-1142.8802570650219
218.49181385066595	252.1059390584607	-554.6330659286136	-689.0895667597925
-50.42118781169214	369.7553772857424	-1226.9155700845088	168.07062603897378
-302.5271268701528	302.5271268701528	-4756.398716902959	1277.3367578962009
-537.8260033247161	67.22825041558951	-3832.0102736886024	1731.12744820143
-722.7036919675874	-151.2635634350764	-2571.4805783962993	1949.619262052096
-705.89662936369	-252.1059390584607	-2874.007705266452	1193.301444876714
-470.5977529091267	-201.68475124676857	-2756.35826703917	453.7906903052293
-319.3341894740502	-184.8776886428712	-2100.8828254871723	-134.45650083117903
0.0	-218.49181385066595	-1193.301444876714	-403.36950249353714
218.49181385066595	-100.84237562338429	-588.2471911364083	-1512.6356343507643
571.4401285325109	50.42118781169214	403.36950249353714	-2470.638202772915
773.1248797792795	16.80706260389738	436.9836277013319	-2117.68988809107
605.0542537403056	-50.42118781169214	890.7743180065611	-857.1601927987663
285.72006426625546	-33.61412520779476	1260.5296952923036	487.404815513024
-50.42118781169214	-84.03531301948689	1899.198074240404	2084.0757628832753
-386.56243988963973	-201.68475124676857	1294.1438205000984	2756.35826703917
-588.2471911364083	-168.07062603897378	2352.9887645456333	2151.3040132988644
-605.0542537403056	-16.80706260389738	4050.502087539269	67.22825041558951
-336.14125207794757	84.03531301948689	1159.6873196689191	-268.91300166235806
-151.2635634350764	-134.45650083117903	-201.68475124676857	285.72006426625546
-252.1059390584607	-403.36950249353714	2067.2687002793778	235.29887645456336
-184.8776886428712	-302.5271268701528	2705.937079227478	151.2635634350764
-134.45650083117903	-201.68475124676857	1529.4426969546614	50.42118781169214
-134.45650083117903	-84.03531301948689	1058.844944045535	-924.3884432143559
-33.61412520779476	84.03531301948689	-168.07062603897378	-1899.198074240404
218.49181385066595	319.3341894740502	-1512.6356343507643	-1546.249759558559
470.5977529091267	605.0542537403056	-1983.2333872598908	-1109.2661318572273
554.6330659286136	588.2471911364083	-2268.953451526146	-1075.6520066494322
453.7906903052293	302.5271268701528	-2487.445265376812	-756.3178171753822
319.3341894740502	50.42118781169214	-554.6330659286136	873.9672554026638
50.42118781169214	-84.03531301948689	3210.1489573443996	1815.1627612209172
-386.56243988963973	-252.1059390584607	1058.844944045535	1529.4426969546614
-487.404815513024	-487.404815513024	302.5271268701528	1042.0378814416376
-705.89662936369	-537.8260033247161	2184.9181385066595	789.9319423831769
-605.0542537403056	-537.8260033247161	3731.1678980652187	537.8260033247161
-504.2118781169214	-436.9836277013319	2537.8664531885042	84.03531301948689
-319.3341894740502	-235.29887645456336	-84.03531301948689	-386.56243988963973
-184.8776886428712	16.80706260389738	-1344.5650083117903	-705.89662936369
33.61412520779476	50.42118781169214	-2655.5158914157864	-504.2118781169214
100.84237562338429	151.2635634350764	-3092.499519117118	-588.2471911364083
168.07062603897378	168.07062603897378	-2621.9017662079914	-302.5271268701528
168.07062603897378	33.61412520779476	-2050.4616376754807	-184.8776886428712
0.0	0.0	-1394.9861961234824	-487.404815513024
-100.84237562338429	168.07062603897378	521.0189407208188	-537.8260033247161
-50.42118781169214	134.45650083117903	705.89662936369	-436.9836277013319
0.0	151.2635634350764	-184.8776886428712	33.61412520779476
0.0	268.91300166235806	168.07062603897378	33.61412520779476
117.64943822728168	84.03531301948689	773.1248797792795	336.14125207794757
218.49181385066595	84.03531301948689	1327.7579457078932	-268.91300166235806
420.17656509743455	100.84237562338429	840.3531301948691	-588.2471911364083
571.4401285325109	235.29887645456336	-739.5107545714848	-722.7036919675874
571.4401285325109	285.72006426625546	-1781.5486360131222	-907.5813806104586
336.14125207794757	-16.80706260389738	-1042.0378814416376	218.49181385066595
67.22825041558951	-268.91300166235806	386.56243988963973	840.3531301948691
-201.68475124676857	-218.49181385066595	-1126.0731944611243	621.861316344203
-336.14125207794757	-151.2635634350764	-722.7036919675874	470.5977529091267
-319.3341894740502	-420.17656509743455	352.948314681845	1394.9861961234824
-235.29887645456336	-403.36950249353714	-672.2825041558951	806.7390049870743
-33.61412520779476	-134.45650083117903	-806.7390049870743	-252.1059390584607
50.42118781169214	-16.80706260389738	-50.42118781169214	-621.861316344203
201.68475124676857	33.61412520779476	-789.9319423831769	-705.89662936369
285.72006426625546	285.72006426625546	-100.84237562338429	-537.8260033247161
252.1059390584607	302.5271268701528	1411.79325872738	-352.948314681845
134.45650083117903	235.29887645456336	907.5813806104586	-285.72006426625546
33.61412520779476	201.68475124676857	2621.9017662079914	16.80706260389738
-168.07062603897378	-50.42118781169214	3613.518459837937	924.3884432143559
-117.64943822728168	-117.64943822728168	2084.0757628832753	1512.6356343507643
-235.29887645456336	-235.29887645456336	1394.9861961234824	1462.214446539072
-403.36950249353714	-235.29887645456336	2352.9887645456333	521.0189407208188
-487.404815513024	-201.68475124676857	638.6683789481004	-420.17656509743455
-403.36950249353714	-50.42118781169214	-739.5107545714848	-1798.3556986170197
-50.42118781169214	-67.22825041558951	-1630.2850725780459	-1579.8638847663537
151.2635634350764	-252.1059390584607	-2151.3040132988644	-605.0542537403056
184.8776886428712	-84.03531301948689	-2487.445265376812	-621.861316344203
0.0	-16.80706260389738	-2050.4616376754807	184.8776886428712
-84.03531301948689	-151.2635634350764	571.4401285325109	958.0025684221506
-252.1059390584607	-352.948314681845	1462.214446539072	1277.3367578962009
-403.36950249353714	-184.8776886428712	1731.12744820143	857.1601927987663
-252.1059390584607	0.0	1445.4073839351747	571.4401285325109
-117.64943822728168	33.61412520779476	436.9836277013319	50.42118781169214
84.03531301948689	84.03531301948689	-756.3178171753822	-302.5271268701528
285.72006426625546	33.61412520779476	-2000.0404498637884	-840.3531301948691
672.2825041558951	268.91300166235806	-4134.5374005587555	-1361.3720709156878
739.5107545714848	403.36950249353714	-3479.0619590067577	-1613.4780099741486
638.6683789481004	302.5271268701528	-2033.6545750715832	-1159.6873196689191
420.17656509743455	168.07062603897378	-857.1601927987663	-487.404815513024
16.80706260389738	67.22825041558951	84.03531301948689	470.5977529091267
-386.56243988963973	0.0	319.3341894740502	1260.5296952923036
-403.36950249353714	-134.45650083117903	201.68475124676857	1512.6356343507643
-403.36950249353714	-218.49181385066595	504.2118781169214	1479.0215091429695
-285.72006426625546	-201.68475124676857	2386.602889753428	873.9672554026638
-369.7553772857424	-352.948314681845	5176.575282000394	168.07062603897378
-453.7906903052293	-252.1059390584607	6201.806100838134	-453.7906903052293
-218.49181385066595	-168.07062603897378	3142.92070692881	-117.64943822728168
50.42118781169214	-117.64943822728168	789.9319423831769	-184.8776886428712
319.3341894740502	67.22825041558951	-2268.953451526146	-1462.214446539072
588.2471911364083	151.2635634350764	-4437.064527428909	-2252.1463889222487
823.5460675909717	336.14125207794757	-5579.94478449393	-2184.9181385066595
571.4401285325109	336.14125207794757	-6689.210916351158	-1495.828571746867
84.03531301948689	0.0	-4924.469342941932	806.7390049870743
-369.7553772857424	-117.64943822728168	-2672.3229540196835	1764.7415734092249
-621.861316344203	-319.3341894740502	-1277.3367578962009	2773.1653296430677
-655.4754415519978	-184.8776886428712	-958.0025684221506	2033.6545750715832
-537.8260033247161	-84.03531301948689	-1210.1085074806113	924.3884432143559
-369.7553772857424	84.03531301948689	-1260.5296952923036	-756.3178171753822
-134.45650083117903	235.29887645456336	-1126.0731944611243	-1848.7768864287118
201.68475124676857	319.3341894740502	16.80706260389738	-1731.12744820143
184.8776886428712	50.42118781169214	4739.591654299062	-1176.4943822728167
218.49181385066595	67.22825041558951	6084.156662610852	-453.7906903052293
201.68475124676857	-67.22825041558951	5916.086036571878	453.7906903052293
16.80706260389738	-319.3341894740502	4336.222151805524	1630.2850725780459
-235.29887645456336	-605.0542537403056	3932.852649311987	1647.0921351819434
-386.56243988963973	-554.6330659286136	3731.1678980652187	672.2825041558951
-420.17656509743455	-521.0189407208188	2605.0947036040943	84.03531301948689
-151.2635634350764	-436.9836277013319	3109.3065817210154	-268.91300166235806
184.8776886428712	-252.1059390584607	2084.0757628832753	-487.404815513024
336.14125207794757	100.84237562338429	-470.5977529091267	-974.809631026048
453.7906903052293	235.29887645456336	-1815.1627612209172	-1176.4943822728167
403.36950249353714	285.72006426625546	-924.3884432143559	-100.84237562338429
134.45650083117903	268.91300166235806	-1042.0378814416376	890.7743180065611
-50.42118781169214	285.72006426625546	-2857.200642662555	722.7036919675874
-151.2635634350764	201.68475124676857	-4067.3091501431663	571.4401285325109
-336.14125207794757	-16.80706260389738	-2453.8311401690175	235.29887645456336
-386.56243988963973	16.80706260389738	-1210.1085074806113	-588.2471911364083
-268.91300166235806	84.03531301948689	-1260.5296952923036	-991.6166936299454
-285.72006426625546	50.42118781169214	-2638.708828811889	-873.9672554026638
-235.29887645456336	50.42118781169214	-2638.708828811889	-756.3178171753822
-84.03531301948689	67.22825041558951	-2907.621830474247	-235.29887645456336
84.03531301948689	16.80706260389738	-1798.3556986170197	689.0895667597925
201.68475124676857	67.22825041558951	-605.0542537403056	974.809631026048
302.5271268701528	100.84237562338429	890.7743180065611	773.1248797792795
285.72006426625546	0.0	4067.3091501431663	941.1955058182534
100.84237562338429	-201.68475124676857	4739.591654299062	974.809631026048
151.2635634350764	-100.84237562338429	2453.8311401690175	117.64943822728168
100.84237562338429	-67.22825041558951	470.5977529091267	-504.2118781169214
-168.07062603897378	-84.03531301948689	-1479.0215091429695	-840.3531301948691
-268.91300166235806	-184.8776886428712	-1983.2333872598908	-1109.2661318572273
-218.49181385066595	-285.72006426625546	-1378.179133519585	-1327.7579457078932
-218.49181385066595	-268.91300166235806	-1008.4237562338428	-1126.0731944611243
-285.72006426625546	-84.03531301948689	-1159.6873196689191	-638.6683789481004
-235.29887645456336	-100.84237562338429	67.22825041558951	-67.22825041558951
-168.07062603897378	67.22825041558951	537.8260033247161	705.89662936369
-235.29887645456336	67.22825041558951	655.4754415519978	1411.79325872738
-184.8776886428712	134.45650083117903	588.2471911364083	1109.2661318572273
-151.2635634350764	134.45650083117903	1479.0215091429695	100.84237562338429
67.22825041558951	235.29887645456336	1764.7415734092249	-554.6330659286136
268.91300166235806	184.8776886428712	890.7743180065611	-336.14125207794757
369.7553772857424	84.03531301948689	-235.29887645456336	-201.68475124676857
369.7553772857424	-100.84237562338429	-521.0189407208188	-436.9836277013319
336.14125207794757	-84.03531301948689	-1310.9508831039957	-840.3531301948691
403.36950249353714	-16.80706260389738	-1428.6003213312774	-1092.4590692533297
369.7553772857424	-151.2635634350764	-621.861316344203	-689.0895667597925
336.14125207794757	-84.03531301948689	756.3178171753822	-168.07062603897378
168.07062603897378	-168.07062603897378	2235.3393263183516	571.4401285325109
-33.61412520779476	-302.5271268701528	4655.556341279575	1226.9155700845088
-319.3341894740502	-184.8776886428712	3832.0102736886024	1596.670947370251
-352.948314681845	-302.5271268701528	16.80706260389738	2285.7605141300437
-268.91300166235806	-218.49181385066595	-1109.2661318572273	1411.79325872738
-218.49181385066595	-134.45650083117903	-2369.795827149531	705.89662936369
-201.68475124676857	-134.45650083117903	-2554.6735157924018	235.29887645456336
-117.64943822728168	-16.80706260389738	-2823.58651745476	-420.17656509743455
33.61412520779476	151.2635634350764	-3159.7277695327075	-588.2471911364083
235.29887645456336	218.49181385066595	-2168.111075902762	-605.0542537403056
420.17656509743455	151.2635634350764	201.68475124676857	-319.3341894740502
588.2471911364083	201.68475124676857	-218.49181385066595	-201.68475124676857
521.0189407208188	403.36950249353714	134.45650083117903	-1058.844944045535
352.948314681845	336.14125207794757	2907.621830474247	-1126.0731944611243
84.03531301948689	184.8776886428712	2369.795827149531	-420.17656509743455
100.84237562338429	436.9836277013319	1495.828571746867	-302.5271268701528
252.1059390584607	151.2635634350764	487.404815513024	537.8260033247161
-33.61412520779476	-285.72006426625546	-621.861316344203	369.7553772857424
-84.03531301948689	-504.2118781169214	-588.2471911364083	-705.89662936369
-268.91300166235806	-554.6330659286136	-319.3341894740502	-1512.6356343507643
-33.61412520779476	-201.68475124676857	-2168.111075902762	-1159.6873196689191
-268.91300166235806	-268.91300166235806	-2084.0757628832753	-386.56243988963973
