MegaWin ASCII file

[DEFINITIONS]
ChannelCount=8
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.001000
PhaseName=Raw Free 15/12/2017 10:48:50


[COMMENT]



[SOURCE NAMES]
Quadriceps femoris muscle - rectus femoris
Quadriceps femoris muscle - rectus femoris
Quadriceps femoris muscle - rectus femoris
Quadriceps femoris muscle - rectus femoris
Quadriceps femoris muscle - vastus lateralis
Quadriceps femoris muscle - vastus lateralis


[SIDE INFO]
R
R
R
R
R
R


[UNITS]
uV
uV
uV
uV
uV
uV






[DATA]
	-4.00	31.00	4.00	-14.00	8130.00	8104.00
	-18.00	29.00	3.00	-9.00	8129.00	8104.00
	-27.00	25.00	20.00	2.00	8129.00	8105.00
	-15.00	39.00	19.00	-6.00	8128.00	8103.00
	2.00	61.00	11.00	-13.00	8130.00	8105.00
	-3.00	67.00	2.00	-8.00	8128.00	8103.00
	6.00	29.00	-2.00	3.00	8127.00	8103.00
	2.00	-13.00	0.00	8.00	8127.00	8103.00
	-6.00	-41.00	9.00	6.00	8129.00	8104.00
	-16.00	-58.00	20.00	10.00	8128.00	8103.00
	7.00	-65.00	13.00	12.00	8128.00	8103.00
	18.00	-57.00	5.00	-1.00	8129.00	8103.00
	46.00	-31.00	-5.00	-13.00	8128.00	8102.00
	52.00	-8.00	-10.00	-17.00	8128.00	8103.00
	23.00	8.00	-18.00	-16.00	8128.00	8102.00
	8.00	22.00	-24.00	-13.00	8129.00	8103.00
	-3.00	33.00	-29.00	-3.00	8128.00	8103.00
	-19.00	29.00	-22.00	10.00	8126.00	8101.00
	-29.00	30.00	-6.00	18.00	8127.00	8103.00
	-34.00	32.00	4.00	15.00	8126.00	8102.00
	-38.00	18.00	14.00	20.00	8127.00	8102.00
	-82.00	1.00	13.00	5.00	8127.00	8102.00
	-80.00	-10.00	16.00	0.00	8128.00	8102.00
	-36.00	-26.00	8.00	-9.00	8127.00	8102.00
	8.00	-7.00	-4.00	-27.00	8128.00	8103.00
	17.00	-20.00	-9.00	-20.00	8128.00	8102.00
	20.00	-24.00	-15.00	-8.00	8127.00	8102.00
	32.00	-15.00	-13.00	4.00	8127.00	8102.00
	24.00	-5.00	-9.00	1.00	8127.00	8102.00
	18.00	-2.00	-4.00	-1.00	8127.00	8102.00
	22.00	-9.00	8.00	11.00	8127.00	8102.00
	20.00	-22.00	34.00	11.00	8127.00	8102.00
	5.00	-24.00	15.00	2.00	8127.00	8103.00
	-6.00	-30.00	0.00	14.00	8127.00	8102.00
	-20.00	-30.00	0.00	0.00	8128.00	8102.00
	-13.00	-14.00	3.00	-21.00	8128.00	8103.00
	-8.00	-13.00	1.00	-23.00	8128.00	8102.00
	4.00	-22.00	6.00	-10.00	8129.00	8104.00
	-3.00	-26.00	21.00	-3.00	8128.00	8103.00
	4.00	-19.00	20.00	3.00	8128.00	8104.00
	5.00	-6.00	14.00	3.00	8128.00	8103.00
	16.00	4.00	7.00	3.00	8128.00	8103.00
	18.00	8.00	4.00	4.00	8128.00	8104.00
	20.00	18.00	-2.00	-4.00	8129.00	8104.00
	34.00	25.00	-7.00	-10.00	8129.00	8103.00
	45.00	24.00	-14.00	-5.00	8128.00	8103.00
	39.00	11.00	-16.00	4.00	8128.00	8103.00
	14.00	9.00	-10.00	1.00	8128.00	8103.00
	-8.00	-1.00	-11.00	-6.00	8129.00	8104.00
	-21.00	-11.00	-13.00	-6.00	8129.00	8104.00
	-22.00	-19.00	-16.00	4.00	8128.00	8104.00
	-11.00	-21.00	-13.00	0.00	8129.00	8103.00
	-17.00	-14.00	-13.00	-3.00	8129.00	8104.00
	-23.00	-6.00	-14.00	-2.00	8128.00	8103.00
	-20.00	-6.00	-7.00	0.00	8128.00	8103.00
	-25.00	-2.00	0.00	-3.00	8129.00	8103.00
	-36.00	5.00	-3.00	-10.00	8128.00	8103.00
	-24.00	0.00	-10.00	-14.00	8129.00	8104.00
	-10.00	-1.00	-13.00	-21.00	8128.00	8103.00
	-5.00	-1.00	-13.00	-21.00	8128.00	8103.00
	1.00	-6.00	-16.00	-21.00	8128.00	8103.00
	6.00	12.00	-13.00	-22.00	8128.00	8103.00
	0.00	22.00	-6.00	-11.00	8128.00	8104.00
	-7.00	36.00	5.00	-13.00	8128.00	8103.00
	-3.00	46.00	5.00	-1.00	8128.00	8103.00
	-6.00	33.00	13.00	21.00	8128.00	8104.00
	-13.00	12.00	21.00	37.00	8129.00	8104.00
	-5.00	-7.00	24.00	59.00	8128.00	8103.00
	10.00	-32.00	18.00	35.00	8128.00	8103.00
	14.00	-47.00	6.00	8.00	8127.00	8102.00
	16.00	-43.00	5.00	-8.00	8129.00	8103.00
	15.00	-30.00	4.00	-16.00	8129.00	8104.00
	9.00	-22.00	2.00	-11.00	8129.00	8104.00
	10.00	3.00	-6.00	-9.00	8129.00	8104.00
	10.00	26.00	-10.00	-9.00	8129.00	8103.00
	12.00	24.00	-17.00	-1.00	8129.00	8104.00
	19.00	10.00	-17.00	19.00	8129.00	8104.00
	6.00	11.00	-13.00	20.00	8128.00	8103.00
	-19.00	19.00	-8.00	9.00	8128.00	8103.00
	-28.00	30.00	-4.00	-2.00	8128.00	8103.00
	-32.00	40.00	-3.00	-12.00	8129.00	8103.00
	-29.00	44.00	-4.00	-18.00	8129.00	8104.00
	-25.00	30.00	-5.00	-23.00	8128.00	8102.00
	-26.00	8.00	-7.00	-26.00	8128.00	8102.00
	-20.00	-4.00	6.00	-22.00	8128.00	8103.00
	-10.00	-17.00	10.00	-11.00	8129.00	8103.00
	4.00	-27.00	7.00	3.00	8128.00	8104.00
	3.00	-25.00	4.00	4.00	8128.00	8103.00
	3.00	-36.00	5.00	9.00	8129.00	8105.00
	-7.00	-32.00	-3.00	11.00	8128.00	8104.00
	3.00	-13.00	-8.00	8.00	8128.00	8103.00
	5.00	-5.00	5.00	4.00	8128.00	8103.00
	11.00	-2.00	25.00	-2.00	8129.00	8104.00
	36.00	9.00	10.00	-3.00	8129.00	8103.00
	37.00	3.00	4.00	9.00	8128.00	8104.00
	17.00	-17.00	3.00	18.00	8128.00	8104.00
	19.00	-9.00	4.00	-1.00	8128.00	8103.00
	8.00	-10.00	9.00	-5.00	8129.00	8103.00
	-4.00	-15.00	13.00	-5.00	8128.00	8103.00
	-12.00	-7.00	3.00	-6.00	8129.00	8104.00
	1.00	-7.00	-6.00	-1.00	8129.00	8104.00
	1.00	-2.00	-7.00	5.00	8128.00	8103.00
	-10.00	8.00	-7.00	-6.00	8129.00	8103.00
	-3.00	12.00	-7.00	-14.00	8129.00	8104.00
	5.00	19.00	-6.00	-9.00	8128.00	8103.00
	5.00	1.00	-8.00	1.00	8128.00	8103.00
	0.00	-18.00	-14.00	6.00	8128.00	8103.00
	-5.00	-12.00	-22.00	-2.00	8129.00	8104.00
	5.00	-11.00	-16.00	-5.00	8129.00	8103.00
	4.00	-32.00	-7.00	9.00	8128.00	8103.00
	5.00	-42.00	-17.00	18.00	8128.00	8104.00
	6.00	-34.00	-24.00	13.00	8128.00	8103.00
	-9.00	-31.00	-10.00	12.00	8129.00	8105.00
	-7.00	-27.00	5.00	4.00	8128.00	8104.00
	7.00	-18.00	6.00	-4.00	8129.00	8104.00
	17.00	-14.00	-2.00	3.00	8127.00	8103.00
	14.00	-4.00	0.00	-1.00	8129.00	8104.00
	-5.00	9.00	7.00	-17.00	8129.00	8103.00
	-18.00	22.00	10.00	-26.00	8128.00	8103.00
	-16.00	35.00	15.00	-30.00	8129.00	8104.00
	-22.00	7.00	14.00	-13.00	8129.00	8103.00
	-14.00	-2.00	10.00	-1.00	8129.00	8104.00
	6.00	-13.00	13.00	8.00	8128.00	8104.00
	10.00	-6.00	10.00	-2.00	8129.00	8103.00
	-4.00	13.00	11.00	-5.00	8128.00	8103.00
	-19.00	22.00	7.00	-17.00	8128.00	8104.00
	-17.00	30.00	0.00	-29.00	8130.00	8104.00
	-13.00	32.00	-8.00	-31.00	8128.00	8103.00
	-4.00	32.00	-4.00	-25.00	8128.00	8103.00
	-2.00	27.00	4.00	-18.00	8129.00	8103.00
	10.00	22.00	2.00	-13.00	8128.00	8103.00
	12.00	-3.00	-4.00	4.00	8128.00	8104.00
	3.00	-29.00	-8.00	32.00	8129.00	8104.00
	-12.00	-38.00	-5.00	39.00	8129.00	8104.00
	-13.00	-45.00	0.00	41.00	8129.00	8104.00
	-5.00	-43.00	0.00	43.00	8128.00	8104.00
	-7.00	-13.00	4.00	29.00	8128.00	8104.00
	-10.00	0.00	3.00	13.00	8127.00	8103.00
	0.00	15.00	2.00	8.00	8128.00	8103.00
	10.00	43.00	3.00	-15.00	8128.00	8103.00
	-3.00	50.00	-5.00	-20.00	8129.00	8104.00
	-4.00	49.00	-11.00	-21.00	8129.00	8104.00
	-14.00	31.00	-11.00	-14.00	8128.00	8103.00
	-17.00	17.00	-4.00	-12.00	8128.00	8103.00
	-22.00	-1.00	9.00	-9.00	8128.00	8103.00
	-30.00	-20.00	1.00	-11.00	8128.00	8103.00
	-31.00	-25.00	-2.00	-8.00	8128.00	8103.00
	-35.00	-14.00	0.00	-17.00	8127.00	8102.00
	-35.00	-1.00	2.00	-17.00	8128.00	8103.00
	-14.00	11.00	-6.00	-4.00	8128.00	8103.00
	11.00	23.00	-11.00	10.00	8127.00	8103.00
	20.00	7.00	-13.00	17.00	8127.00	8103.00
	32.00	-10.00	-4.00	14.00	8127.00	8103.00
	33.00	-26.00	7.00	18.00	8128.00	8103.00
	28.00	-36.00	1.00	8.00	8128.00	8103.00
	15.00	-34.00	-5.00	-4.00	8127.00	8103.00
	5.00	-20.00	-5.00	-3.00	8128.00	8103.00
	0.00	1.00	-8.00	-9.00	8128.00	8103.00
	7.00	16.00	-9.00	-13.00	8128.00	8103.00
	14.00	17.00	-4.00	6.00	8127.00	8103.00
	13.00	25.00	5.00	-10.00	8129.00	8103.00
	2.00	24.00	1.00	-7.00	8128.00	8103.00
	-8.00	15.00	1.00	-9.00	8127.00	8102.00
	-2.00	12.00	1.00	-16.00	8129.00	8104.00
	17.00	0.00	-3.00	-10.00	8128.00	8103.00
	24.00	-29.00	-2.00	-3.00	8128.00	8102.00
	26.00	-34.00	0.00	3.00	8127.00	8102.00
	19.00	-51.00	0.00	18.00	8127.00	8103.00
	22.00	-51.00	-4.00	23.00	8128.00	8104.00
	-4.00	-33.00	-8.00	14.00	8128.00	8103.00
	-36.00	-18.00	-5.00	2.00	8128.00	8103.00
	9.00	-7.00	-5.00	-2.00	8128.00	8103.00
	35.00	0.00	-6.00	-6.00	8129.00	8103.00
	31.00	-5.00	-8.00	-6.00	8128.00	8103.00
	20.00	-6.00	-11.00	-3.00	8129.00	8104.00
	22.00	-5.00	-9.00	-3.00	8128.00	8103.00
	40.00	4.00	0.00	-6.00	8128.00	8103.00
	51.00	2.00	3.00	2.00	8128.00	8103.00
	17.00	-8.00	9.00	7.00	8128.00	8103.00
	-3.00	-18.00	13.00	15.00	8127.00	8103.00
	-21.00	-29.00	11.00	26.00	8128.00	8103.00
	-39.00	-19.00	3.00	21.00	8127.00	8103.00
	-55.00	0.00	-5.00	4.00	8128.00	8103.00
	-70.00	7.00	-2.00	-9.00	8128.00	8103.00
	-56.00	10.00	6.00	-10.00	8129.00	8103.00
	-47.00	15.00	3.00	-17.00	8129.00	8104.00
	-35.00	12.00	1.00	-22.00	8128.00	8103.00
	-19.00	12.00	4.00	-30.00	8128.00	8103.00
	-5.00	5.00	3.00	-28.00	8128.00	8103.00
	-2.00	1.00	8.00	-21.00	8129.00	8104.00
	1.00	-6.00	7.00	-12.00	8128.00	8103.00
	1.00	-29.00	-6.00	-7.00	8128.00	8102.00
	6.00	-47.00	-20.00	-12.00	8128.00	8103.00
	29.00	-53.00	-22.00	-8.00	8129.00	8104.00
	39.00	-43.00	-21.00	-5.00	8129.00	8104.00
	33.00	-19.00	-25.00	-2.00	8128.00	8103.00
	22.00	6.00	-23.00	7.00	8128.00	8103.00
	14.00	40.00	-18.00	7.00	8127.00	8103.00
	10.00	53.00	-13.00	18.00	8128.00	8103.00
	24.00	52.00	-8.00	38.00	8128.00	8103.00
	6.00	63.00	33.00	35.00	8128.00	8103.00
	-34.00	52.00	67.00	27.00	8129.00	8104.00
	-54.00	53.00	53.00	7.00	8128.00	8103.00
	-72.00	53.00	27.00	-13.00	8129.00	8104.00
	-65.00	42.00	11.00	-26.00	8128.00	8103.00
	-57.00	31.00	-6.00	-29.00	8129.00	8103.00
	-33.00	21.00	-13.00	-28.00	8129.00	8104.00
	-18.00	7.00	-13.00	-22.00	8129.00	8104.00
	-17.00	-6.00	-16.00	-24.00	8128.00	8103.00
	2.00	-12.00	-18.00	-22.00	8128.00	8103.00
	27.00	-22.00	-14.00	-15.00	8128.00	8103.00
	40.00	-30.00	10.00	-7.00	8129.00	8103.00
	50.00	-39.00	40.00	8.00	8128.00	8103.00
	37.00	-50.00	19.00	14.00	8128.00	8104.00
	27.00	-49.00	17.00	11.00	8128.00	8104.00
	16.00	-48.00	9.00	15.00	8127.00	8103.00
	5.00	-42.00	-2.00	18.00	8128.00	8103.00
	-6.00	-25.00	-12.00	15.00	8128.00	8103.00
	-13.00	-14.00	-11.00	11.00	8129.00	8104.00
	-21.00	-7.00	-6.00	2.00	8127.00	8103.00
	-24.00	7.00	-4.00	4.00	8128.00	8103.00
	-19.00	13.00	-7.00	11.00	8128.00	8104.00
	-25.00	12.00	-12.00	11.00	8128.00	8103.00
	-28.00	18.00	-9.00	5.00	8128.00	8103.00
	-5.00	22.00	-15.00	-2.00	8128.00	8103.00
	4.00	21.00	-14.00	-3.00	8129.00	8104.00
	6.00	11.00	-15.00	-7.00	8128.00	8103.00
	14.00	3.00	-9.00	-4.00	8129.00	8104.00
	15.00	6.00	-7.00	-12.00	8128.00	8103.00
	11.00	11.00	-7.00	-18.00	8129.00	8104.00
	17.00	10.00	-2.00	-10.00	8129.00	8104.00
	32.00	16.00	-5.00	-5.00	8128.00	8104.00
	41.00	13.00	-2.00	-10.00	8129.00	8104.00
	37.00	-21.00	0.00	-6.00	8129.00	8103.00
	40.00	-27.00	0.00	-5.00	8129.00	8103.00
	31.00	-13.00	-3.00	-18.00	8129.00	8103.00
	27.00	-7.00	-11.00	-23.00	8129.00	8104.00
	9.00	-8.00	-3.00	-7.00	8128.00	8103.00
	-12.00	-12.00	-2.00	20.00	8128.00	8104.00
	-30.00	-11.00	-2.00	25.00	8128.00	8103.00
	-36.00	-2.00	-6.00	22.00	8129.00	8104.00
	-30.00	9.00	-8.00	11.00	8128.00	8103.00
	-31.00	12.00	-3.00	7.00	8128.00	8104.00
	-16.00	7.00	1.00	2.00	8128.00	8103.00
	-5.00	1.00	5.00	-13.00	8128.00	8103.00
	28.00	-14.00	5.00	-15.00	8128.00	8103.00
	22.00	-23.00	3.00	-10.00	8129.00	8104.00
	18.00	-32.00	5.00	-2.00	8128.00	8103.00
	24.00	-27.00	3.00	-6.00	8128.00	8103.00
	36.00	-27.00	-3.00	2.00	8128.00	8103.00
	36.00	-44.00	-6.00	13.00	8128.00	8104.00
	24.00	-50.00	-9.00	15.00	8128.00	8103.00
	20.00	-54.00	-7.00	22.00	8128.00	8104.00
	1.00	-45.00	-9.00	22.00	8128.00	8104.00
	-12.00	-35.00	-6.00	24.00	8128.00	8104.00
	-20.00	-18.00	-6.00	31.00	8128.00	8103.00
	-33.00	9.00	0.00	19.00	8128.00	8103.00
	-40.00	40.00	7.00	-3.00	8129.00	8104.00
	-43.00	49.00	16.00	-9.00	8129.00	8104.00
	-57.00	69.00	27.00	-29.00	8129.00	8104.00
	-59.00	73.00	30.00	-40.00	8128.00	8104.00
	-49.00	48.00	27.00	-29.00	8129.00	8104.00
	-30.00	25.00	15.00	-19.00	8130.00	8104.00
	-9.00	5.00	8.00	-15.00	8129.00	8104.00
	5.00	-2.00	3.00	-13.00	8129.00	8104.00
	2.00	-1.00	-6.00	-15.00	8129.00	8103.00
	10.00	2.00	-11.00	-17.00	8129.00	8103.00
	13.00	-8.00	-9.00	1.00	8129.00	8104.00
	0.00	-6.00	-8.00	6.00	8128.00	8103.00
	-8.00	8.00	-10.00	-3.00	8129.00	8104.00
	-2.00	28.00	-13.00	0.00	8129.00	8104.00
	11.00	18.00	-18.00	1.00	8129.00	8104.00
	11.00	4.00	-13.00	-1.00	8128.00	8103.00
	10.00	-14.00	-11.00	5.00	8128.00	8104.00
	15.00	-24.00	-11.00	7.00	8128.00	8104.00
	13.00	-16.00	4.00	0.00	8129.00	8104.00
	13.00	-18.00	11.00	1.00	8128.00	8103.00
	-4.00	-18.00	5.00	1.00	8129.00	8104.00
	-6.00	-8.00	5.00	-1.00	8128.00	8103.00
	-3.00	-2.00	4.00	-2.00	8129.00	8103.00
	-3.00	3.00	2.00	-1.00	8129.00	8104.00
	5.00	3.00	-2.00	-1.00	8129.00	8104.00
	4.00	8.00	-7.00	-1.00	8129.00	8103.00
	-6.00	10.00	-10.00	-4.00	8128.00	8103.00
	3.00	12.00	-11.00	-7.00	8129.00	8103.00
	8.00	9.00	-12.00	-4.00	8129.00	8104.00
	11.00	4.00	-9.00	-3.00	8129.00	8104.00
	14.00	5.00	-7.00	-5.00	8128.00	8104.00
	17.00	0.00	-4.00	-7.00	8129.00	8103.00
	17.00	0.00	-6.00	-1.00	8129.00	8104.00
	17.00	-5.00	-5.00	7.00	8128.00	8104.00
	4.00	-20.00	-4.00	13.00	8128.00	8104.00
	-9.00	-22.00	8.00	4.00	8127.00	8103.00
	-17.00	-25.00	13.00	0.00	8129.00	8103.00
	-25.00	-38.00	12.00	3.00	8127.00	8103.00
	-34.00	-30.00	12.00	1.00	8128.00	8104.00
	-25.00	-24.00	11.00	4.00	8128.00	8104.00
	-8.00	-23.00	7.00	12.00	8128.00	8104.00
	-42.00	-24.00	7.00	12.00	8128.00	8104.00
	-54.00	-15.00	10.00	-3.00	8128.00	8103.00
	-35.00	8.00	11.00	-15.00	8128.00	8103.00
	-2.00	24.00	5.00	-16.00	8129.00	8104.00
	22.00	26.00	3.00	-12.00	8129.00	8104.00
	26.00	35.00	0.00	-13.00	8128.00	8103.00
	45.00	30.00	-11.00	-8.00	8129.00	8103.00
	39.00	34.00	-16.00	-17.00	8129.00	8103.00
	39.00	37.00	-14.00	-13.00	8129.00	8104.00
	37.00	28.00	-17.00	-8.00	8130.00	8104.00
	55.00	23.00	-20.00	-10.00	8129.00	8104.00
	65.00	21.00	-19.00	-8.00	8130.00	8104.00
	46.00	5.00	-14.00	-6.00	8129.00	8104.00
	17.00	-16.00	2.00	7.00	8128.00	8103.00
	-7.00	-23.00	17.00	27.00	8128.00	8103.00
	-27.00	-46.00	15.00	41.00	8129.00	8104.00
	-37.00	-68.00	3.00	36.00	8128.00	8103.00
	-18.00	-83.00	10.00	45.00	8128.00	8103.00
	-4.00	-77.00	19.00	34.00	8128.00	8104.00
	-15.00	-58.00	19.00	16.00	8128.00	8104.00
	-36.00	-49.00	12.00	6.00	8128.00	8103.00
	-43.00	-24.00	6.00	-7.00	8129.00	8104.00
	-28.00	3.00	-2.00	-11.00	8128.00	8103.00
	-3.00	27.00	-8.00	-15.00	8129.00	8103.00
	3.00	51.00	-12.00	-15.00	8129.00	8103.00
	-6.00	71.00	-11.00	-17.00	8130.00	8104.00
	-10.00	73.00	-9.00	-22.00	8128.00	8103.00
	-25.00	76.00	-9.00	-30.00	8129.00	8104.00
	-25.00	63.00	-11.00	-25.00	8129.00	8104.00
	-22.00	13.00	-5.00	-7.00	8129.00	8104.00
	-21.00	-17.00	4.00	-1.00	8128.00	8103.00
	-25.00	-39.00	3.00	-4.00	8129.00	8104.00
	-23.00	-41.00	-3.00	-8.00	8130.00	8104.00
	-11.00	-31.00	-6.00	-12.00	8129.00	8104.00
	7.00	-30.00	-6.00	1.00	8128.00	8103.00
	22.00	-16.00	0.00	4.00	8128.00	8103.00
	30.00	7.00	-3.00	-2.00	8128.00	8103.00
	29.00	23.00	-5.00	-8.00	8129.00	8103.00
	25.00	42.00	-4.00	-10.00	8129.00	8103.00
	28.00	43.00	-6.00	-5.00	8128.00	8103.00
	43.00	33.00	-8.00	-1.00	8129.00	8103.00
	30.00	28.00	-6.00	-10.00	8128.00	8104.00
	19.00	20.00	-6.00	-6.00	8130.00	8104.00
	6.00	7.00	-11.00	1.00	8129.00	8104.00
	-7.00	-8.00	0.00	7.00	8128.00	8104.00
	-15.00	-22.00	14.00	9.00	8127.00	8103.00
	-32.00	-18.00	22.00	2.00	8129.00	8104.00
	-28.00	-22.00	17.00	4.00	8127.00	8104.00
	-10.00	-16.00	10.00	-5.00	8129.00	8104.00
	-18.00	-10.00	3.00	-12.00	8129.00	8104.00
	-37.00	-15.00	-3.00	-12.00	8129.00	8104.00
	-25.00	-21.00	-8.00	-5.00	8129.00	8103.00
	-4.00	-19.00	-6.00	-1.00	8129.00	8104.00
	11.00	-17.00	-6.00	-3.00	8129.00	8104.00
	14.00	-19.00	-4.00	-3.00	8128.00	8103.00
	9.00	-20.00	1.00	3.00	8128.00	8104.00
	5.00	-17.00	3.00	1.00	8128.00	8103.00
	-15.00	-8.00	4.00	-4.00	8128.00	8103.00
	-18.00	-4.00	-4.00	0.00	8129.00	8104.00
	-10.00	-2.00	-4.00	9.00	8128.00	8104.00
	-2.00	-8.00	3.00	16.00	8128.00	8104.00
	-8.00	-7.00	1.00	20.00	8128.00	8104.00
	-14.00	-10.00	1.00	20.00	8128.00	8103.00
	-15.00	1.00	-6.00	10.00	8128.00	8104.00
	-8.00	10.00	-7.00	3.00	8128.00	8103.00
	8.00	12.00	-5.00	10.00	8128.00	8104.00
	8.00	30.00	-12.00	-3.00	8129.00	8104.00
	36.00	35.00	-15.00	-22.00	8128.00	8103.00
	68.00	31.00	-13.00	-27.00	8129.00	8104.00
	59.00	26.00	-13.00	-29.00	8129.00	8104.00
	37.00	16.00	-15.00	-26.00	8129.00	8104.00
	20.00	0.00	-12.00	-16.00	8129.00	8103.00
	12.00	-14.00	8.00	2.00	8127.00	8103.00
	-5.00	-23.00	5.00	13.00	8128.00	8103.00
	-27.00	-50.00	6.00	30.00	8128.00	8104.00
	-53.00	-56.00	16.00	21.00	8127.00	8103.00
	-47.00	-57.00	27.00	13.00	8128.00	8103.00
	-42.00	-65.00	38.00	20.00	8128.00	8104.00
	-34.00	-54.00	36.00	8.00	8128.00	8103.00
	-20.00	-38.00	24.00	3.00	8128.00	8104.00
	-13.00	-25.00	19.00	10.00	8128.00	8104.00
	-13.00	4.00	8.00	6.00	8128.00	8104.00
	-26.00	10.00	5.00	-8.00	8129.00	8104.00
	-21.00	5.00	-3.00	-20.00	8129.00	8104.00
	4.00	13.00	-9.00	-21.00	8128.00	8103.00
	12.00	29.00	-12.00	-14.00	8129.00	8104.00
	5.00	40.00	-7.00	-7.00	8129.00	8104.00
	15.00	52.00	-14.00	-4.00	8129.00	8104.00
	20.00	49.00	-19.00	8.00	8128.00	8103.00
	15.00	45.00	-12.00	5.00	8128.00	8103.00
	16.00	43.00	-12.00	-2.00	8128.00	8103.00
	16.00	27.00	-10.00	4.00	8128.00	8104.00
	6.00	27.00	-6.00	-6.00	8128.00	8103.00
	10.00	5.00	5.00	-8.00	8128.00	8104.00
	28.00	-29.00	-4.00	-9.00	8128.00	8103.00
	23.00	-48.00	-9.00	-13.00	8128.00	8103.00
	23.00	-43.00	-10.00	-5.00	8128.00	8103.00
	23.00	-30.00	-12.00	3.00	8127.00	8103.00
	7.00	-15.00	-13.00	4.00	8127.00	8104.00
	-17.00	0.00	-17.00	3.00	8127.00	8103.00
	-32.00	9.00	-20.00	6.00	8128.00	8104.00
	-24.00	16.00	-14.00	6.00	8128.00	8104.00
	-12.00	28.00	-11.00	-1.00	8128.00	8103.00
	9.00	34.00	-12.00	-7.00	8128.00	8103.00
	5.00	36.00	-17.00	-21.00	8128.00	8103.00
	7.00	27.00	-22.00	-20.00	8128.00	8103.00
	4.00	13.00	-17.00	-6.00	8128.00	8103.00
	-8.00	2.00	-8.00	-3.00	8128.00	8103.00
	-10.00	-4.00	9.00	-2.00	8128.00	8103.00
	-32.00	-22.00	25.00	3.00	8128.00	8103.00
	-42.00	-22.00	35.00	-7.00	8128.00	8103.00
	-26.00	-23.00	32.00	-4.00	8128.00	8103.00
	-17.00	-26.00	23.00	-1.00	8128.00	8103.00
	-24.00	-34.00	26.00	0.00	8128.00	8103.00
	-11.00	-32.00	16.00	0.00	8128.00	8104.00
	0.00	-22.00	4.00	-7.00	8128.00	8103.00
	6.00	-16.00	-3.00	-7.00	8128.00	8102.00
	11.00	-20.00	-5.00	-8.00	8128.00	8103.00
	16.00	-9.00	-10.00	-10.00	8127.00	8103.00
	18.00	2.00	-13.00	-8.00	8128.00	8103.00
	34.00	13.00	-14.00	-7.00	8129.00	8103.00
	40.00	21.00	-11.00	2.00	8128.00	8103.00
	28.00	23.00	-10.00	7.00	8128.00	8103.00
	25.00	8.00	-9.00	22.00	8128.00	8103.00
	23.00	2.00	-3.00	27.00	8127.00	8102.00
	11.00	2.00	5.00	17.00	8127.00	8103.00
	-7.00	13.00	-2.00	-1.00	8129.00	8103.00
	-23.00	0.00	-4.00	-7.00	8129.00	8103.00
	-25.00	-18.00	-5.00	14.00	8127.00	8103.00
	-29.00	-18.00	-2.00	13.00	8127.00	8102.00
	-35.00	-13.00	8.00	2.00	8128.00	8103.00
