BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
0.312000	3.139259	-0.558569	662.652618
0.313000	3.380318	-0.247944	664.035706
0.314000	2.658657	-1.257890	660.744942
0.315000	2.978932	-1.179819	662.127136
0.316000	3.139259	-1.024507	662.474319
0.317000	2.898579	-1.101748	661.436859
0.318000	3.058906	-0.713881	662.648224
0.319000	3.058906	-0.870024	662.995697
0.320000	3.139259	-0.713881	663.167633
0.321000	3.860919	-0.169873	666.802574
0.322000	2.738252	-1.335132	661.433258
0.323000	3.379939	-0.713881	664.030212
0.324000	3.139259	-1.024507	663.685081
0.325000	3.459913	-0.558569	664.725098
0.326000	3.299965	-0.480498	664.033257
0.327000	3.139259	-0.558569	664.031693
0.328000	2.739010	-1.024507	661.957748
0.329000	3.379939	-0.790293	664.203613
0.330000	4.101220	-0.014560	667.319038
0.331000	4.181573	-0.014560	668.009415
0.332000	4.341521	0.062681	667.839546
0.333000	3.379939	-0.558569	664.379356
0.334000	4.020867	0.062681	667.321106
0.335000	3.139259	-0.480498	664.206062
0.336000	3.299965	-0.558569	664.551697
0.337000	3.540265	-0.480498	665.587212
0.338000	3.299965	-0.635810	664.204498
0.339000	3.780566	-0.403256	665.934395
0.340000	2.978553	-0.713881	662.822403
0.341000	2.257651	-1.645757	659.880669
0.342000	3.700213	-0.170703	665.072678
0.343000	3.059285	-0.558569	663.340927
0.344000	3.540265	-0.325185	664.898788
0.345000	3.379939	-0.558569	664.205956
0.346000	3.379939	-0.480498	664.203613
0.347000	3.219233	-0.557739	663.686058
0.348000	2.898579	-1.024507	661.438332
0.349000	3.299207	-0.558569	663.340927
0.350000	2.337625	-1.335132	659.533669
0.351000	2.739010	-0.868364	662.474319
0.352000	2.578304	-1.335132	660.744347
0.353000	4.021246	-0.169873	666.279434
0.354000	2.978932	-1.101748	662.298965
0.355000	3.138880	-0.636640	662.298965
0.356000	2.898579	-0.870024	662.301025
0.357000	3.058906	-0.635810	662.474319
0.358000	2.498331	-1.179819	660.397743
0.359000	2.978932	-1.024507	662.127136
0.360000	3.299965	-0.635810	662.991280
0.361000	4.261547	0.373306	667.837578
0.362000	3.138880	-0.870024	662.300537
0.363000	2.417978	-1.490444	659.356827
0.364000	2.257651	-1.645757	658.491310
0.365000	3.139259	-0.870024	663.337502
0.366000	2.898958	-0.713881	662.127136
0.367000	3.620618	-0.480498	664.548759
0.368000	3.540265	-0.480498	665.065727
0.369000	3.379939	-0.868364	664.027779
0.370000	2.818226	-1.489614	660.391281
0.371000	3.459913	-0.403256	664.548759
0.372000	3.860540	-0.092631	665.934303
0.373000	4.341521	0.529449	668.011375
0.374000	2.658657	-1.412373	661.085068
0.375000	3.700971	-0.403256	666.276985
0.376000	3.780566	-0.325185	666.103676
0.377000	4.020488	-0.247114	666.968788
0.378000	3.460292	-0.480498	664.028252
0.379000	3.219233	-0.868364	663.162033
0.380000	3.700213	-0.169873	664.722939
0.381000	2.658657	-1.335132	660.738373
0.382000	3.139259	-0.945605	662.815247
0.383000	3.540265	-0.480498	664.718529
0.384000	3.780566	-0.402426	665.409294
0.385000	3.700213	-0.480498	664.029724
0.386000	3.379939	-0.480498	663.684975
0.387000	3.139259	-0.480498	663.510117
0.388000	2.578304	-1.101748	660.224342
0.389000	3.459913	-0.326015	664.203522
0.390000	3.058906	-1.101748	661.951675
0.391000	2.898958	-1.101748	662.296318
0.392000	2.978932	-1.179819	660.911774
0.393000	3.700213	-0.169873	664.377792
0.394000	3.139259	-0.713881	661.952179
0.395000	3.219233	-0.558569	662.990700
0.396000	2.978932	-0.636640	661.606949
0.397000	3.219233	-0.635810	662.990700
0.398000	3.459913	-0.402426	664.371834
0.399000	3.459913	-0.557739	664.198051
0.400000	2.978553	-1.179819	661.085953
0.401000	3.700213	-0.247944	664.377792
0.402000	3.218854	-0.480498	662.992645
0.403000	3.700213	-0.092631	664.549629
0.404000	2.498331	-1.179819	659.874695
0.405000	3.219233	-0.635810	663.509232
0.406000	3.459913	-0.480498	664.028160
0.407000	3.459913	-0.557739	663.335831
0.408000	3.459155	-0.557739	661.951675
0.409000	2.898579	-0.868364	660.394806
0.410000	2.898579	-1.024507	660.394699
0.411000	2.016971	-1.645757	657.623528
0.412000	3.058906	-0.635810	661.428734
0.413000	3.700213	-0.480498	664.716965
0.414000	3.540265	-0.635810	663.333687
0.415000	3.540265	-0.557739	664.197945
0.416000	3.459913	-0.480498	663.856323
0.417000	3.379939	-0.480498	663.680977
0.418000	3.459913	-0.402426	663.680977
0.419000	3.059285	-0.557739	662.815750
0.420000	4.341521	0.296895	667.832863
0.421000	3.540265	-0.557739	664.369385
0.422000	4.101220	-0.247114	666.621132
0.423000	3.219233	-0.790293	662.988556
0.424000	3.700213	-0.325185	664.718529
0.425000	4.020867	-0.092631	666.278336
0.426000	3.459913	-0.325185	664.028160
0.427000	3.299965	-0.480498	664.027168
0.428000	3.780187	-0.325185	665.408806
0.429000	4.101220	-0.014560	666.966263
0.430000	3.219233	-0.867534	664.023643
0.431000	3.619860	-0.403256	664.028160
0.432000	3.219233	-0.557739	663.682922
0.433000	3.459913	-0.325185	664.375359
0.434000	3.459913	-0.325185	664.377701
0.435000	3.459913	-0.325185	664.030121
0.436000	4.020867	-0.091801	666.623573
0.437000	4.020867	0.064341	666.623573
0.438000	3.699834	-0.247114	665.065620
0.439000	3.219233	-0.402426	663.509140
0.440000	2.738252	-0.868364	660.737869
0.441000	3.780187	-0.091801	664.203415
0.442000	2.417978	-1.178989	659.875664
0.443000	3.219233	-0.324355	664.027672
0.444000	3.780566	-0.247114	665.410858
0.445000	3.780187	-0.091801	665.065620
0.446000	3.860161	-0.247114	665.410858
0.447000	3.058906	-0.402426	662.992157
0.448000	3.459913	-0.169043	664.027672
0.449000	3.219233	-0.247114	663.511177
0.450000	2.818605	-0.635810	661.952545
0.451000	2.738252	-1.022847	661.429596
0.452000	3.219233	-0.479668	663.161545
0.453000	3.459155	-0.324355	664.374367
0.454000	3.539128	-0.247114	663.682541
0.455000	3.138880	-0.325185	663.337303
0.456000	3.299207	-0.325185	663.682434
0.457000	2.818226	-0.557739	660.567993
0.458000	3.619860	-0.247114	664.374367
0.459000	3.619860	-0.247114	664.374275
0.460000	3.860161	-0.169043	666.273933
0.461000	4.341142	0.529449	668.354919
0.462000	3.138880	-0.557739	663.163002
0.463000	3.940514	0.141582	666.278336
0.464000	4.020488	0.218824	666.623573
0.465000	3.058906	-0.480498	663.508636
0.466000	3.940514	0.064341	666.796883
0.467000	3.940514	0.064341	666.102104
0.468000	3.860540	-0.091801	666.447227
0.469000	3.860161	-0.091801	665.930756
0.470000	4.020488	0.219654	666.795311
0.471000	2.818226	-0.944776	661.429596
0.472000	2.818226	-0.944776	661.948143
0.473000	3.379939	-0.247114	664.027565
0.474000	4.261168	0.296895	668.349831
0.475000	4.020867	0.219654	666.967720
0.476000	4.100841	0.141582	667.658974
0.477000	3.940135	0.141582	665.757355
0.478000	3.860161	0.064341	665.757355
0.479000	3.700213	-0.169043	664.544548
0.480000	2.978553	-0.401597	662.295341
0.481000	3.218854	-0.402426	663.161850
0.482000	4.261168	0.453037	667.489098
0.483000	3.459155	-0.324355	664.027168
0.484000	3.218854	-0.479668	663.335144
0.485000	3.459155	-0.169873	663.511086
0.486000	3.299207	-0.169043	663.682434
0.487000	3.459155	-0.091801	663.165466
0.488000	3.059285	-0.247114	662.990013
0.489000	3.619860	-0.169043	664.200966
0.490000	3.299207	-0.402426	663.161346
0.491000	3.860161	0.064341	665.583084
0.492000	3.940135	0.141582	664.548058
0.493000	3.860161	0.296895	664.548058
0.494000	4.341142	0.996216	667.836769
0.495000	3.138880	-0.325185	662.471085
0.496000	3.700213	-0.091801	664.544151
0.497000	3.700213	-0.091801	664.374275
0.498000	3.699834	-0.091801	665.236374
0.499000	3.699834	-0.012900	664.200478
0.500000	3.218854	-0.169873	662.644882
0.501000	2.898200	-0.557739	661.257767
0.502000	3.699834	0.141582	664.203018
0.503000	2.818226	-0.403256	660.394196
0.504000	3.219233	-0.247114	662.815422
0.505000	3.619860	-0.324355	663.680450
0.506000	3.619860	-0.091801	664.369362
0.507000	3.539128	-0.169043	663.332390
0.508000	3.619860	0.064341	663.855331
0.509000	3.299207	-0.247114	662.815422
0.510000	3.700213	-0.014560	664.891350
0.511000	3.219233	-0.247114	662.813766
0.512000	3.699834	-0.012900	665.235489
0.513000	4.902854	1.151529	670.427406
0.514000	3.619860	-0.402426	663.505699
0.515000	3.779808	-0.091801	664.373268
0.516000	3.700213	-0.091801	663.681534
0.517000	3.619860	-0.091801	664.716942
0.518000	3.218854	-0.169873	663.336403
0.519000	3.780187	0.064341	665.580620
0.520000	3.940514	0.219654	666.101219
0.521000	4.742148	0.996216	669.562843
0.522000	4.902475	1.074288	669.563240
0.523000	3.619860	-0.091801	664.542763
0.524000	3.219233	-0.402426	663.160065
0.525000	3.299207	-0.247114	663.679100
0.526000	2.978932	-0.479668	661.775803
0.527000	3.700213	0.064341	665.408890
0.528000	3.219233	-0.402426	662.986267
0.529000	3.860540	0.141582	666.101112
0.530000	3.539128	-0.091801	663.509697
0.531000	2.738252	-0.712222	660.566422
0.532000	2.818226	-0.790293	660.913605
0.533000	2.016592	-1.334302	657.970612
0.534000	2.738252	-0.480498	661.083496
0.535000	3.219233	-0.247114	662.639481
0.536000	3.619860	-0.169873	663.505302
0.537000	3.780187	-0.014560	664.199089
0.538000	2.898200	-0.557739	660.913223
0.539000	3.138880	-0.169873	662.123001
0.540000	2.176919	-1.101748	658.142052
0.541000	2.818226	-0.557739	660.045517
0.542000	3.700213	0.296895	664.546669
0.543000	3.700213	-0.014560	665.063652
0.544000	3.780187	0.141582	665.410347
0.545000	3.699834	0.141582	663.853851
0.546000	3.299207	0.064341	662.814919
0.547000	3.058906	-0.247114	661.949203
0.548000	3.058527	-0.325185	661.777878
0.549000	2.978932	-0.402426	660.913223
0.550000	3.700213	-0.014560	664.199089
0.551000	4.261168	0.762003	666.968788
0.552000	3.780187	0.219654	664.199089
0.553000	3.459155	-0.247114	662.294334
0.554000	2.417599	-0.945605	658.313385
0.555000	3.459913	-0.169873	662.812485
0.556000	2.978932	-0.325185	661.430298
0.557000	3.459913	-0.247114	663.332855
0.558000	3.700213	-0.091801	663.851402
0.559000	3.619860	-0.324355	664.195473
0.560000	4.181194	0.374966	666.274513
0.561000	2.898579	-0.712222	660.909302
0.562000	4.020867	0.297725	665.582687
0.563000	4.822501	1.073458	668.527237
0.564000	3.780566	0.141582	663.507263
0.565000	3.940893	0.141582	665.406334
0.566000	3.860540	0.064341	664.887405
0.567000	4.100841	0.064341	666.096710
0.568000	3.619860	-0.247114	662.986267
0.569000	3.700213	-0.169043	664.195076
0.570000	3.619860	-0.169043	664.025200
0.571000	2.578304	-1.178989	659.350266
0.572000	4.101220	0.529449	666.447823
0.573000	4.582200	0.762833	668.177208
0.574000	3.540265	-0.324355	664.021187
0.575000	4.100841	0.296895	666.274025
0.576000	3.699834	0.064341	663.853851
0.577000	3.780566	-0.014560	663.851891
0.578000	3.459913	-0.169043	662.988228
0.579000	2.898579	-0.479668	661.256897
0.580000	3.219233	-0.324355	662.122498
0.581000	3.700213	-0.246284	663.330910
0.582000	4.421494	1.073458	667.834023
0.583000	3.940514	0.141582	664.372292
0.584000	2.497951	-1.101748	658.486588
0.585000	2.978932	-0.479668	660.735901
0.586000	2.818605	-0.480498	660.392227
0.587000	2.978932	-0.402426	660.735901
0.588000	3.139259	-0.247114	661.946754
0.589000	3.700213	0.064341	664.024803
0.590000	4.261168	0.762003	666.621208
0.591000	3.058906	-0.402426	661.081711
0.592000	2.257651	-1.257060	657.795334
0.593000	2.738252	-0.790293	659.523163
0.594000	2.497951	-0.790293	659.006592
0.595000	3.619860	-0.169873	662.987236
0.596000	3.219233	-0.247114	662.639641
0.597000	3.459913	-0.247114	662.811798
0.598000	3.699834	-0.091801	663.332855
0.599000	3.058906	-0.325185	660.391342
0.600000	1.936618	-1.489614	655.888229
0.601000	2.978553	-0.402426	660.219505
0.602000	2.497951	-0.712222	659.178032
0.603000	3.379939	-0.402426	662.465370
0.604000	3.700213	-0.091801	663.678574
0.605000	3.780187	0.141582	664.886032
0.606000	3.700213	-0.014560	663.331879
0.607000	3.379939	-0.169873	663.333443
0.608000	3.619860	0.141582	663.679077
0.609000	3.139259	-0.325185	662.467804
0.610000	2.818605	-0.867534	661.080612
0.611000	4.341521	0.762833	667.485054
0.612000	3.379939	-0.324355	664.192619
0.613000	4.181194	0.529449	666.445930
0.614000	3.940514	0.296895	665.581779
0.615000	3.379939	-0.169043	663.678574
0.616000	3.540265	0.064341	663.677116
0.617000	3.299965	-0.169043	663.159645
0.618000	3.620618	0.064341	664.714195
0.619000	3.780566	0.064341	665.579224
0.620000	4.582200	0.840074	669.216209
0.621000	4.581442	1.073458	668.872070
0.622000	4.341521	0.840074	668.005943
0.623000	3.219233	-0.324355	662.986244
0.624000	3.780566	0.296895	665.064705
0.625000	3.139259	-0.169873	663.159645
0.626000	3.700213	-0.014560	664.887398
0.627000	3.700213	0.219654	665.408379
0.628000	3.699834	-0.091801	664.544319
0.629000	3.619860	0.219654	664.201118
0.630000	3.860540	0.607520	665.238106
0.631000	3.058906	-0.247114	662.293533
0.632000	2.257651	-1.101748	658.139595
0.633000	3.139259	-0.402426	662.985359
0.634000	3.940893	0.296895	665.753128
0.635000	3.860540	0.296895	665.754677
0.636000	3.860161	0.218824	665.234200
0.637000	3.219233	-0.014560	663.333046
0.638000	3.860540	0.218824	665.064323
0.639000	3.459913	0.141582	663.335007
0.640000	3.620618	0.296895	664.890526
0.641000	4.100841	0.606690	667.139336
0.642000	4.261547	0.762833	667.312737
0.643000	4.181194	0.606690	666.792534
0.644000	3.940514	0.529449	664.892487
0.645000	3.219233	-0.014560	662.464973
0.646000	3.459913	-0.014560	663.506340
0.647000	2.898579	-0.325185	660.563751
0.648000	3.459913	0.064341	663.330597
0.649000	3.219233	-0.091801	662.639832
0.650000	3.780566	0.064341	664.537460
0.651000	4.020867	0.451378	665.234200
0.652000	4.261547	0.840074	666.273590
0.653000	3.139259	-0.325185	661.943993
