partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
3,post,0.0,83.58251019588936,49.0448,85.3121,2.61842
3,post,0.005,84.69634014962368,49.3722,85.8518,2.87558
3,post,0.01,86.02674814991744,49.7591,86.4814,3.1759
3,post,0.015,87.5851933526733,50.2026,87.1983,3.51848
3,post,0.02,89.38141604040842,50.7072,87.9997,3.90098
3,post,0.025,91.42229170666442,51.2747,88.8802,4.32128
3,post,0.03,93.71240401380233,51.896,89.8336,4.77486
3,post,0.035,96.25060704623186,52.5729,90.8515,5.25734
3,post,0.04,99.03289009938713,53.3016,91.9228,5.76271
3,post,0.045,102.05008584854606,54.0769,93.0375,6.28496
3,post,0.05,105.28672443324007,54.8985,94.1855,6.81799
3,post,0.055,108.72332528843476,55.7556,95.3536,7.35455
3,post,0.06,112.33353235555407,56.6522,96.5313,7.88785
3,post,0.065,116.08583295586583,57.5749,97.7064,8.4112
3,post,0.07,119.94756849504758,58.5212,98.8672,8.91732
3,post,0.075,123.88092375862068,59.4941,100.003,9.40105
3,post,0.08,127.85094832108216,60.4801,101.104,9.85518
3,post,0.085,131.8221187991339,61.4734,102.158,10.2747
3,post,0.09,135.7646413874291,62.4763,103.158,10.6553
3,post,0.095,139.65273298518684,63.4764,104.095,10.9923
3,post,0.1,143.46519415398737,64.4753,104.96,11.2828
3,post,0.105,147.18712799115718,65.4666,105.748,11.5234
3,post,0.11,150.81051308756452,66.4447,106.453,11.7142
3,post,0.115,154.33019282305312,67.4067,107.067,11.8521
3,post,0.12,157.74502128203284,68.3461,107.589,11.939
3,post,0.125,161.05900916906955,69.2581,108.014,11.9749
3,post,0.13,164.275594230934,70.1401,108.338,11.9622
3,post,0.135,167.4022249189629,70.986,108.56,11.9033
3,post,0.14,170.44692264228806,71.7942,108.677,11.8016
3,post,0.145,173.41713585224628,72.5558,108.69,11.6613
3,post,0.15,176.3208859579693,73.2705,108.597,11.4881
3,post,0.155,179.16734028417923,73.934,108.398,11.2866
3,post,0.16,-178.03632159659097,74.5359,108.094,11.0632
3,post,0.165,-175.28268643319223,75.0814,107.686,10.8237
3,post,0.17,-172.5651476108867,75.5598,107.175,10.5754
3,post,0.17500000000000002,-169.87797555172318,75.9721,106.566,10.3238
3,post,0.18,-167.21601363554538,76.311,105.858,10.0759
3,post,0.185,-164.573532284402,76.5754,105.055,9.83718
3,post,0.19,-161.94766670931745,76.7638,104.16,9.6133
3,post,0.195,-159.33440620572577,76.8718,103.176,9.40923
