partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
5,pre,0.0,95.44330951289253,54.7377,90.9369,4.92901
5,pre,0.005,96.36405268966777,55.2805,91.7494,5.14758
5,pre,0.01,97.44980771144068,55.897,92.6703,5.40852
5,pre,0.015,98.70573119836743,56.5746,93.692,5.71292
5,pre,0.02,100.13239610824319,57.3126,94.8046,6.06083
5,pre,0.025,101.72579173650202,58.1044,95.995,6.4516
5,pre,0.03,103.48248033637311,58.943,97.2496,6.88396
5,pre,0.035,105.3932945831344,59.8143,98.5545,7.35477
5,pre,0.04,107.44849419426866,60.7162,99.8925,7.86022
5,pre,0.045,109.6349011404879,61.6376,101.25,8.39639
5,pre,0.05,111.9381914769138,62.5747,102.611,8.9574
5,pre,0.055,114.34289534307787,63.5216,103.958,9.53708
5,pre,0.06,116.8323969629213,64.4744,105.278,10.1284
5,pre,0.065,119.38893464479504,65.4287,106.556,10.724
5,pre,0.07,121.9964655704354,66.3781,107.778,11.3168
5,pre,0.075,124.63894692157876,67.3182,108.931,11.8985
5,pre,0.08,127.30033587996145,68.258,110.005,12.4622
5,pre,0.085,129.96860033188568,69.1787,110.986,12.9999
5,pre,0.09,132.63170816365374,70.0886,111.866,13.5067
5,pre,0.095,135.27934613495327,70.9783,112.639,13.9759
5,pre,0.1,137.90406579444758,71.8574,113.299,14.4042
5,pre,0.105,140.50071052198047,72.7174,113.84,14.7867
5,pre,0.11,143.06412369739576,73.5547,114.264,15.1228
5,pre,0.115,145.59144053171784,74.3712,114.57,15.4103
5,pre,0.12,148.08208806715152,75.1629,114.761,15.6507
5,pre,0.125,150.5354933459017,75.9297,114.84,15.8457
5,pre,0.13,152.95165636796838,76.675,114.814,15.9972
5,pre,0.135,155.33286896453208,77.3885,114.69,16.11
5,pre,0.14,157.68027705118308,78.0748,114.476,16.1881
5,pre,0.145,159.99674541689697,78.7267,114.179,16.2376
5,pre,0.15,162.28399293505925,79.3542,113.811,16.2643
5,pre,0.155,164.54488439464546,79.9458,113.375,16.2747
5,pre,0.16,166.7817116268362,80.5002,112.884,16.2748
5,pre,0.165,168.99791237840222,81.0184,112.342,16.2704
5,pre,0.17,171.19577848052407,81.5003,111.756,16.2673
5,pre,0.17500000000000002,173.37817472217736,81.9435,111.134,16.2704
5,pre,0.18,175.54681997674754,82.3463,110.477,16.2842
5,pre,0.185,177.70515199100535,82.7033,109.794,16.313
5,pre,0.19,179.8548896383362,83.017,109.083,16.3595
5,pre,0.195,-178.00251708667827,83.2874,108.349,16.4268
5,pre,0.2,-175.86423859525001,83.5018,107.591,16.5157
5,pre,0.20500000000000002,-173.7293978505926,83.6691,106.811,16.627
5,pre,0.21,-171.59627597932052,83.7778,106.005,16.7609
5,pre,0.215,-169.4643000236387,83.8354,105.175,16.9152
5,pre,0.22,-167.3317511101618,83.8408,104.319,17.0889
5,pre,0.225,-165.19920219668487,83.7886,103.436,17.2785
5,pre,0.23,-163.0660803254128,83.684,102.525,17.4815
5,pre,0.23500000000000001,-160.93123958075537,83.526,101.583,17.6938
5,pre,0.24,-158.79467996271254,83.3114,100.611,17.913
5,pre,0.245,-156.65582851348918,83.0516,99.6053,18.135
5,pre,0.25,-154.51468523308526,82.7431,98.568,18.3569
5,pre,0.255,-152.36953124811546,82.3825,97.4955,18.5757
5,pre,0.26,-150.21979360078464,81.9773,96.3904,18.7883
5,pre,0.265,-148.06432637550247,81.5281,95.2515,18.9928
5,pre,0.27,-145.90141069888364,81.0345,94.0791,19.1871
5,pre,0.275,-143.72990065533781,80.5039,92.8755,19.3695
5,pre,0.28,-141.5480773714796,79.9243,91.6391,19.5394
5,pre,0.28500000000000003,-139.3542219739237,79.3186,90.3742,19.6959
5,pre,0.29,-137.14718854707976,78.6694,89.0807,19.8378
5,pre,0.295,-134.9246852597673,77.9851,87.7591,19.9657
5,pre,0.3,-132.6844202808058,77.2664,86.4122,20.0787
5,pre,0.305,-130.42639361019522,76.515,85.0406,20.1774
5,pre,0.31,-128.14774045895993,75.7333,83.6457,20.2607
5,pre,0.315,-125.8461689959194,74.922,82.231,20.3297
5,pre,0.32,-123.52110626327853,74.0846,80.796,20.3838
5,pre,0.325,-121.17083338765188,73.2189,79.3425,20.4226
5,pre,0.33,-118.79248558006383,72.3297,77.8743,20.4463
