partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
8,pre,0.0,-98.44904610614883,80.4636,64.5298,16.2382
8,pre,0.005,-96.66084482754553,79.8149,63.6031,16.03
8,pre,0.01,-94.61710437231389,79.0836,62.5698,15.7842
8,pre,0.015,-92.32871093856137,78.2869,61.4429,15.4995
8,pre,0.02,-89.81056142896142,77.4194,60.2351,15.1758
8,pre,0.025,-87.0815634507533,76.5037,58.9633,14.8132
8,pre,0.03,-84.1669271469228,75.5424,57.642,14.4129
8,pre,0.035,-81.09186266045567,74.549,56.2888,13.9766
8,pre,0.04,-77.88673675449385,73.5338,54.9154,13.5051
8,pre,0.045,-74.58019731879388,72.4946,53.5359,13.0018
8,pre,0.05,-71.20146520090739,71.4488,52.1616,12.4688
8,pre,0.055,-67.78033420618125,70.4004,50.804,11.9092
8,pre,0.06,-64.3420144776012,69.3492,49.4706,11.3266
8,pre,0.065,-60.90942432697242,68.3031,48.1713,10.7241
8,pre,0.07,-57.50261727712454,67.267,46.9114,10.1064
8,pre,0.075,-54.13843828723441,66.2427,45.6982,9.47659
8,pre,0.08,-50.82857569632267,65.2332,44.5362,8.84004
8,pre,0.085,-47.5825406037885,64.2407,43.43,8.20095
8,pre,0.09,-44.40646365803981,63.2667,42.3848,7.56445
8,pre,0.095,-41.303610718508835,62.3131,41.4046,6.93512
8,pre,0.1,-38.27587254591951,61.3858,40.4913,6.31794
8,pre,0.105,-35.322504295138174,60.4836,39.6501,5.7179
8,pre,0.11,-32.442073571676985,59.6049,38.8834,5.13993
8,pre,0.115,-29.632116657016894,58.7586,38.1943,4.58864
8,pre,0.12,-26.889596874843694,57.9428,37.587,4.0686
8,pre,0.125,-24.21096188682758,57.1633,37.0624,3.58411
8,pre,0.13,-21.59277394619777,56.4202,36.6245,3.13856
8,pre,0.135,-19.031194235726883,55.7116,36.2747,2.73584
8,pre,0.14,-16.522899600203168,55.045,36.0157,2.37831
8,pre,0.145,-14.064509588635342,54.4225,35.8488,2.06865
8,pre,0.15,-11.652586454252631,53.8431,35.7757,1.80879
8,pre,0.155,-9.284265408079373,53.3083,35.797,1.59978
8,pre,0.16,-6.956796252698942,52.8273,35.9132,1.44248
8,pre,0.165,-4.667491816052176,52.3884,36.1242,1.33683
8,pre,0.17,-2.4140144303349413,52.0068,36.4298,1.283
8,pre,0.17500000000000002,-0.19408085873363942,51.6741,36.8295,1.27903
8,pre,0.18,1.9944374369606392,51.3973,37.3211,1.32462
8,pre,0.185,4.1534684597285105,51.1744,37.9024,1.41678
8,pre,0.19,6.285060533687566,51.0019,38.572,1.55379
8,pre,0.195,8.39102420547042,50.8871,39.3257,1.73274
8,pre,0.2,10.473152832975831,50.8284,40.161,1.95052
8,pre,0.20500000000000002,12.533279881148218,50.8245,41.0739,2.20366
8,pre,0.21,14.573124223372977,50.8743,42.0596,2.48862
8,pre,0.215,16.594519324594522,50.976,43.1139,2.80141
8,pre,0.22,18.599184058198244,51.129,44.2317,3.13783
8,pre,0.225,20.58895188912857,51.335,45.4088,3.49422
8,pre,0.23,22.565828169668446,51.5902,46.639,3.86603
8,pre,0.23500000000000001,24.531417181644247,51.8948,47.918,4.24926
8,pre,0.24,26.48772427733893,52.245,49.2396,4.63905
8,pre,0.245,28.43664021747643,52.6386,50.5988,5.03247
8,pre,0.25,30.380227650119206,53.0746,51.9911,5.42472
8,pre,0.255,32.32043463177071,53.5495,53.4104,5.81189
8,pre,0.26,34.25938110627293,54.0609,54.8529,6.19069
8,pre,0.265,36.1994162005859,54.6108,56.3128,6.55738
8,pre,0.27,38.14237337965404,55.1928,57.7866,6.90906
8,pre,0.275,40.0907163619964,55.8043,59.2694,7.24266
8,pre,0.28,42.046679683014,56.4443,60.7586,7.55522
8,pre,0.28500000000000003,44.0126697654464,57.1098,62.2492,7.84478
8,pre,0.29,45.99115032781264,57.8006,63.7389,8.10875
8,pre,0.295,47.9845850886318,58.5102,65.2241,8.3453
8,pre,0.3,49.99549506220245,59.2406,66.7018,8.55333
8,pre,0.305,52.02634396704366,59.9874,68.1711,8.73177
8,pre,0.31,54.0797101132335,60.7475,69.6286,8.87982
8,pre,0.315,56.158229106629584,61.5224,71.0727,8.99724
8,pre,0.32,58.2640781868534,62.3075,72.5022,9.08431
8,pre,0.325,60.40006484710112,63.1011,73.9151,9.14143
8,pre,0.33,62.56871010167129,63.9054,75.312,9.16984
8,pre,0.335,64.77173282394929,64.7184,76.6906,9.17073
8,pre,0.34,67.0114248451157,65.5315,78.0504,9.14637
8,pre,0.34500000000000003,69.29007799635099,66.3549,79.3917,9.0993
8,pre,0.35000000000000003,71.60883819324542,67.1796,80.7135,9.03183
8,pre,0.355,73.96999726697955,68.0074,82.0155,8.94699
8,pre,0.36,76.37412817534849,68.8347,83.2982,8.84933
8,pre,0.365,78.82294979173761,69.6688,84.5609,8.74182
8,pre,0.37,81.31588915835182,70.4987,85.804,8.62892
8,pre,0.375,83.85351923298624,71.3314,87.0261,8.5148
8,pre,0.38,86.43641297343599,72.1628,88.2282,8.40403
8,pre,0.385,89.06285150631568,72.9937,89.4093,8.301
8,pre,0.39,91.73168891603507,73.8228,90.5691,8.21002
8,pre,0.395,94.44177928700387,74.6483,91.7067,8.13544
8,pre,0.4,97.19140374583668,75.4755,92.8212,8.08161
8,pre,0.405,99.9765515879676,76.2979,93.911,8.05174
8,pre,0.41000000000000003,102.79550394001126,77.1153,94.9764,8.04982
8,pre,0.41500000000000004,105.6442500974017,77.9283,96.0154,8.07861
8,pre,0.42,108.51992527116332,78.7406,97.0265,8.14046
8,pre,0.425,111.41679988334477,79.5446,98.008,8.23718
8,pre,0.43,114.33143618717524,80.3441,98.9577,8.37062
8,pre,0.435,117.25867756249862,81.1348,99.8734,8.541
8,pre,0.44,120.19394034695385,81.9204,100.754,8.74895
8,pre,0.445,123.13149496258957,82.6989,101.598,8.99344
8,pre,0.45,126.06675774704476,83.4658,102.401,9.2736
8,pre,0.455,128.99399912236814,84.2256,103.161,9.58764
8,pre,0.46,131.90806246840353,84.9751,103.878,9.93325
8,pre,0.465,134.80436412278982,85.7119,104.548,10.308
8,pre,0.47000000000000003,137.67717450757578,86.4388,105.17,10.708
8,pre,0.47500000000000003,140.5219099604003,87.1512,105.742,11.1305
8,pre,0.48,143.33455977669755,87.8475,106.26,11.5705
8,pre,0.485,146.11054029410639,88.5327,106.725,12.0247
8,pre,0.49,148.84698672365118,89.1989,107.133,12.488
8,pre,0.495,151.53988836076604,89.8482,107.484,12.9562
8,pre,0.5,154.18695337427044,90.48,107.777,13.4249
8,pre,0.505,156.78703584857413,91.0913,108.01,13.8893
8,pre,0.51,159.33841691029167,91.6835,108.183,14.3458
8,pre,0.515,161.84052360162798,92.2524,108.294,14.7901
8,pre,0.52,164.29392888037816,92.8018,108.345,15.2185
8,pre,0.525,166.69920570433737,93.3217,108.332,15.6279
8,pre,0.53,169.05692703130072,93.8194,108.258,16.0155
8,pre,0.535,171.36995765024383,94.2873,108.123,16.3786
8,pre,0.54,173.64001643455217,94.7266,107.926,16.7163
8,pre,0.545,175.8693952154062,95.1379,107.67,17.0264
8,pre,0.55,178.06210469737184,95.515,107.352,17.3087
8,pre,0.555,-179.7786862515838,95.8612,106.977,17.5625
8,pre,0.56,-177.6507210004679,96.1741,106.543,17.7882
8,pre,0.5650000000000001,-175.54911180792806,96.4542,106.055,17.9863
8,pre,0.5700000000000001,-173.4715668427837,96.6938,105.51,18.1576
8,pre,0.5750000000000001,-171.41350244267377,96.8987,104.913,18.3033
8,pre,0.58,-169.37205381862267,97.0656,104.264,18.4248
8,pre,0.585,-167.3432102660644,97.1933,103.566,18.5236
8,pre,0.59,-165.32353403822825,97.2838,102.819,18.6015
8,pre,0.595,-163.31016034613853,97.3316,102.025,18.6595
8,pre,0.6,-161.2996514430245,97.341,101.187,18.6995
8,pre,0.605,-159.28914253991044,97.3096,100.306,18.7231
8,pre,0.61,-157.27576884782073,97.2326,99.3838,18.7325
8,pre,0.615,-155.2566655777797,97.1181,98.4214,18.7281
8,pre,0.62,-153.22954089860684,96.9604,97.4218,18.7117
8,pre,0.625,-151.19210297912161,96.7635,96.3866,18.6846
8,pre,0.63,-149.14263294593866,96.5233,95.3163,18.6477
8,pre,0.635,-147.07941192567256,96.2431,94.2125,18.6022
8,pre,0.64,-144.9995751293477,95.9187,93.0767,18.5494
8,pre,0.645,-142.90369551475914,95.555,91.9121,18.4895
8,pre,0.65,-140.78890829293127,95.1514,90.7185,18.4237
8,pre,0.655,-138.65521346386407,94.7088,89.4993,18.3526
8,pre,0.66,-136.50146511196732,94.2259,88.2533,18.2773
8,pre,0.665,-134.32709027944586,93.7027,86.9834,18.1973
8,pre,0.67,-132.1309430507094,93.1421,85.6912,18.1138
8,pre,0.675,-129.91302342575798,92.5467,84.3781,18.0273
8,pre,0.68,-127.67275844679646,91.9147,83.0455,17.9367
8,pre,0.685,-125.41014811382486,91.2443,81.6941,17.8437
8,pre,0.6900000000000001,-123.12347355345773,90.5409,80.3252,17.7474
8,pre,0.6950000000000001,-120.81273476569513,89.805,78.9417,17.6474
