partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
5,post,0.0,14.187179852572854,42.0654,44.8403,0.517697
5,post,0.005,15.380135277814741,42.2391,45.6858,0.665968
5,post,0.01,16.75065032376767,42.4504,46.673,0.835204
5,post,0.015,18.292880820921308,42.7077,47.7997,1.02352
5,post,0.02,19.997258374096965,43.0074,49.0618,1.22705
5,post,0.025,21.851120616022257,43.3563,50.4531,1.44327
5,post,0.03,23.84031548915745,43.7528,51.9637,1.66733
5,post,0.035,25.94954502037255,44.1971,53.583,1.89508
5,post,0.04,28.162880982962918,44.6957,55.3,2.12142
5,post,0.045,30.46542647425516,45.24,57.1015,2.34148
5,post,0.05,32.84308673248905,45.8333,58.9742,2.55134
5,post,0.055,35.28325668617172,46.4722,60.9056,2.74677
5,post,0.06,37.77505013719566,47.1552,62.8831,2.92401
5,post,0.065,40.30924246505929,47.8834,64.8938,3.07998
5,post,0.07,42.87861440154395,48.6497,66.9262,3.21233
5,post,0.075,45.47760825603688,49.4526,68.9695,3.31864
5,post,0.08,48.10267169020826,50.293,71.0141,3.39815
5,post,0.085,50.75122639398001,51.1607,73.0508,3.45031
5,post,0.09,53.422011860202836,52.0638,75.0717,3.47457
5,post,0.095,56.114913497317694,52.9859,77.069,3.47183
5,post,0.1,58.83016048844267,53.9381,79.0375,3.44326
5,post,0.105,61.569471706963135,54.913,80.9727,3.39054
5,post,0.11,64.33399306846935,55.9049,82.8698,3.31524
5,post,0.115,67.12487048855161,56.9171,84.7253,3.22068
5,post,0.12,69.94382284059525,57.9499,86.5378,3.10919
5,post,0.125,72.79314195578084,58.9946,88.3048,2.98458
5,post,0.13,75.67340079190349,60.0584,90.0265,2.85079
5,post,0.135,78.58574526455345,61.134,91.701,2.7115
5,post,0.14,81.53189424711614,62.2223,93.3289,2.57163
5,post,0.145,84.51184773959156,63.321,94.91,2.43545
5,post,0.15,87.52560574197967,64.4307,96.4469,2.30874
5,post,0.155,90.57374121207566,65.5509,97.9376,2.19606
5,post,0.16,93.65510823428923,66.6804,99.3855,2.10241
5,post,0.165,96.76856089303013,67.8193,100.79,2.03354
5,post,0.17,99.91238031491297,68.9582,102.152,1.99442
5,post,0.17500000000000002,103.08542058434745,70.1058,103.474,1.9899
5,post,0.18,106.28424395456284,71.2521,104.754,2.02435
5,post,0.185,109.50598563658347,72.4003,105.994,2.10267
5,post,0.19,112.74720788363852,73.5444,107.194,2.22804
5,post,0.195,116.00389999116211,74.6851,108.352,2.40381
5,post,0.2,119.27147829679322,75.8208,109.471,2.63312
5,post,0.20500000000000002,122.5447861803756,76.9459,110.548,2.9166
5,post,0.21,125.81866702175311,78.0608,111.58,3.25657
5,post,0.215,129.08796420076962,79.1587,112.568,3.6518
5,post,0.22,132.3463751816786,80.245,113.509,4.10236
5,post,0.225,135.5881703865288,81.3033,114.399,4.60619
5,post,0.23,138.80933911075428,82.3451,115.236,5.16079
5,post,0.23500000000000001,142.0030058608135,83.3599,116.017,5.76253
5,post,0.24,145.16573288993564,84.3466,116.738,6.40748
5,post,0.245,148.29236357796452,85.2961,117.394,7.09041
5,post,0.25,151.38003313592452,86.2172,117.981,7.80597
5,post,0.255,154.42530381704486,87.0976,118.494,8.54827
5,post,0.26,157.4264567479401,87.9339,118.929,9.3103
5,post,0.265,160.3817730552249,88.724,119.281,10.0869
5,post,0.27,163.29010682330897,89.4667,119.546,10.8711
5,post,0.275,166.1520310099874,90.1557,119.72,11.6566
5,post,0.28,168.96754561526032,90.7911,119.798,12.4387
5,post,0.28500000000000003,171.73894247030807,91.3661,119.779,13.2119
5,post,0.29,174.46736749072107,91.8793,119.66,13.9723
5,post,0.295,177.1556854654749,92.3233,119.437,14.7164
5,post,0.3,179.80618822575008,92.6982,119.113,15.4421
5,post,0.305,-177.57738240269117,93.0029,118.683,16.1479
5,post,0.31,-174.99219683106094,93.2315,118.153,16.8339
5,post,0.315,-172.43279436021152,93.3831,117.519,17.4999
5,post,0.32,-169.89631020116735,93.4559,116.787,18.1471
5,post,0.325,-167.37758773377223,93.4473,115.957,18.777
5,post,0.33,-164.87204329566515,93.3586,115.033,19.392
5,post,0.335,-162.3745202666899,93.1888,114.019,19.9937
5,post,0.34,-159.88043498448542,92.9354,112.917,20.5843
5,post,0.34500000000000003,-157.38463082889558,92.6039,111.731,21.1649
