partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
10,post,0.0,158.70186079990134,52.954,78.3582,-1.54617
10,post,0.005,159.00610138911583,53.6948,79.4524,-1.83291
10,post,0.01,159.37623212477033,54.5574,80.7001,-2.13054
10,post,0.015,80.56875219350124,55.5105,82.0511,-2.41907
10,post,0.02,83.5406842768448,56.523,83.4562,-2.67874
10,post,0.025,86.70742201053288,57.5649,84.8728,-2.88945
10,post,0.03,90.02656651772573,58.6164,86.273,-3.03277
10,post,0.035,93.46144849953501,59.6548,87.6399,-3.09061
10,post,0.04,96.97654457266262,60.6683,88.9701,-3.04981
10,post,0.045,100.53976910058121,61.6549,90.267,-2.9039
10,post,0.05,104.12533898250989,62.615,91.5275,-2.65976
10,post,0.055,107.71320069561912,63.5557,92.7508,-2.32799
10,post,0.06,111.28960325282571,64.4799,93.9294,-1.92096
10,post,0.065,114.84480637161248,65.3986,95.0554,-1.44439
10,post,0.07,118.36964272725729,66.3081,96.1254,-0.9017
10,post,0.075,121.85551795283322,67.2163,97.1369,-0.29238
10,post,0.08,125.29211880802791,68.1229,98.0918,0.383494
10,post,0.085,128.6714238837095,69.0392,98.9978,1.12681
10,post,0.09,131.98999543310723,69.97,99.8639,1.93893
10,post,0.095,135.24726049842596,70.9179,100.703,2.82372
10,post,0.1,138.44092724848514,71.8856,101.519,3.78028
10,post,0.105,141.5658390631287,72.869,102.318,4.80565
10,post,0.11,144.61913115338083,73.8681,103.101,5.89467
10,post,0.115,147.60137647703675,74.871,103.865,7.03926
10,post,0.12,150.51830461204779,75.8714,104.607,8.22927
10,post,0.125,153.37736400975058,76.8613,105.314,9.45199
10,post,0.13,156.18600312148192,77.8257,105.972,10.6908
10,post,0.135,158.9522433563735,78.7551,106.567,11.9307
10,post,0.14,161.6812413345816,79.6378,107.084,13.1589
10,post,0.145,164.37700776067214,80.454,107.507,14.362
10,post,0.15,167.04183446582562,81.2014,107.822,15.5256
10,post,0.155,169.6774403234274,81.8655,108.008,16.6323
10,post,0.16,172.2838253334775,82.4428,108.05,17.665
10,post,0.165,174.85927062259054,82.9208,107.93,18.6106
10,post,0.17,177.40377619076656,83.3018,107.641,19.4637
10,post,0.17500000000000002,179.9184879535957,83.5793,107.18,20.231
10,post,0.18,-177.59342522095483,83.75,106.556,20.9276
10,post,0.185,-175.1279878285069,83.8174,105.783,21.5762
10,post,0.19,-172.6820310010934,83.7813,104.873,22.2017
10,post,0.195,-170.253835865329,83.65,103.848,22.8273
10,post,0.2,-167.84512129459904,83.4321,102.721,23.4707
10,post,0.20500000000000002,-165.45646024669864,83.1368,101.508,24.1423
10,post,0.21,-163.08785272162777,82.7636,100.213,24.8439
10,post,0.215,-160.7329961836401,82.325,98.8429,25.5711
10,post,0.22,-158.38501513919397,81.8307,97.4005,26.3165
10,post,0.225,-156.03703409474787,81.2826,95.8923,27.068
10,post,0.23,-153.68217755676017,80.695,94.3287,27.8097
10,post,0.23500000000000001,-151.31357003168935,80.0611,92.7199,28.5257
10,post,0.24,-148.92490898378898,79.3909,91.0799,29.2079
10,post,0.245,-146.5144755396736,78.6806,89.4206,29.8526
10,post,0.25,-144.0794049103676,77.9328,87.7512,30.4551
10,post,0.255,-141.61740526469046,77.1431,86.0707,31.0106
10,post,0.26,-139.12274702469085,76.309,84.379,31.5112
10,post,0.265,-136.58339807667105,75.4294,82.672,31.9442
10,post,0.27,-133.9844615179576,74.5005,80.9465,32.2965
10,post,0.275,-131.31333227705773,73.5294,79.2044,32.5624
10,post,0.28,-128.56886443838107,72.5173,77.4499,32.7519
10,post,0.28500000000000003,-125.7659549046011,71.4645,75.6889,32.8913
10,post,0.29,-122.93210564988405,70.3774,73.9279,33.0148
10,post,0.295,-120.08966202824001,69.2628,72.1707,33.1451
10,post,0.3,-117.24034291305443,68.1173,70.4211,33.2792
10,post,0.305,-114.3600840769318,66.9422,68.6766,33.3892
10,post,0.31,-111.40992438980318,65.7314,66.9309,33.4313
10,post,0.315,-108.3503297638046,64.486,65.1762,33.3626
10,post,0.32,-105.15780892933564,63.2062,63.4036,33.1534
10,post,0.325,-101.8277782240353,61.8912,61.6081,32.7894
10,post,0.33,-98.37055088821592,60.5455,59.7838,32.2687
10,post,0.335,-94.80560748691192,59.1749,57.9282,31.5937
10,post,0.34,-91.15357450074805,57.7881,56.0379,30.7659
10,post,0.34500000000000003,-87.43393249475876,56.3952,54.1124,29.7849
10,post,0.35000000000000003,-83.6650161183882,55.007,52.1552,28.6523
10,post,0.355,-79.86401410549033,53.6386,50.1753,27.3712
10,post,0.36,-76.05097997889469,52.3012,48.1855,25.9488
10,post,0.365,-72.25055092379193,51.0105,46.2002,24.3979
10,post,0.37,-68.48507229419216,49.7715,44.2343,22.7347
10,post,0.375,-64.77173282394929,48.5892,42.2997,20.9777
10,post,0.38,-61.12428350014648,47.4692,40.4088,19.1497
10,post,0.385,-57.55246460530093,46.4104,38.5725,17.2794
10,post,0.39,-54.062292196261524,45.4151,36.8068,15.4007
10,post,0.395,-50.654224639264356,44.4799,35.1287,13.5501
10,post,0.4,-47.32831923008895,43.606,33.5573,11.7631
10,post,0.405,-44.08228413755479,42.7934,32.1023,10.0664
10,post,0.41000000000000003,-40.91222324865497,42.0366,30.7646,8.47596
10,post,0.41500000000000004,-37.813438309469426,41.3385,29.5414,6.99859
10,post,0.42,-34.778652756,40.6943,28.4287,5.64306
10,post,0.425,-31.79520422097428,40.0985,27.427,4.42049
10,post,0.43,-28.845445604302267,39.5466,26.5371,3.3419
10,post,0.435,-25.91001093250852,39.0308,25.7569,2.41007
10,post,0.44,-22.97079473926691,38.5447,25.0856,1.615
10,post,0.445,-20.016280572895308,38.0803,24.5232,0.936076
10,post,0.45,-17.043317165520495,37.6362,24.0752,0.351691
10,post,0.455,-14.06032699673089,37.2027,23.752,-0.147917
10,post,0.46,-11.087993842930716,36.7937,23.5707,-0.555513
10,post,0.465,-8.15124136820817,36.4078,23.5484,-0.85197
10,post,0.47000000000000003,-5.267699483919422,36.0458,23.7036,-1.02677
10,post,0.47500000000000003,-2.4435790525636913,35.7221,24.0507,-1.0805
10,post,0.48,0.3224176752649925,35.4423,24.6044,-1.01734
10,post,0.485,3.032636961737691,35.2156,25.3783,-0.836866
10,post,0.49,5.686451418068735,35.054,26.3819,-0.534881
10,post,0.495,8.27935473119942,34.971,27.6162,-0.106762
10,post,0.5,10.807989368450283,34.9761,29.0704,0.445161
10,post,0.505,13.274286197590913,35.0763,30.7228,1.10599
10,post,0.51,15.685865557296548,35.265,32.5447,1.84548
10,post,0.515,18.052868800541003,35.5503,34.5002,2.62224
10,post,0.52,20.386010238093228,35.924,36.5546,3.39181
10,post,0.525,22.694915560911422,36.3809,38.6756,4.10806
10,post,0.53,24.987033220332275,36.9176,40.8312,4.72848
10,post,0.535,27.26648851248075,37.5165,42.9915,5.21697
10,post,0.54,29.53534408541929,38.1749,45.135,5.55008
10,post,0.545,31.793943713824998,38.8771,47.2478,5.71909
10,post,0.55,34.04349060906763,39.6132,49.3206,5.72535
10,post,0.555,36.285130686737475,40.3758,51.3498,5.57772
10,post,0.56,38.52190062314869,41.151,53.3363,5.29076
10,post,0.5650000000000001,40.758842446898456,41.9498,55.2844,4.88559
10,post,0.5700000000000001,43.004435933354685,42.7642,57.1995,4.38487
10,post,0.5750000000000001,45.26939539328635,43.5959,59.0852,3.81313
10,post,0.58,47.56575294039117,44.4405,60.9472,3.19225
10,post,0.585,49.904566660115194,45.3024,62.7899,2.53964
10,post,0.59,52.29488928562147,46.1762,64.6176,1.86848
10,post,0.595,54.74296605687694,47.0639,66.4339,1.1919
10,post,0.6,57.25263579110897,47.9661,68.2408,0.519358
10,post,0.605,59.82596113638004,48.8854,70.0369,-0.140195
10,post,0.61,62.463858825162355,49.8129,71.8211,-0.779725
10,post,0.615,65.16707370258958,50.762,73.5909,-1.39289
10,post,0.62,67.93503281086657,51.7243,75.3431,-1.96972
10,post,0.625,70.7683091077885,52.6995,77.0742,-2.50008
10,post,0.63,73.66518371996995,53.6968,78.7762,-2.97764
10,post,0.635,76.6256566474109,54.7117,80.4388,-3.39937
10,post,0.64,79.64915493231626,55.7424,82.0449,-3.76802
10,post,0.645,82.73510561689088,56.7841,83.5822,-4.0826
10,post,0.65,85.88408165892989,57.8305,85.0487,-4.33387
10,post,0.655,89.0966560162284,58.88,86.4539,-4.50823
10,post,0.66,92.37340164658157,59.9275,87.8077,-4.59048
10,post,0.665,95.71546446557969,60.9718,89.1193,-4.57273
10,post,0.67,99.12570926219833,62.0103,90.3952,-4.45257
10,post,0.675,102.60184420525704,63.0341,91.6336,-4.23457
10,post,0.68,106.13813971680447,64.0496,92.833,-3.92775
10,post,0.685,109.72199072534778,65.0516,93.9873,-3.54074
