partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
1,post,0.0,-69.31700701272213,66.8779,41.4449,21.3638
1,post,0.005,-66.4166946537699,65.8195,39.9702,20.5326
1,post,0.01,-63.42700087877727,64.7513,38.4799,19.627
1,post,0.015,-60.37256287293485,63.6776,36.9949,18.6558
1,post,0.02,-57.276184356488855,62.6151,35.5349,17.6282
1,post,0.025,-54.15883558474107,61.5666,34.1218,16.5558
1,post,0.03,-51.038564728238114,60.5427,32.7752,15.45
1,post,0.035,-47.93112812634609,59.5492,31.512,14.3237
1,post,0.04,-44.848271413865184,58.5898,30.3487,13.1892
1,post,0.045,-41.79962028175358,57.6729,29.2998,12.0585
1,post,0.05,-38.791419969978236,56.8008,28.3767,10.9433
1,post,0.055,-35.82785307044356,55.978,27.5882,9.85383
1,post,0.06,-32.9112114143301,55.2027,26.9421,8.80153
1,post,0.065,-30.041666888976398,54.4842,26.4433,7.79463
1,post,0.07,-27.218990311264402,53.8244,26.0957,6.84167
1,post,0.075,-24.441691990926763,53.2212,25.8996,5.94974
1,post,0.08,-21.70816764613712,52.6798,25.8555,5.12525
1,post,0.085,-19.016469220392022,52.1987,25.9622,4.3732
1,post,0.09,-16.363961107833877,51.782,26.2165,3.69816
1,post,0.095,-13.749669280210956,51.4292,26.6139,3.10151
1,post,0.1,-11.170843540106635,51.1384,27.1497,2.586
1,post,0.105,-8.626681746607726,50.9175,27.8184,2.15156
1,post,0.11,-6.115407730549328,50.7581,28.6119,1.79772
1,post,0.115,-3.636282376375721,50.6673,29.5241,1.52277
1,post,0.12,-1.1886868896681624,50.639,30.5457,1.32377
1,post,0.125,1.2281350338629196,50.6786,31.6679,1.19777
1,post,0.13,3.614492791426896,50.7797,32.8826,1.13989
1,post,0.135,5.971079661955875,50.9369,34.1796,1.14537
1,post,0.14,8.297803972202635,51.1579,35.5499,1.2093
1,post,0.145,10.59559391379529,51.4339,36.9833,1.32658
1,post,0.15,12.86507974030848,51.7596,38.4711,1.49047
1,post,0.155,15.10706359265539,52.1358,40.0035,1.69634
1,post,0.16,17.323321640000927,52.5569,41.572,1.93741
1,post,0.165,19.515228981053404,53.022,43.168,2.20989
1,post,0.17,21.685249334331886,53.5221,44.7845,2.50788
1,post,0.17500000000000002,23.836190193032508,54.0515,46.4131,2.82724
1,post,0.18,25.970859050351418,54.6097,48.0478,3.16395
1,post,0.185,28.093438498193063,55.1934,49.6828,3.51473
1,post,0.19,30.20702250865116,55.7972,51.3135,3.87676
1,post,0.195,32.31608015252772,56.4171,52.9352,4.24776
1,post,0.2,34.424851317506715,57.0431,54.5441,4.62576
1,post,0.20500000000000002,36.537404003933574,57.6843,56.1383,5.00968
1,post,0.21,38.65786350793323,58.3265,57.7158,5.39785
1,post,0.215,40.790527012969186,58.9751,59.2745,5.79035
1,post,0.22,42.93860308269416,59.6237,60.8139,6.18647
1,post,0.225,45.105586759658436,60.2714,62.3338,6.5852
1,post,0.23,47.29434283283771,60.9214,63.8345,6.98676
1,post,0.23500000000000001,49.50750690808953,61.5688,65.3161,7.3899
1,post,0.24,51.74679785879932,62.2124,66.78,7.79504
1,post,0.245,54.01399185413199,62.8581,68.2266,8.20053
1,post,0.25,56.31034940123682,63.497,69.657,8.60554
1,post,0.255,58.63707371148358,64.1402,71.0733,9.00922
1,post,0.26,60.994222080651795,64.7846,72.475,9.40836
1,post,0.265,63.38288312855218,65.4256,73.8647,9.80301
1,post,0.27,65.80362981297992,66.0746,75.2423,10.1902
1,post,0.275,68.25646213393497,66.7277,76.6088,10.5678
1,post,0.28,70.74252600700761,67.3881,77.9648,10.9334
1,post,0.28500000000000003,73.26182143219783,68.0563,79.3109,11.2848
1,post,0.29,75.81549432509593,68.7356,80.6471,11.619
1,post,0.295,78.40411764349697,69.4236,81.9728,11.9348
1,post,0.3,81.02711842960589,70.1269,83.2878,12.2299
1,post,0.305,83.68506964121778,70.8438,84.5914,12.5022
1,post,0.31,86.37682536274238,71.5778,85.8825,12.751
1,post,0.315,89.10181263638458,72.3268,87.1597,12.9745
1,post,0.32,91.85773963096385,73.0902,88.4214,13.1736
1,post,0.325,94.64174155750452,73.8728,89.6663,13.3472
1,post,0.33,97.45095362703093,74.6705,90.891,13.4966
1,post,0.335,100.28136513497721,75.4789,92.0946,13.6226
1,post,0.34,103.12839241898226,76.3061,93.2748,13.7267
1,post,0.34500000000000003,105.98745181668508,77.1417,94.4276,13.8105
1,post,0.35000000000000003,108.85338670792946,77.9828,95.5506,13.8769
1,post,0.355,111.72104047255921,78.8298,96.6404,13.9283
1,post,0.36,114.58582944821335,79.68,97.6948,13.9668
1,post,0.365,117.44259701473563,80.5271,98.7097,13.9965
1,post,0.37,120.28733246756018,81.3707,99.6831,14.0198
1,post,0.375,123.1171710177113,82.2004,100.61,14.0398
1,post,0.38,125.92867491841825,83.0192,101.489,14.0594
1,post,0.385,128.71840642291022,83.8231,102.316,14.0813
1,post,0.39,131.4857925733921,84.608,103.089,14.1083
1,post,0.395,134.22854153868334,85.372,103.805,14.1425
1,post,0.4,136.94550740319372,86.1116,104.461,14.1859
1,post,0.405,139.6366901669232,86.8286,105.055,14.2401
1,post,0.41000000000000003,142.30151687207663,87.5195,105.586,14.3065
1,post,0.41500000000000004,144.93998751865408,88.1841,106.051,14.3857
1,post,0.42,147.5515291488604,88.8239,106.449,14.4782
1,post,0.425,150.1372876782858,89.4376,106.78,14.585
1,post,0.43,152.6972631069303,90.0306,107.041,14.7052
1,post,0.435,155.2326013503842,90.5977,107.234,14.8394
1,post,0.44,157.7444483242377,91.143,107.356,14.9869
1,post,0.445,160.23337698628603,91.6724,107.41,15.1475
1,post,0.45,162.70053325211933,92.1785,107.394,15.3209
1,post,0.455,165.1476359951231,92.6693,107.308,15.507
1,post,0.46,167.57640408868266,93.1416,107.153,15.7059
1,post,0.465,169.9879834483883,93.5986,106.93,15.9172
1,post,0.47000000000000003,172.38351998983026,94.0371,106.637,16.1414
1,post,0.47500000000000003,174.7653055441891,94.4594,106.278,16.3791
1,post,0.48,177.13448602705506,94.8625,105.849,16.6308
1,post,0.485,179.49220735401838,95.2438,105.353,16.8978
1,post,0.49,-178.16008048033922,95.6065,104.791,17.1811
1,post,0.495,-175.82183971841033,95.9398,104.159,17.4816
1,post,0.5,-173.49276628120356,96.2416,103.46,17.8016
1,post,0.505,-171.17114129533343,96.5156,102.694,18.1409
1,post,0.51,-168.85753771859515,96.7524,101.86,18.5021
1,post,0.515,-166.55138259319364,96.9485,100.958,18.8854
1,post,0.52,-164.25267591912873,97.0989,99.9889,19.291
1,post,0.525,-161.9596988230152,97.2024,98.9521,19.7198
1,post,0.53,-159.67130538926267,97.2487,97.8466,20.1709
1,post,0.535,-157.38692266007607,97.2392,96.6741,20.6438
1,post,0.54,-155.1025399308895,97.167,95.4336,21.1361
1,post,0.545,-152.8164383283175,97.027,94.1278,21.6455
1,post,0.55,-150.52346123220397,96.8144,92.7554,22.1687
1,post,0.555,-148.21902498018778,96.5344,91.3187,22.702
1,post,0.56,-145.89854590990794,96.1732,89.8169,23.2397
1,post,0.5650000000000001,-143.55457557002777,95.7358,88.2552,23.7774
1,post,0.5700000000000001,-141.18253029818615,95.2177,86.6331,24.3078
1,post,0.5750000000000001,-138.77553460084155,94.6185,84.9524,24.8254
1,post,0.58,-136.32785890004268,93.9392,83.2177,25.3241
1,post,0.585,-133.83491953342846,93.1783,81.4293,25.7964
1,post,0.59,-131.29327875422814,92.3343,79.593,26.2365
1,post,0.595,-128.69949881567092,91.4158,77.7099,26.6383
1,post,0.6,-126.0541526755519,90.4245,75.7864,26.9955
1,post,0.605,-123.35609441828083,89.3577,73.8249,27.3038
1,post,0.61,-120.60818883283342,88.2236,71.8302,27.5579
1,post,0.615,-117.81501958157065,87.0276,69.8076,27.755
1,post,0.62,-114.98174328464876,85.7768,67.7616,27.8913
1,post,0.625,-112.11523543560922,84.4706,65.698,27.965
1,post,0.63,-109.22179857019857,83.12,63.6215,27.9739
1,post,0.635,-106.31002705534372,81.7306,61.5393,27.917
1,post,0.64,-103.38622342679113,80.3084,59.4561,27.7945
1,post,0.645,-100.45726317808237,78.8654,57.3776,27.6058
1,post,0.65,-97.52830292937361,77.4007,55.3101,27.3516
1,post,0.655,-94.60220746964048,75.9311,53.2602,27.0321
1,post,0.66,-91.68012271447328,74.457,51.2345,26.6475
1,post,0.665,-88.75975683269148,72.9876,49.237,26.1981
1,post,0.67,-85.83881799311453,71.5293,47.2757,25.6836
1,post,0.675,-82.90985774440577,70.091,45.3559,25.1027
1,post,0.68,-79.96428171963822,68.6745,43.4834,24.4521
1,post,0.685,-76.9934955518849,67.2858,41.665,23.7311
