partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
2,post,0.0,125.7493391285423,68.5866,100.663,8.90768
2,post,0.005,128.15347003691124,69.0998,101.341,8.81404
2,post,0.01,130.79767026143998,69.6694,102.093,8.73923
2,post,0.015,133.62636289600084,70.3021,102.905,8.68705
2,post,0.02,136.57824145651486,70.9814,103.763,8.66004
2,post,0.025,139.59486424787863,71.7114,104.656,8.66054
2,post,0.03,142.6235191529402,72.4827,105.569,8.69086
2,post,0.035,145.62352616824518,73.2914,106.493,8.75354
2,post,0.04,148.56394557285654,74.1287,107.415,8.85019
2,post,0.045,151.42415088614962,74.9903,108.324,8.98083
2,post,0.05,154.19096407883634,75.878,109.212,9.14367
2,post,0.055,156.85808261517036,76.7798,110.068,9.33571
2,post,0.06,159.42722536853694,77.6926,110.884,9.55366
2,post,0.065,161.90240304350212,78.6114,111.652,9.79288
2,post,0.07,164.2922100069928,79.5297,112.367,10.05
2,post,0.075,166.60524062593592,80.4455,113.02,10.3186
2,post,0.08,168.85123518284874,81.3571,113.609,10.5925
2,post,0.085,171.0382150868631,82.2483,114.125,10.8638
2,post,0.09,173.17592062049619,83.1238,114.565,11.1243
2,post,0.095,175.272946150675,83.9759,114.922,11.3666
2,post,0.1,177.33674012873624,84.7976,115.194,11.582
2,post,0.105,179.3741780482214,85.5858,115.377,11.7632
2,post,0.11,-178.60870643392664,86.3463,115.467,11.9028
2,post,0.115,-176.6079378133298,87.066,115.463,11.9952
2,post,0.12,-174.620347222021,87.7483,115.367,12.0372
2,post,0.125,-172.64364282881965,88.3903,115.179,12.0273
2,post,0.13,-170.67725167593068,88.9885,114.9,11.9657
2,post,0.135,-169.0265602681588,89.5476,114.536,11.8535
2,post,0.14,-167.36039899991837,90.0555,114.086,11.6949
2,post,0.145,-165.67819491341425,90.5212,113.555,11.4943
2,post,0.15,-163.9805209664416,90.9351,112.945,11.2585
2,post,0.155,-162.2662312434102,91.2934,112.259,10.9947
2,post,0.16,-160.53532574431998,91.5998,111.5,10.7118
2,post,0.165,-158.78723151137584,91.8492,110.671,10.4174
2,post,0.17,-157.02137558678265,92.0315,109.775,10.1203
2,post,0.17500000000000002,-155.23489318156473,92.1555,108.812,9.82747
2,post,0.18,-153.427211337927,92.2138,107.786,9.54542
2,post,0.185,-151.59431935130348,92.2001,106.697,9.27978
2,post,0.19,-149.73335243271856,92.1181,105.546,9.03434
2,post,0.195,-147.8397269198112,91.9664,104.334,8.81245
2,post,0.2,-145.90828619242518,91.7425,103.06,8.61587
2,post,0.20500000000000002,-143.93387363040438,91.4495,101.726,8.44665
2,post,0.21,-141.91075965579742,91.0899,100.336,8.305
2,post,0.215,-139.83321469065305,90.6582,98.8882,8.19138
2,post,0.22,-137.69722803040534,90.1687,97.3887,8.10635
2,post,0.225,-135.4987889704884,89.6116,95.8391,8.04947
2,post,0.23,-133.2350327219265,88.9998,94.2466,8.02052
2,post,0.23500000000000001,-130.90710520030996,88.3283,92.6126,8.01993
2,post,0.24,-128.51557936343391,87.5985,90.9454,8.04771
2,post,0.245,-126.06561183145452,86.8217,89.2509,8.10538
2,post,0.25,-123.56064035114257,85.9961,87.5361,8.19483
2,post,0.255,-121.00524858485909,85.1209,85.811,8.31957
2,post,0.26,-118.34042187970562,84.2024,84.0868,8.48343
2,post,0.265,-115.64121770684433,83.248,82.372,8.69001
2,post,0.27,-112.91508451761186,82.253,80.6774,8.94247
2,post,0.275,-110.16374118539365,81.2212,79.0134,9.24267
2,post,0.28,-107.3837499634189,80.1592,77.3877,9.59007
2,post,0.28500000000000003,-104.5676624003509,79.0643,75.8072,9.98156
