partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
3,pre,0.0,63.39262341106941,45.1281,79.4837,-6.67205
3,pre,0.005,64.61646126146884,45.4105,80.0021,-6.55024
3,pre,0.01,66.08094138582324,45.7447,80.608,-6.40092
3,pre,0.015,67.80439843357675,46.1327,81.3012,-6.22183
3,pre,0.02,69.80001043401741,46.5723,82.0807,-6.01147
3,pre,0.025,72.08095541643321,47.0629,82.9401,-5.7682
3,pre,0.03,74.655254789956,47.5994,83.875,-5.4912
3,pre,0.035,77.52863813253708,48.1859,84.8774,-5.18044
3,pre,0.04,80.70110544417646,48.8184,85.9412,-4.83609
3,pre,0.045,84.16635418912767,49.4905,87.0571,-4.4577
3,pre,0.05,87.91235225369299,50.2,88.2146,-4.04708
3,pre,0.055,91.91732724165745,50.9429,89.4066,-3.60471
3,pre,0.06,96.14976647428884,51.7145,90.6226,-3.13287
3,pre,0.065,100.57242769490367,52.5166,91.8527,-2.63288
3,pre,0.07,105.1383283643012,53.3364,93.0892,-2.1072
3,pre,0.075,109.7987670698953,54.1781,94.3241,-1.55828
3,pre,0.08,114.5016046523291,55.0362,95.5473,-0.988858
3,pre,0.085,119.1969937834262,55.9053,96.7544,-0.401747
3,pre,0.09,123.83852488178098,56.7834,97.9355,0.199711
3,pre,0.095,128.38952864850512,57.6688,99.0871,0.812236
3,pre,0.1,132.81734648927613,58.5572,100.202,1.43265
3,pre,0.105,137.09963305008392,59.448,101.277,2.05733
3,pre,0.11,141.22206438605016,60.3344,102.306,2.68282
3,pre,0.115,145.17604613024798,61.2208,103.287,3.30566
3,pre,0.12,148.95814053590658,62.101,104.216,3.92183
3,pre,0.125,152.57063943420638,62.975,105.09,4.52736
3,pre,0.13,156.01698057191828,63.8421,105.906,5.11986
3,pre,0.135,159.30403944258384,64.6949,106.663,5.69392
3,pre,0.14,162.4398374553348,65.5393,107.359,6.24755
3,pre,0.145,165.43182306150797,66.371,107.992,6.77629
3,pre,0.15,168.29030950141566,67.1842,108.561,7.27724
3,pre,0.155,171.02331818418966,67.9833,109.065,7.74701
3,pre,0.16,173.6411623501424,68.76,109.502,8.18281
3,pre,0.165,176.15129045061053,69.5205,109.872,8.58238
3,pre,0.17,178.56401572590647,70.2567,110.174,8.94285
3,pre,0.17500000000000002,-179.1117633780515,70.9689,110.407,9.26274
3,pre,0.18,-176.86863361011433,71.6536,110.573,9.54065
3,pre,0.185,-174.69712356656854,72.3125,110.668,9.77592
3,pre,0.19,-172.5903577538725,72.9408,110.694,9.96725
3,pre,0.195,-170.53974180509925,73.5329,110.652,10.115
3,pre,0.2,-168.5384002267073,74.0977,110.543,10.2202
3,pre,0.20500000000000002,-166.57831160956476,74.6236,110.363,10.283
3,pre,0.21,-164.65431933351545,75.1131,110.119,10.3056
3,pre,0.215,-162.75954790501783,75.5628,109.807,10.2897
3,pre,0.22,-160.8888407039157,75.9716,109.433,10.2377
3,pre,0.225,-159.03704111005288,76.3388,108.994,10.1522
3,pre,0.23,-157.19956546106832,76.6603,108.493,10.0365
3,pre,0.23500000000000001,-155.37240305239612,76.9384,107.933,9.89418
3,pre,0.24,-153.55268909506063,77.1665,107.314,9.72837
3,pre,0.245,-151.73698584229103,77.3503,106.64,9.54328
3,pre,0.25,-149.92300146290685,77.4847,105.911,9.34201
3,pre,0.255,-148.1095900413178,77.5717,105.131,9.12904
3,pre,0.26,-146.29445974634334,77.606,104.3,8.90746
