partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
4,pre,0.0,15.23311430758417,51.895,42.0451,1.9231
4,pre,0.005,15.9125276610503,52.0152,42.4585,1.96624
4,pre,0.01,16.713522658643193,52.1583,42.9458,2.02147
4,pre,0.015,17.637875469527746,52.3229,43.5086,2.08974
4,pre,0.02,18.684210994995656,52.5127,44.1468,2.17269
4,pre,0.025,19.849091488276137,52.7239,44.858,2.27138
4,pre,0.03,21.127474920772027,52.9572,45.6401,2.38664
4,pre,0.035,22.51197013692615,53.2135,46.4884,2.51975
4,pre,0.04,23.994555727606667,53.4922,47.3988,2.67166
4,pre,0.045,25.56589248075295,53.7893,48.3669,2.84289
4,pre,0.05,27.216583888524855,54.1072,49.3857,3.0336
4,pre,0.055,28.936488597948554,54.4369,50.4506,3.24503
4,pre,0.06,30.71598091806587,54.7866,51.5554,3.47638
4,pre,0.065,32.54618000305226,55.1509,52.6945,3.72855
4,pre,0.07,34.418205007083195,55.532,53.8623,4.00031
4,pre,0.075,36.324722070381014,55.9221,55.0537,4.29177
4,pre,0.08,38.25879840362462,56.3228,56.2635,4.60201
4,pre,0.085,40.214990907760274,56.7368,57.4876,4.92977
4,pre,0.09,42.18883051198596,57.1622,58.7225,5.27437
4,pre,0.095,44.17647839907429,57.5984,59.9646,5.63371
4,pre,0.1,46.17570003362429,58.0423,61.2112,6.00682
4,pre,0.105,48.184719246471,58.4979,62.4595,6.3912
4,pre,0.11,50.20216093890614,58.965,63.7081,6.78542
4,pre,0.115,52.22825429404776,59.4389,64.9557,7.1867
4,pre,0.12,54.26271283299828,59.9246,66.2009,7.59325
4,pre,0.125,56.30656787978896,60.4204,67.4429,8.00262
4,pre,0.13,58.36090805423053,60.9293,68.6813,8.41197
4,pre,0.135,60.42642090567715,61.4495,69.9163,8.81968
4,pre,0.14,62.50511178641176,61.9805,71.1469,9.2221
4,pre,0.145,64.59869956981979,62.5286,72.373,9.61785
4,pre,0.15,66.70775721369635,63.0869,73.5945,10.004
4,pre,0.155,68.8351495070171,63.6562,74.8107,10.3784
4,pre,0.16,70.98202236537229,64.242,76.0219,10.7392
4,pre,0.165,73.15009466214734,64.8417,77.2272,11.0841
4,pre,0.17,75.34051231293247,65.4538,78.4256,11.4115
4,pre,0.17500000000000002,77.55442123331797,66.0794,79.6161,11.72
4,pre,0.18,79.7929673388941,66.7183,80.7982,12.0087
4,pre,0.185,82.05672358745599,67.3713,81.9705,12.2764
4,pre,0.19,84.34568997900362,68.0354,83.1312,12.5229
4,pre,0.195,86.66101242912728,68.7109,84.2778,12.7474
4,pre,0.2,89.00154502223667,69.3984,85.4108,12.9506
4,pre,0.20500000000000002,91.36671480053671,70.0927,86.5265,13.1329
4,pre,0.21,93.75594880623225,70.7988,87.6244,13.2949
4,pre,0.215,96.16752816593788,71.5087,88.7008,13.4376
4,pre,0.22,98.60030696406336,72.2297,89.7558,13.5629
4,pre,0.225,101.05199336942816,72.9537,90.7865,13.6718
4,pre,0.23,103.52086850864687,73.6811,91.7914,13.7674
4,pre,0.23500000000000001,106.00349463494872,74.4112,92.7684,13.8506
4,pre,0.24,108.49815287494835,75.1447,93.7156,13.9246
4,pre,0.245,111.00197843967003,75.8784,94.6325,13.9911
4,pre,0.25,113.51210654013819,76.6105,95.5169,14.0534
4,pre,0.255,116.02624534517223,77.341,96.3669,14.1136
4,pre,0.26,118.54095710800141,78.0687,97.1812,14.174
4,pre,0.265,121.05509591303547,78.7921,97.9594,14.2376
4,pre,0.27,123.56579697129872,79.5091,98.7006,14.3066
4,pre,0.275,126.07076845161069,80.2188,99.4025,14.3831
4,pre,0.28,128.56829148058594,80.9212,100.065,14.4693
4,pre,0.28500000000000003,131.0566471848391,81.6141,100.687,14.5668
4,pre,0.29,133.53526260657506,82.2964,101.267,14.6774
4,pre,0.295,136.00241887240836,82.9674,101.805,14.8024
4,pre,0.3,138.45697006674882,83.6258,102.301,14.943
4,pre,0.305,140.89834323180128,84.2711,102.752,15.0998
4,pre,0.31,143.3259654097706,84.8993,103.159,15.2732
4,pre,0.315,145.73869068506647,85.5146,103.521,15.4637
4,pre,0.32,148.1370920154841,86.1121,103.837,15.6709
4,pre,0.325,150.51945052763807,86.6883,104.107,15.8946
4,pre,0.33,152.88633917932347,87.2485,104.329,16.1347
4,pre,0.335,155.23661205495011,87.7871,104.504,16.3896
4,pre,0.34,157.57084211231307,88.3027,104.63,16.6584
4,pre,0.34500000000000003,159.88731047802702,88.797,104.708,16.9402
4,pre,0.35000000000000003,162.18601715209186,89.2685,104.735,17.2335
4,pre,0.355,164.4669621345077,89.7154,104.713,17.5362
4,pre,0.36,166.72899950968414,90.1355,104.641,17.8477
4,pre,0.365,168.97212927762138,90.5283,104.518,18.1651
4,pre,0.37,171.19577848052407,90.8949,104.344,18.4876
4,pre,0.375,173.39937416059723,91.2354,104.12,18.8132
4,pre,0.38,175.58291631784078,91.5455,103.846,19.1396
4,pre,0.385,177.74583199445968,91.8266,103.519,19.466
4,pre,0.39,179.88869414824893,92.0767,103.144,19.7904
4,pre,0.395,-177.98819314179997,92.2971,102.719,20.1114
4,pre,0.4,-175.88543803366989,92.4837,102.245,20.4275
4,pre,0.405,-173.80216349057417,92.6414,101.723,20.7378
4,pre,0.41000000000000003,-171.73779655471785,92.7644,101.155,21.0409
4,pre,0.41500000000000004,-169.69119131051053,92.8559,100.539,21.3363
4,pre,0.42,-167.66177480015716,92.9148,99.8807,21.6232
4,pre,0.425,-165.64840110806745,92.939,99.1776,21.9005
4,pre,0.43,-163.649351360856,92.9315,98.4333,22.1686
4,pre,0.435,-161.66290668513741,92.8873,97.6486,22.4266
4,pre,0.44,-159.68792116532148,92.8082,96.8247,22.6748
4,pre,0.445,-157.72210297022764,92.6935,95.9645,22.9134
4,pre,0.45,-155.76373322647046,92.5472,95.0693,23.1423
4,pre,0.455,-153.8105201028695,92.3609,94.1389,23.3624
4,pre,0.46,-151.86017176824416,92.1415,93.1768,23.5732
4,pre,0.465,-149.9109693492091,91.8834,92.1835,23.7755
4,pre,0.47000000000000003,-147.96004805678868,91.5919,91.1614,23.9699
4,pre,0.47500000000000003,-146.00568901759743,91.2616,90.1108,24.1566
