partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
6,pre,0.0,26.553843606897026,42.1699,45.7486,5.91249
6,pre,0.005,27.599949949246888,42.3426,46.5911,6.13188
6,pre,0.01,28.814964249601314,42.5703,47.5791,6.37237
6,pre,0.015,30.197912479708577,42.8565,48.7129,6.62863
6,pre,0.02,31.744096385648614,43.2079,49.9895,6.89517
6,pre,0.025,33.44623940342327,43.6315,51.4032,7.16401
6,pre,0.03,35.29551798298751,44.1276,52.9453,7.42802
6,pre,0.035,37.280415672659224,44.7118,54.6059,7.6789
6,pre,0.04,39.38935872497676,45.3775,56.3735,7.90931
6,pre,0.045,41.609856660006265,46.1352,58.2348,8.11218
6,pre,0.05,43.92941899781389,46.9808,60.1768,8.28106
6,pre,0.055,46.336242807819936,47.9179,62.1855,8.41017
6,pre,0.06,48.818868934121795,48.9481,64.2468,8.49565
6,pre,0.065,51.36732791108419,50.0656,66.3473,8.53479
6,pre,0.07,53.9723951182055,51.2677,68.4739,8.52624
6,pre,0.075,56.62616373791293,52.551,70.6137,8.46907
6,pre,0.08,59.32233123446004,53.9116,72.7549,8.36571
6,pre,0.085,62.05533991723407,55.3368,74.8864,8.2187
6,pre,0.09,64.82100719433055,56.8188,76.9982,8.03109
6,pre,0.095,67.61646827677384,58.3509,79.0807,7.80848
6,pre,0.1,70.44000429117852,59.9176,81.1257,7.55571
6,pre,0.105,73.28932340636412,61.5149,83.1254,7.27991
6,pre,0.11,76.16499858012571,63.1258,85.0733,6.9872
6,pre,0.115,79.06588389687309,64.7409,86.9636,6.68441
6,pre,0.12,81.99255231440132,66.347,88.7917,6.37977
6,pre,0.125,84.94557679050558,67.9359,90.553,6.07922
6,pre,0.13,87.92438436739074,69.4944,92.2448,5.79066
6,pre,0.135,90.92954800285192,71.0109,93.8646,5.52015
6,pre,0.14,93.9610676968891,72.4807,95.4109,5.27438
6,pre,0.145,97.01837049170716,73.8965,96.8828,5.05888
6,pre,0.15,100.10145638730613,75.2494,98.2802,4.87941
6,pre,0.155,103.20917946809571,76.5388,99.6033,4.74086
6,pre,0.16,106.33982086069052,77.7622,100.854,4.64763
6,pre,0.165,109.49108873391005,78.9159,102.032,4.60229
6,pre,0.17,112.66241012995916,80.0016,103.141,4.60888
6,pre,0.17500000000000002,115.84977434427194,81.0225,104.181,4.66926
6,pre,0.18,119.05088954566786,81.9837,105.156,4.78469
6,pre,0.185,122.26289094517125,82.8837,106.068,4.9558
6,pre,0.19,125.48234079601134,83.7352,106.918,5.1827
6,pre,0.195,128.7063743092125,84.5438,107.709,5.46417
6,pre,0.2,131.9298348646185,85.3095,108.442,5.79839
6,pre,0.20500000000000002,135.15043063104883,86.0456,109.118,6.18335
6,pre,0.21,138.3635779461425,86.7505,109.739,6.61522
6,pre,0.215,141.56526610533356,87.4389,110.304,7.09003
6,pre,0.22,144.75205736185117,88.1071,110.814,7.60277
6,pre,0.225,147.91936805333438,88.7571,111.267,8.14847
6,pre,0.23,151.0637604330123,89.3993,111.662,8.72047
6,pre,0.23500000000000001,154.1817967541143,90.029,111.997,9.31277
6,pre,0.24,157.27003926986941,90.6438,112.27,9.9179
6,pre,0.245,160.32505023350694,91.2457,112.476,10.5293
6,pre,0.25,163.34511077164152,91.8328,112.613,11.1393
6,pre,0.255,166.3279290530926,92.3956,112.677,11.7415
6,pre,0.26,169.27178620447478,92.9367,112.663,12.3282
6,pre,0.265,172.17553631019777,93.4477,112.569,12.8937
6,pre,0.27,175.03975232805675,93.9233,112.389,13.4321
6,pre,0.275,177.8638613002566,94.3594,112.12,13.9376
6,pre,0.28,-179.35068677862105,94.7515,111.761,14.4065
6,pre,0.28500000000000003,-176.60278119317363,95.0961,111.306,14.8348
6,pre,0.29,-173.89154490661457,95.3851,110.757,15.2194
6,pre,0.295,-171.21296721437798,95.6196,110.11,15.5593
6,pre,0.3,-168.5664751586687,95.7923,109.365,15.8524
6,pre,0.305,-165.94863099271598,95.906,108.526,16.099
6,pre,0.31,-163.35656992754414,95.9503,107.591,16.2991
6,pre,0.315,-160.7868542163824,95.9354,106.566,16.4541
6,pre,0.32,-158.23776498584536,95.8541,105.452,16.5658
6,pre,0.325,-155.70471857357202,95.7149,104.255,16.6355
6,pre,0.33,-153.1859961061769,95.5115,102.979,16.6659
6,pre,0.335,-150.67758687909415,95.2498,101.632,16.659
6,pre,0.34,-148.17662610334813,94.9382,100.22,16.6185
