partID,tiempo,time,AngBiela,cadera,rodilla,tobillo
1,pre,0.0,-103.13240312354819,86.7469,68.6698,8.46444
1,pre,0.005,-102.15780191403066,86.2595,73.987,12.9996
1,pre,0.01,-101.01475111274465,85.6892,72.4942,12.4449
1,pre,0.015,-99.7015318463048,85.0353,70.8977,11.9027
1,pre,0.02,-98.21929003030137,84.3032,69.2201,11.3855
1,pre,0.025,-96.57203636930025,83.492,67.4821,10.9034
1,pre,0.03,-94.76435452566251,82.6119,65.7018,10.4619
1,pre,0.035,-92.8065577397005,81.6647,63.8972,10.0638
1,pre,0.04,-90.70781333613627,80.6613,62.0822,9.70814
1,pre,0.045,-88.4795804708725,79.6108,60.2707,9.39204
1,pre,0.05,-86.13561013099232,78.5139,58.4742,9.11177
1,pre,0.055,-83.6890803457837,77.3846,56.7029,8.86078
1,pre,0.06,-81.15431506012493,76.2319,54.965,8.63243
1,pre,0.065,-78.54334638771378,75.0603,53.2672,8.41923
1,pre,0.07,-75.86992531563335,73.8797,51.6165,8.21421
1,pre,0.075,-73.14608395758141,72.6949,50.0158,8.01055
1,pre,0.08,-70.38328146946058,71.517,48.4711,7.80086
1,pre,0.085,-67.59011221819782,70.3447,46.9847,7.58024
1,pre,0.09,-64.77574352851522,69.1928,45.5606,7.3424
1,pre,0.095,-61.94705089395435,68.0574,44.1997,7.08387
1,pre,0.1,-59.110336850261646,66.9478,42.9045,6.80084
1,pre,0.105,-56.270013172459606,65.8686,41.6776,6.49164
1,pre,0.11,-53.43031974823223,64.8191,40.5198,6.15396
1,pre,0.115,-50.59486621168881,63.8016,39.4332,5.78741
1,pre,0.12,-47.76760597161576,62.823,38.4194,5.39311
1,pre,0.125,-44.95088815497313,61.8812,37.4807,4.97223
1,pre,0.13,-42.148436987429236,60.9832,36.6179,4.52713
1,pre,0.135,-39.362945370621226,60.128,35.8337,4.06133
1,pre,0.14,-36.59785105131988,59.3149,35.13,3.57823
1,pre,0.145,-33.85647718473694,58.5464,34.509,3.08359
1,pre,0.15,-31.142146926084177,57.8271,33.9723,2.58201
1,pre,0.155,-28.457610472778214,57.1529,33.5219,2.07825
1,pre,0.16,-25.806534754707897,56.5317,33.1606,1.58032
1,pre,0.165,-23.190982419935686,55.9551,32.8892,1.09294
1,pre,0.17,-20.612901524965036,55.4312,32.7098,0.621994
1,pre,0.17500000000000002,-18.074354717858412,54.9586,32.623,0.174
1,pre,0.18,-15.57608684374948,54.5379,32.6307,-0.246309
1,pre,0.185,-13.118556268874356,54.1688,32.7331,-0.633988
1,pre,0.19,-10.701591105894492,53.852,32.9301,-0.984612
1,pre,0.195,-8.324274622337677,53.588,33.222,-1.29468
1,pre,0.2,-5.985346311054632,53.3739,33.6079,-1.56219
1,pre,0.20500000000000002,-3.683018543724542,53.2143,34.0861,-1.78487
1,pre,0.21,-1.4150567849463993,53.1069,34.6556,-1.9627
1,pre,0.215,0.8209625767532,53.0492,35.3136,-2.09567
1,pre,0.22,3.027623581030296,53.044,36.0576,-2.18494
1,pre,0.225,5.207768098548738,53.0876,36.8837,-2.23276
