tiempo,COPX,COPY,TargetX,TargetY,ErrX,ErrY,ErrRadial
0.062,-34.098,-56.828,1.947,-49.962,36.045,6.866,36.69319
0.064,-34.087,-56.809,2.010,-49.960,36.097,6.850,36.74088
0.066,-34.095,-56.805,2.073,-49.957,36.168,6.848,36.8105
0.068,-34.092,-56.798,2.136,-49.954,36.228,6.844,36.86885
0.070,-34.079,-56.788,2.198,-49.952,36.277,6.836,36.91583
0.072,-34.076,-56.769,2.261,-49.949,36.337,6.820,36.9716
0.074,-34.083,-56.766,2.324,-49.946,36.407,6.820,37.03975
0.076,-34.088,-56.756,2.387,-49.943,36.474,6.813,37.10536
0.078,-34.091,-56.804,2.449,-49.940,36.541,6.864,37.17986
0.080,-34.089,-56.757,2.512,-49.937,36.602,6.820,37.23151
0.082,-34.060,-56.737,2.575,-49.934,36.635,6.804,37.26104
0.084,-34.089,-56.780,2.638,-49.930,36.727,6.850,37.36024
0.086,-34.079,-56.735,2.700,-49.927,36.779,6.808,37.40392
0.088,-34.097,-56.790,2.763,-49.924,36.860,6.867,37.49454
0.090,-34.093,-56.757,2.826,-49.920,36.919,6.837,37.54625
0.092,-34.082,-56.793,2.889,-49.916,36.971,6.876,37.60501
0.094,-34.089,-56.775,2.951,-49.913,37.040,6.863,37.67073
0.096,-34.099,-56.820,3.014,-49.909,37.113,6.911,37.75135
0.098,-34.107,-56.816,3.077,-49.905,37.183,6.910,37.82007
0.100,-34.099,-56.874,3.140,-49.901,37.239,6.973,37.88608
0.102,-34.091,-56.834,3.202,-49.897,37.294,6.937,37.93327
0.104,-34.093,-56.852,3.265,-49.893,37.358,6.958,38.00087
0.106,-34.092,-56.866,3.328,-49.889,37.420,6.977,38.0648
0.108,-34.076,-56.938,3.390,-49.885,37.467,7.053,38.1247
0.110,-34.077,-56.926,3.453,-49.881,37.530,7.045,38.18575
0.112,-34.089,-56.945,3.516,-49.876,37.605,7.069,38.26324
0.114,-34.098,-56.972,3.578,-49.872,37.676,7.100,38.33909
0.116,-34.079,-56.972,3.641,-49.867,37.720,7.104,38.38311
0.118,-34.102,-57.021,3.704,-49.863,37.805,7.158,38.47708
0.120,-34.084,-57.033,3.766,-49.858,37.850,7.175,38.52407
0.122,-34.085,-57.064,3.829,-49.853,37.914,7.211,38.59392
0.124,-34.114,-57.094,3.892,-49.848,38.005,7.245,38.68972
0.126,-34.094,-57.091,3.954,-49.843,38.048,7.247,38.73209
0.128,-34.084,-57.118,4.017,-49.838,38.101,7.280,38.79055
0.130,-34.101,-57.160,4.080,-49.833,38.181,7.327,38.87723
0.132,-34.075,-57.162,4.142,-49.828,38.217,7.334,38.91479
0.134,-34.117,-57.174,4.205,-49.823,38.322,7.351,39.02058
0.136,-34.106,-57.174,4.267,-49.818,38.374,7.356,39.07258
0.138,-34.104,-57.186,4.330,-49.812,38.434,7.374,39.13542
0.140,-34.098,-57.190,4.393,-49.807,38.491,7.383,39.19235
0.142,-34.096,-57.189,4.455,-49.801,38.551,7.387,39.25278
0.144,-34.105,-57.175,4.518,-49.795,38.623,7.379,39.32115
0.146,-34.089,-57.192,4.580,-49.790,38.669,7.402,39.37111
0.148,-34.127,-57.198,4.643,-49.784,38.770,7.414,39.47237
0.150,-34.111,-57.187,4.705,-49.778,38.816,7.409,39.51726
0.152,-34.105,-57.208,4.768,-49.772,38.873,7.436,39.57802
0.154,-34.102,-57.161,4.831,-49.766,38.932,7.395,39.6281
0.156,-34.121,-57.193,4.893,-49.760,39.014,7.433,39.71611
0.158,-34.124,-57.173,4.956,-49.754,39.080,7.419,39.77766
0.160,-34.120,-57.195,5.018,-49.748,39.139,7.447,39.84082
0.162,-34.120,-57.168,5.081,-49.741,39.201,7.427,39.89809
0.164,-34.100,-57.181,5.143,-49.735,39.243,7.447,39.94343
0.166,-34.138,-57.214,5.206,-49.728,39.343,7.485,40.0491
0.168,-34.126,-57.199,5.268,-49.722,39.394,7.477,40.0977
0.170,-34.119,-57.244,5.331,-49.715,39.450,7.529,40.16175
0.172,-34.132,-57.239,5.393,-49.708,39.525,7.530,40.236
0.174,-34.130,-57.236,5.455,-49.701,39.586,7.535,40.29662
0.176,-34.151,-57.281,5.518,-49.695,39.669,7.586,40.38766
0.178,-34.146,-57.276,5.580,-49.688,39.727,7.588,40.44489
0.180,-34.170,-57.298,5.643,-49.681,39.813,7.618,40.53535
0.182,-34.176,-57.347,5.705,-49.673,39.881,7.674,40.61284
0.184,-34.193,-57.320,5.768,-49.666,39.961,7.654,40.68711
0.186,-34.213,-57.378,5.830,-49.659,40.043,7.719,40.78013
0.188,-34.232,-57.394,5.892,-49.652,40.125,7.742,40.8648
0.190,-34.232,-57.435,5.955,-49.644,40.187,7.791,40.93514
0.192,-34.246,-57.470,6.017,-49.637,40.263,7.833,41.01815
0.194,-34.248,-57.513,6.080,-49.629,40.328,7.884,41.09109
0.196,-34.282,-57.536,6.142,-49.621,40.424,7.914,41.19143
0.198,-34.299,-57.561,6.204,-49.614,40.504,7.947,41.27587
0.200,-34.321,-57.592,6.267,-49.606,40.588,7.986,41.36608
0.202,-34.344,-57.599,6.329,-49.598,40.673,8.001,41.45229
0.204,-34.327,-57.571,6.391,-49.590,40.718,7.981,41.49305
0.206,-34.325,-57.581,6.454,-49.582,40.778,7.999,41.55553
0.208,-34.343,-57.595,6.516,-49.574,40.859,8.021,41.63872
0.210,-34.325,-57.594,6.578,-49.565,40.903,8.029,41.68398
0.212,-34.328,-57.610,6.640,-49.557,40.969,8.053,41.75256
0.214,-34.352,-57.576,6.703,-49.549,41.055,8.028,41.83226
0.216,-34.312,-57.580,6.765,-49.540,41.077,8.040,41.85638
0.218,-34.334,-57.571,6.827,-49.532,41.162,8.039,41.93947
0.220,-34.317,-57.570,6.890,-49.523,41.206,8.047,41.9847
0.222,-34.360,-57.565,6.952,-49.514,41.312,8.051,42.08925
0.224,-34.323,-57.532,7.014,-49.506,41.337,8.026,42.1092
0.226,-34.332,-57.559,7.076,-49.497,41.408,8.062,42.18553
0.228,-34.307,-57.532,7.138,-49.488,41.446,8.044,42.21929
0.230,-34.298,-57.476,7.201,-49.479,41.499,7.998,42.26222
0.232,-34.276,-57.426,7.263,-49.470,41.539,7.957,42.29417
0.234,-34.278,-57.458,7.325,-49.461,41.603,7.997,42.36477
0.236,-34.274,-57.437,7.387,-49.451,41.661,7.985,42.41921
0.238,-34.252,-57.387,7.449,-49.442,41.701,7.945,42.45146
0.240,-34.234,-57.362,7.511,-49.433,41.745,7.930,42.49149
0.242,-34.228,-57.339,7.573,-49.423,41.802,7.916,42.54456
0.244,-34.188,-57.317,7.635,-49.414,41.823,7.904,42.5637
0.246,-34.167,-57.272,7.698,-49.404,41.865,7.868,42.59785
0.248,-34.188,-57.275,7.760,-49.394,41.948,7.881,42.68206
0.250,-34.157,-57.267,7.822,-49.384,41.979,7.883,42.71222
0.252,-34.149,-57.226,7.884,-49.375,42.033,7.852,42.7596
0.254,-34.123,-57.240,7.946,-49.365,42.069,7.876,42.79943
0.256,-34.122,-57.211,8.008,-49.355,42.130,7.857,42.8561
0.258,-34.102,-57.222,8.070,-49.344,42.171,7.878,42.90084
0.260,-34.106,-57.201,8.132,-49.334,42.237,7.867,42.96383
0.262,-34.088,-57.202,8.194,-49.324,42.282,7.878,43.00947
0.264,-34.094,-57.154,8.256,-49.314,42.350,7.840,43.06983
0.266,-34.074,-57.208,8.318,-49.303,42.392,7.904,43.12232
0.268,-34.040,-57.194,8.380,-49.293,42.420,7.902,43.14932
0.270,-34.033,-57.197,8.442,-49.282,42.475,7.915,43.20619
0.272,-34.037,-57.203,8.504,-49.272,42.540,7.931,43.27317
0.274,-34.042,-57.207,8.566,-49.261,42.608,7.946,43.34226
0.276,-34.029,-57.231,8.627,-49.250,42.656,7.980,43.39638
0.278,-34.022,-57.217,8.689,-49.239,42.711,7.978,43.44995
0.280,-34.032,-57.245,8.751,-49.228,42.783,8.016,43.52777
0.282,-34.010,-57.210,8.813,-49.217,42.823,7.993,43.5625
0.284,-33.987,-57.212,8.875,-49.206,42.862,8.006,43.60333
0.286,-33.969,-57.268,8.937,-49.195,42.906,8.073,43.6586
0.288,-33.941,-57.225,8.998,-49.184,42.940,8.041,43.6863
0.290,-33.930,-57.217,9.060,-49.172,42.990,8.045,43.73649
0.292,-33.924,-57.264,9.122,-49.161,43.046,8.103,43.80175
0.294,-33.884,-57.267,9.184,-49.149,43.068,8.118,43.82617
0.296,-33.868,-57.242,9.246,-49.138,43.114,8.104,43.86856
0.298,-33.859,-57.282,9.307,-49.126,43.167,8.156,43.93027
0.300,-33.849,-57.305,9.369,-49.114,43.218,8.191,43.98706
0.302,-33.834,-57.309,9.431,-49.103,43.265,8.207,44.03631
0.304,-33.818,-57.310,9.492,-49.091,43.310,8.219,44.08344
0.306,-33.813,-57.271,9.554,-49.079,43.367,8.192,44.13399
0.308,-33.770,-57.286,9.616,-49.067,43.386,8.220,44.15759
0.310,-33.763,-57.287,9.677,-49.055,43.441,8.233,44.21386
0.312,-33.739,-57.289,9.739,-49.042,43.478,8.247,44.25346
0.314,-33.706,-57.306,9.801,-49.030,43.507,8.276,44.28709
0.316,-33.705,-57.317,9.862,-49.018,43.568,8.299,44.35104
0.318,-33.654,-57.291,9.924,-49.005,43.578,8.286,44.35848
0.320,-33.649,-57.325,9.985,-48.993,43.634,8.332,44.42278
0.322,-33.600,-57.345,10.047,-48.980,43.647,8.365,44.44106
0.324,-33.573,-57.372,10.109,-48.968,43.682,8.405,44.4832
0.326,-33.555,-57.382,10.170,-48.955,43.725,8.428,44.52938
0.328,-33.510,-57.396,10.232,-48.942,43.742,8.454,44.55137
0.330,-33.459,-57.435,10.293,-48.929,43.752,8.506,44.57108
0.332,-33.433,-57.435,10.355,-48.916,43.787,8.519,44.60815
0.334,-33.372,-57.464,10.416,-48.903,43.789,8.561,44.6176
0.336,-33.334,-57.539,10.478,-48.890,43.811,8.649,44.65691
0.338,-33.286,-57.546,10.539,-48.877,43.825,8.669,44.67416
0.340,-33.188,-57.579,10.600,-48.863,43.788,8.716,44.64712
0.342,-33.153,-57.621,10.662,-48.850,43.815,8.770,44.68425
0.344,-33.063,-57.642,10.723,-48.837,43.786,8.805,44.66217
0.346,-32.998,-57.702,10.784,-48.823,43.782,8.879,44.6736
0.348,-32.912,-57.741,10.846,-48.810,43.757,8.932,44.65971
0.350,-32.858,-57.738,10.907,-48.796,43.765,8.942,44.66903
0.352,-32.786,-57.842,10.968,-48.782,43.754,9.060,44.68251
0.354,-32.726,-57.839,11.030,-48.768,43.756,9.071,44.68614
0.356,-32.654,-57.914,11.091,-48.754,43.745,9.160,44.69353
0.358,-32.586,-57.956,11.152,-48.740,43.739,9.216,44.69893
0.360,-32.492,-57.995,11.214,-48.726,43.705,9.269,44.67715
0.362,-32.448,-58.045,11.275,-48.712,43.723,9.332,44.70753
0.364,-32.373,-58.104,11.336,-48.698,43.709,9.406,44.70932
0.366,-32.327,-58.148,11.397,-48.684,43.724,9.465,44.73632
0.368,-32.238,-58.168,11.458,-48.669,43.696,9.498,44.71675
0.370,-32.168,-58.247,11.519,-48.655,43.687,9.592,44.72771
0.372,-32.087,-58.293,11.581,-48.640,43.667,9.653,44.72138
0.374,-32.020,-58.337,11.642,-48.626,43.662,9.711,44.72874
0.376,-31.941,-58.415,11.703,-48.611,43.644,9.803,44.73127
0.378,-31.873,-58.426,11.764,-48.596,43.637,9.830,44.73025
0.380,-31.796,-58.497,11.825,-48.582,43.621,9.915,44.734
0.382,-31.707,-58.541,11.886,-48.567,43.593,9.974,44.71907
0.384,-31.629,-58.623,11.947,-48.552,43.576,10.071,44.72425
0.386,-31.562,-58.640,12.008,-48.537,43.570,10.104,44.72658
0.388,-31.499,-58.705,12.069,-48.522,43.568,10.183,44.7421
0.390,-31.395,-58.690,12.130,-48.506,43.525,10.183,44.69991
0.392,-31.308,-58.746,12.191,-48.491,43.499,10.255,44.69104
0.394,-31.245,-58.785,12.252,-48.476,43.497,10.309,44.70194
0.396,-31.145,-58.791,12.313,-48.460,43.458,10.331,44.66873
0.398,-31.056,-58.830,12.374,-48.445,43.430,10.385,44.65413
0.400,-30.973,-58.863,12.434,-48.429,43.408,10.434,44.64434
0.402,-30.863,-58.850,12.495,-48.413,43.358,10.436,44.59636
0.404,-30.783,-58.903,12.556,-48.398,43.339,10.506,44.59411
0.406,-30.691,-58.937,12.617,-48.382,43.308,10.555,44.57587
0.408,-30.610,-58.987,12.678,-48.366,43.288,10.621,44.57161
0.410,-30.488,-59.027,12.739,-48.350,43.226,10.677,44.52524
0.412,-30.352,-59.043,12.799,-48.334,43.152,10.709,44.4607
0.414,-30.232,-59.100,12.860,-48.318,43.092,10.782,44.42087
0.416,-30.075,-59.111,12.921,-48.302,42.996,10.809,44.33379
0.418,-29.939,-59.167,12.981,-48.285,42.920,10.882,44.27848
0.420,-29.834,-59.219,13.042,-48.269,42.876,10.950,44.25167
0.422,-29.694,-59.171,13.103,-48.253,42.797,10.918,44.1679
0.424,-29.601,-59.225,13.163,-48.236,42.764,10.989,44.15372
0.426,-29.467,-59.250,13.224,-48.220,42.691,11.030,44.09261
0.428,-29.357,-59.325,13.285,-48.203,42.641,11.122,44.06777
0.430,-29.238,-59.410,13.345,-48.186,42.583,11.224,44.03714
0.432,-29.098,-59.465,13.406,-48.169,42.504,11.296,43.97897
0.434,-28.973,-59.572,13.466,-48.152,42.439,11.419,43.94884
0.436,-28.858,-59.636,13.527,-48.136,42.384,11.501,43.91678
0.438,-28.703,-59.664,13.587,-48.119,42.291,11.546,43.83835
0.440,-28.551,-59.742,13.648,-48.101,42.199,11.641,43.77496
0.442,-28.432,-59.771,13.708,-48.084,42.140,11.687,43.73067
0.444,-28.315,-59.847,13.768,-48.067,42.084,11.780,43.70126
0.446,-28.187,-59.915,13.829,-48.050,42.015,11.866,43.65881
0.448,-28.039,-59.925,13.889,-48.032,41.929,11.893,43.58269
0.450,-27.942,-59.965,13.950,-48.015,41.892,11.951,43.56327
0.452,-27.846,-59.977,14.010,-47.997,41.856,11.980,43.5367
0.454,-27.762,-60.045,14.070,-47.979,41.832,12.065,43.53708
0.456,-27.688,-60.026,14.130,-47.962,41.819,12.064,43.52409
0.458,-27.561,-60.055,14.191,-47.944,41.752,12.111,43.47255
0.460,-27.478,-60.032,14.251,-47.926,41.729,12.106,43.45005
0.462,-27.378,-60.015,14.311,-47.908,41.689,12.106,43.41156
0.464,-27.265,-59.968,14.371,-47.890,41.636,12.078,43.35259
0.466,-27.187,-59.932,14.432,-47.872,41.619,12.060,43.3309
0.468,-27.074,-59.909,14.492,-47.854,41.566,12.055,43.27853
0.470,-26.961,-59.878,14.552,-47.836,41.513,12.043,43.22459
0.472,-26.889,-59.805,14.612,-47.817,41.501,11.988,43.19774
0.474,-26.797,-59.754,14.672,-47.799,41.469,11.955,43.15804
0.476,-26.695,-59.748,14.732,-47.780,41.427,11.968,43.121
0.478,-26.634,-59.703,14.792,-47.762,41.426,11.942,43.11319
0.480,-26.551,-59.670,14.852,-47.743,41.404,11.927,43.08716
0.482,-26.498,-59.584,14.912,-47.725,41.410,11.859,43.07438
0.484,-26.402,-59.588,14.972,-47.706,41.374,11.882,43.04634
0.486,-26.340,-59.528,15.032,-47.687,41.372,11.841,43.03292
0.488,-26.264,-59.515,15.092,-47.668,41.356,11.847,43.019
0.490,-26.197,-59.450,15.152,-47.649,41.349,11.801,43.00023
0.492,-26.130,-59.412,15.212,-47.630,41.341,11.783,42.98764
0.494,-26.073,-59.388,15.271,-47.611,41.345,11.777,42.98926
0.496,-26.008,-59.367,15.331,-47.592,41.340,11.775,42.98399
0.498,-25.922,-59.367,15.391,-47.572,41.313,11.795,42.96355
0.500,-25.873,-59.339,15.451,-47.553,41.324,11.787,42.97165
0.502,-25.839,-59.345,15.511,-47.533,41.349,11.811,43.00334
0.504,-25.772,-59.302,15.570,-47.514,41.342,11.788,42.99014
0.506,-25.718,-59.338,15.630,-47.494,41.348,11.844,43.01107
0.508,-25.655,-59.318,15.690,-47.475,41.345,11.844,43.00787
0.510,-25.630,-59.316,15.749,-47.455,41.379,11.861,43.0458
0.512,-25.570,-59.286,15.809,-47.435,41.379,11.851,43.0424
0.514,-25.509,-59.271,15.869,-47.415,41.377,11.856,43.04244
0.516,-25.491,-59.265,15.928,-47.395,41.419,11.870,43.08639
0.518,-25.450,-59.227,15.988,-47.375,41.438,11.852,43.0992
0.520,-25.383,-59.242,16.047,-47.355,41.430,11.887,43.10204
0.522,-25.343,-59.190,16.107,-47.335,41.450,11.855,43.1121
0.524,-25.321,-59.181,16.166,-47.314,41.487,11.867,43.15075
0.526,-25.284,-59.191,16.226,-47.294,41.510,11.897,43.181
0.528,-25.244,-59.169,16.285,-47.274,41.529,11.896,43.19892
0.530,-25.198,-59.151,16.344,-47.253,41.542,11.898,43.21254
0.532,-25.172,-59.121,16.404,-47.233,41.576,11.888,43.24211
0.534,-25.126,-59.144,16.463,-47.212,41.589,11.932,43.26663
0.536,-25.105,-59.098,16.522,-47.191,41.627,11.906,43.29673
0.538,-25.093,-59.053,16.582,-47.170,41.675,11.882,43.33572
0.540,-25.076,-59.031,16.641,-47.150,41.717,11.881,43.37571
0.542,-25.066,-59.021,16.700,-47.129,41.767,11.892,43.42672
0.544,-25.056,-58.994,16.759,-47.108,41.816,11.886,43.47205
0.546,-25.035,-58.949,16.819,-47.086,41.854,11.862,43.50257
0.548,-25.059,-58.905,16.878,-47.065,41.937,11.840,43.57619
0.550,-25.049,-58.840,16.937,-47.044,41.986,11.796,43.61143
0.552,-25.057,-58.814,16.996,-47.023,42.053,11.791,43.67482
0.554,-25.074,-58.772,17.055,-47.001,42.129,11.770,43.74209
0.556,-25.091,-58.756,17.114,-46.980,42.205,11.776,43.81695
0.558,-25.135,-58.715,17.173,-46.958,42.309,11.757,43.91175
0.560,-25.159,-58.714,17.232,-46.937,42.391,11.777,43.99671
0.562,-25.197,-58.679,17.291,-46.915,42.488,11.764,44.08631
0.564,-25.229,-58.635,17.350,-46.893,42.579,11.741,44.16838
0.566,-25.249,-58.596,17.409,-46.871,42.658,11.724,44.23958
0.568,-25.317,-58.593,17.468,-46.849,42.785,11.744,44.36738
0.570,-25.340,-58.574,17.527,-46.828,42.867,11.746,44.44702
0.572,-25.374,-58.560,17.586,-46.805,42.960,11.754,44.53902
0.574,-25.426,-58.528,17.644,-46.783,43.070,11.745,44.64276
0.576,-25.452,-58.532,17.703,-46.761,43.155,11.771,44.73118
0.578,-25.510,-58.525,17.762,-46.739,43.272,11.786,44.84843
0.580,-25.542,-58.464,17.821,-46.716,43.362,11.748,44.9254
0.582,-25.595,-58.409,17.879,-46.694,43.474,11.715,45.0252
0.584,-25.651,-58.390,17.938,-46.672,43.589,11.719,45.13655
0.586,-25.658,-58.337,17.997,-46.649,43.655,11.688,45.19218
0.588,-25.734,-58.300,18.055,-46.626,43.789,11.673,45.31805
0.590,-25.780,-58.256,18.114,-46.604,43.894,11.652,45.4144
0.592,-25.810,-58.152,18.172,-46.581,43.983,11.571,45.47939
0.594,-25.868,-58.079,18.231,-46.558,44.099,11.521,45.5788
0.596,-25.905,-58.018,18.289,-46.535,44.195,11.483,45.66193
0.598,-25.972,-57.959,18.348,-46.512,44.320,11.447,45.77462
0.600,-26.009,-57.896,18.406,-46.489,44.416,11.407,45.85698
0.602,-26.084,-57.804,18.465,-46.466,44.548,11.338,45.96857
0.604,-26.159,-57.745,18.523,-46.442,44.682,11.302,46.08937
0.606,-26.240,-57.664,18.581,-46.419,44.822,11.245,46.21064
0.608,-26.286,-57.584,18.640,-46.396,44.926,11.188,46.29814
0.610,-26.364,-57.524,18.698,-46.372,45.062,11.152,46.4211
0.612,-26.451,-57.427,18.756,-46.349,45.207,11.078,46.545
0.614,-26.531,-57.376,18.814,-46.325,45.345,11.051,46.67233
0.616,-26.609,-57.279,18.873,-46.301,45.482,10.977,46.78781
0.618,-26.687,-57.213,18.931,-46.278,45.618,10.936,46.91047
0.620,-26.785,-57.153,18.989,-46.254,45.774,10.899,47.05403
0.622,-26.873,-57.073,19.047,-46.230,45.920,10.844,47.18278
0.624,-26.972,-57.013,19.105,-46.206,46.077,10.807,47.32706
0.626,-27.079,-56.908,19.163,-46.182,46.242,10.726,47.47003
0.628,-27.175,-56.797,19.221,-46.158,46.396,10.640,47.60007
0.630,-27.281,-56.719,19.279,-46.134,46.560,10.586,47.74793
0.632,-27.400,-56.611,19.337,-46.109,46.737,10.501,47.90192
0.634,-27.506,-56.521,19.395,-46.085,46.901,10.436,48.04781
0.636,-27.623,-56.434,19.453,-46.061,47.076,10.373,48.20528
0.638,-27.732,-56.322,19.511,-46.036,47.243,10.286,48.34992
0.640,-27.873,-56.272,19.569,-46.012,47.441,10.260,48.53807
0.642,-27.986,-56.179,19.626,-45.987,47.612,10.193,48.69112
0.644,-28.104,-56.105,19.684,-45.962,47.788,10.143,48.85279
0.646,-28.236,-56.026,19.742,-45.937,47.978,10.089,49.02707
0.648,-28.372,-55.983,19.800,-45.913,48.172,10.071,49.21302
0.650,-28.493,-55.868,19.857,-45.888,48.351,9.980,49.37016
0.652,-28.616,-55.830,19.915,-45.863,48.531,9.967,49.54398
0.654,-28.736,-55.771,19.973,-45.838,48.708,9.933,49.71088
0.656,-28.873,-55.697,20.030,-45.813,48.903,9.884,49.89201
0.658,-28.982,-55.623,20.088,-45.787,49.070,9.836,50.04601
0.660,-29.125,-55.585,20.145,-45.762,49.270,9.822,50.23991
0.662,-29.280,-55.565,20.203,-45.737,49.483,9.829,50.44973
0.664,-29.398,-55.517,20.260,-45.711,49.658,9.806,50.61735
0.666,-29.540,-55.519,20.318,-45.686,49.858,9.834,50.8186
0.668,-29.689,-55.460,20.375,-45.660,50.064,9.800,51.01384
0.670,-29.830,-55.444,20.432,-45.635,50.262,9.810,51.21049
0.672,-29.952,-55.429,20.490,-45.609,50.442,9.820,51.38912
0.674,-30.102,-55.402,20.547,-45.583,50.649,9.819,51.59238
0.676,-30.235,-55.361,20.604,-45.557,50.839,9.803,51.77591
0.678,-30.401,-55.315,20.662,-45.531,51.062,9.784,51.99117
0.680,-30.510,-55.308,20.719,-45.505,51.229,9.803,52.15819
0.682,-30.674,-55.291,20.776,-45.479,51.450,9.811,52.37732
0.684,-30.828,-55.228,20.833,-45.453,51.661,9.775,52.57776
0.686,-30.979,-55.203,20.890,-45.427,51.869,9.776,52.78226
0.688,-31.141,-55.171,20.947,-45.401,52.088,9.770,52.99626
0.690,-31.295,-55.096,21.004,-45.374,52.299,9.722,53.1951
0.692,-31.468,-55.052,21.061,-45.348,52.529,9.705,53.41808
0.694,-31.607,-54.945,21.118,-45.321,52.726,9.623,53.5966
0.696,-31.786,-54.882,21.175,-45.295,52.961,9.587,53.82193
0.698,-31.967,-54.757,21.232,-45.268,53.199,9.489,54.0383
0.700,-32.132,-54.690,21.289,-45.241,53.421,9.449,54.25007
0.702,-32.320,-54.550,21.346,-45.215,53.666,9.335,54.47184
0.704,-32.486,-54.431,21.403,-45.188,53.888,9.244,54.67544
0.706,-32.675,-54.293,21.459,-45.161,54.134,9.132,54.89898
0.708,-32.879,-54.169,21.516,-45.134,54.395,9.035,55.1407
0.710,-33.031,-54.032,21.573,-45.107,54.604,8.925,55.32827
0.712,-33.225,-53.834,21.629,-45.080,54.854,8.754,55.54836
0.714,-33.406,-53.689,21.686,-45.052,55.092,8.637,55.765
0.716,-33.611,-53.553,21.743,-45.025,55.354,8.528,56.00691
0.718,-33.793,-53.394,21.799,-44.998,55.593,8.396,56.22324
0.720,-33.986,-53.280,21.856,-44.970,55.841,8.310,56.45635
0.722,-34.157,-53.135,21.912,-44.943,56.070,8.193,56.66502
0.724,-34.343,-53.038,21.969,-44.915,56.312,8.122,56.89484
0.726,-34.495,-52.900,22.025,-44.888,56.520,8.012,57.08511
0.728,-34.691,-52.789,22.082,-44.860,56.773,7.929,57.32384
0.730,-34.867,-52.732,22.138,-44.832,57.005,7.900,57.55004
0.732,-35.015,-52.584,22.194,-44.804,57.209,7.779,57.73531
0.734,-35.169,-52.517,22.251,-44.776,57.419,7.741,57.93874
0.736,-35.317,-52.399,22.307,-44.748,57.624,7.650,58.12966
0.738,-35.472,-52.330,22.363,-44.720,57.835,7.609,58.33302
0.740,-35.640,-52.265,22.419,-44.692,58.060,7.573,58.55135
0.742,-35.770,-52.184,22.475,-44.664,58.245,7.520,58.72864
0.744,-35.915,-52.082,22.531,-44.636,58.446,7.447,58.91858
0.746,-36.048,-52.005,22.587,-44.607,58.635,7.398,59.09997
0.748,-36.181,-51.871,22.644,-44.579,58.824,7.292,59.27465
0.750,-36.310,-51.825,22.700,-44.550,59.009,7.275,59.45594
0.752,-36.416,-51.687,22.755,-44.522,59.171,7.166,59.6034
0.754,-36.566,-51.577,22.811,-44.493,59.377,7.084,59.79848
0.756,-36.692,-51.417,22.867,-44.464,59.560,6.953,59.96394
0.758,-36.782,-51.310,22.923,-44.436,59.705,6.874,60.09983
0.760,-36.921,-51.209,22.979,-44.407,59.900,6.802,60.28453
0.762,-37.050,-51.052,23.035,-44.378,60.084,6.674,60.45401
0.764,-37.189,-50.912,23.091,-44.349,60.280,6.563,60.63599
0.766,-37.335,-50.806,23.146,-44.320,60.481,6.486,60.82778
0.768,-37.477,-50.712,23.202,-44.291,60.679,6.421,61.01791
0.770,-37.605,-50.552,23.258,-44.262,60.863,6.290,61.18695
