tiempo,COPX,COPY,TargetX,TargetY,ErrX,ErrY,ErrRadial
0.072,19.388,36.941,27.998,-14.184,8.610,-51.125,86.74892
0.074,19.410,36.932,28.246,-14.138,8.836,-51.069,86.66755
0.076,19.447,36.910,28.492,-14.091,9.045,-51.001,86.57512
0.078,19.474,36.905,28.739,-14.042,9.265,-50.948,86.49718
0.080,19.518,36.885,28.986,-13.993,9.467,-50.878,86.40521
0.082,19.523,36.858,29.232,-13.942,9.709,-50.800,86.30173
0.084,19.542,36.841,29.478,-13.890,9.935,-50.731,86.20912
0.086,19.595,36.853,29.723,-13.837,10.128,-50.690,86.14774
0.088,19.611,36.849,29.968,-13.782,10.358,-50.631,86.0664
0.090,19.564,36.852,30.214,-13.726,10.650,-50.578,85.9845
0.092,19.686,36.832,30.458,-13.669,10.773,-50.501,85.89607
0.094,19.679,36.810,30.703,-13.611,11.024,-50.421,85.79274
0.096,19.623,36.800,30.947,-13.552,11.324,-50.352,85.6961
0.098,19.759,36.802,31.191,-13.491,11.432,-50.293,85.62779
0.100,19.762,36.834,31.434,-13.429,11.673,-50.263,85.57763
0.102,19.785,36.809,31.678,-13.366,11.893,-50.175,85.4714
0.104,19.824,36.817,31.921,-13.302,12.097,-50.119,85.39811
0.106,19.849,36.783,32.163,-13.236,12.315,-50.019,85.28115
0.108,19.889,36.795,32.406,-13.169,12.517,-49.964,85.21143
0.110,19.914,36.810,32.648,-13.101,12.734,-49.912,85.14245
0.112,19.987,36.809,32.889,-13.032,12.902,-49.841,85.05978
0.114,19.993,36.804,33.130,-12.962,13.137,-49.766,84.96864
0.116,20.020,36.808,33.371,-12.890,13.352,-49.698,84.88637
0.118,20.049,36.778,33.612,-12.817,13.563,-49.595,84.76974
0.120,20.034,36.788,33.852,-12.743,13.818,-49.531,84.68949
0.122,20.135,36.768,34.092,-12.668,13.957,-49.436,84.58617
0.124,20.133,36.790,34.331,-12.592,14.199,-49.382,84.51808
0.126,20.182,36.806,34.570,-12.514,14.388,-49.320,84.44585
0.128,20.206,36.783,34.809,-12.435,14.603,-49.218,84.33279
0.130,20.207,36.794,35.047,-12.355,14.840,-49.149,84.25136
0.132,20.293,36.772,35.285,-12.274,14.992,-49.046,84.14117
0.134,20.272,36.795,35.522,-12.191,15.250,-48.986,84.06998
0.136,20.321,36.808,35.759,-12.108,15.439,-48.916,83.99117
0.138,20.383,36.805,35.996,-12.023,15.613,-48.828,83.89607
0.140,20.355,36.824,36.232,-11.937,15.877,-48.761,83.81915
0.142,20.398,36.862,36.468,-11.849,16.070,-48.711,83.76244
0.144,20.435,36.862,36.703,-11.761,16.268,-48.623,83.66721
0.146,20.489,36.884,36.938,-11.672,16.449,-48.555,83.59435
0.148,20.490,36.875,37.172,-11.581,16.683,-48.456,83.48816
0.150,20.532,36.914,37.406,-11.489,16.874,-48.403,83.4304
0.152,20.547,36.899,37.640,-11.396,17.093,-48.294,83.31611
0.154,20.599,36.936,37.873,-11.301,17.273,-48.237,83.25505
0.156,20.614,36.957,38.105,-11.206,17.491,-48.163,83.17639
0.158,20.643,36.979,38.337,-11.109,17.694,-48.088,83.09873
0.160,20.675,37.014,38.569,-11.012,17.894,-48.025,83.03254
0.162,20.712,37.031,38.800,-10.913,18.087,-47.944,82.94913
0.164,20.754,37.077,39.030,-10.813,18.277,-47.890,82.89288
0.166,20.764,37.080,39.260,-10.711,18.496,-47.791,82.79263
0.168,20.795,37.098,39.490,-10.609,18.694,-47.707,82.70731
0.170,20.830,37.147,39.719,-10.505,18.889,-47.653,82.65277
0.172,20.836,37.148,39.947,-10.401,19.111,-47.548,82.54842
0.174,20.869,37.175,40.175,-10.295,19.306,-47.470,82.47077
0.176,20.917,37.197,40.403,-10.188,19.486,-47.385,82.38631
0.178,20.929,37.180,40.629,-10.080,19.701,-47.260,82.26299
0.180,20.926,37.189,40.856,-9.970,19.930,-47.159,82.16447
0.182,20.974,37.186,41.082,-9.860,20.108,-47.046,82.0533
0.184,20.985,37.185,41.307,-9.748,20.322,-46.934,81.94425
0.186,21.014,37.167,41.531,-9.636,20.517,-46.803,81.81666
0.188,21.046,37.172,41.755,-9.522,20.709,-46.694,81.71208
0.190,21.006,37.171,41.979,-9.407,20.973,-46.578,81.60162
0.192,21.064,37.170,42.202,-9.291,21.138,-46.461,81.48906
0.194,21.049,37.147,42.424,-9.174,21.375,-46.321,81.35558
0.196,21.065,37.153,42.646,-9.055,21.581,-46.209,81.24964
0.198,21.100,37.138,42.867,-8.936,21.768,-46.074,81.12122
0.200,21.112,37.139,43.088,-8.815,21.976,-45.954,81.00867
0.202,21.165,37.138,43.308,-8.694,22.142,-45.832,80.89305
0.204,21.186,37.144,43.527,-8.571,22.341,-45.715,80.78413
0.206,21.234,37.161,43.746,-8.447,22.512,-45.608,80.68437
0.208,21.232,37.202,43.964,-8.322,22.732,-45.525,80.61108
0.210,21.269,37.205,44.181,-8.196,22.912,-45.401,80.49611
0.212,21.316,37.209,44.398,-8.069,23.082,-45.278,80.38133
0.214,21.312,37.238,44.614,-7.941,23.302,-45.178,80.2938
0.216,21.379,37.260,44.830,-7.812,23.451,-45.072,80.19519
0.218,21.397,37.272,45.045,-7.681,23.647,-44.953,80.08799
0.220,21.438,37.298,45.259,-7.550,23.821,-44.847,79.99281
0.222,21.458,37.336,45.472,-7.417,24.015,-44.753,79.91061
0.224,21.504,37.346,45.685,-7.284,24.181,-44.630,79.7981
0.226,21.547,37.386,45.897,-7.149,24.350,-44.535,79.71458
0.228,21.540,37.415,46.109,-7.013,24.569,-44.429,79.62359
0.230,21.575,37.422,46.320,-6.876,24.745,-44.298,79.506
0.232,21.599,37.433,46.530,-6.739,24.931,-44.172,79.3938
0.234,21.644,37.476,46.739,-6.600,25.095,-44.076,79.31034
0.236,21.653,37.476,46.948,-6.460,25.295,-43.936,79.18659
0.238,21.694,37.518,47.156,-6.319,25.462,-43.836,79.10086
0.240,21.655,37.503,47.363,-6.177,25.709,-43.680,78.96549
0.242,21.699,37.558,47.570,-6.034,25.871,-43.591,78.89108
0.244,21.703,37.562,47.776,-5.889,26.073,-43.451,78.76966
0.246,21.738,37.567,47.981,-5.744,26.244,-43.312,78.6458
0.248,21.724,37.606,48.186,-5.598,26.461,-43.204,78.55909
0.250,21.748,37.642,48.389,-5.451,26.641,-43.093,78.46624
0.252,21.739,37.671,48.592,-5.303,26.853,-42.974,78.36805
0.254,21.751,37.685,48.794,-5.153,27.043,-42.839,78.25303
0.256,21.755,37.718,48.996,-5.003,27.241,-42.721,78.15703
0.258,21.786,37.760,49.197,-4.852,27.411,-42.612,78.06602
0.260,21.819,37.814,49.397,-4.700,27.577,-42.513,77.98655
0.262,21.880,37.859,49.596,-4.546,27.716,-42.405,77.8939
0.264,21.866,37.901,49.794,-4.392,27.928,-42.293,77.80727
0.266,21.888,37.961,49.992,-4.237,28.104,-42.198,77.73285
0.268,21.855,38.012,50.189,-4.080,28.334,-42.092,77.65519
0.270,21.890,38.085,50.385,-3.923,28.495,-42.008,77.59153
0.272,21.956,38.140,50.580,-3.765,28.624,-41.905,77.50496
0.274,21.980,38.193,50.774,-3.606,28.794,-41.798,77.42027
0.276,21.976,38.289,50.968,-3.445,28.992,-41.734,77.38225
0.278,22.064,38.340,51.161,-3.284,29.097,-41.624,77.2864
0.280,22.029,38.395,51.353,-3.122,29.324,-41.517,77.21055
0.282,22.100,38.455,51.544,-2.959,29.444,-41.414,77.12492
0.284,22.124,38.517,51.734,-2.795,29.610,-41.311,77.04553
0.286,22.198,38.609,51.924,-2.630,29.726,-41.239,76.99014
0.288,22.232,38.654,52.113,-2.464,29.881,-41.117,76.8912
0.290,22.258,38.735,52.301,-2.297,30.043,-41.032,76.82984
0.292,22.286,38.763,52.488,-2.129,30.202,-40.892,76.7146
0.294,22.293,38.825,52.674,-1.960,30.381,-40.785,76.63526
0.296,22.367,38.894,52.859,-1.791,30.493,-40.684,76.5518
0.298,22.411,38.931,53.044,-1.620,30.633,-40.551,76.44165
0.300,22.437,38.996,53.227,-1.448,30.790,-40.445,76.36037
0.302,22.485,39.043,53.410,-1.276,30.925,-40.319,76.25674
0.304,22.516,39.082,53.592,-1.103,31.076,-40.184,76.14777
0.306,22.542,39.130,53.773,-0.928,31.231,-40.058,76.04845
0.308,22.582,39.186,53.953,-0.753,31.371,-39.939,75.95293
0.310,22.629,39.230,54.133,-0.577,31.503,-39.807,75.8447
0.312,22.648,39.291,54.311,-0.400,31.663,-39.691,75.75681
0.314,22.660,39.327,54.488,-0.222,31.829,-39.549,75.64463
0.316,22.701,39.387,54.665,-0.043,31.964,-39.430,75.55078
0.318,22.739,39.431,54.841,0.137,32.102,-39.294,75.44092
0.320,22.769,39.480,55.015,0.317,32.246,-39.163,75.33629
0.322,22.777,39.494,55.189,0.499,32.413,-38.995,75.20092
0.324,22.825,39.533,55.362,0.681,32.537,-38.852,75.08217
0.326,22.867,39.578,55.534,0.864,32.667,-38.714,74.96982
0.328,22.909,39.579,55.705,1.048,32.796,-38.530,74.81339
0.330,22.962,39.624,55.876,1.233,32.913,-38.391,74.69801
0.332,22.995,39.653,56.045,1.419,33.050,-38.234,74.56966
0.334,23.041,39.664,56.213,1.606,33.173,-38.058,74.4198
0.336,23.090,39.697,56.381,1.793,33.291,-37.904,74.29099
0.338,23.115,39.676,56.547,1.982,33.432,-37.694,74.11318
0.340,23.183,39.722,56.713,2.171,33.529,-37.551,73.99152
0.342,23.245,39.733,56.877,2.361,33.632,-37.372,73.83636
0.344,23.289,39.741,57.041,2.551,33.752,-37.190,73.6817
0.346,23.311,39.761,57.203,2.743,33.892,-37.018,73.54117
0.348,23.403,39.771,57.365,2.936,33.962,-36.835,73.37705
0.350,23.443,39.789,57.526,3.129,34.083,-36.661,73.2307
0.352,23.493,39.776,57.685,3.323,34.192,-36.453,73.05006
0.354,23.537,39.794,57.844,3.518,34.307,-36.276,72.90096
0.356,23.581,39.785,58.002,3.713,34.421,-36.071,72.72501
0.358,23.630,39.815,58.159,3.910,34.528,-35.905,72.58574
0.360,23.680,39.831,58.314,4.107,34.635,-35.724,72.43123
0.362,23.778,39.847,58.469,4.305,34.692,-35.542,72.26649
0.364,23.804,39.849,58.623,4.504,34.819,-35.345,72.10215
0.366,23.854,39.886,58.776,4.703,34.922,-35.182,71.96575
0.368,23.934,39.912,58.928,4.904,34.994,-35.009,71.81231
0.370,23.995,39.918,59.078,5.105,35.083,-34.814,71.64231
0.372,24.025,39.971,59.228,5.307,35.204,-34.664,71.52367
0.374,24.084,40.001,59.377,5.509,35.293,-34.492,71.37618
0.376,24.164,40.006,59.525,5.712,35.360,-34.293,71.19836
0.378,24.209,40.027,59.671,5.917,35.463,-34.110,71.04387
0.380,24.281,40.107,59.817,6.121,35.536,-33.986,70.93998
0.382,24.327,40.128,59.962,6.327,35.635,-33.801,70.78356
0.384,24.409,40.184,60.105,6.533,35.696,-33.651,70.65155
0.386,24.475,40.181,60.248,6.740,35.773,-33.441,70.46622
0.388,24.556,40.246,60.389,6.948,35.833,-33.298,70.3419
0.390,24.585,40.270,60.530,7.156,35.945,-33.114,70.19015
0.392,24.702,40.314,60.669,7.365,35.967,-32.948,70.0345
0.394,24.780,40.363,60.808,7.575,36.027,-32.788,69.8941
0.396,24.859,40.388,60.945,7.786,36.086,-32.603,69.72841
0.398,24.930,40.442,61.081,7.997,36.151,-32.446,69.59217
0.400,24.995,40.503,61.216,8.209,36.221,-32.294,69.46266
0.402,25.067,40.557,61.351,8.421,36.284,-32.136,69.32503
0.404,25.120,40.610,61.484,8.634,36.364,-31.976,69.19009
0.406,25.219,40.657,61.616,8.848,36.397,-31.809,69.0368
0.408,25.278,40.715,61.747,9.063,36.468,-31.653,68.90365
0.410,25.322,40.808,61.876,9.278,36.554,-31.530,68.80656
0.412,25.378,40.886,62.005,9.494,36.627,-31.392,68.69177
0.414,25.471,40.954,62.133,9.710,36.662,-31.244,68.55769
0.416,25.547,41.015,62.259,9.927,36.712,-31.087,68.4198
0.418,25.603,41.083,62.385,10.145,36.782,-30.938,68.29379
0.420,25.653,41.180,62.509,10.364,36.856,-30.816,68.19551
0.422,25.736,41.254,62.632,10.583,36.897,-30.671,68.0663
0.424,25.816,41.323,62.755,10.802,36.938,-30.521,67.93239
0.426,25.877,41.411,62.876,11.023,36.999,-30.389,67.82079
0.428,25.912,41.503,62.996,11.243,37.084,-30.259,67.71861
0.430,25.973,41.590,63.115,11.465,37.141,-30.125,67.60441
0.432,26.063,41.676,63.232,11.687,37.169,-29.990,67.48155
0.434,26.126,41.748,63.349,11.909,37.223,-29.839,67.35097
0.436,26.159,41.844,63.464,12.133,37.305,-29.711,67.25064
0.438,26.210,41.946,63.579,12.356,37.369,-29.590,67.1512
0.440,26.289,42.022,63.692,12.581,37.403,-29.442,67.01781
0.442,26.339,42.121,63.804,12.806,37.465,-29.315,66.91351
0.444,26.391,42.191,63.915,13.031,37.524,-29.160,66.78034
0.446,26.449,42.287,64.025,13.257,37.576,-29.029,66.66968
0.448,26.516,42.399,64.134,13.484,37.618,-28.915,66.57115
0.450,26.551,42.480,64.241,13.711,37.690,-28.769,66.45159
0.452,26.609,42.587,64.348,13.939,37.739,-28.649,66.34963
0.454,26.651,42.687,64.453,14.167,37.802,-28.520,66.24439
0.456,26.699,42.762,64.557,14.396,37.858,-28.366,66.11272
0.458,26.784,42.856,64.660,14.625,37.876,-28.231,65.98859
0.460,26.843,42.941,64.762,14.855,37.919,-28.086,65.86213
0.462,26.910,43.016,64.863,15.085,37.953,-27.931,65.72272
0.464,26.930,43.126,64.962,15.316,38.032,-27.810,65.63058
0.466,26.998,43.221,65.061,15.547,38.063,-27.674,65.50878
0.468,27.017,43.312,65.158,15.779,38.141,-27.533,65.39706
0.470,27.064,43.403,65.254,16.011,38.190,-27.392,65.27633
0.472,27.133,43.480,65.349,16.244,38.216,-27.236,65.13531
0.474,27.119,43.563,65.442,16.477,38.323,-27.086,65.02309
0.476,27.210,43.643,65.535,16.711,38.325,-26.933,64.8776
0.478,27.258,43.736,65.626,16.945,38.368,-26.791,64.75553
0.480,27.267,43.823,65.716,17.179,38.450,-26.644,64.63942
0.482,27.304,43.914,65.805,17.414,38.502,-26.500,64.51762
0.484,27.321,43.982,65.893,17.650,38.572,-26.332,64.37925
0.486,27.387,44.052,65.980,17.886,38.593,-26.166,64.22756
0.488,27.395,44.095,66.065,18.122,38.670,-25.973,64.06697
0.490,27.409,44.161,66.150,18.359,38.740,-25.802,63.92656
0.492,27.407,44.212,66.233,18.596,38.826,-25.616,63.77584
0.494,27.462,44.249,66.314,18.834,38.852,-25.415,63.5929
0.496,27.464,44.294,66.395,19.072,38.931,-25.222,63.4342
0.498,27.477,44.303,66.475,19.310,38.997,-24.993,63.23792
0.500,27.458,44.328,66.553,19.549,39.094,-24.779,63.06581
0.502,27.459,44.332,66.630,19.788,39.171,-24.544,62.86793
0.504,27.477,44.338,66.706,20.028,39.229,-24.310,62.665
0.506,27.478,44.351,66.780,20.268,39.303,-24.083,62.47413
0.508,27.464,44.364,66.854,20.508,39.390,-23.856,62.28787
0.510,27.491,44.375,66.926,20.749,39.435,-23.626,62.08545
0.512,27.444,44.396,66.997,20.990,39.553,-23.406,61.91697
0.514,27.431,44.400,67.067,21.232,39.636,-23.169,61.72073
0.516,27.437,44.424,67.136,21.473,39.699,-22.950,61.5358
0.518,27.432,44.443,67.203,21.715,39.771,-22.728,61.35083
0.520,27.390,44.454,67.269,21.958,39.879,-22.496,61.16969
0.522,27.377,44.464,67.334,22.201,39.958,-22.263,60.97766
0.524,27.354,44.466,67.398,22.444,40.044,-22.022,60.78157
0.526,27.304,44.498,67.460,22.687,40.157,-21.810,60.62184
0.528,27.306,44.486,67.522,22.931,40.215,-21.555,60.40326
0.530,27.261,44.509,67.582,23.175,40.321,-21.334,60.23343
0.532,27.194,44.479,67.640,23.419,40.447,-21.060,60.02225
0.534,27.142,44.497,67.698,23.664,40.556,-20.833,59.8496
0.536,27.099,44.464,67.754,23.909,40.655,-20.555,59.62631
0.538,27.049,44.441,67.810,24.154,40.760,-20.287,59.41486
0.540,27.003,44.428,67.863,24.400,40.860,-20.028,59.2113
0.542,26.936,44.394,67.916,24.645,40.980,-19.749,58.9962
0.544,26.898,44.376,67.968,24.891,41.070,-19.485,58.78521
0.546,26.814,44.322,68.018,25.138,41.204,-19.185,58.55747
0.548,26.720,44.269,68.067,25.384,41.347,-18.885,58.33492
0.550,26.634,44.211,68.114,25.631,41.480,-18.580,58.10479
0.552,26.594,44.173,68.161,25.878,41.566,-18.296,57.8762
0.554,26.515,44.129,68.206,26.125,41.691,-18.003,57.65614
0.556,26.491,44.091,68.250,26.373,41.759,-17.719,57.42155
0.558,26.446,44.054,68.293,26.620,41.847,-17.434,57.19522
0.560,26.387,44.005,68.334,26.868,41.948,-17.137,56.96372
0.562,26.284,43.990,68.375,27.116,42.091,-16.874,56.78102
0.564,26.194,43.909,68.414,27.365,42.220,-16.545,56.53346
0.566,26.155,43.864,68.451,27.613,42.296,-16.251,56.29684
0.568,26.109,43.855,68.488,27.862,42.379,-15.993,56.09735
0.570,26.010,43.863,68.523,28.110,42.513,-15.753,55.93481
0.572,26.014,43.814,68.557,28.360,42.543,-15.455,55.67722
0.574,25.925,43.827,68.590,28.609,42.665,-15.218,55.51472
0.576,25.874,43.787,68.621,28.858,42.747,-14.929,55.28878
0.578,25.778,43.789,68.652,29.108,42.874,-14.681,55.11979
0.580,25.716,43.801,68.681,29.357,42.965,-14.444,54.94567
0.582,25.625,43.777,68.708,29.607,43.083,-14.170,54.75097
0.584,25.577,43.790,68.735,29.857,43.158,-13.933,54.57161
0.586,25.479,43.813,68.760,30.107,43.281,-13.706,54.42298
0.588,25.386,43.827,68.784,30.357,43.398,-13.470,54.26425
0.590,25.303,43.815,68.807,30.607,43.503,-13.207,54.07741
0.592,25.209,43.838,68.828,30.858,43.619,-12.980,53.92772
0.594,25.138,43.861,68.848,31.108,43.710,-12.752,53.76664
0.596,25.049,43.881,68.867,31.359,43.818,-12.522,53.61209
0.598,24.977,43.891,68.885,31.610,43.908,-12.282,53.44118
0.600,24.845,43.903,68.901,31.860,44.057,-12.042,53.29906
0.602,24.758,43.931,68.916,32.111,44.159,-11.820,53.15104
0.604,24.665,43.936,68.930,32.362,44.265,-11.574,52.98558
0.606,24.523,43.950,68.943,32.613,44.420,-11.337,52.85126
0.608,24.425,43.956,68.954,32.864,44.529,-11.092,52.68951
0.610,24.308,43.996,68.964,33.115,44.657,-10.880,52.56707
0.612,24.191,44.006,68.973,33.367,44.782,-10.639,52.41813
0.614,24.043,44.011,68.981,33.618,44.938,-10.393,52.28097
0.616,23.926,44.023,68.987,33.869,45.061,-10.154,52.13459
0.618,23.798,44.022,68.992,34.120,45.194,-9.901,51.98349
0.620,23.708,44.051,68.996,34.372,45.288,-9.680,51.8395
0.622,23.580,44.071,68.999,34.623,45.419,-9.448,51.70648
0.624,23.461,44.073,69.000,34.874,45.539,-9.199,51.55438
0.626,23.312,44.083,69.000,35.126,45.688,-8.957,51.42408
0.628,23.204,44.115,68.999,35.377,45.795,-8.738,51.29281
0.630,23.095,44.121,68.996,35.628,45.901,-8.493,51.13972
0.632,22.988,44.139,68.992,35.880,46.004,-8.260,50.99627
0.634,22.847,44.163,68.987,36.131,46.140,-8.033,50.87637
0.636,22.758,44.197,68.981,36.382,46.223,-7.815,50.73717
0.638,22.656,44.219,68.973,36.633,46.318,-7.585,50.59426
0.640,22.567,44.241,68.964,36.885,46.397,-7.357,50.44509
0.642,22.472,44.242,68.954,37.136,46.482,-7.106,50.28123
0.644,22.408,44.281,68.943,37.387,46.535,-6.894,50.13317
0.646,22.301,44.289,68.930,37.638,46.629,-6.651,49.98218
0.648,22.256,44.279,68.916,37.889,46.660,-6.390,49.7822
0.650,22.132,44.290,68.901,38.140,46.769,-6.150,49.64326
0.652,22.089,44.258,68.885,38.390,46.796,-5.867,49.42421
0.654,21.994,44.232,68.867,38.641,46.874,-5.591,49.23972
0.656,21.915,44.178,68.848,38.892,46.933,-5.286,49.02242
0.658,21.830,44.163,68.828,39.142,46.999,-5.020,48.84216
0.660,21.783,44.099,68.807,39.393,47.023,-4.707,48.59963
0.662,21.715,44.047,68.784,39.643,47.069,-4.404,48.37949
0.664,21.616,43.999,68.760,39.893,47.144,-4.106,48.18042
0.666,21.567,43.959,68.735,40.143,47.167,-3.816,47.95884
0.668,21.524,43.955,68.708,40.393,47.184,-3.562,47.76375
0.670,21.463,43.907,68.681,40.643,47.218,-3.265,47.54389
0.672,21.441,43.859,68.652,40.892,47.211,-2.966,47.30024
0.674,21.442,43.817,68.621,41.142,47.179,-2.675,47.04745
0.676,21.409,43.763,68.590,41.391,47.180,-2.371,46.80544
0.678,21.352,43.736,68.557,41.641,47.205,-2.096,46.60075
0.680,21.364,43.696,68.523,41.890,47.159,-1.806,46.34249
0.682,21.317,43.643,68.488,42.138,47.171,-1.504,46.1104
0.684,21.301,43.622,68.451,42.387,47.151,-1.235,45.88482
0.686,21.318,43.565,68.414,42.635,47.096,-0.929,45.6104
0.688,21.295,43.512,68.375,42.884,47.079,-0.628,45.36309
0.690,21.254,43.453,68.334,43.132,47.080,-0.321,45.12275
0.692,21.289,43.405,68.293,43.380,47.003,-0.026,44.84407
0.694,21.247,43.368,68.250,43.627,47.003,0.259,44.62157
0.696,21.242,43.298,68.206,43.875,46.964,0.577,44.34985
0.698,21.217,43.267,68.161,44.122,46.943,0.855,44.12187
0.700,21.215,43.192,68.114,44.369,46.899,1.177,43.84459
0.702,21.206,43.157,68.067,44.616,46.861,1.458,43.60349
0.704,21.229,43.102,68.018,44.862,46.789,1.761,43.32525
0.706,21.192,43.071,67.968,45.109,46.776,2.037,43.10479
0.708,21.157,43.031,67.916,45.355,46.759,2.323,42.87599
0.710,21.179,43.028,67.863,45.600,46.685,2.572,42.63811
0.712,21.129,43.000,67.810,45.846,46.681,2.846,42.42793
0.714,21.105,42.989,67.754,46.091,46.650,3.102,42.21362
0.716,21.106,42.960,67.698,46.336,46.592,3.376,41.96852
0.718,21.088,42.927,67.640,46.581,46.553,3.653,41.73441
0.720,21.081,42.908,67.582,46.825,46.501,3.917,41.5022
0.722,21.073,42.877,67.522,47.069,46.448,4.192,41.26222
0.724,21.022,42.846,67.460,47.313,46.438,4.466,41.0507
0.726,20.991,42.781,67.398,47.556,46.407,4.775,40.80048
0.728,20.957,42.739,67.334,47.799,46.377,5.061,40.56911
0.730,20.911,42.691,67.269,48.042,46.358,5.351,40.34237
0.732,20.872,42.648,67.203,48.285,46.331,5.636,40.11512
0.734,20.812,42.584,67.136,48.527,46.324,5.943,39.88631
0.736,20.755,42.534,67.067,48.768,46.312,6.235,39.66575
0.738,20.677,42.462,66.997,49.010,46.320,6.548,39.44479
0.740,20.681,42.392,66.926,49.251,46.245,6.859,39.16921
0.742,20.634,42.337,66.854,49.492,46.220,7.155,38.93922
0.744,20.606,42.273,66.780,49.732,46.174,7.459,38.69047
0.746,20.583,42.226,66.706,49.972,46.123,7.746,38.45008
0.748,20.492,42.147,66.630,50.212,46.138,8.065,38.23608
0.750,20.489,42.106,66.553,50.451,46.064,8.345,37.98623
0.752,20.519,42.046,66.475,50.690,45.955,8.644,37.69943
0.754,20.489,41.960,66.395,50.928,45.906,8.969,37.43781
0.756,20.474,41.898,66.314,51.166,45.840,9.268,37.18215
0.758,20.453,41.827,66.233,51.404,45.780,9.577,36.92567
0.760,20.476,41.721,66.150,51.641,45.673,9.920,36.61266
0.762,20.458,41.614,66.065,51.878,45.607,10.263,36.32947
0.764,20.478,41.517,65.980,52.114,45.502,10.597,36.02604
0.766,20.475,41.432,65.893,52.350,45.418,10.918,35.74714
0.768,20.471,41.310,65.805,52.586,45.334,11.275,35.44532
0.770,20.508,41.192,65.716,52.821,45.209,11.629,35.11563
0.772,20.520,41.085,65.626,53.055,45.106,11.971,34.81197
0.774,20.578,40.974,65.535,53.289,44.956,12.315,34.47221
0.776,20.613,40.858,65.442,53.523,44.829,12.665,34.14665
0.778,20.650,40.735,65.349,53.756,44.699,13.021,33.81587
0.780,20.737,40.594,65.254,53.989,44.517,13.395,33.43477
0.782,20.783,40.496,65.158,54.221,44.375,13.725,33.11369
0.784,20.815,40.377,65.061,54.453,44.245,14.076,32.789
0.786,20.871,40.257,64.962,54.684,44.091,14.427,32.44699
0.788,20.967,40.132,64.863,54.915,43.895,14.783,32.07015
0.790,21.015,40.014,64.762,55.145,43.747,15.132,31.73629
0.792,21.057,39.892,64.660,55.375,43.603,15.483,31.40438
0.794,21.109,39.790,64.557,55.604,43.448,15.815,31.07709
0.796,21.142,39.681,64.453,55.833,43.311,16.152,30.76097
0.798,21.222,39.579,64.348,56.061,43.126,16.482,30.41322
0.800,21.284,39.468,64.241,56.289,42.958,16.820,30.07438
0.802,21.316,39.389,64.134,56.516,42.818,17.127,29.77837
0.804,21.405,39.286,64.025,56.743,42.620,17.457,29.4219
0.806,21.483,39.195,63.915,56.969,42.432,17.774,29.08306
0.808,21.520,39.099,63.804,57.194,42.285,18.095,28.77392
0.810,21.524,39.010,63.692,57.419,42.168,18.409,28.49606
