tiempo,COPX,COPY,TargetX,TargetY,ErrX,ErrY,ErrRadial
0.000,87.216,2.133,0.000,50.000,-87.216,47.867,99.48846
0.002,87.232,2.194,-0.063,50.000,-87.294,47.806,99.52747
0.004,87.260,2.246,-0.126,50.000,-87.385,47.754,99.58253
0.006,87.297,2.325,-0.188,50.000,-87.486,47.675,99.63274
0.008,87.368,2.414,-0.251,49.999,-87.619,47.585,99.70695
0.010,87.395,2.505,-0.314,49.999,-87.709,47.494,99.74265
0.012,87.447,2.591,-0.377,49.999,-87.824,47.408,99.8023
0.014,87.498,2.663,-0.440,49.998,-87.938,47.336,99.86845
0.016,87.517,2.699,-0.503,49.997,-88.019,47.299,99.92268
0.018,87.590,2.808,-0.565,49.997,-88.156,47.189,99.99114
0.020,87.646,2.863,-0.628,49.996,-88.274,47.133,100.0687
0.022,87.664,2.935,-0.691,49.995,-88.355,47.060,100.106
0.024,87.733,2.974,-0.754,49.994,-88.487,47.020,100.2036
0.026,87.733,3.012,-0.817,49.993,-88.550,46.981,100.2413
0.028,87.784,3.047,-0.880,49.992,-88.663,46.945,100.3245
0.030,87.833,3.098,-0.942,49.991,-88.776,46.893,100.3995
0.032,87.862,3.110,-1.005,49.990,-88.867,46.880,100.4742
0.034,87.894,3.148,-1.068,49.989,-88.962,46.841,100.5403
0.036,87.950,3.181,-1.131,49.987,-89.081,46.806,100.629
0.038,87.960,3.228,-1.194,49.986,-89.154,46.758,100.671
0.040,88.005,3.258,-1.257,49.984,-89.262,46.726,100.752
0.042,88.033,3.237,-1.319,49.983,-89.353,46.746,100.8417
0.044,88.083,3.266,-1.382,49.981,-89.465,46.715,100.9269
0.046,88.129,3.296,-1.445,49.979,-89.574,46.683,101.0092
0.048,88.156,3.312,-1.508,49.977,-89.664,46.666,101.0809
0.050,88.141,3.318,-1.571,49.975,-89.712,46.657,101.1193
0.052,88.169,3.308,-1.633,49.973,-89.802,46.665,101.203
0.054,88.214,3.307,-1.696,49.971,-89.911,46.664,101.2989
0.056,88.297,3.293,-1.759,49.969,-90.056,46.676,101.4333
0.058,88.259,3.296,-1.822,49.967,-90.081,46.670,101.4527
0.060,88.355,3.297,-1.885,49.964,-90.240,46.668,101.5929
0.062,88.384,3.304,-1.947,49.962,-90.331,46.658,101.6694
0.064,88.415,3.298,-2.010,49.960,-90.426,46.661,101.7549
0.066,88.424,3.302,-2.073,49.957,-90.497,46.655,101.8152
0.068,88.474,3.328,-2.136,49.954,-90.610,46.626,101.9028
0.070,88.484,3.318,-2.198,49.952,-90.682,46.634,101.9705
0.072,88.567,3.331,-2.261,49.949,-90.828,46.618,102.0926
0.074,88.580,3.318,-2.324,49.946,-90.904,46.628,102.1653
0.076,88.612,3.335,-2.387,49.943,-90.999,46.608,102.2403
0.078,88.676,3.340,-2.449,49.940,-91.125,46.600,102.3493
0.080,88.708,3.349,-2.512,49.937,-91.220,46.588,102.4284
0.082,88.740,3.361,-2.575,49.934,-91.315,46.573,102.5061
0.084,88.819,3.366,-2.638,49.930,-91.456,46.564,102.6279
0.086,88.823,3.376,-2.700,49.927,-91.523,46.551,102.6817
0.088,88.901,3.368,-2.763,49.924,-91.664,46.556,102.8094
0.090,88.925,3.370,-2.826,49.920,-91.751,46.550,102.884
0.092,88.962,3.384,-2.889,49.916,-91.850,46.533,102.9649
0.094,89.017,3.351,-2.951,49.913,-91.969,46.562,103.0835
0.096,89.040,3.327,-3.014,49.909,-92.055,46.582,103.1693
0.098,89.063,3.303,-3.077,49.905,-92.140,46.602,103.2544
0.100,89.049,3.302,-3.140,49.901,-92.188,46.599,103.2965
0.102,89.099,3.266,-3.202,49.897,-92.301,46.631,103.4115
0.104,89.127,3.243,-3.265,49.893,-92.392,46.651,103.5018
0.106,89.173,3.202,-3.328,49.889,-92.501,46.687,103.615
0.108,89.177,3.169,-3.390,49.885,-92.568,46.716,103.6879
0.110,89.218,3.159,-3.453,49.881,-92.671,46.722,103.7829
0.112,89.230,3.140,-3.516,49.876,-92.746,46.736,103.8562
0.114,89.281,3.086,-3.578,49.872,-92.859,46.786,103.9795
0.116,89.285,3.058,-3.641,49.867,-92.926,46.809,104.0495
0.118,89.279,3.018,-3.704,49.863,-92.983,46.845,104.1166
0.120,89.325,2.969,-3.766,49.858,-93.091,46.889,104.2331
0.122,89.339,2.897,-3.829,49.853,-93.168,46.956,104.3317
0.124,89.362,2.852,-3.892,49.848,-93.254,46.996,104.4264
0.126,89.399,2.812,-3.954,49.843,-93.354,47.032,104.5318
0.128,89.380,2.753,-4.017,49.838,-93.397,47.086,104.595
0.130,89.436,2.691,-4.080,49.833,-93.515,47.142,104.7257
0.132,89.458,2.654,-4.142,49.828,-93.600,47.174,104.816
0.134,89.481,2.593,-4.205,49.823,-93.686,47.230,104.9178
0.136,89.510,2.530,-4.267,49.818,-93.777,47.287,105.0247
0.138,89.546,2.484,-4.330,49.812,-93.876,47.328,105.132
0.140,89.565,2.411,-4.393,49.807,-93.958,47.395,105.2351
0.142,89.606,2.360,-4.455,49.801,-94.061,47.441,105.3474
0.144,89.616,2.304,-4.518,49.795,-94.134,47.491,105.4349
0.146,89.652,2.231,-4.580,49.790,-94.232,47.558,105.5535
0.148,89.648,2.157,-4.643,49.784,-94.291,47.627,105.6366
0.150,89.699,2.088,-4.705,49.778,-94.404,47.690,105.7662
0.152,89.667,2.037,-4.768,49.772,-94.435,47.735,105.8145
0.154,89.659,1.945,-4.831,49.766,-94.489,47.821,105.9011
0.156,89.710,1.876,-4.893,49.760,-94.603,47.884,106.0317
0.158,89.744,1.822,-4.956,49.754,-94.699,47.932,106.1388
0.160,89.726,1.747,-5.018,49.748,-94.744,48.001,106.2102
0.162,89.736,1.680,-5.081,49.741,-94.817,48.061,106.302
0.164,89.742,1.625,-5.143,49.735,-94.885,48.110,106.3849
0.166,89.776,1.589,-5.206,49.728,-94.981,48.139,106.4837
0.168,89.822,1.521,-5.268,49.722,-95.090,48.201,106.6087
0.170,89.846,1.470,-5.331,49.715,-95.177,48.245,106.7065
0.172,89.884,1.424,-5.393,49.708,-95.277,48.284,106.8127
0.174,89.888,1.369,-5.455,49.701,-95.343,48.333,106.8944
0.176,89.912,1.292,-5.518,49.695,-95.430,48.402,107.003
0.178,89.921,1.214,-5.580,49.688,-95.501,48.473,107.0986
0.180,89.948,1.160,-5.643,49.681,-95.591,48.521,107.2005
0.182,89.995,1.092,-5.705,49.673,-95.700,48.581,107.325
0.184,89.962,1.025,-5.768,49.666,-95.730,48.641,107.3788
0.186,90.009,0.949,-5.830,49.659,-95.839,48.710,107.5068
0.188,89.971,0.881,-5.892,49.652,-95.864,48.770,107.5566
0.190,90.008,0.810,-5.955,49.644,-95.963,48.834,107.6739
0.192,90.027,0.746,-6.017,49.637,-96.044,48.890,107.7717
0.194,90.032,0.684,-6.080,49.629,-96.111,48.945,107.8562
0.196,90.054,0.620,-6.142,49.621,-96.196,49.001,107.9572
0.198,90.087,0.531,-6.204,49.614,-96.292,49.083,108.0795
0.200,90.105,0.441,-6.267,49.606,-96.372,49.165,108.1882
0.202,90.069,0.375,-6.329,49.598,-96.398,49.223,108.2378
0.204,90.088,0.295,-6.391,49.590,-96.479,49.295,108.3432
0.206,90.083,0.184,-6.454,49.582,-96.536,49.398,108.4407
0.208,90.083,0.114,-6.516,49.574,-96.599,49.460,108.525
0.210,90.092,0.030,-6.578,49.565,-96.671,49.535,108.6231
0.212,90.074,-0.080,-6.640,49.557,-96.715,49.637,108.7087
0.214,90.104,-0.150,-6.703,49.549,-96.807,49.698,108.8184
0.216,90.136,-0.223,-6.765,49.540,-96.901,49.763,108.9324
0.218,90.119,-0.310,-6.827,49.532,-96.946,49.841,109.0077
0.220,90.091,-0.410,-6.890,49.523,-96.980,49.933,109.0803
0.222,90.125,-0.484,-6.952,49.514,-97.077,49.998,109.1956
0.224,90.140,-0.562,-7.014,49.506,-97.153,50.067,109.2957
0.226,90.102,-0.621,-7.076,49.497,-97.178,50.118,109.3409
0.228,90.108,-0.717,-7.138,49.488,-97.246,50.205,109.4414
0.230,90.113,-0.786,-7.201,49.479,-97.314,50.265,109.5288
0.232,90.085,-0.859,-7.263,49.470,-97.348,50.329,109.5885
0.234,90.096,-0.945,-7.325,49.461,-97.421,50.406,109.6886
0.236,90.082,-0.995,-7.387,49.451,-97.469,50.447,109.7503
0.238,90.088,-1.028,-7.449,49.442,-97.537,50.470,109.821
0.240,90.080,-1.074,-7.511,49.433,-97.591,50.506,109.886
0.242,90.108,-1.081,-7.573,49.423,-97.682,50.504,109.9653
0.244,90.109,-1.088,-7.635,49.414,-97.744,50.502,110.02
0.246,90.120,-1.132,-7.698,49.404,-97.817,50.535,110.1003
0.248,90.119,-1.108,-7.760,49.394,-97.879,50.502,110.1397
0.250,90.130,-1.149,-7.822,49.384,-97.952,50.534,110.2187
0.252,90.177,-1.170,-7.884,49.375,-98.061,50.545,110.3207
0.254,90.167,-1.186,-7.946,49.365,-98.112,50.550,110.3693
0.256,90.175,-1.197,-8.008,49.355,-98.183,50.551,110.4322
0.258,90.188,-1.230,-8.070,49.344,-98.258,50.574,110.5099
0.260,90.141,-1.258,-8.132,49.334,-98.273,50.593,110.5314
0.262,90.113,-1.297,-8.194,49.324,-98.307,50.621,110.5745
0.264,90.137,-1.355,-8.256,49.314,-98.392,50.669,110.6725
0.266,90.090,-1.367,-8.318,49.303,-98.408,50.670,110.6867
0.268,90.090,-1.395,-8.380,49.293,-98.470,50.688,110.7502
0.270,90.099,-1.432,-8.442,49.282,-98.541,50.715,110.8257
0.272,90.057,-1.484,-8.504,49.272,-98.560,50.756,110.8617
0.274,90.094,-1.496,-8.566,49.261,-98.659,50.757,110.95
0.276,90.071,-1.520,-8.627,49.250,-98.698,50.770,110.9907
0.278,90.080,-1.549,-8.689,49.239,-98.769,50.789,111.0622
0.280,90.038,-1.598,-8.751,49.228,-98.789,50.826,111.0968
0.282,90.029,-1.659,-8.813,49.217,-98.842,50.876,111.1668
0.284,90.010,-1.703,-8.875,49.206,-98.885,50.909,111.2199
0.286,89.986,-1.747,-8.937,49.195,-98.923,50.942,111.2691
0.288,89.976,-1.800,-8.998,49.184,-98.974,50.984,111.334
0.290,89.952,-1.853,-9.060,49.172,-99.013,51.025,111.3871
0.292,89.929,-1.870,-9.122,49.161,-99.051,51.031,111.4235
0.294,89.934,-1.910,-9.184,49.149,-99.118,51.060,111.4962
0.296,89.957,-1.955,-9.246,49.138,-99.203,51.093,111.5871
0.298,89.944,-1.970,-9.307,49.126,-99.251,51.096,111.6314
0.300,89.910,-2.033,-9.369,49.114,-99.279,51.148,111.68
0.302,89.915,-2.065,-9.431,49.103,-99.346,51.168,111.7489
0.304,89.896,-2.080,-9.492,49.091,-99.389,51.171,111.788
0.306,89.915,-2.104,-9.554,49.079,-99.469,51.183,111.8649
0.308,89.925,-2.138,-9.616,49.067,-99.540,51.204,111.9382
0.310,89.892,-2.206,-9.677,49.055,-99.570,51.260,111.9897
0.312,89.901,-2.230,-9.739,49.042,-99.641,51.273,112.0585
0.314,89.925,-2.263,-9.801,49.030,-99.725,51.293,112.1434
0.316,89.883,-2.318,-9.862,49.018,-99.746,51.336,112.1809
0.318,89.870,-2.341,-9.924,49.005,-99.794,51.346,112.228
0.320,89.860,-2.386,-9.985,48.993,-99.846,51.379,112.29
0.322,89.894,-2.437,-10.047,48.980,-99.941,51.417,112.3916
0.324,89.825,-2.455,-10.109,48.968,-99.933,51.422,112.3873
0.326,89.849,-2.501,-10.170,48.955,-100.019,51.455,112.4789
0.328,89.873,-2.538,-10.232,48.942,-100.105,51.480,112.5661
0.330,89.859,-2.566,-10.293,48.929,-100.152,51.495,112.6154
0.332,89.901,-2.622,-10.355,48.916,-100.256,51.538,112.7272
0.334,89.864,-2.684,-10.416,48.903,-100.280,51.587,112.7715
0.336,89.879,-2.735,-10.478,48.890,-100.356,51.625,112.8565
0.338,89.894,-2.824,-10.539,48.877,-100.432,51.701,112.9586
0.340,89.885,-2.891,-10.600,48.863,-100.486,51.754,113.0304
0.342,89.862,-2.996,-10.662,48.850,-100.524,51.846,113.1061
0.344,89.873,-3.092,-10.723,48.837,-100.596,51.928,113.2083
0.346,89.790,-3.195,-10.784,48.823,-100.574,52.018,113.2304
0.348,89.792,-3.294,-10.846,48.810,-100.638,52.103,113.3255
0.350,89.742,-3.388,-10.907,48.796,-100.649,52.183,113.3724
0.352,89.691,-3.495,-10.968,48.782,-100.660,52.277,113.4251
0.354,89.665,-3.557,-11.030,48.768,-100.695,52.325,113.478
0.356,89.633,-3.643,-11.091,48.754,-100.725,52.397,113.5379
0.358,89.597,-3.736,-11.152,48.740,-100.750,52.477,113.597
0.360,89.542,-3.812,-11.214,48.726,-100.755,52.538,113.6306
0.362,89.491,-3.884,-11.275,48.712,-100.766,52.596,113.6664
0.364,89.459,-3.937,-11.336,48.698,-100.795,52.635,113.7104
0.366,89.385,-4.021,-11.397,48.684,-100.782,52.705,113.7318
0.368,89.385,-4.111,-11.458,48.669,-100.843,52.780,113.8205
0.370,89.359,-4.186,-11.519,48.655,-100.879,52.841,113.8799
0.372,89.304,-4.244,-11.581,48.640,-100.885,52.884,113.9057
0.374,89.272,-4.318,-11.642,48.626,-100.914,52.944,113.9595
0.376,89.219,-4.370,-11.703,48.611,-100.922,52.981,113.9835
0.378,89.140,-4.438,-11.764,48.596,-100.904,53.035,113.9927
0.380,89.095,-4.519,-11.825,48.582,-100.919,53.100,114.0367
0.382,89.055,-4.572,-11.886,48.567,-100.941,53.139,114.0734
0.384,88.952,-4.649,-11.947,48.552,-100.899,53.200,114.0656
0.386,88.909,-4.722,-12.008,48.537,-100.917,53.259,114.1085
0.388,88.854,-4.792,-12.069,48.522,-100.923,53.314,114.1394
0.390,88.791,-4.862,-12.130,48.506,-100.921,53.368,114.1628
0.392,88.682,-4.926,-12.191,48.491,-100.873,53.417,114.1433
0.394,88.608,-5.003,-12.252,48.476,-100.860,53.479,114.1611
0.396,88.494,-5.050,-12.313,48.460,-100.807,53.510,114.1288
0.398,88.403,-5.105,-12.374,48.445,-100.777,53.550,114.1208
0.400,88.317,-5.150,-12.434,48.429,-100.752,53.579,114.1127
0.402,88.279,-5.172,-12.495,48.413,-100.774,53.585,114.1348
0.404,88.183,-5.222,-12.556,48.398,-100.739,53.620,114.1206
0.406,88.083,-5.272,-12.617,48.382,-100.700,53.654,114.1015
0.408,87.987,-5.302,-12.678,48.366,-100.664,53.668,114.077
0.410,87.942,-5.332,-12.739,48.350,-100.681,53.682,114.0979
0.412,87.865,-5.357,-12.799,48.334,-100.664,53.691,114.0875
0.414,87.765,-5.351,-12.860,48.318,-100.625,53.669,114.043
0.416,87.715,-5.381,-12.921,48.302,-100.636,53.683,114.0591
0.418,87.602,-5.358,-12.981,48.285,-100.583,53.643,113.9938
0.420,87.534,-5.354,-13.042,48.269,-100.576,53.623,113.978
0.422,87.471,-5.323,-13.103,48.253,-100.574,53.575,113.9532
0.424,87.377,-5.322,-13.163,48.236,-100.540,53.558,113.9159
0.426,87.313,-5.284,-13.224,48.220,-100.537,53.504,113.8877
0.428,87.268,-5.246,-13.285,48.203,-100.552,53.449,113.8753
0.430,87.186,-5.214,-13.345,48.186,-100.531,53.400,113.8337
0.432,87.113,-5.212,-13.406,48.169,-100.518,53.381,113.8133
0.434,87.044,-5.200,-13.466,48.152,-100.510,53.353,113.7931
0.436,86.976,-5.180,-13.527,48.136,-100.503,53.316,113.7689
0.438,86.875,-5.175,-13.587,48.119,-100.462,53.294,113.7226
0.440,86.792,-5.203,-13.648,48.101,-100.440,53.304,113.7079
0.442,86.696,-5.213,-13.708,48.084,-100.404,53.297,113.6733
0.444,86.568,-5.232,-13.768,48.067,-100.336,53.299,113.6138
0.446,86.519,-5.218,-13.829,48.050,-100.348,53.268,113.6094
0.448,86.368,-5.255,-13.889,48.032,-100.258,53.287,113.5388
0.450,86.308,-5.247,-13.950,48.015,-100.258,53.262,113.5272
0.452,86.194,-5.258,-14.010,47.997,-100.204,53.255,113.4761
0.454,86.121,-5.259,-14.070,47.979,-100.191,53.238,113.4574
0.456,86.040,-5.262,-14.130,47.962,-100.170,53.224,113.4324
0.458,85.947,-5.276,-14.191,47.944,-100.138,53.220,113.4013
0.460,85.901,-5.280,-14.251,47.926,-100.152,53.206,113.4077
0.462,85.837,-5.308,-14.311,47.908,-100.148,53.216,113.4094
0.464,85.722,-5.317,-14.371,47.890,-100.093,53.207,113.3565
0.466,85.676,-5.347,-14.432,47.872,-100.107,53.219,113.3742
0.468,85.588,-5.363,-14.492,47.854,-100.080,53.217,113.349
0.470,85.546,-5.393,-14.552,47.836,-100.098,53.228,113.3706
0.472,85.473,-5.387,-14.612,47.817,-100.085,53.204,113.3475
0.474,85.409,-5.392,-14.672,47.799,-100.081,53.191,113.3383
0.476,85.326,-5.412,-14.732,47.780,-100.058,53.192,113.3184
0.478,85.275,-5.415,-14.792,47.762,-100.068,53.177,113.3194
0.480,85.240,-5.404,-14.852,47.743,-100.092,53.147,113.3269
0.482,85.184,-5.384,-14.912,47.725,-100.097,53.109,113.3131
0.484,85.135,-5.347,-14.972,47.706,-100.107,53.053,113.2958
0.486,85.088,-5.339,-15.032,47.687,-100.120,53.026,113.2952
0.488,85.056,-5.321,-15.092,47.668,-100.148,52.989,113.3023
0.490,84.983,-5.304,-15.152,47.649,-100.134,52.953,113.2738
0.492,84.968,-5.270,-15.212,47.630,-100.180,52.900,113.2892
0.494,84.901,-5.253,-15.271,47.611,-100.172,52.863,113.2652
0.496,84.808,-5.227,-15.331,47.592,-100.139,52.819,113.2153
0.498,84.739,-5.200,-15.391,47.572,-100.130,52.772,113.1852
0.500,84.707,-5.151,-15.451,47.553,-100.158,52.704,113.1781
0.502,84.678,-5.139,-15.511,47.533,-100.189,52.673,113.1908
0.504,84.627,-5.078,-15.570,47.514,-100.197,52.592,113.1609
0.506,84.540,-5.037,-15.630,47.494,-100.170,52.531,113.1082
0.508,84.510,-5.016,-15.690,47.475,-100.200,52.490,113.1158
0.510,84.406,-4.980,-15.749,47.455,-100.156,52.435,113.051
0.512,84.359,-4.980,-15.809,47.435,-100.168,52.415,113.0528
0.514,84.247,-4.945,-15.869,47.415,-100.115,52.360,112.9809
0.516,84.147,-4.928,-15.928,47.395,-100.075,52.323,112.9278
0.518,84.067,-4.917,-15.988,47.375,-100.055,52.292,112.8959
0.520,83.968,-4.915,-16.047,47.355,-100.015,52.270,112.8498
0.522,83.874,-4.911,-16.107,47.335,-99.980,52.245,112.8081
0.524,83.805,-4.884,-16.166,47.314,-99.972,52.199,112.7787
0.526,83.733,-4.841,-16.226,47.294,-99.959,52.135,112.7377
0.528,83.696,-4.820,-16.285,47.274,-99.981,52.094,112.739
0.530,83.659,-4.775,-16.344,47.253,-100.004,52.028,112.7281
0.532,83.618,-4.720,-16.404,47.233,-100.022,51.952,112.7095
0.534,83.581,-4.692,-16.463,47.212,-100.044,51.904,112.7067
0.536,83.562,-4.638,-16.522,47.191,-100.085,51.829,112.7085
0.538,83.549,-4.584,-16.582,47.170,-100.131,51.755,112.7151
0.540,83.521,-4.535,-16.641,47.150,-100.162,51.684,112.7106
0.542,83.512,-4.486,-16.700,47.129,-100.213,51.614,112.7235
0.544,83.489,-4.414,-16.759,47.108,-100.248,51.522,112.7128
0.546,83.508,-4.343,-16.819,47.086,-100.327,51.429,112.7405
0.548,83.518,-4.268,-16.878,47.065,-100.396,51.333,112.7581
0.550,83.565,-4.176,-16.937,47.044,-100.502,51.220,112.8013
0.552,83.607,-4.084,-16.996,47.023,-100.603,51.107,112.8402
0.554,83.602,-3.976,-17.055,47.001,-100.657,50.978,112.8299
0.556,83.667,-3.887,-17.114,46.980,-100.781,50.867,112.8902
0.558,83.759,-3.775,-17.173,46.958,-100.932,50.733,112.9654
0.560,83.785,-3.691,-17.232,46.937,-101.017,50.628,112.9937
0.562,83.821,-3.580,-17.291,46.915,-101.113,50.495,113.0198
0.564,83.893,-3.470,-17.350,46.893,-101.243,50.363,113.0774
0.566,83.925,-3.395,-17.409,46.871,-101.334,50.266,113.1159
0.568,83.987,-3.292,-17.468,46.849,-101.455,50.141,113.1693
0.570,84.040,-3.213,-17.527,46.828,-101.567,50.041,113.2247
0.572,84.037,-3.105,-17.586,46.805,-101.622,49.911,113.2173
0.574,84.133,-3.000,-17.644,46.783,-101.778,49.784,113.3008
0.576,84.172,-2.921,-17.703,46.761,-101.875,49.682,113.3438
0.578,84.216,-2.814,-17.762,46.739,-101.978,49.552,113.3792
0.580,84.237,-2.739,-17.821,46.716,-102.058,49.455,113.4092
0.582,84.303,-2.636,-17.879,46.694,-102.183,49.330,113.4671
0.584,84.328,-2.549,-17.938,46.672,-102.266,49.220,113.4947
0.586,84.399,-2.455,-17.997,46.649,-102.396,49.104,113.5613
0.588,84.471,-2.355,-18.055,46.626,-102.526,48.981,113.6255
0.590,84.505,-2.260,-18.114,46.604,-102.618,48.863,113.658
0.592,84.586,-2.185,-18.172,46.581,-102.758,48.766,113.7425
0.594,84.671,-2.084,-18.231,46.558,-102.901,48.642,113.819
0.596,84.718,-2.004,-18.289,46.535,-103.008,48.539,113.8707
0.598,84.776,-1.905,-18.348,46.512,-103.124,48.417,113.9245
0.600,84.848,-1.819,-18.406,46.489,-103.255,48.308,113.9961
0.602,84.870,-1.747,-18.465,46.466,-103.334,48.212,114.0279
0.604,84.942,-1.661,-18.523,46.442,-103.465,48.103,114.1006
0.606,85.001,-1.580,-18.581,46.419,-103.582,47.999,114.1629
0.608,85.059,-1.499,-18.640,46.396,-103.698,47.894,114.2244
0.610,85.122,-1.395,-18.698,46.372,-103.820,47.767,114.2811
0.612,85.192,-1.332,-18.756,46.349,-103.948,47.680,114.362
0.614,85.315,-1.202,-18.814,46.325,-104.130,47.527,114.4632
0.616,85.377,-1.143,-18.873,46.301,-104.250,47.445,114.5382
0.618,85.472,-1.040,-18.931,46.278,-104.402,47.317,114.6245
0.620,85.530,-0.962,-18.989,46.254,-104.519,47.216,114.6885
0.622,85.629,-0.916,-19.047,46.230,-104.676,47.145,114.8031
0.624,85.721,-0.872,-19.105,46.206,-104.826,47.078,114.9121
0.626,85.840,-0.789,-19.163,46.182,-105.003,46.971,115.0301
0.628,85.903,-0.745,-19.221,46.158,-105.124,46.903,115.1127
0.630,85.986,-0.700,-19.279,46.134,-105.265,46.834,115.2135
0.632,86.116,-0.635,-19.337,46.109,-105.453,46.744,115.3485
0.634,86.258,-0.559,-19.395,46.085,-105.653,46.644,115.4913
0.636,86.350,-0.513,-19.453,46.061,-105.803,46.574,115.6002
0.638,86.480,-0.452,-19.511,46.036,-105.991,46.488,115.7373
0.640,86.604,-0.362,-19.569,46.012,-106.173,46.373,115.8586
0.642,86.756,-0.290,-19.626,45.987,-106.383,46.277,116.0126
0.644,86.866,-0.228,-19.684,45.962,-106.551,46.190,116.1316
0.646,86.959,-0.134,-19.742,45.937,-106.701,46.072,116.2223
0.648,87.064,-0.081,-19.800,45.913,-106.864,45.994,116.3413
0.650,87.174,0.018,-19.857,45.888,-107.032,45.870,116.4469
0.652,87.260,0.063,-19.915,45.863,-107.175,45.800,116.5508
0.654,87.376,0.148,-19.973,45.838,-107.349,45.689,116.6672
0.656,87.436,0.217,-20.030,45.813,-107.466,45.596,116.7389
0.658,87.541,0.272,-20.088,45.787,-107.629,45.515,116.8574
0.660,87.610,0.346,-20.145,45.762,-107.756,45.416,116.9354
0.662,87.702,0.423,-20.203,45.737,-107.905,45.314,117.0332
0.664,87.771,0.488,-20.260,45.711,-108.032,45.223,117.1153
0.666,87.822,0.560,-20.318,45.686,-108.139,45.126,117.1772
0.668,87.938,0.660,-20.375,45.660,-108.313,45.001,117.2893
0.670,88.044,0.745,-20.432,45.635,-108.477,44.889,117.3975
0.672,88.131,0.818,-20.490,45.609,-108.621,44.791,117.4935
0.674,88.261,0.935,-20.547,45.583,-108.808,44.649,117.612
0.676,88.339,1.019,-20.604,45.557,-108.943,44.538,117.6957
0.678,88.459,1.107,-20.662,45.531,-109.121,44.424,117.8168
0.680,88.559,1.204,-20.719,45.505,-109.278,44.301,117.9163
0.682,88.647,1.301,-20.776,45.479,-109.423,44.178,118.0042
0.684,88.746,1.384,-20.833,45.453,-109.579,44.069,118.1084
0.686,88.827,1.450,-20.890,45.427,-109.718,43.977,118.2029
0.688,88.937,1.533,-20.947,45.401,-109.885,43.868,118.3173
0.690,88.994,1.592,-21.004,45.374,-109.999,43.782,118.3916
0.692,89.103,1.684,-21.061,45.348,-110.164,43.663,118.5018
0.694,89.194,1.779,-21.118,45.321,-110.312,43.543,118.5945
0.696,89.298,1.848,-21.175,45.295,-110.474,43.447,118.71
0.698,89.371,1.928,-21.232,45.268,-110.603,43.340,118.7912
0.700,89.481,2.026,-21.289,45.241,-110.770,43.215,118.9014
0.702,89.618,2.121,-21.346,45.215,-110.963,43.093,119.0374
0.704,89.700,2.231,-21.403,45.188,-111.102,42.956,119.1174
0.706,89.822,2.312,-21.459,45.161,-111.281,42.849,119.2453
0.708,89.926,2.416,-21.516,45.134,-111.442,42.718,119.3486
0.710,90.020,2.505,-21.573,45.107,-111.592,42.602,119.4477
0.712,90.124,2.593,-21.629,45.080,-111.754,42.486,119.5573
0.714,90.228,2.679,-21.686,45.052,-111.914,42.374,119.6676
0.716,90.303,2.768,-21.743,45.025,-112.046,42.257,119.7493
0.718,90.450,2.892,-21.799,44.998,-112.249,42.106,119.8864
0.720,90.563,2.992,-21.856,44.970,-112.418,41.978,120.0003
0.722,90.712,3.098,-21.912,44.943,-112.625,41.845,120.1471
0.724,90.873,3.199,-21.969,44.915,-112.841,41.717,120.3056
0.726,90.971,3.296,-22.025,44.888,-112.996,41.591,120.4077
0.728,91.118,3.394,-22.082,44.860,-113.200,41.466,120.5554
0.730,91.259,3.508,-22.138,44.832,-113.397,41.324,120.6917
0.732,91.424,3.593,-22.194,44.804,-113.619,41.211,120.8615
0.734,91.552,3.687,-22.251,44.776,-113.803,41.090,120.9934
0.736,91.670,3.739,-22.307,44.748,-113.977,41.009,121.1303
0.738,91.826,3.829,-22.363,44.720,-114.189,40.891,121.2896
0.740,91.906,3.928,-22.419,44.692,-114.326,40.764,121.3757
0.742,91.997,3.954,-22.475,44.664,-114.472,40.709,121.4955
0.744,92.103,4.014,-22.531,44.636,-114.634,40.622,121.6188
0.746,92.208,4.108,-22.587,44.607,-114.796,40.500,121.7302
0.748,92.361,4.128,-22.644,44.579,-115.004,40.451,121.9111
0.750,92.482,4.175,-22.700,44.550,-115.182,40.375,122.0531
0.752,92.538,4.209,-22.755,44.522,-115.294,40.313,122.1382
0.754,92.659,4.258,-22.811,44.493,-115.471,40.235,122.2796
0.756,92.812,4.276,-22.867,44.464,-115.680,40.188,122.4618
0.758,92.905,4.303,-22.923,44.436,-115.828,40.132,122.5833
0.760,93.006,4.334,-22.979,44.407,-115.986,40.073,122.713
0.762,93.113,4.330,-23.035,44.378,-116.148,40.048,122.8584
0.764,93.187,4.364,-23.091,44.349,-116.277,39.984,122.96
0.766,93.335,4.376,-23.146,44.320,-116.481,39.944,123.1397
0.768,93.474,4.379,-23.202,44.291,-116.676,39.912,123.314
0.770,93.567,4.414,-23.258,44.262,-116.824,39.848,123.4333
0.772,93.673,4.424,-23.313,44.232,-116.987,39.808,123.574
0.774,93.747,4.453,-23.369,44.203,-117.116,39.750,123.678
0.776,93.862,4.494,-23.424,44.174,-117.287,39.679,123.8167
0.778,93.964,4.505,-23.480,44.144,-117.444,39.639,123.953
0.780,94.066,4.552,-23.535,44.115,-117.601,39.563,124.0775
0.782,94.187,4.563,-23.591,44.085,-117.778,39.522,124.2317
0.784,94.259,4.580,-23.646,44.055,-117.905,39.476,124.3382
