tiempo,COPX,COPY,TargetX,TargetY,ErrX,ErrY,ErrRadial
0.140,8.392,-22.168,-5.232,53.937,-13.624,76.105,73.70252
0.142,8.425,-22.153,-5.468,53.849,-13.893,76.002,73.70049
0.144,8.479,-22.129,-5.703,53.761,-14.182,75.890,73.69747
0.146,8.481,-22.138,-5.938,53.672,-14.419,75.810,73.70744
0.148,8.495,-22.120,-6.172,53.581,-14.668,75.701,73.69495
0.150,8.567,-22.111,-6.406,53.489,-14.973,75.600,73.7123
0.152,8.544,-22.118,-6.640,53.396,-15.183,75.513,73.70916
0.154,8.606,-22.094,-6.873,53.301,-15.478,75.396,73.70917
0.156,8.619,-22.071,-7.105,53.206,-15.724,75.277,73.69157
0.158,8.611,-22.068,-7.337,53.109,-15.948,75.177,73.68327
0.160,8.699,-22.037,-7.569,53.012,-16.268,75.049,73.68641
0.162,8.662,-22.075,-7.800,52.913,-16.462,74.988,73.70472
0.164,8.736,-22.048,-8.030,52.813,-16.767,74.860,73.70563
0.166,8.685,-22.031,-8.260,52.711,-16.945,74.742,73.66698
0.168,8.716,-22.003,-8.490,52.609,-17.205,74.612,73.65028
0.170,8.735,-22.004,-8.719,52.505,-17.454,74.509,73.65505
0.172,8.759,-21.989,-8.947,52.401,-17.707,74.389,73.64657
0.174,8.750,-21.987,-9.175,52.295,-17.925,74.282,73.63631
0.176,8.772,-21.990,-9.403,52.188,-18.174,74.177,73.64304
0.178,8.771,-21.950,-9.629,52.080,-18.400,74.030,73.60134
0.180,8.750,-21.934,-9.856,51.970,-18.606,73.904,73.57259
0.182,8.752,-21.923,-10.082,51.860,-18.833,73.782,73.55665
0.184,8.726,-21.911,-10.307,51.748,-19.033,73.659,73.52884
0.186,8.667,-21.929,-10.531,51.636,-19.199,73.564,73.51308
0.188,8.640,-21.902,-10.755,51.522,-19.395,73.424,73.46988
0.190,8.587,-21.902,-10.979,51.407,-19.566,73.308,73.4385
0.192,8.501,-21.911,-11.202,51.291,-19.702,73.202,73.40117
0.194,8.414,-21.922,-11.424,51.174,-19.838,73.095,73.36398
0.196,8.357,-21.951,-11.646,51.055,-20.003,73.006,73.35535
0.198,8.263,-21.991,-11.867,50.936,-20.130,72.927,73.33955
0.200,8.153,-22.028,-12.088,50.815,-20.241,72.844,73.31324
0.202,8.052,-22.052,-12.308,50.694,-20.360,72.746,73.2779
0.204,7.960,-22.081,-12.527,50.571,-20.487,72.652,73.25073
0.206,7.777,-22.130,-12.746,50.447,-20.523,72.577,73.199
0.208,7.700,-22.179,-12.964,50.322,-20.664,72.501,73.19351
0.210,7.617,-22.265,-13.181,50.196,-20.798,72.461,73.21777
0.212,7.510,-22.293,-13.398,50.069,-20.908,72.363,73.17931
0.214,7.359,-22.354,-13.614,49.941,-20.973,72.295,73.14826
0.216,7.311,-22.441,-13.830,49.812,-21.140,72.252,73.18587
0.218,7.208,-22.529,-14.045,49.681,-21.253,72.210,73.19907
0.220,7.106,-22.616,-14.259,49.550,-21.364,72.165,73.20995
0.222,7.087,-22.675,-14.472,49.417,-21.559,72.092,73.23424
0.224,6.976,-22.748,-14.685,49.284,-21.662,72.032,73.22711
0.226,6.867,-22.805,-14.897,49.149,-21.764,71.954,73.20572
0.228,6.817,-22.876,-15.109,49.013,-21.926,71.889,73.22292
0.230,6.756,-22.963,-15.320,48.876,-22.075,71.840,73.24817
0.232,6.713,-23.038,-15.530,48.739,-22.243,71.777,73.27091
0.234,6.685,-23.090,-15.739,48.600,-22.424,71.689,73.27833
0.236,6.587,-23.184,-15.948,48.460,-22.535,71.644,73.29049
0.238,6.558,-23.243,-16.156,48.319,-22.714,71.562,73.30283
0.240,6.523,-23.345,-16.363,48.177,-22.886,71.521,73.34866
0.242,6.486,-23.393,-16.570,48.034,-23.056,71.427,73.34691
0.244,6.444,-23.477,-16.776,47.889,-23.219,71.366,73.37186
0.246,6.386,-23.557,-16.981,47.744,-23.367,71.302,73.38633
0.248,6.358,-23.630,-17.186,47.598,-23.544,71.228,73.40737
0.250,6.296,-23.719,-17.389,47.451,-23.685,71.170,73.4246
0.252,6.233,-23.807,-17.592,47.303,-23.825,71.109,73.44037
0.254,6.185,-23.862,-17.794,47.153,-23.979,71.016,73.43372
0.256,6.107,-23.951,-17.996,47.003,-24.103,70.954,73.44048
0.258,6.072,-24.039,-18.197,46.852,-24.268,70.890,73.46693
0.260,5.967,-24.117,-18.397,46.700,-24.363,70.817,73.44985
0.262,5.904,-24.207,-18.596,46.546,-24.500,70.753,73.46234
0.264,5.847,-24.271,-18.794,46.392,-24.641,70.663,73.45437
0.266,5.763,-24.363,-18.992,46.237,-24.755,70.600,73.45663
0.268,5.749,-24.474,-19.189,46.080,-24.937,70.554,73.5085
0.270,5.642,-24.543,-19.385,45.923,-25.027,70.466,73.47752
0.272,5.587,-24.665,-19.580,45.765,-25.167,70.430,73.51715
0.274,5.555,-24.752,-19.774,45.606,-25.329,70.357,73.53672
0.276,5.518,-24.869,-19.968,45.445,-25.486,70.314,73.57928
0.278,5.483,-24.968,-20.161,45.284,-25.644,70.252,73.60602
0.280,5.472,-25.083,-20.353,45.122,-25.824,70.205,73.65826
0.282,5.440,-25.222,-20.544,44.959,-25.984,70.181,73.71965
0.284,5.400,-25.343,-20.734,44.795,-26.135,70.138,73.76096
0.286,5.430,-25.468,-20.924,44.630,-26.354,70.098,73.84008
0.288,5.441,-25.602,-21.113,44.464,-26.554,70.066,73.9169
0.290,5.437,-25.714,-21.301,44.297,-26.738,70.011,73.9663
0.292,5.483,-25.850,-21.488,44.129,-26.971,69.979,74.06109
0.294,5.507,-25.982,-21.674,43.960,-27.180,69.942,74.14061
0.296,5.545,-26.102,-21.859,43.791,-27.405,69.893,74.21725
0.298,5.566,-26.231,-22.044,43.620,-27.610,69.851,74.29156
0.300,5.567,-26.351,-22.227,43.448,-27.794,69.800,74.34638
0.302,5.669,-26.469,-22.410,43.276,-28.079,69.745,74.45325
0.304,5.698,-26.583,-22.592,43.103,-28.290,69.686,74.5166
0.306,5.777,-26.713,-22.773,42.928,-28.550,69.641,74.62068
0.308,5.820,-26.867,-22.953,42.753,-28.773,69.620,74.72393
0.310,5.908,-26.985,-23.133,42.577,-29.040,69.562,74.82145
0.312,5.949,-27.108,-23.311,42.400,-29.260,69.508,74.89757
0.314,5.999,-27.214,-23.488,42.222,-29.488,69.436,74.96295
0.316,6.107,-27.333,-23.665,42.043,-29.772,69.376,75.0716
0.318,6.153,-27.478,-23.841,41.863,-29.993,69.342,75.16578
0.320,6.232,-27.606,-24.015,41.683,-30.247,69.289,75.26456
0.322,6.295,-27.732,-24.189,41.501,-30.484,69.234,75.35197
0.324,6.370,-27.857,-24.362,41.319,-30.732,69.176,75.44475
0.326,6.490,-27.980,-24.534,41.136,-31.024,69.115,75.56046
0.328,6.604,-28.091,-24.705,40.952,-31.309,69.042,75.66333
0.330,6.729,-28.222,-24.876,40.767,-31.604,68.989,75.7887
0.332,6.896,-28.357,-25.045,40.581,-31.941,68.938,75.94146
0.334,7.001,-28.477,-25.213,40.394,-32.214,68.871,76.04601
0.336,7.235,-28.623,-25.381,40.207,-32.615,68.829,76.24567
0.338,7.400,-28.740,-25.547,40.018,-32.947,68.758,76.38251
0.340,7.565,-28.877,-25.713,39.829,-33.278,68.707,76.53617
0.342,7.762,-28.986,-25.877,39.639,-33.639,68.625,76.68462
0.344,7.960,-29.130,-26.041,39.449,-34.000,68.578,76.86275
0.346,8.135,-29.227,-26.203,39.257,-34.338,68.484,76.99013
0.348,8.344,-29.326,-26.365,39.064,-34.709,68.390,77.13941
0.350,8.533,-29.457,-26.526,38.871,-35.059,68.328,77.3028
0.352,8.716,-29.577,-26.685,38.677,-35.402,68.254,77.45305
0.354,8.955,-29.686,-26.844,38.482,-35.800,68.168,77.62955
0.356,9.114,-29.777,-27.002,38.287,-36.116,68.064,77.74271
0.358,9.285,-29.864,-27.159,38.090,-36.444,67.954,77.85976
0.360,9.478,-29.953,-27.314,37.893,-36.792,67.846,77.99325
0.362,9.657,-30.038,-27.469,37.695,-37.126,67.733,78.11475
0.364,9.844,-30.112,-27.623,37.496,-37.467,67.608,78.23251
0.366,10.093,-30.184,-27.776,37.297,-37.869,67.480,78.38861
0.368,10.272,-30.251,-27.928,37.096,-38.199,67.347,78.49682
0.370,10.542,-30.326,-28.078,36.895,-38.620,67.221,78.67007
0.372,10.777,-30.389,-28.228,36.693,-39.005,67.082,78.81233
0.374,11.040,-30.454,-28.377,36.491,-39.417,66.944,78.97469
0.376,11.329,-30.489,-28.525,36.288,-39.853,66.776,79.13236
0.378,11.613,-30.522,-28.671,36.083,-40.285,66.606,79.28751
0.380,11.874,-30.556,-28.817,35.879,-40.691,66.435,79.42797
0.382,12.191,-30.600,-28.962,35.673,-41.152,66.273,79.6143
0.384,12.465,-30.633,-29.105,35.467,-41.570,66.100,79.76559
0.386,12.790,-30.639,-29.248,35.260,-42.038,65.899,79.93259
0.388,13.105,-30.641,-29.389,35.052,-42.495,65.693,80.09113
0.390,13.349,-30.641,-29.530,34.844,-42.879,65.485,80.20087
0.392,13.656,-30.621,-29.669,34.635,-43.326,65.256,80.34113
0.394,13.911,-30.598,-29.808,34.425,-43.719,65.023,80.44364
0.396,14.186,-30.568,-29.945,34.214,-44.131,64.782,80.55741
0.398,14.455,-30.521,-30.081,34.003,-44.537,64.524,80.65594
0.400,14.734,-30.482,-30.216,33.791,-44.951,64.273,80.76906
0.402,14.991,-30.419,-30.351,33.579,-45.342,63.998,80.85049
0.404,15.223,-30.352,-30.484,33.366,-45.707,63.718,80.91329
0.406,15.462,-30.262,-30.616,33.152,-46.078,63.414,80.96593
0.408,15.715,-30.162,-30.747,32.937,-46.461,63.099,81.02355
0.410,15.973,-30.083,-30.876,32.722,-46.850,62.805,81.1018
0.412,16.214,-29.978,-31.005,32.506,-47.219,62.484,81.1503
0.414,16.434,-29.842,-31.133,32.290,-47.567,62.132,81.16493
0.416,16.646,-29.762,-31.259,32.073,-47.906,61.834,81.21248
0.418,16.921,-29.657,-31.385,31.855,-48.305,61.512,81.29122
0.420,17.126,-29.551,-31.509,31.636,-48.635,61.188,81.31957
0.422,17.302,-29.408,-31.632,31.417,-48.934,60.826,81.30292
0.424,17.539,-29.299,-31.755,31.198,-49.294,60.497,81.35638
0.426,17.700,-29.205,-31.876,30.977,-49.576,60.182,81.36289
0.428,17.873,-29.076,-31.996,30.757,-49.868,59.833,81.35728
0.430,18.072,-28.965,-32.115,30.535,-50.186,59.500,81.3842
0.432,18.200,-28.831,-32.232,30.313,-50.432,59.144,81.34383
0.434,18.353,-28.723,-32.349,30.091,-50.702,58.813,81.33945
0.436,18.491,-28.590,-32.464,29.867,-50.955,58.457,81.30929
0.438,18.591,-28.439,-32.579,29.644,-51.169,58.083,81.23935
0.440,18.747,-28.308,-32.692,29.419,-51.439,57.727,81.22657
0.442,18.891,-28.180,-32.804,29.194,-51.695,57.374,81.207
0.444,19.006,-28.026,-32.915,28.969,-51.921,56.995,81.1503
0.446,19.099,-27.879,-33.025,28.743,-52.124,56.621,81.08133
0.448,19.230,-27.742,-33.134,28.516,-52.364,56.258,81.04984
0.450,19.379,-27.587,-33.241,28.289,-52.621,55.876,81.02264
0.452,19.468,-27.436,-33.348,28.061,-52.816,55.497,80.95068
0.454,19.594,-27.301,-33.453,27.833,-53.047,55.134,80.91936
0.456,19.692,-27.153,-33.557,27.604,-53.249,54.757,80.85866
0.458,19.763,-26.989,-33.660,27.375,-53.423,54.364,80.76852
0.460,19.851,-26.850,-33.762,27.145,-53.613,53.995,80.70729
0.462,19.957,-26.715,-33.863,26.915,-53.820,53.630,80.66349
0.464,20.070,-26.560,-33.962,26.684,-54.032,53.244,80.61453
0.466,20.168,-26.404,-34.061,26.453,-54.229,52.857,80.55524
0.468,20.259,-26.268,-34.158,26.221,-54.416,52.489,80.50105
0.470,20.344,-26.123,-34.254,25.989,-54.598,52.112,80.43813
0.472,20.452,-25.973,-34.349,25.756,-54.801,51.729,80.39278
0.474,20.548,-25.835,-34.442,25.523,-54.990,51.358,80.34505
0.476,20.620,-25.691,-34.535,25.289,-55.155,50.980,80.27514
0.478,20.750,-25.556,-34.626,25.055,-55.376,50.611,80.25886
0.480,20.793,-25.417,-34.716,24.821,-55.510,50.237,80.16859
0.482,20.913,-25.265,-34.805,24.586,-55.718,49.851,80.13721
0.484,20.995,-25.124,-34.893,24.350,-55.888,49.474,80.08022
0.486,21.032,-24.982,-34.980,24.114,-56.011,49.096,79.98512
0.488,21.087,-24.833,-35.065,23.878,-56.152,48.710,79.90305
0.490,21.141,-24.683,-35.150,23.641,-56.290,48.324,79.81994
0.492,21.201,-24.539,-35.233,23.404,-56.433,47.943,79.74616
0.494,21.251,-24.424,-35.314,23.166,-56.565,47.590,79.67908
0.496,21.327,-24.255,-35.395,22.928,-56.722,47.183,79.60771
0.498,21.379,-24.141,-35.475,22.690,-56.853,46.831,79.54419
0.500,21.415,-23.973,-35.553,22.451,-56.968,46.424,79.44109
0.502,21.518,-23.846,-35.630,22.212,-57.148,46.057,79.41579
0.504,21.582,-23.705,-35.706,21.972,-57.288,45.677,79.35201
0.506,21.632,-23.552,-35.780,21.732,-57.412,45.284,79.26992
0.508,21.731,-23.447,-35.854,21.492,-57.584,44.938,79.25466
0.510,21.815,-23.335,-35.926,21.251,-57.741,44.585,79.22456
0.512,21.888,-23.211,-35.997,21.010,-57.886,44.221,79.1793
0.514,21.976,-23.097,-36.067,20.768,-58.043,43.865,79.15265
0.516,22.106,-23.028,-36.136,20.527,-58.241,43.554,79.1835
0.518,22.183,-22.908,-36.203,20.285,-58.386,43.193,79.14613
0.520,22.269,-22.820,-36.269,20.042,-58.538,42.862,79.1308
0.522,22.399,-22.715,-36.334,19.799,-58.733,42.514,79.14819
0.524,22.475,-22.614,-36.398,19.556,-58.873,42.170,79.11964
0.526,22.543,-22.488,-36.460,19.313,-59.003,41.801,79.07291
0.528,22.567,-22.407,-36.522,19.069,-59.088,41.476,79.00686
0.530,22.661,-22.302,-36.582,18.825,-59.243,41.127,78.99504
0.532,22.754,-22.198,-36.640,18.581,-59.394,40.778,78.98156
0.534,22.825,-22.081,-36.698,18.336,-59.523,40.417,78.94451
0.536,22.914,-21.948,-36.754,18.091,-59.669,40.039,78.91774
0.538,22.999,-21.852,-36.810,17.846,-59.808,39.698,78.90257
0.540,23.091,-21.698,-36.863,17.600,-59.954,39.298,78.87067
0.542,23.185,-21.599,-36.916,17.355,-60.101,38.954,78.86427
0.544,23.275,-21.455,-36.968,17.109,-60.242,38.563,78.83636
0.546,23.410,-21.320,-37.018,16.862,-60.428,38.183,78.85545
0.548,23.524,-21.173,-37.067,16.616,-60.591,37.789,78.85071
0.550,23.640,-21.028,-37.114,16.369,-60.755,37.397,78.84938
0.552,23.790,-20.878,-37.161,16.122,-60.950,37.000,78.87819
0.554,23.920,-20.732,-37.206,15.875,-61.126,36.607,78.8919
0.556,24.097,-20.573,-37.250,15.627,-61.347,36.201,78.94608
0.558,24.212,-20.422,-37.293,15.380,-61.505,35.801,78.94591
0.560,24.385,-20.269,-37.334,15.132,-61.720,35.401,79.00129
0.562,24.580,-20.061,-37.375,14.884,-61.955,34.945,79.05829
0.564,24.723,-19.917,-37.414,14.635,-62.136,34.553,79.09066
0.566,24.910,-19.695,-37.451,14.387,-62.362,34.082,79.13945
0.568,25.092,-19.514,-37.488,14.138,-62.580,33.652,79.19897
0.570,25.228,-19.303,-37.523,13.890,-62.751,33.192,79.20741
0.572,25.437,-19.120,-37.557,13.641,-62.994,32.761,79.2952
0.574,25.576,-18.903,-37.590,13.391,-63.166,32.295,79.3079
0.576,25.720,-18.669,-37.621,13.142,-63.341,31.811,79.32124
0.578,25.877,-18.427,-37.652,12.892,-63.528,31.320,79.34701
0.580,26.065,-18.188,-37.681,12.643,-63.745,30.831,79.4054
0.582,26.164,-17.963,-37.708,12.393,-63.872,30.356,79.38589
0.584,26.332,-17.736,-37.735,12.143,-64.067,29.879,79.43333
0.586,26.409,-17.487,-37.760,11.893,-64.169,29.380,79.38821
0.588,26.559,-17.214,-37.784,11.643,-64.343,28.857,79.41039
0.590,26.700,-16.960,-37.807,11.393,-64.507,28.353,79.43076
0.592,26.829,-16.718,-37.828,11.142,-64.657,27.860,79.44456
0.594,26.901,-16.431,-37.848,10.892,-64.750,27.323,79.39485
0.596,27.045,-16.161,-37.867,10.641,-64.912,26.802,79.42049
0.598,27.144,-15.891,-37.885,10.390,-65.029,26.281,79.40589
0.600,27.266,-15.607,-37.901,10.140,-65.168,25.747,79.41204
0.602,27.327,-15.313,-37.916,9.889,-65.244,25.202,79.35913
0.604,27.396,-15.005,-37.930,9.638,-65.327,24.643,79.31366
0.606,27.515,-14.702,-37.943,9.387,-65.458,24.089,79.32073
0.608,27.586,-14.433,-37.954,9.136,-65.540,23.568,79.29065
0.610,27.692,-14.105,-37.964,8.885,-65.656,22.989,79.28546
0.612,27.796,-13.787,-37.973,8.633,-65.769,22.420,79.28323
0.614,27.858,-13.495,-37.981,8.382,-65.839,21.877,79.24821
0.616,27.922,-13.162,-37.987,8.131,-65.910,21.293,79.20986
0.618,28.016,-12.848,-37.992,7.880,-66.008,20.728,79.20662
0.620,28.064,-12.511,-37.996,7.628,-66.060,20.140,79.15829
0.622,28.144,-12.172,-37.999,7.377,-66.143,19.549,79.14425
0.624,28.194,-11.821,-38.000,7.126,-66.193,18.947,79.10078
0.626,28.258,-11.488,-38.000,6.874,-66.258,18.363,79.07877
0.628,28.312,-11.138,-37.999,6.623,-66.311,17.761,79.04661
0.630,28.334,-10.769,-37.996,6.372,-66.331,17.141,78.98422
0.632,28.347,-10.403,-37.992,6.120,-66.340,16.523,78.9163
0.634,28.412,-10.025,-37.987,5.869,-66.400,15.894,78.90255
0.636,28.481,-9.620,-37.981,5.618,-66.462,15.238,78.89314
0.638,28.459,-9.247,-37.973,5.367,-66.432,14.613,78.80113
0.640,28.481,-8.850,-37.964,5.115,-66.446,13.966,78.75433
0.642,28.472,-8.459,-37.954,4.864,-66.426,13.323,78.68069
0.644,28.515,-8.057,-37.943,4.613,-66.458,12.671,78.6623
0.646,28.478,-7.670,-37.930,4.362,-66.409,12.032,78.56985
0.648,28.485,-7.245,-37.916,4.111,-66.402,11.357,78.52272
0.650,28.456,-6.853,-37.901,3.860,-66.357,10.713,78.44494
0.652,28.463,-6.456,-37.885,3.610,-66.348,10.066,78.40754
0.654,28.456,-6.038,-37.867,3.359,-66.323,9.397,78.35976
0.656,28.409,-5.624,-37.848,3.108,-66.257,8.733,78.27659
0.658,28.398,-5.242,-37.828,2.858,-66.226,8.100,78.23352
0.660,28.359,-4.820,-37.807,2.607,-66.166,7.427,78.16692
0.662,28.304,-4.398,-37.784,2.357,-66.088,6.755,78.08833
0.664,28.265,-3.972,-37.760,2.107,-66.025,6.079,78.03021
0.666,28.204,-3.533,-37.735,1.857,-65.939,5.390,77.95551
0.668,28.148,-3.112,-37.708,1.607,-65.857,4.719,77.89011
0.670,28.076,-2.687,-37.681,1.357,-65.756,4.044,77.81266
0.672,27.986,-2.257,-37.652,1.108,-65.637,3.364,77.72253
0.674,27.908,-1.826,-37.621,0.858,-65.530,2.684,77.64977
0.676,27.821,-1.405,-37.590,0.609,-65.410,2.014,77.57076
0.678,27.718,-0.958,-37.557,0.359,-65.275,1.318,77.48378
0.680,27.654,-0.533,-37.523,0.110,-65.177,0.643,77.43866
0.682,27.578,-0.126,-37.488,-0.138,-65.066,-0.012,77.38464
0.684,27.448,0.300,-37.451,-0.387,-64.899,-0.687,77.28224
0.686,27.377,0.712,-37.414,-0.635,-64.791,-1.347,77.24299
0.688,27.259,1.120,-37.375,-0.884,-64.634,-2.004,77.16108
0.690,27.150,1.533,-37.334,-1.132,-64.485,-2.664,77.09293
0.692,27.031,1.963,-37.293,-1.380,-64.324,-3.343,77.02133
0.694,26.905,2.349,-37.250,-1.627,-64.156,-3.977,76.94255
0.696,26.793,2.740,-37.206,-1.875,-63.999,-4.615,76.88147
0.698,26.646,3.156,-37.161,-2.122,-63.806,-5.278,76.79436
0.700,26.500,3.539,-37.114,-2.369,-63.615,-5.908,76.70831
0.702,26.387,3.905,-37.067,-2.616,-63.454,-6.521,76.65561
0.704,26.253,4.278,-37.018,-2.862,-63.271,-7.141,76.58788
0.706,26.129,4.638,-36.968,-3.109,-63.097,-7.746,76.53065
0.708,25.981,5.003,-36.916,-3.355,-62.897,-8.358,76.4554
0.710,25.861,5.367,-36.863,-3.600,-62.724,-8.967,76.411
0.712,25.717,5.682,-36.810,-3.846,-62.526,-9.528,76.33712
0.714,25.576,6.022,-36.754,-4.091,-62.330,-10.113,76.2748
0.716,25.393,6.347,-36.698,-4.336,-62.091,-10.683,76.17152
0.718,25.239,6.645,-36.640,-4.581,-61.880,-11.226,76.09451
0.720,25.077,6.963,-36.582,-4.825,-61.659,-11.788,76.01702
0.722,24.935,7.241,-36.522,-5.069,-61.457,-12.310,75.95231
0.724,24.804,7.533,-36.460,-5.313,-61.264,-12.845,75.90423
0.726,24.611,7.810,-36.398,-5.556,-61.009,-13.366,75.7961
0.728,24.474,8.080,-36.334,-5.799,-60.808,-13.879,75.74227
0.730,24.312,8.351,-36.269,-6.042,-60.581,-14.393,75.6679
0.732,24.113,8.572,-36.203,-6.285,-60.316,-14.856,75.54643
0.734,23.973,8.822,-36.136,-6.527,-60.108,-15.348,75.492
0.736,23.816,9.043,-36.067,-6.768,-59.883,-15.812,75.41572
0.738,23.605,9.249,-35.997,-7.010,-59.603,-16.258,75.28537
0.740,23.485,9.431,-35.926,-7.251,-59.411,-16.682,75.23527
0.742,23.306,9.622,-35.854,-7.492,-59.159,-17.114,75.13429
0.744,23.163,9.802,-35.780,-7.732,-58.944,-17.535,75.06644
0.746,23.062,10.005,-35.706,-7.972,-58.768,-17.977,75.04644
0.748,22.934,10.219,-35.630,-8.212,-58.564,-18.430,75.0069
0.750,22.823,10.410,-35.553,-8.451,-58.376,-18.861,74.97707
0.752,22.700,10.593,-35.475,-8.690,-58.175,-19.283,74.9351
0.754,22.560,10.784,-35.395,-8.928,-57.956,-19.712,74.88194
0.756,22.407,10.912,-35.314,-9.166,-57.721,-20.078,74.79444
0.758,22.277,11.029,-35.233,-9.404,-57.510,-20.432,74.72713
0.760,22.129,11.169,-35.150,-9.641,-57.279,-20.810,74.65196
0.762,21.988,11.263,-35.065,-9.878,-57.053,-21.141,74.56717
0.764,21.859,11.373,-34.980,-10.114,-56.838,-21.488,74.50008
0.766,21.757,11.473,-34.893,-10.350,-56.651,-21.823,74.45598
0.768,21.552,11.550,-34.805,-10.586,-56.357,-22.136,74.30732
0.770,21.416,11.621,-34.716,-10.821,-56.132,-22.441,74.22141
0.772,21.251,11.664,-34.626,-11.055,-55.877,-22.719,74.09786
