53.185	57.922	-2.713	112.810	-5.393	136.691	53.777	17.026	-1.019	80.004	-22.677	71.230	62.669	-7.323	33.393	71.309	-20.919	97.757
53.114	57.904	-3.863	113.183	-4.256	136.690	53.746	17.071	-1.397	80.190	-21.758	71.391	62.672	-7.229	33.409	71.066	-20.983	97.776
53.010	57.899	-5.006	113.679	-3.069	136.723	53.713	17.102	-1.775	80.331	-20.887	71.562	62.680	-7.145	33.411	70.813	-21.033	97.798
52.929	57.838	-6.121	114.131	-1.854	136.747	53.678	17.132	-2.131	80.480	-20.065	71.693	62.675	-7.061	33.437	70.549	-21.091	97.790
52.865	57.737	-7.216	114.591	-0.663	136.728	53.642	17.148	-2.482	80.587	-19.300	71.801	62.685	-6.965	33.444	70.302	-21.112	97.821
52.768	57.653	-8.250	115.117	0.501	136.615	53.607	17.165	-2.812	80.682	-18.577	71.857	62.682	-6.863	33.470	70.083	-21.139	97.808
52.669	57.536	-9.312	115.675	1.697	136.538	53.574	17.158	-3.142	80.737	-17.888	71.873	62.695	-6.810	33.454	69.776	-21.178	97.893
52.570	57.407	-10.323	116.216	2.910	136.382	53.536	17.163	-3.462	80.800	-17.234	71.838	62.710	-6.703	33.449	69.566	-21.135	97.943
52.497	57.252	-11.278	116.739	4.093	136.184	53.503	17.148	-3.762	80.836	-16.626	71.721	62.705	-6.622	33.465	69.342	-21.135	97.971
52.405	57.087	-12.228	117.309	5.343	135.973	53.467	17.130	-4.046	80.869	-16.056	71.540	62.710	-6.541	33.457	69.134	-21.120	98.033
52.306	56.924	-13.167	117.896	6.595	135.769	53.431	17.112	-4.321	80.902	-15.501	71.283	62.725	-6.426	33.439	68.955	-21.060	98.108
52.192	56.779	-14.011	118.514	7.840	135.469	53.391	17.097	-4.582	80.954	-14.976	70.968	62.723	-6.327	33.459	68.801	-21.024	98.134
52.113	56.576	-14.910	119.117	9.151	135.220	53.358	17.061	-4.844	80.966	-14.473	70.608	62.725	-6.248	33.449	68.605	-20.988	98.204
52.024	56.378	-15.748	119.755	10.474	134.919	53.317	17.033	-5.093	81.030	-13.973	70.203	62.718	-6.165	33.457	68.427	-20.949	98.238
51.956	56.162	-16.540	120.383	11.789	134.532	53.279	16.985	-5.326	81.082	-13.496	69.753	62.741	-6.081	33.421	68.225	-20.898	98.365
51.852	55.969	-17.313	121.096	13.126	134.108	53.241	16.942	-5.558	81.156	-13.036	69.296	62.738	-5.994	33.424	68.075	-20.848	98.410
51.770	55.750	-18.067	121.833	14.513	133.646	53.198	16.899	-5.771	81.281	-12.590	68.811	62.748	-5.903	33.401	67.927	-20.797	98.507
51.702	55.509	-18.786	122.562	15.956	133.090	53.157	16.843	-5.994	81.412	-12.149	68.353	62.748	-5.827	33.393	67.768	-20.730	98.552
51.618	55.273	-19.497	123.337	17.416	132.506	53.111	16.787	-6.193	81.578	-11.746	67.881	62.746	-5.758	33.383	67.630	-20.676	98.624
51.524	55.034	-20.198	124.197	18.950	131.882	53.061	16.739	-6.393	81.797	-11.359	67.432	62.751	-5.646	33.381	67.551	-20.621	98.658
51.463	54.762	-20.879	125.023	20.548	131.172	53.017	16.665	-6.574	82.019	-11.013	66.956	62.748	-5.578	33.365	67.427	-20.595	98.727
51.394	54.506	-21.516	125.895	22.196	130.391	52.969	16.591	-6.761	82.269	-10.670	66.497	62.751	-5.499	33.348	67.303	-20.560	98.789
51.341	54.234	-22.131	126.730	23.921	129.485	52.921	16.513	-6.932	82.552	-10.376	66.009	62.748	-5.428	33.335	67.177	-20.545	98.853
51.275	53.970	-22.728	127.582	25.677	128.530	52.870	16.439	-7.089	82.876	-10.110	65.483	62.751	-5.347	33.325	67.082	-20.518	98.886
51.234	53.668	-23.317	128.392	27.572	127.510	52.814	16.355	-7.249	83.209	-9.869	64.937	62.758	-5.288	33.302	66.970	-20.499	98.949
51.194	53.373	-23.876	129.188	29.479	126.410	52.758	16.279	-7.396	83.573	-9.674	64.343	62.751	-5.197	33.304	66.907	-20.490	98.952
51.166	53.061	-24.463	129.970	31.528	125.297	52.705	16.185	-7.539	83.917	-9.505	63.716	62.756	-5.128	33.284	66.826	-20.463	99.000
51.138	52.758	-24.968	130.700	33.580	124.017	52.649	16.101	-7.666	84.282	-9.373	63.054	62.748	-5.044	33.292	66.761	-20.453	98.988
51.123	52.441	-25.479	131.446	35.697	122.725	52.591	16.012	-7.795	84.640	-9.265	62.387	62.751	-4.996	33.271	66.636	-20.465	99.037
51.112	52.126	-25.959	132.176	37.848	121.380	52.532	15.939	-7.907	85.031	-9.189	61.696	62.733	-4.917	33.297	66.592	-20.455	98.999
51.117	51.780	-26.457	132.926	40.032	120.050	52.474	15.857	-8.014	85.400	-9.148	61.018	62.735	-4.836	33.284	66.544	-20.409	99.027
51.133	51.458	-26.894	133.648	42.218	118.635	52.418	15.768	-8.118	85.736	-9.127	60.370	62.733	-4.775	33.287	66.477	-20.362	99.050
51.153	51.117	-27.328	134.446	44.437	117.256	52.357	15.697	-8.214	86.103	-9.119	59.744	62.733	-4.727	33.271	66.394	-20.333	99.114
51.204	50.764	-27.727	135.229	46.640	115.891	52.299	15.616	-8.303	86.426	-9.142	59.158	62.735	-4.671	33.259	66.344	-20.285	99.189
51.262	50.406	-28.095	136.051	48.841	114.551	52.243	15.537	-8.379	86.737	-9.180	58.599	62.728	-4.623	33.266	66.304	-20.243	99.233
51.316	50.079	-28.430	136.931	50.991	113.245	52.184	15.474	-8.451	87.060	-9.249	58.086	62.708	-4.554	33.294	66.292	-20.188	99.256
51.420	49.710	-28.740	137.809	53.130	112.040	52.126	15.397	-8.514	87.338	-9.319	57.616	62.705	-4.496	33.287	66.268	-20.113	99.338
51.493	49.380	-29.030	138.814	55.210	110.934	52.070	15.326	-8.567	87.608	-9.406	57.174	62.695	-4.445	33.294	66.244	-20.035	99.415
51.615	49.012	-29.301	139.796	57.271	109.937	52.012	15.258	-8.621	87.862	-9.498	56.795	62.697	-4.399	33.284	66.220	-19.946	99.554
51.755	48.669	-29.502	140.819	59.330	108.978	51.951	15.194	-8.661	88.117	-9.580	56.463	62.669	-4.366	33.317	66.189	-19.891	99.620
51.869	48.334	-29.738	142.000	61.255	108.279	51.890	15.136	-8.700	88.368	-9.659	56.196	62.669	-4.288	33.310	66.208	-19.752	99.735
52.001	48.031	-29.903	143.166	63.148	107.593	51.831	15.072	-8.720	88.613	-9.735	55.965	62.659	-4.252	33.317	66.189	-19.670	99.840
52.161	47.701	-30.048	144.350	64.999	107.053	51.770	15.006	-8.740	88.857	-9.798	55.806	62.639	-4.221	33.335	66.164	-19.590	99.919
52.349	47.386	-30.160	145.409	66.801	106.513	51.709	14.940	-8.745	89.111	-9.884	55.669	62.629	-4.171	33.350	66.159	-19.498	100.005
52.515	47.089	-30.290	146.646	68.519	106.196	51.643	14.872	-8.753	89.371	-9.966	55.564	62.621	-4.158	33.350	66.098	-19.392	100.106
52.705	46.774	-30.394	147.838	70.193	105.955	51.575	14.806	-8.760	89.645	-10.062	55.487	62.603	-4.115	33.365	66.110	-19.296	100.170
52.895	46.505	-30.455	148.918	71.822	105.664	51.509	14.742	-8.750	89.944	-10.189	55.403	62.591	-4.067	33.396	66.138	-19.189	100.211
53.091	46.228	-30.508	149.952	73.379	105.429	51.435	14.674	-8.740	90.238	-10.334	55.326	62.578	-4.049	33.398	66.117	-19.102	100.293
53.274	45.997	-30.556	150.990	74.887	105.235	51.369	14.602	-8.715	90.535	-10.482	55.231	62.570	-4.011	33.409	66.141	-18.978	100.359
53.470	45.766	-30.594	151.979	76.325	105.081	51.295	14.531	-8.697	90.830	-10.644	55.168	62.553	-3.983	33.424	66.168	-18.895	100.424
53.675	45.542	-30.597	152.629	77.697	104.679	51.224	14.470	-8.666	91.139	-10.817	55.092	62.535	-3.947	33.447	66.217	-18.795	100.462
53.894	45.321	-30.582	153.122	79.054	104.201	51.158	14.402	-8.626	91.420	-11.005	55.015	62.517	-3.927	33.477	66.258	-18.717	100.508
54.099	45.123	-30.582	153.455	80.319	103.587	51.092	14.336	-8.583	91.689	-11.187	54.943	62.514	-3.929	33.470	66.240	-18.643	100.620
