BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
Samples (#):	8000	8000	8000
Rate (Hz):	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0
Contact period end (sample #):	7999	7999	7999
Contact period start time (s):	0.000000	0.000000	0.000000
Contact period end time (s):	7.999000	7.999000	7.999000
First sample time (s):	0.000000	0.000000	0.000000
Normalized force (N):	723.321838	723.321838	723.321838
Normalized length (m):	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz
	N	N	N
0.000000	-2.442362	-2.940263	720.893707
0.001000	-2.603068	-3.095575	719.509155
0.002000	-1.641486	-2.318182	723.489319
0.003000	-2.282793	-2.784950	720.551132
0.004000	-2.603447	-3.095575	719.337807
0.005000	-2.763774	-3.250058	717.264839
0.006000	-2.363146	-3.327299	718.472763
0.007000	-2.042871	-2.939433	720.029266
0.008000	-2.283551	-2.939433	719.510719
0.009000	-2.043250	-2.705219	720.031227
0.010000	-2.203577	-3.093915	719.167145
0.011000	-2.122845	-2.705219	720.031227
0.012000	-1.241616	-2.162040	722.975372
0.013000	-1.321969	-2.238452	724.355637
0.014000	-1.563028	-2.471835	721.935966
0.015000	-1.482675	-2.238452	722.803154
0.016000	-1.402701	-1.695273	723.499893
0.017000	-2.044008	-2.393764	720.556892
0.018000	-1.803708	-2.471835	721.248718
0.019000	-1.563407	-2.237622	722.804230
0.020000	-1.643760	-2.237622	722.115417
0.021000	-1.964413	-2.315693	720.559029
0.022000	-1.163158	-1.383818	725.579094
0.023000	-2.846021	-2.780801	718.309723
0.024000	-1.724113	-1.848095	724.191513
0.025000	-1.563786	-1.304916	725.926773
0.026000	-1.243890	-1.227675	726.618294
0.027000	-2.045524	-1.692783	724.371330
0.028000	-1.965550	-1.536640	726.101219
0.029000	-2.125498	-1.536640	726.447929
0.030000	-1.725250	-1.302427	728.350510
0.031000	-1.163916	-0.682006	732.504066
0.032000	-2.447289	-1.769194	726.793709
0.033000	-2.126256	-1.225185	729.738312
0.034000	-2.447289	-1.225185	729.221329
0.035000	-2.687969	-1.456909	729.912651
0.036000	-1.004726	0.018145	736.319870
0.037000	-2.287720	-0.680347	733.377823
0.038000	-2.849054	-1.069043	731.302780
0.039000	-2.849054	-1.146284	732.341820
0.040000	-3.009760	-0.990972	731.998238
0.041000	-2.288099	-0.291650	736.323059
0.042000	-2.288099	-0.291650	737.364044
0.043000	-2.769838	-0.833999	735.460243
0.044000	-3.491119	-1.066553	733.732018
0.045000	-3.972479	-1.378008	733.384438
0.046000	-4.212779	-1.843116	732.519791
0.047000	-3.331171	-0.911241	738.407043
0.048000	-3.010897	-0.755098	740.479538
0.049000	-3.171602	-1.065723	740.135864
0.050000	-3.732557	-1.065723	739.447052
0.051000	-3.091628	-0.677027	742.216362
0.052000	-3.732557	-1.065723	740.314621
0.053000	-3.091628	-0.831510	743.428177
0.054000	-3.733315	-1.374689	741.868172
0.055000	-3.813668	-1.374689	741.181824
0.056000	-3.333066	-0.754268	744.126450
0.057000	-4.054727	-1.374689	740.664352
0.058000	-3.734452	-1.296617	742.050087
0.059000	-3.253472	-1.140475	744.123024
0.060000	-3.173119	-1.140475	745.335770
0.061000	-3.574883	-1.606412	742.569984
0.062000	-2.692896	-0.597296	746.205391
0.063000	-3.655236	-1.529171	742.051041
0.064000	-3.253850	-1.606412	744.125488
0.065000	-2.452595	-1.139645	747.931740
0.066000	-2.853602	-1.760065	746.200867
0.067000	-2.613301	-1.450270	745.684402
0.068000	-2.373000	-1.294128	747.069443
0.069000	-2.693654	-1.604753	745.512573
0.070000	-2.132700	-1.294128	748.625542
0.071000	-2.533706	-1.991789	746.375648
0.072000	-2.293406	-1.681164	747.762329
0.073000	-1.892778	-1.214396	749.322762
0.074000	-2.935471	-2.224343	744.304626
0.075000	-2.133458	-1.369709	747.421127
0.076000	-2.695170	-2.146272	744.996056
0.077000	-1.572882	-1.058254	750.185539
0.078000	-1.973889	-1.446950	748.457588
0.079000	-1.974268	-1.524192	747.766846
0.080000	-1.974268	-1.524192	747.423172
0.081000	-2.855876	-2.222683	744.825691
0.082000	-1.733588	-1.212737	749.151482
0.083000	-1.733967	-1.213567	749.670998
0.084000	-1.733967	-1.290808	749.843788
0.085000	-1.814320	-1.290808	749.844780
0.086000	-2.215327	-1.677844	748.980133
0.087000	-2.295301	-1.523362	748.463669
0.088000	-1.814320	-1.289978	751.574745
0.089000	-1.734346	-1.289978	752.091728
0.090000	-1.815078	-1.289978	752.095238
0.091000	-2.296059	-1.289978	751.059738
0.092000	-2.216085	-1.211907	751.231575
0.093000	-2.216085	-0.901282	751.756088
0.094000	-2.296438	-1.289148	752.098747
0.095000	-2.777418	-1.677014	750.369934
0.096000	-3.018477	-1.754256	749.158691
0.097000	-2.858150	-1.133006	750.719078
0.098000	-2.938124	-1.289148	750.892464
0.099000	-3.338752	-1.521702	750.891991
0.100000	-3.258399	-1.521702	750.718193
0.101000	-3.018477	-1.287488	752.792740
0.102000	-3.499837	-1.521702	749.853752
0.103000	-3.419483	-1.133006	752.277710
0.104000	-4.221118	-1.909568	748.816093
0.105000	-4.782072	-2.452747	747.946999
0.106000	-3.820111	-1.364730	751.929169
0.107000	-3.419483	-0.976863	754.524559
0.108000	-4.221118	-1.443631	751.412186
0.109000	-4.221118	-1.443631	751.584023
0.110000	-4.381823	-1.133006	751.933167
0.111000	-4.381066	-1.054934	752.451591
0.112000	-3.900464	-0.744309	754.008575
0.113000	-4.541771	-0.822380	752.278313
0.114000	-5.183079	-1.598943	748.299202
0.115000	-5.664060	-1.598943	747.087944
0.116000	-5.102726	-1.443631	748.299202
0.117000	-4.701719	-0.822380	750.896187
0.118000	-4.461040	-0.744309	751.757889
0.119000	-4.942399	-0.900452	749.684830
0.120000	-5.102726	-0.900452	748.123047
0.121000	-5.583327	-1.287488	746.741806
0.122000	-6.304609	-1.832327	743.278236
0.123000	-5.342647	-1.133006	748.469070
0.124000	-5.182321	-0.977693	748.986122
0.125000	-4.781693	-0.667068	749.678467
0.126000	-4.620987	-0.201960	749.681389
0.127000	-4.781693	-0.357273	749.854698
0.128000	-5.502595	-0.745969	746.220337
0.129000	-4.860909	-0.280031	749.504669
0.130000	-5.021615	-0.279202	748.465630
0.131000	-4.380308	0.342049	750.720444
0.132000	-5.582949	-0.513415	744.319603
0.133000	-5.021615	0.185906	747.085480
0.134000	-5.662543	-0.202790	744.665237
0.135000	-5.743275	-0.745139	743.621300
0.136000	-5.662543	-0.357273	744.485077
0.137000	-5.422621	-0.047478	744.831200
0.138000	-5.902844	-0.280861	743.104927
0.139000	-5.742896	-0.125549	742.758247
0.140000	-6.383825	-0.435344	741.026497
0.141000	-6.383825	-0.745969	740.502960
0.142000	-5.421864	0.185906	745.347771
0.143000	-5.261916	0.263148	745.352165
0.144000	-5.421864	0.185906	743.966064
0.145000	-5.341510	0.185906	744.485481
0.146000	-6.062413	-0.358933	742.060921
0.147000	-5.180805	0.029764	744.307777
0.148000	-5.180805	-0.048307	745.173309
0.149000	-5.501838	-0.048307	743.443039
0.150000	-5.661785	0.183416	742.753647
0.151000	-5.260779	0.183416	742.757683
0.152000	-5.500700	-0.049137	741.539383
0.153000	-6.062034	-1.058254	737.903488
0.154000	-5.100073	-0.126379	742.229675
0.155000	-5.821733	-0.748459	738.772141
0.156000	-5.580674	-0.437834	739.289597
0.157000	-5.339994	-0.205280	739.290482
0.158000	-5.419968	-0.671217	738.768059
0.159000	-4.859014	-0.205280	740.324532
0.160000	-4.537981	-0.050797	741.014915
0.161000	-3.977027	0.415140	742.229111
0.162000	-5.339237	-1.060744	736.343697
0.163000	-3.896295	0.103685	740.843864
0.164000	-3.415314	0.181757	741.879356
0.165000	-3.254988	0.026444	742.222939
0.166000	-3.575262	-0.750119	738.935600
0.167000	-3.334961	-0.594806	738.762703
0.168000	-2.853602	-0.285011	738.588333
0.169000	-3.013929	-0.828190	736.338448
0.170000	-2.773249	-0.750949	736.512245
0.171000	-2.692896	-1.216886	735.295914
0.172000	-2.291889	-1.139645	735.297478
0.173000	-2.853223	-1.528341	731.144394
0.174000	-2.211537	-1.294957	732.874672
0.175000	-2.451837	-1.682824	730.624893
0.176000	-1.810909	-1.451930	732.351151
0.177000	-0.768595	-0.829020	734.775734
0.178000	-0.688621	-0.829020	734.253662
0.179000	-1.089249	-1.295787	730.794487
0.180000	-0.287235	-0.985162	733.906982
0.181000	-0.287235	-1.063233	732.521751
0.182000	0.033418	-1.217716	733.901505
0.183000	0.755079	-0.673707	735.288979
0.184000	0.915405	-0.673707	734.941780
0.185000	1.396007	-0.285841	735.636681
0.186000	0.995379	-0.751778	734.595512
0.187000	0.434804	-1.451100	730.960686
0.188000	0.915405	-1.373859	732.690849
0.189000	1.075732	-1.295787	733.207314
0.190000	0.915405	-1.529171	730.268646
0.191000	0.033797	-2.461046	726.978462
0.192000	0.274098	-2.228493	727.843994
0.193000	0.835810	-1.607242	730.269638
0.194000	0.114150	-2.772501	726.631660
0.195000	1.236438	-1.840626	731.647720
0.196000	-0.046556	-3.005055	725.247490
0.197000	0.835432	-2.229322	729.401474
0.198000	0.354830	-2.539118	727.499855
0.199000	0.275235	-2.539118	728.188637
0.200000	1.076490	-2.229322	732.167229
0.201000	1.237196	-2.073180	732.858963
0.202000	1.557471	-1.686144	734.245674
0.203000	0.435562	-2.695260	729.399391
0.204000	0.194882	-3.005055	729.744537
0.205000	0.515915	-2.384635	731.823463
0.206000	0.275235	-3.238439	730.605759
0.207000	0.756216	-2.461876	733.898018
0.208000	0.595510	-2.540777	732.342499
0.209000	0.435562	-2.696090	731.482231
0.210000	0.275235	-2.696090	732.343452
0.211000	0.676242	-2.307394	734.594223
0.212000	0.275235	-3.161198	732.514328
0.213000	0.996516	-2.229322	737.015350
0.214000	0.275235	-2.929474	733.208710
0.215000	0.195261	-2.774161	733.903366
0.216000	0.515915	-2.541607	734.423950
0.217000	0.115287	-3.007545	733.555374
0.218000	-0.044661	-3.084786	733.727203
0.219000	0.676621	-2.696090	737.707764
0.220000	0.355967	-2.774161	735.807022
0.221000	0.997653	-2.152911	739.787102
0.222000	-0.525641	-3.629625	733.211700
0.223000	0.196398	-3.084786	737.363602
0.224000	0.837706	-2.696920	739.264839
0.225000	0.998032	-2.463536	740.998459
0.226000	0.436699	-2.853062	737.538841
0.227000	0.356346	-3.007545	737.192055
0.228000	0.036071	-3.319000	735.809570
0.229000	0.677379	-2.853062	738.231277
0.230000	0.677758	-3.241759	738.230301
0.231000	0.196777	-3.784938	735.805626
0.232000	0.757732	-2.853062	738.751297
0.233000	1.158738	-2.621338	739.962051
0.234000	0.838464	-3.087276	738.234314
0.235000	1.800046	-2.543267	741.693489
0.236000	0.758111	-3.475142	738.230782
0.237000	0.998411	-3.397901	738.751381
0.238000	0.918817	-3.397901	738.578545
0.239000	1.399797	-3.165347	740.828354
0.240000	0.919575	-3.242589	739.273819
0.241000	1.880399	-2.543267	743.772507
0.242000	1.881157	-2.931134	744.290962
0.243000	1.800804	-2.621338	743.945816
0.244000	1.319823	-3.320660	741.524780
0.245000	1.320202	-3.320660	741.352943
0.246000	1.080281	-3.243418	742.047707
0.247000	1.240228	-3.243418	743.257004
0.248000	1.240228	-3.243418	743.255249
0.249000	1.079522	-3.398731	741.873512
0.250000	0.999928	-3.244248	742.741219
0.251000	0.038346	-4.098052	739.798103
0.252000	-0.522988	-4.563990	738.067329
0.253000	1.080281	-3.321490	745.682541
0.254000	1.080281	-3.244248	746.376785
0.255000	1.080281	-3.089766	746.205475
0.256000	-0.522988	-4.486749	740.667923
0.257000	-0.041628	-3.943570	743.782867
0.258000	0.118698	-3.866328	745.514206
0.259000	0.118698	-4.176124	746.551178
0.260000	0.358999	-3.711016	747.935921
0.261000	-0.923615	-4.953516	742.917816
0.262000	-0.362282	-4.176124	746.211121
0.263000	-0.843263	-4.486749	745.517212
0.264000	-0.281929	-4.021641	747.942947
0.265000	-0.842884	-4.798204	746.210632
0.266000	-0.442256	-4.332266	748.116257
0.267000	-0.843263	-4.177784	747.253006
0.268000	-1.163537	-4.565650	746.386391
0.269000	-1.163537	-4.566480	746.043800
0.270000	-1.243890	-4.643721	748.119171
0.271000	-0.201576	-3.245908	752.100426
0.272000	-0.121223	-3.400391	753.137398
0.273000	-2.365799	-5.421114	743.275047
0.274000	-1.243132	-4.333926	748.812202
0.275000	-2.445773	-5.032418	744.313980
0.276000	-1.323485	-4.333926	749.676743
0.277000	-1.163158	-4.100542	751.233124
0.278000	-1.082805	-4.100542	751.233719
0.279000	-1.483433	-4.100542	750.197723
0.280000	-1.563786	-4.256685	749.852089
0.281000	-1.403080	-4.023301	750.718216
0.282000	-1.643381	-4.411997	749.678215
0.283000	-1.483054	-4.333926	751.234116
0.284000	-1.403080	-3.946060	750.546791
0.285000	-1.964034	-4.490069	748.296387
0.286000	-1.322727	-3.559023	750.547661
0.287000	-1.963655	-4.490069	747.430672
0.288000	-1.402701	-4.102202	749.852882
0.289000	-1.162021	-3.946060	750.197632
0.290000	-1.162779	-3.714336	749.334366
0.291000	-1.723355	-4.335586	747.084084
0.292000	-1.563028	-4.258345	747.431053
0.293000	-1.321590	-3.870478	747.776688
0.294000	-0.761014	-3.870478	748.466583
0.295000	-0.520714	-3.637094	749.851227
0.296000	-0.439982	-3.637094	748.986015
0.297000	-0.761014	-3.870478	747.256088
0.298000	-0.279655	-3.559023	748.814178
0.299000	-0.439982	-3.714336	748.119781
