BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
0.319000	4.437204	1.620369	745.768425
0.320000	4.036576	1.308914	744.039108
0.321000	3.234942	0.299798	740.058067
0.322000	3.555596	0.842977	741.098572
0.323000	3.395648	0.609593	740.580421
0.324000	3.475243	0.609593	740.925659
0.325000	3.876250	0.921048	742.310425
0.326000	3.154589	0.144485	737.809265
0.327000	3.715544	0.998289	740.754509
0.328000	2.994641	0.144485	736.947174
0.329000	3.314916	0.221726	738.159103
0.330000	4.036576	0.921048	741.616730
0.331000	3.635191	0.299798	739.369865
0.332000	3.635191	0.144485	739.022758
0.333000	3.314916	-0.166970	735.908821
0.334000	3.635570	0.066414	738.849480
0.335000	3.314916	-0.010827	737.295532
0.336000	3.956602	0.222557	740.927910
0.337000	3.715544	0.067244	740.408012
0.338000	4.517178	0.765735	743.175850
0.339000	3.715544	0.145315	739.544350
0.340000	4.437204	0.689324	742.832794
0.341000	3.314916	-0.242551	738.505524
0.342000	3.475243	-0.166140	739.197853
0.343000	3.715544	-0.088068	740.582405
0.344000	3.474864	-0.320622	738.853226
0.345000	4.276498	0.455110	742.144569
0.346000	2.432929	-1.175256	734.872261
0.347000	3.715544	0.067244	740.760414
0.348000	3.795518	-0.010827	741.105652
0.349000	3.956223	-0.010827	741.970772
0.350000	4.035439	0.144485	741.280998
0.351000	2.993883	-0.709319	737.645576
0.352000	3.394890	-0.320622	740.069763
0.353000	3.074236	-0.553176	739.374985
0.354000	3.154210	-0.863801	739.718132
0.355000	3.314537	-0.475105	741.276085
0.356000	3.153831	-0.553176	739.893494
0.357000	2.352576	-1.175256	737.645073
0.358000	3.875113	0.300628	744.568939
0.359000	1.952327	-1.175256	737.299164
0.360000	2.272223	-1.329739	738.684601
0.361000	2.833177	-0.475935	740.935455
0.362000	2.432171	-0.941873	738.686165
0.363000	2.192249	-0.941873	737.994522
0.364000	2.111896	-0.863801	738.512978
0.365000	2.352576	-0.475935	740.074928
0.366000	3.073857	0.067244	742.840408
0.367000	1.711269	-1.175256	738.512566
0.368000	1.950811	-0.709319	738.514526
0.369000	2.352197	-0.320622	740.420258
0.370000	2.432550	-0.320622	741.976746
0.371000	1.871216	-0.709319	740.593079
0.372000	2.192249	-0.475105	741.974190
0.373000	2.512903	-0.397864	743.360306
0.374000	1.951190	-0.630418	741.457336
0.375000	2.272223	-0.397864	741.976364
0.376000	1.550563	-0.941873	739.901344
0.377000	2.192249	-0.319793	742.668663
0.378000	1.871216	-0.709319	741.114243
0.379000	2.111896	-0.397864	741.804626
0.380000	0.828902	-1.485052	736.615128
0.381000	1.470589	-0.864631	739.037849
0.382000	1.069961	-1.175256	736.962326
0.383000	1.630916	-0.786560	740.422112
0.384000	1.630916	-0.941873	740.422112
0.385000	1.630916	-0.709319	740.422508
0.386000	1.149935	-1.407810	736.962540
0.387000	1.951190	-0.475935	741.289879
0.388000	1.550942	-0.786560	739.732338
0.389000	1.790864	-0.864631	741.458206
0.390000	1.790864	-0.941873	741.978226
0.391000	1.951190	-0.786560	742.672089
0.392000	1.309883	-1.329739	739.385231
0.393000	1.630916	-0.941873	740.769981
0.394000	1.149935	-1.329739	739.732018
0.395000	1.390615	-1.251668	740.250961
0.396000	1.230288	-1.639534	740.079124
0.397000	2.031164	-0.553176	742.851486
0.398000	1.870837	-0.786560	741.466812
0.399000	1.870837	-0.786560	741.642174
0.400000	0.828902	-1.796507	737.833366
0.401000	1.309883	-1.485052	739.561783
0.402000	1.550563	-1.329739	741.985359
0.403000	1.309504	-1.485052	739.044899
0.404000	0.988850	-1.873748	738.180748
0.405000	1.309883	-1.562293	739.044899
0.406000	1.390236	-1.562293	740.430054
0.407000	1.470210	-1.872918	740.773239
0.408000	2.432171	-1.173597	744.406212
0.409000	1.229530	-2.416097	738.525864
0.410000	1.470210	-1.950989	740.775291
0.411000	1.389857	-1.872918	740.949089
0.412000	1.309883	-1.950989	740.430542
0.413000	1.950811	-1.795677	742.854225
0.414000	1.549805	-1.872918	741.470146
0.415000	0.507491	-3.038177	735.584274
0.416000	1.309504	-1.950989	739.742844
0.417000	0.748170	-2.726722	737.144478
0.418000	0.828523	-2.493338	738.358292
0.419000	1.309504	-2.415267	740.951233
0.420000	2.912393	-0.863801	747.011299
0.421000	1.870079	-1.950989	741.991829
0.422000	1.309504	-2.493338	739.918282
0.423000	1.709753	-2.105472	741.646713
0.424000	1.950432	-2.182713	743.896492
0.425000	2.110759	-2.182713	744.762222
0.426000	2.270707	-2.259955	745.450912
0.427000	1.068445	-3.114588	739.916412
0.428000	2.270707	-2.338026	744.589310
0.429000	1.549426	-2.648651	741.650642
0.430000	2.751687	-2.027401	746.838600
0.431000	2.270707	-2.493338	744.416000
0.432000	2.431034	-2.259955	745.457886
0.433000	2.190354	-2.493338	743.208183
0.434000	1.950432	-2.648651	742.686806
0.435000	1.549426	-2.958446	740.438400
0.436000	2.190354	-2.880375	742.685150
0.437000	3.072341	-2.104642	747.186302
0.438000	2.991988	-2.027401	746.667847
0.439000	1.468694	-3.657768	739.746574
0.440000	2.510629	-2.493338	743.555382
0.441000	2.270707	-2.880375	742.860603
0.442000	2.831661	-2.802304	744.417480
0.443000	3.312263	-2.337196	746.839119
0.444000	2.991988	-2.570580	744.764679
0.445000	2.991988	-2.415267	745.973984
0.446000	2.350681	-3.269071	742.340492
0.447000	3.392616	-2.259955	746.323135
0.448000	2.991988	-2.570580	745.802155
0.449000	2.911635	-2.880375	744.934952
0.450000	3.311884	-2.492508	744.939468
0.451000	2.510629	-2.880375	742.690247
0.452000	2.670577	-2.647821	742.689293
0.453000	2.590982	-2.570580	743.209190
0.454000	2.670956	-2.647821	743.899544
0.455000	3.231910	-2.259125	745.801758
0.456000	3.151557	-2.337196	744.939545
0.457000	2.350302	-2.725892	741.306572
0.458000	2.270328	-2.957616	741.132698
0.459000	2.190354	-2.958446	741.649750
0.460000	2.590603	-2.725892	744.071899
0.461000	3.232289	-2.337196	745.973106
0.462000	2.670577	-2.802304	743.207718
0.463000	2.510629	-2.802304	743.552956
0.464000	2.510250	-2.802304	743.208328
0.465000	1.950053	-3.346312	741.300697
0.466000	3.873596	-1.560633	749.265457
0.467000	2.350302	-2.957616	743.726357
0.468000	1.789348	-3.112929	740.786598
0.469000	2.029648	-2.880375	741.133781
0.470000	2.269949	-2.415267	743.039017
0.471000	2.189975	-2.880375	742.689873
0.472000	2.269949	-2.802304	743.727348
0.473000	2.430276	-2.492508	743.901146
0.474000	1.789348	-2.880375	741.480583
0.475000	1.788589	-2.957616	740.615356
0.476000	1.228014	-3.347142	738.364067
0.477000	2.269949	-2.802304	742.688034
0.478000	1.949295	-3.112929	742.168480
0.479000	1.789348	-2.957616	742.342186
0.480000	2.269570	-2.415267	743.729385
0.481000	1.949295	-2.802304	742.861313
0.482000	1.468315	-2.958446	740.439598
0.483000	2.349923	-2.414437	744.763443
0.484000	1.949295	-2.801474	742.342278
0.485000	2.109622	-2.569750	743.035019
0.486000	1.708236	-2.492508	741.136429
0.487000	1.307988	-3.035688	739.747757
0.488000	1.147661	-3.035688	739.403130
0.489000	2.510250	-1.947670	744.422203
0.490000	2.510250	-1.948500	744.594040
0.491000	2.029269	-2.414437	742.169487
0.492000	1.548289	-2.569750	740.267189
0.493000	1.387583	-2.492508	739.749825
0.494000	1.307988	-2.569750	739.057495
0.495000	1.468315	-2.724232	740.266289
0.496000	1.628642	-2.956786	741.301689
0.497000	1.227635	-3.112929	738.534462
0.498000	2.109243	-2.025741	743.035614
0.499000	2.429897	-1.404491	744.423210
0.500000	2.109622	-1.947670	743.207451
0.501000	1.949295	-2.336366	741.994125
0.502000	2.189596	-1.947670	743.378784
0.503000	1.948158	-2.025741	741.823387
0.504000	1.387583	-2.413607	739.404999
0.505000	0.426001	-3.190170	735.593803
0.506000	0.906602	-2.491679	738.190796
0.507000	2.189217	-1.714286	743.381325
0.508000	1.627883	-2.259125	741.476677
0.509000	1.627504	-2.102982	741.304840
0.510000	1.547531	-1.870428	740.789841
0.511000	0.986576	-2.569750	738.192360
0.512000	0.746275	-2.724232	737.669907
0.513000	1.387583	-2.336366	741.303864
0.514000	1.227256	-2.413607	740.783752
0.515000	0.986197	-2.646161	739.748276
0.516000	0.986576	-2.491679	739.922073
0.517000	1.066550	-2.413607	741.131561
0.518000	0.826249	-2.879545	739.401077
0.519000	1.307230	-2.723403	741.995605
0.520000	1.307230	-2.723403	741.821823
0.521000	1.146524	-2.413607	741.136253
0.522000	1.066550	-2.568090	741.651756
0.523000	0.505217	-2.956786	738.020332
0.524000	1.306472	-2.413607	741.822815
0.525000	0.585191	-3.344653	738.189720
0.526000	1.066550	-2.800644	741.132339
0.527000	1.306472	-2.257465	740.790047
0.528000	0.665543	-3.112099	738.537788
0.529000	0.424864	-3.112099	738.019363
0.530000	1.306472	-2.413607	741.652245
0.531000	1.066171	-2.878715	740.957481
0.532000	1.306472	-2.723403	741.995430
0.533000	0.745517	-3.033198	739.398529
0.534000	0.985818	-2.800644	740.438454
0.535000	0.825870	-2.801474	740.613724
0.536000	1.386446	-2.411947	743.031815
0.537000	0.104210	-3.732519	738.528709
0.538000	0.825491	-3.034028	740.438362
0.539000	0.023857	-3.576377	736.977242
0.540000	-0.136470	-3.655278	736.805786
0.541000	0.264158	-2.955956	738.191437
0.542000	0.745138	-2.723403	740.439247
0.543000	0.985818	-2.722573	741.303413
0.544000	0.664785	-2.878715	739.400238
0.545000	0.584812	-2.800644	739.054138
0.546000	1.225740	-2.024081	742.517715
0.547000	0.344132	-2.723403	738.710854
0.548000	0.825112	-2.489189	740.438568
0.549000	1.145387	-2.411947	741.128632
0.550000	0.825112	-2.645331	740.091980
0.551000	0.905465	-2.722573	740.437126
0.552000	0.664785	-2.645331	739.228317
0.553000	0.905465	-2.566430	741.302826
0.554000	0.825112	-2.722573	740.782639
0.555000	1.546394	-2.023251	744.069023
0.556000	-0.136849	-3.498305	736.975975
0.557000	1.305714	-2.023251	743.034485
0.558000	0.103073	-2.955956	738.534721
0.559000	-0.057254	-3.730859	736.111130
0.560000	0.904707	-2.489189	740.607315
0.561000	0.904707	-2.489189	740.781204
0.562000	0.263400	-3.033198	737.667046
0.563000	0.263400	-3.033198	738.186462
0.564000	0.744001	-2.800644	739.228027
0.565000	0.103073	-3.653618	736.280914
0.566000	1.706341	-1.945180	744.587402
0.567000	1.465283	-2.255805	741.820518
0.568000	0.984681	-2.877055	740.262482
0.569000	0.423727	-3.420234	738.359306
0.570000	0.103073	-3.653618	736.973083
0.571000	1.305335	-3.032368	741.644508
0.572000	1.546015	-2.799814	743.374298
0.573000	1.545636	-2.877055	742.336823
0.574000	1.465662	-2.877055	741.645378
0.575000	1.465662	-2.955127	741.817703
0.576000	0.985060	-3.420234	739.396484
0.577000	1.946263	-2.877055	743.548500
0.578000	1.866289	-2.954296	741.468491
0.579000	1.865910	-3.264922	741.127159
0.580000	0.423348	-4.429351	734.547775
0.581000	2.026237	-3.186850	741.643188
0.582000	1.625988	-3.264922	740.779495
0.583000	2.186943	-3.420234	741.467827
0.584000	2.186943	-3.420234	741.121605
0.585000	1.945884	-3.730859	738.699516
0.586000	2.507218	-3.264922	742.160049
0.587000	2.266917	-3.653618	741.294350
0.588000	3.148904	-2.954296	744.234428
0.589000	2.748276	-3.419404	742.847305
0.590000	3.148904	-3.342163	744.059059
0.591000	2.907845	-3.497476	742.330254
0.592000	3.068172	-3.419404	742.848709
0.593000	2.186943	-4.196797	738.869514
0.594000	3.228878	-3.419404	742.500923
0.595000	3.228878	-3.574717	741.637642
0.596000	4.030133	-2.720913	745.269661
0.597000	2.988198	-3.574717	740.080666
0.598000	3.389205	-3.342163	741.809967
0.599000	2.026237	-4.662734	735.406250
0.600000	3.549531	-3.419404	741.288521
0.601000	3.549531	-3.497476	741.807365
0.602000	3.228120	-3.730029	739.382217
0.603000	3.068172	-3.962583	737.826302
0.604000	3.389205	-3.652788	739.209290
0.605000	3.148904	-3.962583	738.169792
0.606000	3.789832	-3.574717	740.418610
0.607000	4.511872	-3.108779	743.704994
0.608000	3.629126	-4.039825	738.859093
0.609000	3.309231	-4.195967	737.473381
0.610000	3.789832	-3.652788	738.686775
0.611000	3.629884	-3.808101	738.513374
0.612000	4.110486	-3.730029	738.859009
0.613000	4.511492	-3.420234	740.761612
0.614000	4.511114	-3.497476	739.033768
0.615000	3.549531	-4.042314	735.915817
0.616000	4.671819	-3.110439	740.417366
0.617000	3.950538	-3.730859	736.608650
0.618000	3.950159	-3.808101	737.123665
0.619000	5.473454	-2.643671	742.318031
0.620000	4.270434	-3.652788	736.956230
0.621000	3.950159	-3.808101	735.396317
0.622000	4.030512	-3.808101	736.260490
0.623000	4.191218	-3.808101	737.472130
0.624000	4.431898	-3.730029	738.508148
0.625000	5.233153	-3.032368	741.620705
0.626000	4.030512	-4.196797	735.912140
0.627000	4.832525	-3.420234	739.374855
0.628000	5.313506	-2.720913	741.280365
0.629000	4.592225	-3.497476	738.852379
0.630000	4.672198	-3.420234	739.720863
0.631000	4.672198	-3.342993	739.374153
0.632000	4.431519	-3.420234	738.510498
0.633000	4.351545	-3.420234	738.164001
0.634000	4.191218	-3.498305	737.123985
0.635000	4.511872	-3.420234	738.680977
0.636000	5.153179	-2.799814	742.315308
0.637000	5.313506	-2.643671	741.796204
0.638000	4.832525	-2.566430	740.759804
0.639000	4.672198	-2.955127	739.202354
0.640000	3.950538	-3.730859	737.468147
0.641000	4.512251	-3.420234	740.409081
0.642000	4.993231	-3.032368	741.965607
0.643000	5.233532	-2.954296	742.659775
0.644000	4.592225	-3.110439	740.930977
0.645000	4.832525	-3.110439	742.313675
0.646000	3.389963	-4.507422	735.908936
0.647000	4.752551	-3.342993	742.138306
0.648000	4.271571	-3.730859	739.196114
0.649000	4.752551	-3.264922	741.967865
0.650000	4.511872	-3.188510	740.238167
0.651000	4.832525	-3.033198	741.967865
0.652000	4.351924	-3.421064	739.200996
0.653000	4.993231	-3.110439	742.312973
0.654000	4.993231	-3.264922	741.621063
0.655000	4.992473	-3.264922	741.101166
0.656000	4.993231	-3.033198	741.275055
0.657000	4.752551	-3.264922	740.062523
0.658000	4.672577	-3.188510	740.062050
