BioWare 3.0 Export
Device:	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA	Integrated Amp Plate 1 9281CA
Samples (#):	8000	8000	8000
Rate (Hz):	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0
Contact period end (sample #):	7999	7999	7999
Contact period start time (s):	0.000000	0.000000	0.000000
Contact period end time (s):	7.999000	7.999000	7.999000
First sample time (s):	0.000000	0.000000	0.000000
Normalized force (N):	723.321838	723.321838	723.321838
Normalized length (m):	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz
	N	N	N
0.000000	3.184315	1.120290	745.579514
0.001000	1.902080	-0.355594	740.383598
0.002000	3.023610	1.041389	745.406616
0.003000	0.939740	-1.210228	736.403915
0.004000	2.142380	0.342897	741.425667
0.005000	2.223112	0.032272	742.636314
0.006000	2.623361	0.498210	743.848053
0.007000	2.783688	0.809665	745.057869
0.008000	2.622982	0.420139	742.119263
0.009000	1.741374	-0.201112	739.866852
0.010000	2.062027	0.263996	741.255600
0.011000	2.703335	0.808835	744.196625
0.012000	1.901701	-0.201112	740.560822
0.013000	3.504590	1.275603	747.135818
0.014000	2.863283	0.498210	742.465401
0.015000	2.142001	0.342897	741.427925
0.016000	1.741374	-0.200282	738.830460
0.017000	2.142001	0.420969	741.944405
0.018000	2.623361	0.420969	743.847496
0.019000	1.901322	-0.432836	740.383820
0.020000	2.542250	0.188415	742.635666
0.021000	3.023610	0.809665	745.061676
0.022000	2.301949	0.111173	741.424706
0.023000	3.343884	0.965807	746.269424
0.024000	3.825244	1.508156	748.693192
0.025000	3.424237	0.731594	746.096115
0.026000	2.702956	0.111173	742.290237
0.027000	2.461897	0.111173	741.252876
0.028000	2.301949	0.111173	740.215324
0.029000	3.183557	0.731594	744.195496
0.030000	3.023610	0.188415	743.327316
0.031000	2.462276	-0.277523	741.767311
0.032000	1.740995	-0.820702	737.617371
0.033000	1.580289	-0.898773	736.580299
0.034000	1.981295	-0.355594	738.657372
0.035000	3.103204	0.111173	742.290237
0.036000	2.943257	0.112003	742.805748
0.037000	3.343884	0.344557	744.709839
0.038000	3.183178	0.344557	744.194817
0.039000	3.423858	0.499040	744.366272
0.040000	3.022852	-0.122210	742.290169
0.041000	3.022852	-0.354764	741.766724
0.042000	3.423858	0.112003	744.016357
0.043000	3.584185	0.266486	744.537323
0.044000	1.579910	-1.363881	736.923378
0.045000	3.022852	-0.276693	740.904434
0.046000	2.381544	-0.742631	738.656136
0.047000	3.022852	-0.510077	740.557648
0.048000	3.343505	-0.122210	742.289108
0.049000	3.664159	0.033932	743.327057
0.050000	1.820969	-1.441952	735.888786
0.051000	3.183178	-0.199452	741.423973
0.052000	3.183178	-0.200282	740.906021
0.053000	2.381544	-1.053256	739.169571
0.054000	3.503832	-0.277523	743.670731
0.055000	3.423858	-0.510077	743.150726
0.056000	3.263531	-0.510077	741.943283
0.057000	3.423858	-0.354764	742.807556
0.058000	3.263531	-0.354764	742.635719
0.059000	2.943257	-0.819872	741.421425
0.060000	4.225492	0.189245	746.441505
0.061000	2.862146	-0.976014	740.731956
0.062000	2.702198	-0.819872	740.384758
0.063000	3.263531	-0.432836	741.771957
0.064000	3.503832	-0.122210	743.330414
0.065000	3.263531	-0.510077	742.117104
0.066000	3.584185	-0.432836	743.673096
0.067000	3.263152	-0.588148	742.117577
0.068000	3.103204	-0.897943	740.733345
0.069000	3.103204	-0.742631	741.078583
0.070000	2.381923	-1.364711	738.652924
0.071000	4.546146	0.499040	747.826981
0.072000	3.263531	-1.053256	741.939117
0.073000	3.584185	-0.432836	743.669495
0.074000	3.905218	0.033932	744.367798
0.075000	3.905218	-0.354764	744.190872
0.076000	3.343884	-0.510077	741.945099
0.077000	4.065544	-0.354764	744.709801
0.078000	3.905218	-0.354764	744.018066
0.079000	4.706473	0.499040	746.962051
0.080000	3.343505	-0.588148	740.385963
0.081000	3.985191	-0.277523	742.806618
0.082000	3.664159	-0.277523	742.116760
0.083000	4.225492	-0.199452	743.844002
0.084000	5.347780	0.965807	748.346115
0.085000	3.985191	-0.355594	742.633720
0.086000	3.504211	-0.820702	739.866478
0.087000	3.503832	-0.898773	739.343643
0.088000	3.664538	-0.588148	740.902390
0.089000	4.145139	-0.432836	742.111282
0.090000	5.428133	0.344557	747.824471
0.091000	3.985191	-0.820702	740.725456
0.092000	4.225492	-0.664559	741.764969
0.093000	4.786447	0.189245	744.361862
0.094000	3.825244	-0.897943	739.860718
0.095000	4.465793	-0.276693	742.284401
0.096000	4.546146	-0.276693	743.321289
0.097000	4.385819	-0.510077	740.899170
0.098000	3.744512	-0.742631	738.995987
0.099000	3.423479	-1.286640	736.749123
0.100000	3.744512	-0.820702	737.787178
0.101000	5.347401	0.577111	745.227806
0.102000	4.786447	0.111173	742.458496
0.103000	4.786447	0.033932	742.632004
0.104000	3.664159	-0.976014	736.921936
0.105000	3.824486	-0.976014	737.612213
0.106000	3.584185	-0.897943	737.612701
0.107000	3.985191	-0.975184	738.994415
0.108000	3.985191	-0.897943	740.034828
0.109000	4.305087	-0.897943	740.380066
0.110000	3.984433	-0.742631	739.863495
0.111000	4.465793	-0.432006	740.899986
0.112000	3.584185	-1.053256	738.477753
0.113000	3.744133	-1.130497	738.128601
0.114000	3.664159	-1.363881	738.304352
0.115000	4.144381	-0.820702	739.689201
0.116000	3.583427	-1.363881	737.269356
0.117000	4.144381	-0.510077	739.863396
0.118000	3.744133	-0.819872	738.826340
0.119000	4.385061	-0.741801	740.554649
0.120000	3.503453	-1.596435	737.784775
0.121000	4.385061	-0.663730	740.211479
0.122000	3.503453	-1.673676	736.055565
0.123000	3.984055	-1.207738	738.304367
0.124000	3.102825	-2.061543	734.842667
0.125000	4.705715	-0.897113	741.938248
0.126000	4.705715	-0.974355	742.458252
0.127000	5.025989	-0.663730	742.977684
0.128000	4.385061	-1.207738	740.037018
0.129000	4.946015	-0.741801	742.459244
0.130000	4.625741	-0.897113	741.422165
0.131000	4.865662	-0.897113	742.286819
0.132000	5.507349	-0.353934	745.056023
0.133000	5.506212	-0.353934	742.981598
0.134000	4.704957	-1.052426	740.731102
0.135000	4.545009	-1.052426	739.867531
0.136000	4.385061	-1.439462	739.691788
0.137000	5.025989	-0.974355	741.770248
0.138000	5.266290	-0.740971	742.806252
0.139000	5.506212	-0.508417	742.635391
0.140000	5.346264	-0.663730	742.635391
0.141000	4.704957	-1.284150	740.037819
0.142000	5.266290	-0.585658	742.807228
0.143000	5.346264	-0.896283	744.017990
0.144000	5.025610	-1.206078	742.113228
0.145000	5.105584	-1.206078	741.592751
0.146000	4.945257	-1.284150	740.212120
0.147000	5.105584	-1.051596	741.419930
0.148000	5.025610	-0.973525	740.384933
0.149000	5.265911	-1.051596	742.112755
0.150000	4.143623	-2.060712	737.093086
0.151000	5.425859	-0.973525	741.075714
0.152000	4.865283	-1.284150	738.999306
0.153000	5.345506	-0.973525	740.559616
0.154000	3.903323	-2.371338	734.671753
0.155000	5.025610	-1.361391	739.344238
0.156000	5.105584	-1.361391	740.034714
0.157000	4.623846	-1.750087	736.749329
0.158000	5.105205	-1.361391	738.825798
0.159000	4.143623	-2.371338	733.978455
0.160000	5.506212	-1.128007	741.420250
0.161000	5.826487	-0.740141	742.112976
0.162000	5.105205	-1.593115	739.167343
0.163000	4.543872	-2.137124	736.229218
0.164000	4.543872	-2.137124	736.919601
0.165000	5.024852	-1.516704	738.133308
0.166000	5.105205	-1.515874	738.651840
0.167000	5.024852	-1.593945	738.826019
0.168000	5.665781	-1.049936	741.421135
0.169000	3.822590	-2.758374	732.594681
0.170000	4.543493	-2.137124	736.055748
0.171000	5.585807	-1.283320	739.694199
0.172000	4.143244	-2.370508	734.497314
0.173000	5.425101	-1.515874	739.689217
0.174000	5.024094	-1.904570	738.306030
0.175000	5.345127	-1.671186	738.306122
0.176000	5.345127	-1.671186	737.959930
0.177000	5.505454	-1.748428	739.344086
0.178000	5.425480	-1.904570	738.823502
0.179000	5.746134	-1.904570	740.034340
0.180000	6.707716	-0.971865	744.535912
0.181000	5.665402	-1.902910	739.516319
0.182000	5.745755	-1.593115	739.688545
0.183000	5.585428	-1.670356	739.344971
0.184000	4.864147	-2.602232	736.402664
0.185000	5.985676	-1.670356	739.690987
0.186000	6.146382	-1.593115	740.554764
0.187000	5.424722	-2.136294	736.403152
0.188000	5.745375	-1.902910	738.131485
0.189000	6.547010	-1.049936	741.597137
0.190000	5.745755	-2.059053	738.131485
0.191000	5.184042	-2.524990	736.054497
0.192000	6.867664	-1.049106	742.283981
0.193000	5.184042	-2.524990	735.017036
0.194000	5.505075	-2.291607	736.400116
0.195000	5.505075	-2.136294	737.094421
0.196000	5.825728	-2.213535	738.475151
0.197000	6.146003	-1.980151	740.376762
0.198000	6.627363	-1.436973	741.589981
0.199000	5.985676	-2.136294	738.821671
0.200000	5.825728	-2.136294	738.129341
0.201000	6.467036	-1.437802	740.210327
0.202000	6.547010	-1.359731	741.075462
0.203000	6.867664	-1.127177	742.804298
0.204000	7.107964	-0.815722	743.496605
0.205000	6.066029	-1.670356	738.303627
0.206000	6.146003	-1.593115	738.824211
0.207000	6.146003	-1.515044	738.826180
0.208000	6.467036	-1.437802	739.343155
0.209000	6.066029	-1.902910	738.129341
0.210000	6.467036	-1.515044	739.515945
0.211000	4.783794	-2.912857	733.283546
0.212000	6.066029	-1.902910	738.303627
0.213000	6.306330	-1.359731	740.379250
0.214000	6.707716	-1.359731	741.242424
0.215000	6.707716	-1.436973	741.069023
0.216000	6.707716	-1.436973	741.242821
0.217000	6.547389	-1.515044	740.552544
0.218000	6.467036	-1.437802	739.341591
0.219000	5.906081	-1.670356	738.304619
0.220000	5.906081	-1.902910	738.130821
0.221000	5.745755	-2.213535	736.915062
0.222000	6.948017	-0.817382	742.284782
0.223000	6.707337	-1.127177	741.074028
0.224000	5.906081	-1.671186	737.783730
0.225000	5.665402	-1.748428	736.920059
0.226000	5.906081	-1.593115	738.302658
0.227000	6.307088	-1.437802	739.341682
0.228000	6.226356	-1.359731	740.205452
0.229000	5.745755	-1.748428	737.611504
0.230000	7.028370	-0.583999	743.842819
0.231000	5.986434	-1.360561	739.690430
0.232000	7.109101	-0.661240	744.877937
0.233000	6.708094	-1.049106	743.148636
0.234000	7.429376	-0.350615	745.917847
0.235000	6.387062	-1.282490	741.247322
0.236000	6.307088	-1.360561	741.074028
0.237000	5.585807	-1.593115	738.306786
0.238000	5.826108	-1.593115	739.862267
0.239000	5.986434	-1.515874	741.072067
0.240000	6.467036	-1.049936	741.421211
0.241000	5.585807	-1.827329	738.478111
0.242000	6.307088	-1.128007	741.421303
0.243000	4.543872	-2.603062	734.322197
0.244000	5.425480	-1.904570	737.785789
0.245000	5.746134	-1.593115	740.900230
0.246000	5.746134	-1.827329	739.170044
0.247000	5.666160	-1.671186	740.726921
0.248000	5.986434	-1.283320	741.940247
0.249000	5.826487	-1.438632	741.592667
0.250000	6.147140	-1.282490	742.630104
0.251000	5.826487	-1.748428	741.937798
0.252000	5.986434	-1.515874	742.110115
0.253000	6.387441	-1.128007	743.151985
0.254000	6.547768	-0.895454	744.366844
0.255000	5.586186	-1.593945	739.865799
0.256000	6.147140	-1.360561	742.285378
0.257000	6.227493	-1.205249	742.459282
0.258000	6.147140	-1.438632	742.633553
0.259000	5.425480	-1.905400	739.173576
0.260000	6.708094	-0.662900	744.712585
0.261000	6.628500	-0.662900	744.022713
0.262000	6.628121	-0.895454	744.363441
0.263000	6.548147	-1.128007	744.017807
0.264000	6.387441	-1.360561	742.977219
0.265000	6.067166	-1.438632	742.286964
0.266000	6.147519	-1.438632	742.805977
0.267000	5.907598	-1.750087	741.767548
0.268000	6.227872	-1.593945	742.976334
0.269000	7.510487	-0.428686	748.688728
0.270000	6.708094	-1.283320	744.190147
0.271000	6.067546	-1.672846	741.595123
0.272000	6.307846	-1.206078	742.808922
0.273000	5.586565	-1.905400	740.208504
0.274000	5.987193	-1.828159	740.727036
0.275000	6.388199	-1.438632	743.843040
0.276000	6.467794	-1.361391	742.114159
0.277000	6.147898	-1.439462	742.114159
0.278000	5.907218	-1.516704	741.422318
0.279000	6.148277	-1.284150	742.288429
0.280000	5.346264	-2.448579	738.650154
0.281000	5.907598	-2.060712	741.071785
0.282000	6.628500	-1.283320	743.497231
0.283000	6.308225	-1.284150	743.498886
0.284000	4.945636	-2.915347	737.092110
0.285000	6.148277	-1.672846	742.112190
0.286000	6.709610	-1.283320	745.224678
0.287000	7.029886	-1.206078	745.745171
0.288000	6.388199	-1.672846	743.323921
0.289000	6.228251	-1.439462	742.980751
0.290000	6.789206	-0.896283	744.366005
0.291000	6.709610	-0.740971	745.229683
0.292000	6.549284	-1.129667	743.844627
0.293000	7.190212	-0.663730	746.959457
0.294000	7.189833	-0.586488	745.749100
0.295000	6.148277	-1.518363	742.286964
0.296000	6.067924	-1.595605	741.593285
0.297000	5.907598	-1.828989	741.074257
0.298000	6.068303	-1.750917	741.765480
0.299000	6.228630	-1.672846	743.320518
0.300000	6.549284	-1.129667	743.494301
0.301000	5.667676	-2.061543	740.208527
0.302000	7.190212	-0.508417	746.612747
0.303000	6.709990	-1.362221	744.360031
0.304000	7.591598	-0.586488	748.167183
0.305000	7.110238	-1.129667	745.918381
0.306000	6.629258	-1.362221	743.151527
0.307000	6.308604	-1.595605	742.631538
0.308000	6.469310	-1.207738	742.113098
0.309000	5.988329	-1.906230	740.206963
0.310000	7.832278	-0.120551	747.824516
0.311000	7.751925	-0.353934	748.513031
